Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
49.9935, 2040-2059, hadgem2_es, Sep Anomaly, NPL
31.0237, 2040-2059, hadgem2_es, Oct Anomaly, NPL
10.3497, 2040-2059, hadgem2_es, Nov Anomaly, NPL
1.60489, 2040-2059, hadgem2_es, Dec Anomaly, NPL
1.60284, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
3.59083, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
13.6677, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
28.7203, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
36.4378, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
42.3232, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
57.702, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
39.4677, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
49.0453, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
26.1105, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
11.5412, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
3.04254, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
0.10012, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
1.69334, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
22.5038, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
41.9382, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
33.2286, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
35.1281, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
52.4089, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
48.7108, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
52.5786, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
38.6861, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
8.77547, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
0.3279, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
1.27703, 2040-2059, miroc5, Jan Anomaly, NPL
4.61203, 2040-2059, miroc5, Feb Anomaly, NPL
17.7104, 2040-2059, miroc5, Mar Anomaly, NPL
48.5268, 2040-2059, miroc5, Apr Anomaly, NPL
62.8441, 2040-2059, miroc5, May Anomaly, NPL
53.2455, 2040-2059, miroc5, Jun Anomaly, NPL
23.6763, 2040-2059, miroc5, Jul Anomaly, NPL
37.2738, 2040-2059, miroc5, Aug Anomaly, NPL
26.738, 2040-2059, miroc5, Sep Anomaly, NPL
29.7587, 2040-2059, miroc5, Oct Anomaly, NPL
10.0217, 2040-2059, miroc5, Nov Anomaly, NPL
1.73053, 2040-2059, miroc5, Dec Anomaly, NPL
2.93787, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
1.14411, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
27.8914, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
67.304, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
95.6042, 2040-2059, miroc_esm_chem, May Anomaly, NPL
71.6656, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
26.6311, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
40.0998, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
42.3906, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
36.185, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
21.8742, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
10.0093, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
-0.2279, 2040-2059, miroc_esm, Jan Anomaly, NPL
1.69705, 2040-2059, miroc_esm, Feb Anomaly, NPL
16.9024, 2040-2059, miroc_esm, Mar Anomaly, NPL
53.2594, 2040-2059, miroc_esm, Apr Anomaly, NPL
71.6, 2040-2059, miroc_esm, May Anomaly, NPL
35.4203, 2040-2059, miroc_esm, Jun Anomaly, NPL
23.561, 2040-2059, miroc_esm, Jul Anomaly, NPL
27.8759, 2040-2059, miroc_esm, Aug Anomaly, NPL
37.3837, 2040-2059, miroc_esm, Sep Anomaly, NPL
41.0142, 2040-2059, miroc_esm, Oct Anomaly, NPL
16.4684, 2040-2059, miroc_esm, Nov Anomaly, NPL
2.86158, 2040-2059, miroc_esm, Dec Anomaly, NPL
0.76041, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
21.955, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
45.6245, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
47.3372, 2040-2059, mpi_esm_lr, May Anomaly, NPL
30.5522, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
36.0483, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
38.9948, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
34.125, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
23.0031, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
6.64813, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
0.41928, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
-0.1403, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
0.10533, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
11.8504, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
33.9492, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
51.1938, 2040-2059, mpi_esm_mr, May Anomaly, NPL
44.7843, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
40.6706, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
39.9583, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
24.5466, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
17.2726, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
6.38741, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
0.33279, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
-0.0054, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
0.64008, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
11.1493, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
33.8805, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
27.359, 2040-2059, mri_cgcm3, May Anomaly, NPL
45.3488, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
32.5041, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
38.1708, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
32.4454, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
-3.8326, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-2.1235, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
0.68205, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
0.52658, 2040-2059, noresm1_m, Jan Anomaly, NPL
1.60892, 2040-2059, noresm1_m, Feb Anomaly, NPL
7.35711, 2040-2059, noresm1_m, Mar Anomaly, NPL
44.8189, 2040-2059, noresm1_m, Apr Anomaly, NPL
62.7149, 2040-2059, noresm1_m, May Anomaly, NPL
53.3886, 2040-2059, noresm1_m, Jun Anomaly, NPL
33.4872, 2040-2059, noresm1_m, Jul Anomaly, NPL
45.131, 2040-2059, noresm1_m, Aug Anomaly, NPL
38.2216, 2040-2059, noresm1_m, Sep Anomaly, NPL
22.6527, 2040-2059, noresm1_m, Oct Anomaly, NPL
5.11611, 2040-2059, noresm1_m, Nov Anomaly, NPL
0.16444, 2040-2059, noresm1_m, Dec Anomaly, NPL
-0.3432, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.8062, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
0.63515, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-2.5468, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-34.691, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-18.492, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-13.033, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-8.8513, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-1.8436, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-1.1458, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-4.8239, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.3981, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
0.82551, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
2.76094, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
15.7684, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
40.894, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
57.1983, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
48.1519, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
31.5077, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
34.4242, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
37.0766, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
34.5434, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
10.0691, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
1.58623, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
2.5656, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
4.46891, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
45.4157, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
85.9833, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
102.456, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
134.003, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
126.364, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
101.028, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
83.4374, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
75.2253, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
33.0179, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
6.34905, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
341.478, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
238.715, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
357.879, 2040-2059, bnu_esm, Annual Anomaly, NPL
418.176, 2040-2059, canesm2, Annual Anomaly, NPL
356.502, 2040-2059, ccsm4, Annual Anomaly, NPL
442.594, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
314.482, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
414.71, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
591.152, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
231.481, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
372.961, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
314.457, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
339.012, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
318.672, 2040-2059, miroc5, Annual Anomaly, NPL
452.622, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
333.331, 2040-2059, miroc_esm, Annual Anomaly, NPL
289.746, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
275.111, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
214.778, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
315.012, 2040-2059, noresm1_m, Annual Anomaly, NPL
151.396, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
293.488, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
48.4749, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
