FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_cde,40665,3,3,30,2000,13.8,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_cdf,40666,3,3,30,2000,8.67,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce0,40667,3,3,30,2000,-1.57,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce1,40668,3,3,30,2000,0.69,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce2,40669,3,3,30,2000,-3.04,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce3,40670,3,3,30,2000,-9.26,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce4,40671,3,3,30,2000,-6.99,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce5,40672,3,3,30,2000,-6.39,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce6,40673,3,3,30,2000,-6.17,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce7,40674,3,3,30,2000,-8.27,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce8,40675,3,3,30,2000,-8.01,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ce9,40676,3,3,30,2000,-8.12,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_cea,40677,3,3,30,2000,-5.01,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ceb,40678,3,3,30,2000,-6.04,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_cec,40679,3,3,30,2000,-10.25,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38322e0b_ced,40680,3,3,30,2000,-9.27,POINT (9768285.317109756 3471454.9819268296)
