FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d5e,40665,3,3,30,2000,7.53,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d5f,40666,3,3,30,2000,2.44,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d60,40667,3,3,30,2000,-8.26,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d61,40668,3,3,30,2000,-6.21,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d62,40669,3,3,30,2000,-10.2,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d63,40670,3,3,30,2000,-16.67,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d64,40671,3,3,30,2000,-14.56,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d65,40672,3,3,30,2000,-14.18,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d66,40673,3,3,30,2000,-14.12,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d67,40674,3,3,30,2000,-16.33,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d68,40675,3,3,30,2000,-16.25,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d69,40676,3,3,30,2000,-16.52,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d6a,40677,3,3,30,2000,-13.61,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d6b,40678,3,3,30,2000,-14.63,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d6c,40679,3,3,30,2000,-18.64,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d6d,40680,3,3,30,2000,-17.5,POINT (9768285.317109756 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d6e,41295,3,3,30,2000,14.48,POINT (8933389.136160204 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d6f,41296,3,3,30,2000,13.64,POINT (8989048.88155684 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d70,41297,3,3,30,2000,12.17,POINT (9044708.626953477 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d71,41298,3,3,30,2000,7.71,POINT (9100368.372350115 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d72,41299,3,3,30,2000,4.86,POINT (9156028.117746752 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d73,41300,3,3,30,2000,-1.73,POINT (9211687.863143386 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d74,41301,3,3,30,2000,-13.04,POINT (9267347.608540025 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d75,41302,3,3,30,2000,-13.01,POINT (9323007.353936663 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d76,41303,3,3,30,2000,-16.2,POINT (9378667.099333297 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d77,41304,3,3,30,2000,-19.5,POINT (9434326.844729934 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d78,41305,3,3,30,2000,-19.53,POINT (9489986.590126572 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d79,41306,3,3,30,2000,-16.74,POINT (9545646.335523209 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d7a,41307,3,3,30,2000,-18.47,POINT (9601306.080919845 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d7b,41308,3,3,30,2000,-17.94,POINT (9656965.826316481 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d7c,41309,3,3,30,2000,-17.31,POINT (9712625.57171312 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d7d,41310,3,3,30,2000,-14.35,POINT (9768285.317109756 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d7e,40335,3,3,30,2000,-6.83,POINT (8933389.136160204 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d7f,40336,3,3,30,2000,-12.53,POINT (8989048.88155684 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d80,40337,3,3,30,2000,-16.17,POINT (9044708.626953477 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d81,40338,3,3,30,2000,-13.58,POINT (9100368.372350115 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d82,40339,3,3,30,2000,-15.31,POINT (9156028.117746752 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d83,40340,3,3,30,2000,-14.05,POINT (9211687.863143386 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d84,40341,3,3,30,2000,-13.82,POINT (9267347.608540025 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d85,40342,3,3,30,2000,-15.84,POINT (9323007.353936663 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d86,40343,3,3,30,2000,-18,POINT (9378667.099333297 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d87,40344,3,3,30,2000,-18.14,POINT (9434326.844729934 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d88,40345,3,3,30,2000,-18.91,POINT (9489986.590126572 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d89,40346,3,3,30,2000,-18.17,POINT (9545646.335523209 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d8a,40347,3,3,30,2000,-16.78,POINT (9601306.080919845 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d8b,40348,3,3,30,2000,-16.46,POINT (9656965.826316481 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d8c,40349,3,3,30,2000,-17.14,POINT (9712625.57171312 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d8d,40350,3,3,30,2000,-18.15,POINT (9768285.317109756 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d8e,42530,3,3,30,2000,15.89,POINT (8933389.136160204 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d8f,42531,3,3,30,2000,15.96,POINT (8989048.88155684 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d90,42532,3,3,30,2000,15.88,POINT (9044708.626953477 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d91,42533,3,3,30,2000,15.97,POINT (9100368.372350115 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d92,42534,3,3,30,2000,16,POINT (9156028.117746752 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d93,42535,3,3,30,2000,16.15,POINT (9211687.863143386 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d94,42536,3,3,30,2000,16.22,POINT (9267347.608540025 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d95,42537,3,3,30,2000,16.14,POINT (9323007.353936663 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d96,42538,3,3,30,2000,16.09,POINT (9378667.099333297 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d97,42539,3,3,30,2000,15.95,POINT (9434326.844729934 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d98,42540,3,3,30,2000,15.67,POINT (9489986.590126572 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d99,42541,3,3,30,2000,15.22,POINT (9545646.335523209 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d9a,42542,3,3,30,2000,14.84,POINT (9601306.080919845 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d9b,42543,3,3,30,2000,12.76,POINT (9656965.826316481 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d9c,42544,3,3,30,2000,13.23,POINT (9712625.57171312 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d9d,42545,3,3,30,2000,12.86,POINT (9768285.317109756 3092272.122885534)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d9e,40981,3,3,30,2000,10.23,POINT (8933389.136160204 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_d9f,40982,3,3,30,2000,7.2,POINT (8989048.88155684 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da0,40983,3,3,30,2000,3.99,POINT (9044708.626953477 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da1,40984,3,3,30,2000,0.66,POINT (9100368.372350115 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da2,40985,3,3,30,2000,-6.3,POINT (9156028.117746752 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da3,40986,3,3,30,2000,-14.12,POINT (9211687.863143386 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da4,40987,3,3,30,2000,-15.16,POINT (9267347.608540025 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da5,40988,3,3,30,2000,-16.24,POINT (9323007.353936663 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da6,40989,3,3,30,2000,-14.94,POINT (9378667.099333297 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da7,40990,3,3,30,2000,-16.05,POINT (9434326.844729934 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da8,40991,3,3,30,2000,-15.66,POINT (9489986.590126572 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_da9,40992,3,3,30,2000,-14.57,POINT (9545646.335523209 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_daa,40993,3,3,30,2000,-15.93,POINT (9601306.080919845 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dab,40994,3,3,30,2000,-14.28,POINT (9656965.826316481 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dac,40995,3,3,30,2000,-15.09,POINT (9712625.57171312 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dad,40996,3,3,30,2000,-13.6,POINT (9768285.317109756 3407504.076175717)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dae,41926,3,3,30,2000,15.15,POINT (8933389.136160204 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_daf,41927,3,3,30,2000,15.28,POINT (8989048.88155684 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db0,41928,3,3,30,2000,15.19,POINT (9044708.626953477 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db1,41929,3,3,30,2000,15.22,POINT (9100368.372350115 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db2,41930,3,3,30,2000,14.93,POINT (9156028.117746752 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db3,41931,3,3,30,2000,14.55,POINT (9211687.863143386 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db4,41932,3,3,30,2000,13.44,POINT (9267347.608540025 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db5,41933,3,3,30,2000,13.43,POINT (9323007.353936663 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db6,41934,3,3,30,2000,13.83,POINT (9378667.099333297 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db7,41935,3,3,30,2000,12.81,POINT (9434326.844729934 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db8,41936,3,3,30,2000,7.81,POINT (9489986.590126572 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_db9,41937,3,3,30,2000,3.56,POINT (9545646.335523209 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dba,41938,3,3,30,2000,-1.94,POINT (9601306.080919845 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dbb,41939,3,3,30,2000,-11.75,POINT (9656965.826316481 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dbc,41940,3,3,30,2000,-9.13,POINT (9712625.57171312 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dbd,41941,3,3,30,2000,-10.36,POINT (9768285.317109756 3217490.9158222144)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dbe,42228,3,3,30,2000,15.41,POINT (8933389.136160204 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dbf,42229,3,3,30,2000,15.62,POINT (8989048.88155684 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc0,42230,3,3,30,2000,15.6,POINT (9044708.626953477 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc1,42231,3,3,30,2000,15.6,POINT (9100368.372350115 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc2,42232,3,3,30,2000,15.65,POINT (9156028.117746752 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc3,42233,3,3,30,2000,15.73,POINT (9211687.863143386 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc4,42234,3,3,30,2000,16.02,POINT (9267347.608540025 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc5,42235,3,3,30,2000,15.85,POINT (9323007.353936663 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc6,42236,3,3,30,2000,15.26,POINT (9378667.099333297 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc7,42237,3,3,30,2000,14.98,POINT (9434326.844729934 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc8,42238,3,3,30,2000,13.19,POINT (9489986.590126572 3154740.816666564)
temp_min_normales_espacial_p.fid--5ff12b53_17a38322e0b_dc9,42239,3,3,30,2000,11,POINT (9545646.335523209 3154740.816666564)
