FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_90b,40665,1,1,30,2000,2.21,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_90c,40666,1,1,30,2000,-2.63,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_90d,40667,1,1,30,2000,-13.02,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_90e,40668,1,1,30,2000,-11.16,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_90f,40669,1,1,30,2000,-15.2,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_910,40670,1,1,30,2000,-21.28,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_911,40671,1,1,30,2000,-19.5,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_912,40672,1,1,30,2000,-19.3,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_913,40673,1,1,30,2000,-19.43,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_914,40674,1,1,30,2000,-21.68,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_915,40675,1,1,30,2000,-21.7,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_916,40676,1,1,30,2000,-21.97,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_917,40677,1,1,30,2000,-19.46,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_918,40678,1,1,30,2000,-20.48,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_919,40679,1,1,30,2000,-23.99,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a37e8fad9_91a,40680,1,1,30,2000,-23.05,POINT (9768285.317109756 3471454.9819268296)
