FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e41,40665,13,autum,30,1950,11.08,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e42,40666,13,autum,30,1950,6.05,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e43,40667,13,autum,30,1950,-3.84,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e44,40668,13,autum,30,1950,-1.82,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e45,40669,13,autum,30,1950,-5.52,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e46,40670,13,autum,30,1950,-11.5,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e47,40671,13,autum,30,1950,-9.34,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e48,40672,13,autum,30,1950,-8.88,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e49,40673,13,autum,30,1950,-8.68,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e4a,40674,13,autum,30,1950,-10.69,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e4b,40675,13,autum,30,1950,-10.5,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e4c,40676,13,autum,30,1950,-10.47,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e4d,40677,13,autum,30,1950,-7.46,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e4e,40678,13,autum,30,1950,-8.31,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e4f,40679,13,autum,30,1950,-12.03,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e50,40680,13,autum,30,1950,-11.12,POINT (9768285.317109756 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e51,41295,13,autum,30,1950,18.46,POINT (8933389.136160204 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3ccb74c0_5e52,41296,13,autum,30,1950,17.52,POINT (8989048.88155684 3343864.953833735)
