FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-128a,40665,1,1,30,1940,36.05,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1289,40666,1,1,30,1940,36.11,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1288,40667,1,1,30,1940,28.85,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1287,40668,1,1,30,1940,27.97,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1286,40669,1,1,30,1940,24.76,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1285,40670,1,1,30,1940,23.51,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1284,40671,1,1,30,1940,21.29,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1283,40672,1,1,30,1940,19.29,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1282,40673,1,1,30,1940,18.19,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1281,40674,1,1,30,1940,17.37,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1280,40675,1,1,30,1940,15.79,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-127f,40676,1,1,30,1940,15.21,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-127e,40677,1,1,30,1940,12.43,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-127d,40678,1,1,30,1940,11.12,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-127c,40679,1,1,30,1940,9.65,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-127b,40680,1,1,30,1940,8.07,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-127a,41295,1,1,30,1940,21.99,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1279,41296,1,1,30,1940,25.29,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1278,41297,1,1,30,1940,26.96,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1277,41298,1,1,30,1940,30.65,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-1276,41299,1,1,30,1940,26.86,POINT (9156028.117746752 3343864.953833735)
