FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c5e,40665,5,5,30,1980,56.95,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c5f,40666,5,5,30,1980,54.5,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c60,40667,5,5,30,1980,45.87,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c61,40668,5,5,30,1980,54.32,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c62,40669,5,5,30,1980,51.82,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c63,40670,5,5,30,1980,45.28,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c64,40671,5,5,30,1980,48.47,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c65,40672,5,5,30,1980,50.6,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c66,40673,5,5,30,1980,51.73,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c67,40674,5,5,30,1980,46.98,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c68,40675,5,5,30,1980,46.52,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c69,40676,5,5,30,1980,42.35,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c6a,40677,5,5,30,1980,43.89,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c6b,40678,5,5,30,1980,38.84,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c6c,40679,5,5,30,1980,32.52,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c6d,40680,5,5,30,1980,31.12,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c6e,41295,5,5,30,1980,46.77,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c6f,41296,5,5,30,1980,59.83,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c70,41297,5,5,30,1980,71.82,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c71,41298,5,5,30,1980,71.96,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c72,41299,5,5,30,1980,77.69,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c73,41300,5,5,30,1980,72.03,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c74,41301,5,5,30,1980,51.47,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c75,41302,5,5,30,1980,54.32,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c76,41303,5,5,30,1980,49.62,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c77,41304,5,5,30,1980,46.59,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c78,41305,5,5,30,1980,46.91,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c79,41306,5,5,30,1980,45.27,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c7a,41307,5,5,30,1980,37.86,POINT (9601306.080919845 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c7b,41308,5,5,30,1980,35.95,POINT (9656965.826316481 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c7c,41309,5,5,30,1980,39.68,POINT (9712625.57171312 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c7d,41310,5,5,30,1980,44.91,POINT (9768285.317109756 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c7e,40335,5,5,30,1980,37.6,POINT (8933389.136160204 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c7f,40336,5,5,30,1980,34.23,POINT (8989048.88155684 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c80,40337,5,5,30,1980,35.61,POINT (9044708.626953477 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c81,40338,5,5,30,1980,42.42,POINT (9100368.372350115 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c82,40339,5,5,30,1980,41.78,POINT (9156028.117746752 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c83,40340,5,5,30,1980,45.02,POINT (9211687.863143386 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c84,40341,5,5,30,1980,47.36,POINT (9267347.608540025 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c85,40342,5,5,30,1980,45.66,POINT (9323007.353936663 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c86,40343,5,5,30,1980,43.12,POINT (9378667.099333297 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c87,40344,5,5,30,1980,43.22,POINT (9434326.844729934 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c88,40345,5,5,30,1980,43.31,POINT (9489986.590126572 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c89,40346,5,5,30,1980,39.49,POINT (9545646.335523209 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c8a,40347,5,5,30,1980,37.75,POINT (9601306.080919845 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c8b,40348,5,5,30,1980,34.67,POINT (9656965.826316481 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c8c,40349,5,5,30,1980,32.2,POINT (9712625.57171312 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c8d,40350,5,5,30,1980,28.86,POINT (9768285.317109756 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c8e,42530,5,5,30,1980,11.14,POINT (8933389.136160204 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c8f,42531,5,5,30,1980,13.97,POINT (8989048.88155684 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c90,42532,5,5,30,1980,14.94,POINT (9044708.626953477 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c91,42533,5,5,30,1980,14.02,POINT (9100368.372350115 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c92,42534,5,5,30,1980,16.62,POINT (9156028.117746752 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c93,42535,5,5,30,1980,22.6,POINT (9211687.863143386 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c94,42536,5,5,30,1980,30.43,POINT (9267347.608540025 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c95,42537,5,5,30,1980,44.31,POINT (9323007.353936663 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c96,42538,5,5,30,1980,59.06,POINT (9378667.099333297 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c97,42539,5,5,30,1980,68.04,POINT (9434326.844729934 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c98,42540,5,5,30,1980,77.36,POINT (9489986.590126572 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c99,42541,5,5,30,1980,87.55,POINT (9545646.335523209 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c9a,42542,5,5,30,1980,95.9,POINT (9601306.080919845 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c9b,42543,5,5,30,1980,105.73,POINT (9656965.826316481 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c9c,42544,5,5,30,1980,114.77,POINT (9712625.57171312 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c9d,42545,5,5,30,1980,143.22,POINT (9768285.317109756 3092272.122885534)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c9e,40981,5,5,30,1980,63.73,POINT (8933389.136160204 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7c9f,40982,5,5,30,1980,67.8,POINT (8989048.88155684 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca0,40983,5,5,30,1980,66.67,POINT (9044708.626953477 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca1,40984,5,5,30,1980,66.55,POINT (9100368.372350115 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca2,40985,5,5,30,1980,58.35,POINT (9156028.117746752 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca3,40986,5,5,30,1980,49.49,POINT (9211687.863143386 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca4,40987,5,5,30,1980,48.56,POINT (9267347.608540025 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca5,40988,5,5,30,1980,46.8,POINT (9323007.353936663 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca6,40989,5,5,30,1980,49.09,POINT (9378667.099333297 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca7,40990,5,5,30,1980,47.71,POINT (9434326.844729934 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca8,40991,5,5,30,1980,48.61,POINT (9489986.590126572 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ca9,40992,5,5,30,1980,47.83,POINT (9545646.335523209 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7caa,40993,5,5,30,1980,42.52,POINT (9601306.080919845 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cab,40994,5,5,30,1980,38.76,POINT (9656965.826316481 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cac,40995,5,5,30,1980,36.55,POINT (9712625.57171312 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cad,40996,5,5,30,1980,38.21,POINT (9768285.317109756 3407504.076175717)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cae,41926,5,5,30,1980,24.69,POINT (8933389.136160204 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7caf,41927,5,5,30,1980,28.75,POINT (8989048.88155684 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb0,41928,5,5,30,1980,31.86,POINT (9044708.626953477 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb1,41929,5,5,30,1980,32.85,POINT (9100368.372350115 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb2,41930,5,5,30,1980,38.86,POINT (9156028.117746752 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb3,41931,5,5,30,1980,59.12,POINT (9211687.863143386 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb4,41932,5,5,30,1980,88.62,POINT (9267347.608540025 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb5,41933,5,5,30,1980,117.7,POINT (9323007.353936663 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb6,41934,5,5,30,1980,142.94,POINT (9378667.099333297 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb7,41935,5,5,30,1980,165.01,POINT (9434326.844729934 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb8,41936,5,5,30,1980,154.72,POINT (9489986.590126572 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cb9,41937,5,5,30,1980,117.53,POINT (9545646.335523209 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cba,41938,5,5,30,1980,89.7,POINT (9601306.080919845 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cbb,41939,5,5,30,1980,62.8,POINT (9656965.826316481 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cbc,41940,5,5,30,1980,69.86,POINT (9712625.57171312 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cbd,41941,5,5,30,1980,72.76,POINT (9768285.317109756 3217490.9158222144)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cbe,42228,5,5,30,1980,16.47,POINT (8933389.136160204 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cbf,42229,5,5,30,1980,19.3,POINT (8989048.88155684 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc0,42230,5,5,30,1980,20.56,POINT (9044708.626953477 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc1,42231,5,5,30,1980,21.46,POINT (9100368.372350115 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc2,42232,5,5,30,1980,26.67,POINT (9156028.117746752 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc3,42233,5,5,30,1980,39.04,POINT (9211687.863143386 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc4,42234,5,5,30,1980,55.51,POINT (9267347.608540025 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc5,42235,5,5,30,1980,75.5,POINT (9323007.353936663 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc6,42236,5,5,30,1980,98.34,POINT (9378667.099333297 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc7,42237,5,5,30,1980,108.01,POINT (9434326.844729934 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc8,42238,5,5,30,1980,114.56,POINT (9489986.590126572 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cc9,42239,5,5,30,1980,95.07,POINT (9545646.335523209 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7cca,42240,5,5,30,1980,108.56,POINT (9601306.080919845 3154740.816666564)
pre_normales_espacial_p.fid--5ff12b53_17a386ffe28_7ccb,42241,5,5,30,1980,126.23,POINT (9656965.826316481 3154740.816666564)
