,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198207,60.72,73.55,11.06,65.16,17.6,10.08,23.03,12.81,10.22,19.49,2.7,5.47,0.47,5.0,2.56,4.69,0.6,4.08
198208,188.3,73.6,12.8,83.68,15.79,12.55,19.91,12.52,7.4,16.79,2.2,4.61,0.36,4.25,2.12,3.91,0.47,3.44
198209,40.73,73.83,9.25,70.91,13.06,7.13,18.54,8.75,9.78,13.13,2.06,4.48,0.26,4.22,1.97,3.74,0.35,3.39
198210,3.77,74.14,6.03,60.37,9.33,1.33,15.77,4.67,11.11,8.85,2.08,4.63,0.31,4.32,2.0,3.85,0.39,3.46
198211,1.39,74.02,3.34,42.31,5.78,-6.69,12.91,1.16,11.75,3.77,1.96,4.59,0.29,4.3,1.92,3.93,0.35,3.57
198212,9.7,73.96,2.38,38.62,2.88,-10.28,9.77,-1.64,11.41,0.3,1.85,4.27,0.47,3.8,1.9,3.88,0.58,3.3
198213,498.73,73.81,6.33,57.51,9.2,0.34,15.46,4.16,11.3,9.01,2.28,4.91,0.39,4.52,2.25,4.34,0.48,3.86
198301,9.42,73.85,2.22,42.25,0.47,-11.24,7.81,-4.57,12.37,-1.5,1.97,4.75,0.42,4.34,1.96,4.2,0.52,3.68
198302,4.92,73.7,2.31,42.26,0.56,-10.72,7.78,-5.23,13.01,-0.4,2.25,4.89,0.43,4.46,2.24,4.31,0.51,3.79
198303,22.69,73.78,2.99,38.96,5.57,-7.73,12.88,-0.4,13.28,5.31,2.61,5.79,0.37,5.42,2.7,5.47,0.47,5.01
198304,49.08,73.78,4.58,47.42,9.08,-2.23,16.1,2.99,13.11,9.88,2.69,5.94,0.37,5.57,2.71,5.5,0.43,5.07
198305,7.21,73.82,6.4,48.25,13.82,2.51,20.56,7.56,13.0,15.5,2.72,5.97,0.36,5.6,2.64,5.37,0.45,4.93
198306,82.2,73.69,7.02,44.96,16.46,3.21,23.14,9.85,13.29,18.24,2.78,5.96,0.34,5.62,2.69,5.37,0.42,4.95
198307,54.89,73.67,11.09,67.36,16.98,10.14,22.45,12.06,10.39,18.55,2.44,5.05,0.41,4.65,2.29,4.22,0.5,3.71
198308,91.55,73.72,13.07,81.86,16.5,12.9,21.03,13.11,7.91,17.84,2.3,4.86,0.4,4.45,2.18,4.02,0.53,3.5
198309,202.54,73.83,11.7,85.59,14.09,11.0,18.34,10.78,7.56,14.57,1.91,4.1,0.39,3.72,1.88,3.45,0.5,2.95
198310,52.21,73.95,6.44,64.96,9.01,1.73,14.95,4.62,10.32,7.88,2.0,4.06,0.38,3.68,1.95,3.36,0.45,2.91
198311,0.0,74.13,3.27,44.11,5.07,-6.72,12.02,0.46,11.55,2.43,1.98,4.03,0.35,3.68,1.93,3.33,0.41,2.92
198312,11.31,73.94,2.37,41.84,1.52,-10.46,8.6,-3.29,11.89,-1.38,1.84,3.93,0.42,3.51,1.84,3.44,0.49,2.95
198313,588.02,73.82,6.15,54.23,9.14,-0.57,15.51,4.05,11.46,8.96,2.29,4.95,0.39,4.56,2.25,4.34,0.47,3.86
198401,4.33,73.68,2.02,41.62,-0.74,-12.17,6.2,-5.49,11.69,-3.2,1.92,4.33,0.38,3.94,1.92,3.86,0.45,3.42
198402,42.95,73.71,2.43,46.64,0.22,-10.64,7.68,-5.76,13.44,-1.76,2.48,5.07,0.56,4.51,2.54,4.73,0.68,4.05
198403,7.35,73.88,3.36,36.66,7.97,-6.28,16.33,0.7,15.63,6.98,2.65,5.51,0.36,5.15,2.66,5.01,0.43,4.58
198404,11.22,73.81,4.36,38.5,11.28,-2.76,18.37,4.81,13.57,12.02,2.67,5.73,0.36,5.37,2.7,5.35,0.4,4.95
198405,7.99,73.69,4.56,28.14,16.68,-2.7,24.77,8.32,16.44,17.63,3.11,6.53,0.45,6.08,3.06,5.9,0.57,5.33
198406,84.25,73.44,11.14,66.4,17.33,10.24,23.04,12.44,10.6,19.35,2.75,5.79,0.41,5.38,2.52,4.83,0.52,4.3
198407,84.69,73.51,12.13,77.09,16.24,11.66,21.16,12.15,9.01,18.08,2.59,5.41,0.38,5.03,2.42,4.56,0.53,4.03
198408,118.05,73.6,12.75,80.31,16.41,12.5,21.23,12.8,8.43,17.83,2.42,5.19,0.35,4.84,2.23,4.29,0.46,3.83
198409,47.39,73.81,9.81,76.96,12.8,7.96,17.83,8.86,8.97,13.24,2.03,4.52,0.26,4.26,1.91,3.72,0.34,3.38
198410,5.99,74.02,4.91,46.94,9.91,-2.11,17.24,4.33,12.91,8.79,2.23,4.67,0.34,4.33,2.15,3.9,0.42,3.49
198411,0.46,74.07,2.72,36.88,5.11,-8.63,12.52,0.24,12.28,3.09,2.04,4.64,0.32,4.32,1.98,3.92,0.37,3.55
198412,10.82,73.81,2.22,35.8,2.8,-11.32,9.92,-1.78,11.7,0.44,1.9,4.63,0.4,4.23,1.96,4.28,0.47,3.8
198413,425.49,73.75,6.04,50.98,9.7,-1.17,16.39,4.33,12.05,9.41,2.4,5.17,0.38,4.79,2.34,4.53,0.47,4.06
198501,45.92,73.81,2.47,56.4,-2.39,-10.45,5.1,-8.8,13.9,-5.57,2.07,3.6,0.45,3.15,2.13,3.61,0.52,3.09
198502,0.5,73.47,1.67,28.02,2.46,-13.97,11.28,-4.54,15.82,-0.34,2.44,5.27,0.37,4.9,2.44,4.88,0.42,4.47
198503,1.9,73.83,2.45,25.15,8.94,-10.04,17.13,2.08,15.05,8.21,2.72,6.27,0.34,5.92,2.78,5.91,0.42,5.49
198504,19.11,73.74,4.16,35.35,12.21,-3.31,19.54,5.42,14.12,12.91,2.75,5.91,0.44,5.47,2.76,5.45,0.57,4.88
198505,31.03,73.73,4.8,33.52,14.87,-1.71,22.08,7.62,14.46,16.0,2.86,6.13,0.4,5.73,2.83,5.64,0.49,5.14
198506,73.16,73.46,8.35,50.9,16.93,6.02,23.23,11.01,12.22,18.94,2.67,5.83,0.33,5.49,2.54,5.07,0.41,4.66
198507,100.72,73.58,12.02,76.52,16.31,11.58,21.1,12.5,8.6,18.05,2.58,5.26,0.49,4.77,2.42,4.47,0.69,3.78
198508,115.26,73.6,13.14,84.82,15.99,12.98,20.2,12.63,7.56,17.18,2.41,5.05,0.45,4.59,2.32,4.29,0.6,3.69
198509,98.33,73.8,10.7,81.12,13.53,9.68,18.25,9.93,8.31,14.28,2.02,4.43,0.33,4.1,1.93,3.7,0.43,3.27
198510,63.67,74.0,7.12,70.85,9.27,3.18,14.87,5.3,9.57,8.52,1.89,4.2,0.37,3.83,1.85,3.5,0.44,3.06
198511,0.0,73.96,3.88,51.73,5.16,-4.84,11.94,0.72,11.21,3.24,1.95,4.43,0.3,4.13,1.92,3.77,0.36,3.41
198512,19.7,73.96,2.96,46.27,3.3,-8.07,10.06,-1.56,11.62,0.65,1.82,4.04,0.39,3.66,1.84,3.63,0.47,3.16
198513,569.31,73.75,6.17,53.58,9.75,-0.67,16.25,4.41,11.84,9.39,2.35,5.03,0.39,4.64,2.31,4.49,0.49,4.01
198601,3.05,73.88,2.02,36.92,1.0,-12.14,8.37,-4.56,12.93,-1.82,2.04,4.31,0.4,3.9,2.03,3.84,0.47,3.37
198602,20.32,73.8,2.9,47.22,2.52,-8.33,9.36,-2.97,12.34,1.54,2.16,4.73,0.37,4.37,2.13,4.15,0.44,3.7
198603,20.93,73.8,3.69,47.19,5.88,-5.09,13.07,-0.22,13.29,5.9,2.6,5.73,0.36,5.37,2.62,5.29,0.44,4.84
198604,18.7,73.81,4.3,39.8,10.71,-2.94,17.91,4.07,13.84,11.44,2.68,5.79,0.36,5.43,2.71,5.36,0.45,4.91
198605,21.95,73.75,4.48,34.4,13.5,-2.5,20.75,6.37,14.38,14.68,2.92,6.15,0.56,5.6,2.91,5.64,0.66,4.98
198606,44.38,73.52,8.26,48.76,17.17,4.65,23.86,10.78,13.08,19.15,2.85,5.8,0.5,5.3,2.66,4.93,0.61,4.32
198607,260.07,73.59,12.41,80.49,16.0,12.04,20.42,12.22,8.2,17.28,2.33,4.86,0.44,4.41,2.18,4.07,0.59,3.47
198608,91.7,73.68,12.23,82.64,15.27,11.77,19.67,11.5,8.17,16.05,2.21,4.63,0.34,4.28,2.13,3.87,0.42,3.45
198609,78.27,73.91,8.69,68.29,13.03,6.5,18.84,8.34,10.51,13.11,2.06,4.49,0.25,4.24,1.91,3.63,0.31,3.33
198610,9.89,74.06,5.86,59.69,8.79,0.48,15.04,3.97,11.07,8.0,2.04,4.44,0.26,4.18,1.98,3.7,0.32,3.38
198611,0.24,74.08,2.86,37.09,5.86,-7.86,13.13,0.97,12.16,3.6,1.99,4.36,0.35,4.01,1.98,3.78,0.42,3.36
198612,26.64,74.02,2.45,44.85,1.04,-10.14,8.2,-4.43,12.63,-1.58,2.03,4.16,0.42,3.74,2.06,3.81,0.5,3.31
198613,596.12,73.82,5.87,52.36,9.26,-1.09,15.74,3.87,11.87,8.98,2.33,4.95,0.39,4.57,2.28,4.34,0.47,3.87
198701,7.78,74.02,2.26,40.43,1.25,-10.94,8.88,-4.7,13.58,-1.19,2.1,4.07,0.45,3.62,2.1,3.69,0.53,3.16
198702,10.85,74.02,2.8,43.73,3.22,-8.32,10.07,-2.14,12.21,2.09,2.08,4.45,0.34,4.11,2.07,3.94,0.41,3.53
198703,5.98,73.85,3.53,41.98,7.04,-5.32,14.46,0.91,13.55,7.13,2.48,5.56,0.32,5.24,2.44,4.95,0.38,4.56
198704,10.88,73.89,3.68,32.76,11.23,-5.04,18.73,4.33,14.39,12.02,2.79,6.05,0.4,5.65,2.76,5.47,0.5,4.97
198705,48.27,73.94,5.69,46.82,12.82,0.87,19.65,6.19,13.46,14.05,2.63,5.55,0.38,5.16,2.58,4.95,0.48,4.47
198706,7.31,73.63,6.19,35.58,17.95,2.03,25.21,10.54,14.67,19.88,2.82,5.83,0.36,5.47,2.69,5.07,0.43,4.64
198707,39.71,73.57,10.28,58.67,18.12,9.11,24.11,12.77,11.34,20.38,2.82,5.79,0.48,5.31,2.65,4.93,0.66,4.28
198708,92.34,73.66,11.54,69.8,17.11,10.99,22.66,12.73,9.94,18.93,2.61,5.51,0.4,5.11,2.43,4.58,0.53,4.06
198709,19.06,73.9,9.36,64.11,14.91,7.3,21.35,9.91,11.44,15.71,2.4,5.35,0.31,5.04,2.23,4.45,0.38,4.07
198710,18.73,74.09,4.51,43.19,10.15,-2.47,17.62,4.71,12.92,9.45,2.34,5.21,0.33,4.88,2.27,4.47,0.4,4.07
198711,0.0,74.09,1.6,17.97,7.65,-13.92,16.01,2.31,13.7,4.24,2.01,4.54,0.37,4.16,1.95,3.86,0.4,3.46
198712,15.89,74.2,1.67,23.51,4.86,-13.87,13.36,-0.88,14.24,1.35,2.04,4.12,0.48,3.64,2.04,3.74,0.57,3.17
198713,276.81,73.91,5.28,43.27,10.56,-2.42,17.71,4.76,12.95,10.37,2.43,5.17,0.39,4.79,2.35,4.51,0.47,4.04
198801,50.15,73.92,2.38,41.04,2.07,-10.44,9.62,-3.34,12.97,-0.9,1.96,4.11,0.37,3.74,1.95,3.68,0.43,3.24
198802,29.62,73.86,2.9,44.65,3.71,-8.34,10.97,-1.74,12.7,2.27,2.15,4.61,0.43,4.18,2.17,4.2,0.51,3.7
198803,34.62,73.72,3.64,47.09,5.91,-5.41,13.23,-0.59,13.82,5.39,2.61,5.59,0.45,5.14,2.66,5.23,0.53,4.7
198804,7.64,73.98,3.79,30.72,12.63,-4.49,20.29,5.45,14.84,13.03,2.67,5.7,0.35,5.35,2.65,5.17,0.42,4.75
198805,14.66,73.75,4.06,26.43,16.22,-3.77,24.04,8.06,15.98,17.06,3.1,6.62,0.51,6.11,3.13,6.24,0.64,5.61
198806,36.73,73.67,8.46,49.04,17.55,5.4,24.01,11.29,12.72,19.55,2.87,6.07,0.46,5.61,2.7,5.21,0.58,4.63
198807,215.82,73.61,13.43,83.19,16.64,13.33,21.02,12.99,8.04,18.13,2.53,5.05,0.49,4.56,2.39,4.21,0.67,3.54
198808,112.53,73.63,12.83,84.49,15.64,12.45,19.7,12.33,7.37,16.47,2.22,4.58,0.52,4.07,2.18,3.89,0.69,3.2
198809,12.42,73.87,10.76,76.87,14.47,9.61,19.65,10.27,9.37,15.07,2.09,4.64,0.36,4.28,1.97,3.85,0.46,3.39
198810,0.65,73.96,5.7,53.44,10.31,0.16,17.5,4.93,12.57,9.79,2.27,5.07,0.26,4.81,2.17,4.26,0.31,3.94
198811,0.0,74.15,3.21,40.3,6.09,-7.12,13.44,1.24,12.2,4.26,2.03,4.47,0.35,4.12,1.95,3.68,0.4,3.28
198812,17.12,74.11,2.58,41.13,3.72,-9.56,10.23,-0.65,10.87,1.1,1.79,3.92,0.4,3.52,1.79,3.39,0.48,2.91
198813,531.97,73.85,6.16,51.6,10.43,-0.66,16.98,5.03,11.95,10.11,2.36,5.04,0.41,4.62,2.31,4.42,0.51,3.91
198901,29.58,73.69,2.02,40.65,-0.31,-12.64,7.39,-5.8,13.19,-3.8,2.02,4.4,0.47,3.93,2.09,4.22,0.58,3.65
198902,3.26,73.7,2.33,40.52,1.47,-10.71,8.83,-4.56,13.39,0.41,2.31,5.21,0.41,4.8,2.36,4.85,0.48,4.37
198903,15.93,73.81,2.99,36.78,6.41,-7.77,13.65,0.3,13.35,6.22,2.4,5.38,0.35,5.03,2.39,4.9,0.42,4.48
198904,4.32,73.73,2.84,25.75,10.89,-8.27,18.94,3.49,15.46,11.33,2.95,6.56,0.35,6.22,3.01,6.26,0.43,5.83
198905,15.16,73.78,4.17,28.16,15.43,-3.88,22.94,8.01,14.94,16.42,2.85,6.06,0.39,5.67,2.83,5.57,0.46,5.11
198906,27.65,73.65,8.48,51.32,17.05,6.35,23.41,10.9,12.51,19.39,2.8,5.97,0.36,5.61,2.64,5.2,0.44,4.76
198907,86.11,73.62,11.52,68.84,17.29,10.79,22.8,12.5,10.3,19.37,2.69,5.62,0.44,5.18,2.44,4.7,0.53,4.17
198908,40.52,73.69,11.87,76.53,16.06,11.42,20.97,12.19,8.78,17.75,2.42,5.17,0.36,4.8,2.24,4.35,0.46,3.89
198909,22.68,73.85,9.84,68.04,14.95,8.27,21.32,10.05,11.27,16.18,2.27,5.23,0.3,4.92,2.09,4.3,0.39,3.91
198910,1.41,74.05,4.2,37.79,10.6,-3.83,18.29,4.9,13.39,10.01,2.33,5.16,0.28,4.88,2.23,4.31,0.34,3.97
198911,4.6,74.13,2.45,33.03,5.4,-9.93,13.02,0.24,12.79,3.87,2.1,4.72,0.3,4.43,2.08,4.14,0.34,3.8
198912,4.69,74.05,2.05,34.48,2.63,-12.1,9.75,-2.07,11.82,0.34,1.89,4.28,0.35,3.93,1.85,3.6,0.4,3.2
198913,255.92,73.81,5.42,45.2,9.87,-2.65,16.82,4.23,12.59,9.84,2.42,5.31,0.36,4.95,2.35,4.7,0.44,4.26
199001,2.75,73.96,1.96,27.36,4.69,-12.2,12.44,-0.31,12.75,2.22,2.08,4.83,0.41,4.41,2.11,4.42,0.51,3.91
199002,48.23,73.75,3.36,56.64,2.23,-6.57,8.47,-2.28,10.75,1.85,2.03,4.78,0.37,4.41,2.01,4.21,0.48,3.73
199003,16.53,73.84,3.78,53.3,4.48,-4.86,11.2,-1.2,12.4,4.55,2.42,5.32,0.43,4.9,2.4,4.72,0.55,4.18
199004,19.69,73.72,3.85,35.85,10.85,-4.4,18.43,3.9,14.53,11.31,2.77,6.1,0.38,5.72,2.8,5.65,0.51,5.14
199005,21.3,73.76,6.74,45.67,15.4,2.77,22.09,9.16,12.93,17.09,2.66,5.86,0.35,5.51,2.53,5.1,0.46,4.64
199006,24.76,73.55,8.3,45.89,18.45,5.11,25.14,11.87,13.27,20.55,2.87,5.88,0.43,5.46,2.68,5.07,0.52,4.55
199007,119.09,73.48,12.98,80.48,16.63,12.7,21.02,12.95,8.07,18.21,2.5,5.09,0.53,4.56,2.37,4.31,0.73,3.59
199008,102.36,73.78,12.72,82.82,15.91,12.46,20.22,12.41,7.81,17.1,2.27,4.91,0.38,4.53,2.11,4.11,0.5,3.61
199009,51.05,73.84,11.61,82.15,14.56,10.94,19.25,11.09,8.16,15.58,2.13,4.75,0.39,4.36,2.02,3.96,0.52,3.44
199010,1.74,74.07,5.89,56.99,9.43,0.37,16.06,4.57,11.49,9.13,2.13,4.8,0.29,4.51,2.01,3.95,0.36,3.59
199011,1.54,74.15,3.05,36.92,6.96,-7.63,14.34,2.13,12.21,4.94,2.02,4.46,0.38,4.07,2.0,3.83,0.46,3.36
199012,12.81,74.07,2.32,37.54,3.11,-10.58,9.91,-1.15,11.06,0.73,1.96,4.28,0.47,3.82,2.0,3.79,0.55,3.24
199013,421.85,73.83,6.4,53.48,10.26,-0.12,16.58,5.3,11.28,10.31,2.32,5.09,0.4,4.69,2.26,4.43,0.51,3.91
199101,3.67,73.78,2.05,40.12,0.13,-11.89,7.54,-5.17,12.72,-2.08,2.1,4.4,0.44,3.96,2.12,3.94,0.51,3.42
199102,13.18,73.95,2.78,43.71,2.97,-8.75,9.73,-2.44,12.17,2.29,2.12,4.67,0.37,4.3,2.14,4.22,0.46,3.76
199103,56.23,73.92,3.52,44.8,6.25,-5.56,13.72,-0.34,14.05,5.48,2.43,4.93,0.42,4.51,2.46,4.51,0.48,4.03
199104,8.9,73.87,3.52,33.1,10.62,-5.51,17.91,3.83,14.08,11.11,2.73,5.71,0.42,5.29,2.75,5.27,0.51,4.76
199105,17.16,73.86,4.48,29.59,15.78,-2.27,23.47,8.03,15.44,16.9,3.01,6.42,0.38,6.04,3.04,6.04,0.45,5.58
199106,32.81,73.6,8.53,50.29,17.45,6.13,23.98,11.13,12.85,19.53,2.79,5.75,0.43,5.32,2.57,4.8,0.52,4.28
199107,29.07,73.54,11.51,65.1,18.15,10.91,23.7,13.41,10.3,20.54,2.78,5.69,0.43,5.26,2.52,4.74,0.51,4.23
199108,100.32,73.62,12.42,78.01,16.45,11.99,21.35,12.72,8.62,17.88,2.42,5.25,0.38,4.87,2.25,4.43,0.51,3.92
199109,20.66,73.88,9.97,71.53,14.24,8.15,20.09,9.7,10.39,14.99,2.31,5.17,0.35,4.82,2.17,4.3,0.45,3.85
199110,0.01,74.0,4.39,42.23,9.9,-3.17,17.55,4.42,13.14,9.06,2.28,4.95,0.35,4.59,2.18,4.15,0.42,3.73
199111,1.54,74.11,2.51,34.17,5.09,-9.77,12.32,0.48,11.84,3.18,1.98,4.58,0.34,4.24,1.94,3.92,0.4,3.52
199112,17.92,73.96,2.55,42.31,2.79,-9.71,9.65,-1.4,11.05,0.53,1.87,4.35,0.38,3.97,1.85,3.79,0.4,3.39
199113,301.46,73.84,5.7,47.95,10.02,-1.58,16.79,4.57,12.22,9.99,2.4,5.16,0.39,4.77,2.33,4.51,0.47,4.04
199201,4.6,74.02,2.56,41.58,2.46,-9.72,9.2,-2.31,11.5,0.34,1.88,4.34,0.45,3.89,1.92,3.94,0.56,3.38
199202,2.87,73.66,2.3,39.57,1.57,-10.91,9.0,-3.99,12.99,0.59,2.21,5.31,0.32,5.0,2.19,4.74,0.39,4.35
199203,3.74,73.89,2.9,34.7,6.99,-8.52,14.37,1.27,13.1,7.08,2.41,5.74,0.38,5.36,2.49,5.42,0.48,4.95
199204,0.91,73.94,3.08,25.94,11.9,-7.06,19.74,4.87,14.87,12.78,2.85,6.27,0.35,5.91,2.84,5.77,0.46,5.31
199205,13.05,73.78,4.53,33.33,14.23,-2.52,21.6,7.08,14.52,15.83,2.92,6.38,0.37,6.0,2.87,5.8,0.44,5.36
199206,36.81,73.61,7.05,42.39,17.05,3.33,23.81,10.45,13.36,18.91,2.87,6.11,0.41,5.7,2.75,5.36,0.51,4.85
199207,83.15,73.62,11.4,71.28,16.54,10.66,22.02,12.06,9.96,18.46,2.65,5.62,0.38,5.24,2.45,4.76,0.51,4.25
199208,75.85,73.71,12.84,81.59,16.27,12.68,21.08,12.59,8.49,17.79,2.64,5.5,0.58,4.92,2.51,4.71,0.8,3.92
199209,34.78,73.85,10.25,74.23,14.15,8.93,19.85,9.94,9.91,15.11,2.28,5.16,0.33,4.83,2.13,4.25,0.45,3.81
199210,41.19,74.01,5.53,53.56,9.71,0.04,16.58,4.78,11.8,8.91,2.14,4.74,0.33,4.41,2.06,3.97,0.4,3.57
199211,5.24,74.16,3.57,44.6,6.27,-5.63,13.64,1.66,11.98,4.28,1.95,4.51,0.35,4.17,1.89,3.83,0.39,3.45
199212,0.0,74.09,2.16,34.02,3.02,-11.24,10.61,-2.18,12.79,0.24,1.99,4.36,0.38,3.98,1.97,3.81,0.45,3.36
199213,302.19,73.86,5.7,48.13,10.03,-1.63,16.81,4.71,12.1,10.05,2.4,5.33,0.39,4.95,2.34,4.7,0.49,4.21
199301,12.23,73.79,2.46,45.3,0.8,-10.47,7.98,-4.27,12.24,-1.11,2.0,4.79,0.37,4.41,2.03,4.42,0.44,3.98
199302,9.98,73.9,2.51,35.77,4.6,-9.79,12.3,-0.75,13.04,3.35,2.3,5.27,0.49,4.78,2.27,4.67,0.56,4.11
199303,36.96,73.83,3.16,45.78,4.26,-7.27,11.27,-1.63,12.9,4.04,2.43,5.34,0.34,5.0,2.42,4.89,0.4,4.48
199304,2.4,73.95,3.97,36.4,10.73,-4.08,18.28,3.89,14.4,11.26,2.74,5.8,0.37,5.43,2.71,5.23,0.44,4.79
199305,12.34,73.8,4.87,32.65,15.5,-1.59,23.16,7.91,15.25,16.93,3.01,6.5,0.33,6.17,2.93,5.9,0.41,5.48
199306,65.63,73.64,8.81,54.1,16.94,6.58,23.25,11.01,12.24,19.02,2.72,5.78,0.37,5.41,2.53,4.9,0.46,4.44
199307,51.12,73.56,12.4,73.71,17.29,12.04,22.73,12.8,9.93,19.48,2.75,5.54,0.48,5.06,2.51,4.64,0.58,4.06
199308,33.0,73.63,11.6,71.33,16.75,10.89,22.66,12.08,10.59,18.62,2.55,5.6,0.35,5.25,2.3,4.6,0.45,4.15
199309,46.42,73.85,10.61,77.44,14.13,9.57,19.5,10.12,9.38,15.35,2.2,4.93,0.42,4.52,2.1,4.15,0.54,3.61
199310,0.0,74.14,4.11,37.25,10.3,-4.37,18.04,4.56,13.48,9.49,2.3,5.13,0.34,4.79,2.2,4.32,0.38,3.94
199311,0.02,74.1,2.51,29.29,7.16,-9.67,15.09,2.16,12.93,5.0,2.12,4.95,0.31,4.64,2.05,4.21,0.35,3.86
199312,0.12,74.09,1.25,17.97,4.4,-16.07,12.17,-0.56,12.73,1.11,1.92,4.45,0.32,4.12,1.88,3.83,0.39,3.45
199313,270.23,73.86,5.71,46.47,10.26,-1.98,17.22,4.8,12.42,10.24,2.42,5.34,0.37,4.97,2.33,4.65,0.45,4.2
199401,13.26,73.87,2.48,42.45,2.03,-10.09,8.9,-2.71,11.62,0.35,1.99,4.61,0.42,4.2,2.01,4.18,0.5,3.68
199402,25.24,73.69,2.74,47.88,1.53,-8.75,8.66,-4.18,12.84,0.6,2.36,5.33,0.38,4.95,2.37,4.87,0.47,4.4
199403,2.28,73.9,3.01,31.7,8.55,-7.45,16.73,1.59,15.13,8.26,2.74,5.93,0.44,5.49,2.77,5.48,0.54,4.94
199404,11.85,73.88,3.69,35.56,10.08,-5.09,17.4,3.48,13.92,11.15,2.71,5.93,0.42,5.51,2.7,5.47,0.48,4.98
199405,8.43,73.85,4.81,32.49,15.63,-1.4,23.05,8.27,14.78,17.14,2.96,6.35,0.4,5.95,2.92,5.81,0.51,5.3
199406,19.06,73.52,8.24,45.84,18.48,5.07,25.2,12.1,13.1,20.76,2.94,6.14,0.45,5.69,2.72,5.24,0.55,4.69
199407,130.37,73.51,12.97,77.89,17.12,12.72,21.86,13.55,8.32,18.73,2.43,4.91,0.46,4.44,2.26,4.07,0.58,3.49
199408,122.65,73.69,13.02,85.64,15.72,12.84,19.54,12.72,6.82,16.57,2.12,4.42,0.41,4.01,2.07,3.68,0.57,3.11
199409,19.78,73.89,10.1,71.79,14.3,8.19,20.06,9.82,10.25,14.75,2.19,4.87,0.34,4.53,2.04,4.02,0.43,3.59
199410,0.04,74.11,5.35,52.03,9.7,-0.64,16.81,4.44,12.36,9.3,2.22,4.98,0.37,4.62,2.12,4.17,0.44,3.73
199411,0.0,74.19,3.46,44.67,5.82,-5.65,12.91,1.21,11.7,4.36,2.04,4.76,0.3,4.46,1.98,3.99,0.36,3.63
