,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198512,4.38,77.8,4.08,53.37,6.39,-3.49,12.32,2.83,9.49,3.67,1.63,3.88,0.29,3.59,1.56,3.1,0.34,2.76
198513,685.43,77.52,7.33,57.77,12.53,2.51,18.12,8.11,10.01,12.24,2.23,4.72,0.36,4.37,2.12,3.89,0.47,3.42
198601,0.2,77.75,2.72,39.32,4.88,-8.3,11.3,0.82,10.48,2.18,1.83,4.3,0.37,3.93,1.74,3.5,0.43,3.07
198602,12.76,77.66,3.29,44.38,5.98,-6.06,12.57,1.3,11.27,4.73,2.2,4.84,0.4,4.45,2.11,3.99,0.51,3.48
198603,3.34,77.59,3.38,35.0,9.82,-5.45,17.25,3.82,13.43,9.68,2.69,5.78,0.37,5.4,2.64,5.03,0.46,4.56
198604,10.86,77.55,4.22,32.64,14.03,-2.58,21.06,7.66,13.4,14.96,2.71,5.73,0.31,5.43,2.62,4.85,0.42,4.43
198605,22.08,77.47,5.49,37.68,15.98,0.48,22.47,9.86,12.61,17.46,2.66,5.55,0.36,5.19,2.46,4.5,0.46,4.04
198606,118.34,77.22,9.95,55.18,19.11,8.21,24.82,13.74,11.08,21.09,2.85,5.62,0.36,5.26,2.59,4.52,0.45,4.06
198607,191.82,77.33,13.98,87.07,17.32,14.5,20.8,14.44,6.36,18.23,2.22,4.59,0.36,4.23,2.07,3.71,0.56,3.15
198608,66.77,77.41,13.52,84.2,17.36,14.0,21.3,14.15,7.15,18.19,2.18,4.55,0.25,4.3,2.02,3.68,0.37,3.31
198609,36.5,77.66,11.3,78.26,15.72,11.24,20.22,12.36,7.86,16.63,2.17,4.61,0.35,4.26,2.06,3.72,0.51,3.21
198610,25.13,77.85,6.97,60.26,11.96,3.42,17.85,7.76,10.1,11.69,2.07,4.6,0.23,4.38,1.93,3.65,0.3,3.36
198611,0.31,77.88,3.32,36.1,9.0,-5.61,15.91,4.77,11.14,6.51,1.93,4.54,0.32,4.22,1.79,3.56,0.32,3.25
198612,30.65,77.92,2.81,41.22,4.86,-7.97,11.35,0.62,10.72,2.16,1.8,3.89,0.34,3.55,1.71,3.16,0.39,2.77
198613,518.76,77.61,6.77,52.7,12.19,1.37,18.09,7.64,10.45,11.99,2.27,4.88,0.33,4.55,2.14,3.99,0.43,3.56
198701,6.11,77.9,2.48,36.31,4.67,-9.37,11.56,0.32,11.24,1.74,1.94,4.17,0.41,3.76,1.8,3.33,0.46,2.87
198702,3.34,77.87,2.82,35.6,6.88,-7.55,14.04,1.9,12.14,5.75,2.26,4.94,0.36,4.58,2.14,4.06,0.43,3.63
198703,8.1,77.64,3.56,36.5,9.91,-4.63,17.22,4.22,13.0,9.88,2.51,5.45,0.32,5.13,2.35,4.42,0.36,4.06
198704,4.73,77.64,3.71,28.11,14.45,-4.66,21.79,7.79,14.01,15.36,2.79,5.88,0.34,5.54,2.66,4.95,0.43,4.52
198705,16.13,77.66,5.53,37.74,16.65,1.12,23.19,10.58,12.61,18.22,2.69,5.58,0.34,5.24,2.5,4.61,0.43,4.18
198706,20.84,77.3,8.16,42.94,20.23,6.13,26.6,14.16,12.44,22.46,2.8,5.69,0.33,5.36,2.49,4.41,0.41,4.0
198707,200.77,77.25,13.85,79.13,18.77,14.3,23.03,15.33,7.7,20.44,2.56,5.15,0.42,4.73,2.27,4.01,0.56,3.45
198708,172.24,77.36,14.29,89.13,17.3,14.85,20.87,14.52,6.35,18.07,2.33,4.75,0.45,4.3,2.22,3.92,0.61,3.31
198709,135.08,77.63,13.04,88.44,16.0,13.29,19.62,13.15,6.47,16.28,1.91,4.11,0.29,3.82,1.78,3.24,0.37,2.87
198710,94.25,77.87,8.3,76.33,11.36,5.77,16.49,7.16,9.33,10.11,1.85,3.82,0.3,3.52,1.71,3.04,0.37,2.67
198711,0.0,77.89,4.43,47.01,9.35,-2.74,15.83,4.87,10.96,5.72,1.77,3.66,0.35,3.31,1.64,2.93,0.39,2.55
198712,3.95,78.02,3.19,38.92,7.39,-6.58,14.16,3.18,10.97,3.7,1.72,3.78,0.4,3.39,1.6,3.0,0.43,2.57
198713,665.55,77.67,6.98,53.17,12.77,1.72,18.71,8.13,10.59,12.34,2.26,4.75,0.36,4.39,2.1,3.82,0.44,3.39
198801,5.64,77.77,2.87,39.26,5.76,-7.66,12.4,1.61,10.79,3.01,1.82,4.3,0.39,3.91,1.71,3.45,0.43,3.03
198802,2.25,77.7,3.01,36.31,7.62,-6.94,14.73,2.49,12.23,6.29,2.2,4.93,0.37,4.56,2.09,4.03,0.44,3.6
198803,30.99,77.52,3.89,39.9,9.95,-3.9,17.28,3.96,13.32,9.61,2.58,5.66,0.49,5.17,2.5,4.83,0.59,4.25
198804,22.14,77.7,4.2,29.86,15.5,-2.96,22.73,8.96,13.77,16.0,2.73,5.62,0.36,5.26,2.6,4.64,0.46,4.19
198805,51.47,77.43,6.89,42.73,17.63,3.45,24.21,11.48,12.73,18.86,2.68,5.55,0.31,5.24,2.45,4.42,0.44,3.98
198806,78.2,77.36,11.11,62.96,18.8,10.68,24.14,13.86,10.28,20.67,2.64,5.29,0.31,4.97,2.34,4.13,0.41,3.72
198807,301.9,77.36,14.69,89.31,17.71,15.31,21.06,14.99,6.07,18.54,2.31,4.47,0.53,3.94,2.25,3.7,0.73,2.97
198808,210.05,77.38,14.42,90.7,17.18,15.02,20.3,14.6,5.7,17.78,2.13,4.31,0.43,3.88,2.07,3.47,0.62,2.85
198809,49.93,77.61,13.33,88.6,16.33,13.6,20.03,13.21,6.82,16.7,2.01,4.05,0.41,3.64,1.96,3.25,0.56,2.69
198810,12.15,77.74,8.25,68.91,12.71,5.87,17.92,8.76,9.16,11.88,1.91,4.06,0.31,3.76,1.8,3.16,0.37,2.79
198811,0.0,78.0,4.38,47.68,8.82,-2.62,15.18,4.6,10.59,6.86,1.88,3.91,0.42,3.49,1.79,3.09,0.48,2.62
198812,19.3,77.97,3.47,44.79,6.72,-5.2,12.76,2.9,9.85,4.14,1.67,3.79,0.31,3.48,1.59,2.98,0.36,2.62
198813,784.02,77.63,7.56,56.86,12.9,2.92,18.56,8.46,10.1,12.53,2.21,4.66,0.39,4.27,2.09,3.76,0.49,3.27
198901,24.59,77.55,2.65,42.49,3.56,-8.86,10.39,-0.68,11.07,0.47,1.78,4.34,0.4,3.94,1.74,3.66,0.42,3.24
198902,8.2,77.53,2.77,38.85,5.39,-8.03,12.63,0.45,12.17,4.01,2.27,5.48,0.41,5.07,2.25,4.82,0.54,4.28
198903,6.67,77.58,3.18,32.17,9.99,-6.29,17.39,4.14,13.25,9.69,2.52,5.49,0.33,5.16,2.41,4.68,0.42,4.26
198904,6.13,77.44,2.9,21.81,14.51,-7.28,22.38,7.1,15.28,14.74,2.99,6.24,0.37,5.87,2.98,5.66,0.56,5.09
198905,48.89,77.45,6.55,39.45,18.04,1.66,24.62,11.96,12.66,19.35,2.71,5.66,0.37,5.29,2.52,4.7,0.48,4.22
198906,87.22,77.34,11.59,66.59,18.64,11.59,23.7,14.06,9.63,20.7,2.76,5.46,0.41,5.05,2.52,4.45,0.53,3.91
198907,169.03,77.35,13.98,83.27,18.05,14.57,22.0,14.86,7.14,19.39,2.67,5.07,0.57,4.5,2.54,4.22,0.81,3.41
198908,120.91,77.44,13.96,89.01,16.97,14.52,20.31,14.12,6.19,17.71,2.18,4.33,0.41,3.92,2.06,3.45,0.56,2.89
198909,54.6,77.58,12.94,84.76,16.57,13.37,20.67,13.49,7.18,17.42,2.12,4.49,0.3,4.19,2.04,3.64,0.41,3.23
198910,8.02,77.82,7.28,57.64,13.24,4.08,19.24,8.8,10.44,12.9,2.08,4.42,0.26,4.16,1.94,3.43,0.34,3.09
198911,1.98,77.96,3.41,39.65,8.11,-5.33,14.89,3.89,10.99,6.27,2.03,4.47,0.35,4.12,1.94,3.55,0.41,3.14
198912,4.33,77.93,2.38,33.7,5.51,-9.57,12.02,1.67,10.35,2.81,1.8,4.23,0.35,3.88,1.67,3.29,0.41,2.87
198913,540.58,77.58,6.99,52.55,12.42,1.26,18.38,7.86,10.51,12.16,2.32,4.97,0.38,4.59,2.21,4.12,0.49,3.63
199001,0.04,77.74,2.22,26.61,7.42,-10.17,14.85,3.0,11.86,4.33,1.91,4.77,0.37,4.4,1.8,3.88,0.37,3.51
199002,20.92,77.65,3.66,50.65,5.64,-5.0,11.88,1.45,10.43,5.22,2.03,4.79,0.31,4.48,1.91,3.88,0.4,3.48
199003,8.71,77.69,3.61,40.89,8.41,-4.68,15.24,2.9,12.34,8.59,2.48,5.27,0.36,4.91,2.36,4.37,0.41,3.96
199004,5.23,77.45,3.6,28.57,14.1,-4.56,21.34,7.44,13.9,14.88,2.8,5.87,0.39,5.48,2.69,4.94,0.52,4.42
199005,15.23,77.46,7.76,46.17,18.12,5.57,24.07,12.39,11.68,20.18,2.72,5.82,0.3,5.52,2.49,4.79,0.37,4.42
199006,97.75,77.22,11.05,59.19,19.84,10.33,25.36,14.73,10.63,21.79,2.76,5.62,0.34,5.28,2.48,4.44,0.41,4.03
199007,341.1,77.22,14.48,87.66,17.77,15.07,21.15,15.05,6.1,18.8,2.39,4.81,0.36,4.45,2.19,3.91,0.5,3.41
199008,136.54,77.52,14.24,90.4,17.05,14.78,20.31,14.34,5.97,17.63,2.1,4.32,0.42,3.9,1.99,3.43,0.57,2.86
199009,99.78,77.61,13.27,90.13,16.0,13.66,19.54,13.25,6.29,16.48,1.95,4.17,0.33,3.85,1.83,3.32,0.48,2.83
199010,11.12,77.87,8.7,75.21,11.93,6.62,16.71,8.29,8.42,11.54,1.92,3.96,0.33,3.63,1.85,3.1,0.42,2.68
199011,0.01,77.96,4.7,48.56,9.64,-1.57,15.95,5.35,10.6,7.29,1.88,3.91,0.35,3.57,1.81,3.11,0.42,2.69
199012,0.84,77.96,3.15,41.03,6.48,-6.4,12.6,2.94,9.67,3.69,1.68,3.84,0.31,3.53,1.6,3.06,0.4,2.66
199013,737.26,77.61,7.56,57.15,12.73,2.85,18.28,8.47,9.81,12.57,2.22,4.76,0.35,4.41,2.08,3.85,0.44,3.41
199101,4.38,77.68,2.78,43.81,3.82,-8.08,10.21,-0.18,10.39,2.01,1.88,4.42,0.34,4.08,1.78,3.56,0.42,3.14
199102,0.71,77.8,2.75,33.84,7.26,-7.92,14.33,2.26,12.07,6.28,2.29,4.94,0.4,4.54,2.24,4.19,0.57,3.62
199103,7.51,77.72,3.19,31.8,10.72,-6.02,18.14,4.69,13.45,10.57,2.56,5.38,0.38,4.99,2.47,4.5,0.48,4.02
199104,1.79,77.62,3.25,24.7,14.41,-5.92,21.86,7.58,14.28,15.24,2.78,5.76,0.39,5.38,2.69,4.87,0.52,4.35
199105,28.03,77.54,5.19,30.3,18.49,-0.14,25.61,11.62,13.99,19.99,2.89,6.13,0.39,5.74,2.71,5.1,0.52,4.58
199106,25.54,77.3,11.29,63.8,18.98,11.18,24.01,14.54,9.47,21.05,2.79,5.56,0.46,5.1,2.54,4.44,0.6,3.85
199107,130.51,77.23,14.09,79.16,18.96,14.69,23.33,15.52,7.81,20.52,2.62,5.15,0.51,4.64,2.43,4.17,0.7,3.46
199108,112.72,77.37,14.12,85.41,17.79,14.74,21.5,14.92,6.58,18.83,2.38,4.89,0.51,4.38,2.27,4.02,0.74,3.28
199109,86.0,77.63,12.84,86.97,16.06,13.12,20.01,13.03,6.98,16.69,2.16,4.5,0.34,4.16,2.08,3.63,0.49,3.14
199110,2.95,77.78,7.05,58.05,12.87,3.91,19.0,8.47,10.53,12.32,2.04,4.52,0.29,4.23,1.88,3.48,0.36,3.12
199111,0.3,77.95,3.37,39.01,8.02,-5.57,14.61,4.06,10.55,5.8,1.91,4.38,0.35,4.03,1.8,3.43,0.42,3.01
199112,25.14,77.85,2.93,41.85,5.53,-7.46,11.92,1.74,10.18,2.78,1.73,4.1,0.33,3.77,1.64,3.25,0.4,2.85
199113,425.57,77.62,6.93,51.68,12.77,1.43,18.73,8.22,10.51,12.7,2.34,4.98,0.39,4.59,2.21,4.05,0.52,3.53
199201,0.98,77.86,2.82,40.36,4.82,-7.92,11.62,0.48,11.15,2.16,1.81,4.21,0.37,3.84,1.7,3.38,0.45,2.93
199202,2.36,77.52,2.55,37.53,4.61,-9.04,11.66,-0.12,11.77,3.49,2.08,5.11,0.28,4.83,1.98,4.19,0.4,3.8
199203,0.81,77.59,2.93,26.27,11.64,-7.27,19.61,5.68,13.93,11.26,2.74,6.55,0.29,6.25,2.78,6.05,0.45,5.6
199204,0.48,77.64,3.2,22.46,15.54,-6.24,23.31,8.58,14.73,16.25,2.96,6.2,0.4,5.8,2.94,5.46,0.59,4.87
199205,16.8,77.5,5.6,37.83,16.51,0.8,22.93,10.4,12.52,18.1,2.76,5.78,0.35,5.44,2.58,4.8,0.43,4.37
199206,62.52,77.3,9.59,54.39,18.84,8.07,24.37,13.65,10.71,20.9,2.81,5.65,0.36,5.29,2.53,4.56,0.44,4.12
199207,129.39,77.35,12.55,75.16,18.08,12.84,22.5,14.42,8.08,19.58,2.58,5.29,0.46,4.84,2.4,4.33,0.59,3.74
199208,120.97,77.46,13.78,85.45,17.42,14.37,21.24,14.44,6.8,18.33,2.36,4.81,0.47,4.34,2.26,3.95,0.68,3.27
199209,87.83,77.59,12.39,82.57,16.28,12.62,20.7,12.86,7.84,17.06,2.26,4.79,0.38,4.41,2.14,3.84,0.54,3.3
199210,57.26,77.8,8.04,67.67,12.53,5.85,17.8,8.75,9.05,12.22,1.91,4.22,0.32,3.9,1.82,3.28,0.39,2.89
199211,6.09,78.0,4.65,50.66,8.85,-1.77,15.36,4.67,10.69,6.9,1.85,4.19,0.3,3.89,1.74,3.32,0.36,2.97
199212,1.42,77.94,2.91,40.25,5.59,-7.52,12.05,1.77,10.27,2.72,1.76,4.08,0.39,3.69,1.66,3.21,0.41,2.79
199213,486.91,77.63,6.77,51.79,12.58,1.27,18.61,7.99,10.62,12.43,2.32,5.07,0.36,4.71,2.21,4.2,0.48,3.72
199301,5.86,77.65,2.83,43.1,4.28,-7.97,10.96,0.3,10.66,2.26,1.81,4.61,0.37,4.25,1.75,3.81,0.42,3.39
199302,1.45,77.75,2.59,30.89,7.53,-8.87,14.67,2.65,12.02,5.85,2.16,5.1,0.35,4.75,2.03,4.14,0.39,3.75
199303,31.68,77.66,3.12,35.6,8.39,-6.73,15.77,2.63,13.14,8.06,2.58,5.74,0.35,5.39,2.51,5.0,0.51,4.49
199304,13.41,77.7,4.61,36.54,13.67,-1.72,20.75,7.46,13.29,14.24,2.71,5.65,0.34,5.31,2.6,4.71,0.48,4.23
199305,38.1,77.5,6.34,40.43,17.16,2.4,23.82,10.92,12.9,18.39,2.7,5.79,0.29,5.5,2.47,4.71,0.38,4.33
199306,84.0,77.33,10.75,60.85,18.88,10.41,24.19,14.02,10.17,20.76,2.66,5.44,0.34,5.09,2.38,4.32,0.44,3.88
199307,147.94,77.26,13.88,78.36,18.91,14.47,23.38,15.19,8.19,20.6,2.84,5.48,0.45,5.04,2.67,4.54,0.63,3.91
199308,75.14,77.35,13.97,83.46,17.98,14.57,22.12,14.75,7.36,19.19,2.57,5.13,0.46,4.67,2.38,4.17,0.61,3.56
199309,86.23,77.63,12.36,85.98,15.66,12.64,19.43,12.88,6.55,16.27,1.89,4.12,0.27,3.85,1.8,3.29,0.36,2.93
199310,4.43,77.91,6.81,54.39,13.0,2.9,19.09,8.6,10.48,12.33,2.02,4.51,0.26,4.25,1.87,3.46,0.32,3.14
199311,0.88,77.91,3.87,40.19,9.59,-4.02,16.4,5.47,10.94,7.23,1.94,4.54,0.3,4.24,1.78,3.48,0.38,3.11
199312,0.0,77.94,1.96,24.15,7.2,-11.34,13.98,3.14,10.84,3.59,1.73,4.16,0.32,3.83,1.61,3.24,0.38,2.86
199313,489.12,77.63,6.95,51.28,12.71,1.45,18.73,8.19,10.54,12.43,2.3,5.02,0.34,4.68,2.16,4.07,0.44,3.63
199401,15.24,77.72,2.73,37.73,5.87,-8.37,12.6,1.62,10.98,3.58,1.9,4.57,0.4,4.17,1.84,3.81,0.47,3.34
199402,2.36,77.57,2.71,38.33,5.35,-8.39,12.32,0.55,11.77,4.51,2.21,5.32,0.37,4.95,2.13,4.49,0.48,4.01
199403,5.01,77.65,2.83,25.66,11.4,-7.54,19.44,5.24,14.19,10.88,2.63,5.85,0.35,5.5,2.52,4.92,0.44,4.48
199404,1.07,77.64,3.58,27.92,13.98,-4.77,21.41,7.31,14.1,15.25,2.86,6.13,0.34,5.79,2.81,5.36,0.43,4.94
199405,11.77,77.54,6.2,37.21,17.99,2.14,24.76,11.53,13.24,19.83,2.82,5.85,0.34,5.51,2.62,4.79,0.47,4.32
199406,83.83,77.19,10.91,59.09,19.8,9.84,25.17,14.94,10.24,21.79,2.88,5.65,0.56,5.09,2.61,4.55,0.69,3.86
199407,122.39,77.22,14.03,79.13,18.91,14.62,23.17,15.42,7.75,20.44,2.63,5.2,0.46,4.73,2.42,4.22,0.61,3.61
199408,64.84,77.42,13.96,82.5,18.18,14.56,22.18,15.11,7.07,19.26,2.32,4.79,0.38,4.42,2.16,3.86,0.53,3.33
199409,106.18,77.63,12.09,79.4,16.48,12.12,20.97,13.11,7.86,17.11,2.1,4.53,0.34,4.19,1.95,3.52,0.47,3.05
199410,2.07,77.9,6.63,55.97,12.51,3.07,18.56,8.08,10.48,11.92,2.06,4.56,0.27,4.3,1.89,3.52,0.32,3.19
199411,0.24,78.03,3.91,44.38,8.41,-3.55,15.05,4.24,10.81,6.77,2.05,4.55,0.37,4.18,1.93,3.56,0.47,3.09
199412,0.0,77.9,2.26,30.38,5.82,-10.22,12.74,1.77,10.96,2.99,1.86,4.53,0.32,4.21,1.76,3.64,0.4,3.23
199413,414.99,77.62,6.85,49.87,12.93,1.18,19.07,8.29,10.78,12.9,2.36,5.12,0.37,4.75,2.22,4.18,0.48,3.7
