,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198304,12.95,70.55,3.83,43.45,6.91,-5.42,13.63,1.31,12.32,7.99,3.03,6.82,0.58,6.25,3.01,6.22,0.71,5.5
198305,40.3,70.62,6.31,55.87,10.6,1.29,16.96,5.0,11.96,12.7,2.96,6.5,0.49,6.01,2.71,5.52,0.6,4.92
198306,60.82,70.54,7.92,57.3,13.55,4.21,19.84,7.72,12.12,15.96,2.99,6.36,0.46,5.9,2.76,5.34,0.6,4.74
198307,142.49,70.52,12.09,82.27,14.54,10.78,19.05,10.8,8.25,16.5,2.79,5.64,0.51,5.13,2.52,4.58,0.64,3.94
198308,70.14,70.58,12.28,86.35,14.03,11.09,18.34,10.61,7.73,15.6,2.53,5.2,0.55,4.65,2.3,4.14,0.7,3.44
198309,48.0,70.7,10.8,85.16,12.29,9.07,16.72,8.87,7.86,13.3,2.21,5.0,0.37,4.63,2.05,4.1,0.53,3.58
198310,27.98,70.76,6.87,67.5,8.36,1.11,14.0,4.55,9.45,8.17,2.02,4.9,0.3,4.6,1.85,3.97,0.36,3.6
198311,0.0,70.87,3.29,45.77,3.97,-7.9,10.56,-0.07,10.62,2.0,1.88,4.81,0.31,4.5,1.75,3.94,0.34,3.6
198312,5.2,70.65,1.93,35.13,0.6,-13.39,7.58,-3.74,11.32,-2.22,2.08,5.32,0.54,4.78,2.2,4.9,0.69,4.21
198313,413.24,70.6,6.0,56.01,7.24,-2.11,13.33,2.64,10.68,7.47,2.51,5.74,0.47,5.27,2.41,4.94,0.6,4.34
198401,7.0,70.39,1.69,35.27,-1.55,-14.72,5.69,-6.3,11.99,-4.01,2.37,5.87,0.63,5.24,2.6,5.56,0.81,4.76
198402,11.69,70.49,1.85,33.21,0.49,-13.99,7.98,-4.82,12.8,-0.99,2.66,6.39,0.71,5.68,2.87,6.01,1.0,5.01
198403,6.48,70.6,2.6,30.7,6.14,-9.81,14.02,0.56,13.46,5.72,2.75,6.27,0.58,5.69,2.61,5.37,0.68,4.68
198404,14.15,70.59,3.8,37.62,8.8,-5.3,15.9,2.7,13.2,9.96,3.06,6.76,0.51,6.25,2.99,6.03,0.63,5.4
198405,39.19,70.47,6.81,53.91,12.18,1.51,18.83,6.55,12.28,13.88,2.89,6.23,0.59,5.64,2.58,5.08,0.73,4.35
198406,127.97,70.29,11.19,78.61,14.02,9.45,18.86,9.99,8.87,16.04,2.51,5.21,0.4,4.8,2.19,4.13,0.53,3.6
198407,148.49,70.39,11.86,87.88,13.17,10.52,17.03,9.9,7.13,14.7,2.65,5.28,0.54,4.74,2.46,4.42,0.72,3.7
198408,180.15,70.43,11.92,86.37,13.53,10.56,17.94,9.89,8.05,14.71,2.21,4.55,0.4,4.15,2.01,3.52,0.51,3.01
198409,105.11,70.63,9.6,83.75,10.6,6.63,15.02,7.31,7.71,10.75,2.27,4.91,0.51,4.4,2.19,4.11,0.67,3.43
198410,10.49,70.8,6.99,70.27,8.38,1.78,14.01,4.4,9.61,7.41,1.92,4.63,0.35,4.28,1.81,3.84,0.41,3.43
198411,0.0,70.8,3.48,51.9,2.96,-6.83,9.11,-0.98,10.09,0.86,1.8,4.57,0.28,4.29,1.69,3.76,0.35,3.41
198412,0.71,70.52,2.66,44.09,1.5,-9.81,8.3,-2.74,11.04,-0.9,2.14,5.37,0.64,4.73,2.32,5.04,0.85,4.18
198413,651.43,70.53,6.22,57.88,7.54,-1.63,13.58,3.06,10.51,7.37,2.44,5.5,0.51,4.99,2.36,4.73,0.66,4.08
198501,12.05,70.52,2.42,49.93,-1.52,-11.05,5.02,-6.15,11.17,-3.7,2.06,4.88,0.49,4.39,2.12,4.45,0.62,3.83
198502,1.73,70.15,1.97,35.16,0.78,-12.82,8.35,-4.6,12.94,-1.07,2.49,5.97,0.58,5.38,2.5,5.28,0.76,4.52
198503,2.39,70.57,2.58,30.28,6.4,-9.82,14.16,0.57,13.59,5.89,2.87,6.61,0.58,6.03,2.84,5.93,0.69,5.23
198504,3.29,70.51,3.91,37.63,9.41,-4.99,16.64,3.31,13.32,10.48,3.04,6.8,0.52,6.28,2.94,6.02,0.65,5.38
198505,31.9,70.52,5.9,50.25,11.03,0.11,17.69,5.05,12.64,13.02,2.95,6.33,0.56,5.77,2.73,5.27,0.74,4.52
198506,37.84,70.29,9.44,65.85,13.95,6.91,19.73,8.94,10.79,16.7,3.08,6.37,0.58,5.79,2.76,5.27,0.71,4.55
198507,216.57,70.44,11.52,85.47,13.17,10.12,17.32,9.86,7.46,14.9,2.5,5.12,0.43,4.69,2.22,4.09,0.56,3.53
198508,105.88,70.47,12.24,87.41,13.75,11.0,18.07,10.26,7.8,15.17,2.44,5.12,0.37,4.75,2.23,4.13,0.49,3.64
198509,113.45,70.65,10.74,89.54,11.42,8.97,15.39,8.41,6.97,12.26,2.15,4.77,0.35,4.42,2.0,3.94,0.45,3.49
198510,55.75,70.79,7.85,82.12,8.0,3.8,12.7,4.7,8.0,7.74,1.77,4.41,0.24,4.17,1.64,3.58,0.3,3.28
198511,0.0,70.69,4.49,65.11,3.36,-4.29,9.01,-0.19,9.2,1.63,1.85,4.68,0.38,4.3,1.81,4.05,0.45,3.6
198512,7.98,70.67,3.4,54.81,2.05,-7.37,8.12,-2.0,10.12,-0.48,1.96,4.71,0.56,4.15,2.04,4.28,0.72,3.56
198513,588.83,70.53,6.4,61.31,7.69,-0.71,13.54,3.22,10.32,7.75,2.43,5.48,0.47,5.01,2.32,4.68,0.59,4.09
198601,0.23,70.58,2.18,39.77,0.17,-12.4,6.86,-4.28,11.13,-2.65,2.07,5.26,0.52,4.74,2.13,4.78,0.64,4.13
198602,8.6,70.51,2.63,45.66,0.95,-10.07,7.51,-3.77,11.28,-0.25,2.37,5.76,0.53,5.23,2.34,5.09,0.63,4.47
198603,2.26,70.53,3.07,42.56,4.08,-8.01,11.3,-1.45,12.74,4.26,2.95,6.55,0.72,5.83,2.98,5.91,0.85,5.06
198604,12.35,70.58,4.15,43.94,7.83,-4.2,14.85,1.75,13.1,9.19,2.98,6.63,0.54,6.09,2.85,5.77,0.64,5.13
198605,33.18,70.53,5.29,49.18,9.83,-1.39,16.49,3.88,12.61,11.79,2.82,6.2,0.43,5.76,2.57,5.12,0.54,4.58
198606,99.79,70.37,9.38,65.56,13.74,6.36,19.45,8.69,10.76,16.06,2.88,5.91,0.49,5.42,2.54,4.75,0.56,4.19
198607,190.45,70.44,11.94,86.28,13.57,10.63,17.85,10.02,7.83,15.13,2.48,5.1,0.54,4.56,2.26,4.1,0.7,3.4
198608,90.95,70.51,11.69,85.97,13.32,10.26,17.87,9.59,8.28,14.6,2.35,4.99,0.39,4.59,2.12,3.95,0.51,3.44
198609,48.25,70.72,10.15,85.34,11.27,8.11,15.88,7.79,8.1,12.3,2.17,4.84,0.4,4.44,1.97,3.87,0.54,3.33
198610,32.84,70.81,5.95,66.64,6.73,-0.53,12.47,2.87,9.6,6.04,2.05,4.97,0.37,4.61,1.91,4.13,0.46,3.66
198611,0.48,70.79,3.26,44.69,4.2,-7.49,10.67,0.2,10.47,2.04,1.92,4.9,0.4,4.5,1.84,4.19,0.45,3.74
198612,25.22,70.75,2.42,44.87,0.09,-11.12,6.65,-4.31,10.95,-2.82,1.93,4.58,0.47,4.11,1.96,4.1,0.6,3.5
198613,544.61,70.6,6.03,58.46,7.18,-1.61,13.18,2.61,10.57,7.17,2.41,5.47,0.49,4.99,2.29,4.64,0.59,4.05
198701,1.97,70.72,2.05,38.02,0.03,-12.77,6.9,-4.77,11.66,-2.97,2.03,4.86,0.44,4.42,2.04,4.31,0.56,3.75
198702,3.35,70.71,2.42,40.34,1.63,-10.62,8.48,-3.32,11.79,0.62,2.38,5.57,0.48,5.09,2.32,4.9,0.59,4.31
198703,14.9,70.56,3.32,45.41,4.23,-6.86,11.24,-0.84,12.08,4.44,2.58,6.01,0.46,5.54,2.42,5.04,0.54,4.5
198704,16.25,70.66,3.57,37.38,8.1,-6.48,15.44,1.85,13.6,9.04,2.99,6.54,0.53,6.01,2.85,5.69,0.6,5.09
198705,5.79,70.73,4.77,42.98,10.68,-2.39,17.57,4.65,12.91,12.48,3.06,6.55,0.48,6.07,2.85,5.56,0.6,4.96
198706,34.83,70.46,8.6,59.12,14.41,5.56,20.69,8.95,11.75,17.15,2.94,6.2,0.48,5.73,2.57,4.97,0.6,4.38
198707,152.88,70.41,11.91,81.97,14.35,10.61,18.83,10.82,8.02,16.31,2.68,5.55,0.53,5.02,2.4,4.48,0.66,3.83
198708,221.0,70.5,11.95,89.62,13.01,10.66,16.88,9.77,7.12,14.08,2.36,4.93,0.44,4.49,2.21,4.08,0.55,3.54
198709,110.03,70.72,10.84,87.99,11.79,8.91,15.79,8.67,7.12,12.25,1.96,4.44,0.33,4.11,1.81,3.65,0.42,3.23
198710,63.04,70.85,6.94,76.57,7.29,1.59,12.4,3.62,8.78,5.94,1.87,4.34,0.36,3.97,1.75,3.66,0.42,3.23
198711,0.24,70.84,3.91,49.44,5.42,-6.08,11.39,1.43,9.96,1.9,1.73,4.04,0.39,3.65,1.69,3.55,0.44,3.11
198712,0.65,70.9,3.06,45.06,3.21,-8.52,9.59,-1.22,10.81,-0.08,1.84,3.99,0.54,3.44,1.89,3.67,0.63,3.04
198713,624.94,70.67,6.14,57.96,7.87,-1.31,13.79,3.33,10.45,7.63,2.37,5.25,0.45,4.79,2.23,4.46,0.55,3.91
198801,0.64,70.62,2.61,44.2,1.28,-10.21,7.66,-2.86,10.52,-1.33,2.07,5.09,0.57,4.52,2.16,4.68,0.7,3.98
198802,2.02,70.59,2.75,42.79,2.68,-9.32,9.42,-1.85,11.27,1.53,2.31,5.76,0.34,5.42,2.31,5.25,0.43,4.82
198803,28.56,70.47,3.38,46.09,4.38,-6.85,11.65,-0.97,12.62,4.21,2.92,6.48,0.72,5.76,2.96,5.82,0.93,4.89
198804,23.12,70.74,4.1,40.13,9.17,-4.53,16.38,3.18,13.21,9.93,2.84,6.18,0.64,5.54,2.69,5.23,0.77,4.46
198805,57.39,70.54,6.79,55.75,11.7,2.08,18.23,6.02,12.2,13.5,2.81,6.08,0.4,5.68,2.53,4.96,0.49,4.47
198806,74.94,70.49,9.74,68.11,13.98,7.1,19.82,8.97,10.86,16.23,2.75,5.8,0.34,5.46,2.38,4.64,0.41,4.23
198807,259.79,70.5,12.65,89.59,13.88,11.59,17.61,10.9,6.71,15.2,2.53,4.93,0.58,4.35,2.35,4.07,0.7,3.37
198808,138.75,70.52,12.36,91.08,13.27,11.22,16.73,10.42,6.31,14.3,2.4,4.87,0.54,4.33,2.29,4.07,0.68,3.39
198809,35.07,70.71,11.01,87.29,12.17,9.12,16.46,8.84,7.63,12.81,2.16,4.65,0.44,4.21,2.06,3.78,0.57,3.2
198810,8.36,70.75,6.2,64.21,8.01,-0.2,13.88,3.94,9.94,6.84,2.01,4.71,0.36,4.34,1.87,3.84,0.44,3.4
198811,0.03,70.9,3.82,52.62,4.11,-5.96,10.33,0.02,10.31,2.34,1.8,4.31,0.32,3.99,1.71,3.53,0.4,3.12
198812,19.82,70.83,3.0,47.23,2.5,-8.3,8.47,-1.36,9.83,0.01,1.77,4.45,0.33,4.12,1.72,3.84,0.36,3.49
198813,648.46,70.64,6.55,60.84,8.1,-0.33,13.89,3.78,10.11,7.97,2.37,5.27,0.47,4.81,2.25,4.47,0.57,3.9
198901,15.59,70.39,2.13,43.07,-1.1,-12.52,6.13,-5.98,12.11,-4.07,2.52,5.48,0.96,4.51,2.83,5.21,1.28,3.93
198902,12.94,70.39,2.26,42.65,-0.06,-11.57,7.06,-5.25,12.3,-1.36,2.97,6.4,1.03,5.36,3.27,6.09,1.43,4.66
198903,6.68,70.52,2.95,39.54,4.42,-8.56,11.59,-0.61,12.2,4.37,2.7,6.21,0.62,5.58,2.69,5.53,0.73,4.8
198904,1.23,70.51,2.55,26.28,8.35,-9.85,16.01,1.57,14.44,8.86,3.3,7.14,0.75,6.39,3.29,6.54,0.94,5.61
198905,49.14,70.57,6.47,51.23,12.23,0.11,18.62,6.71,11.91,13.89,2.91,6.33,0.48,5.84,2.7,5.36,0.61,4.75
198906,61.5,70.47,10.23,73.33,13.68,8.29,19.03,9.05,9.98,16.17,2.89,6.03,0.44,5.59,2.54,4.9,0.55,4.34
198907,134.43,70.48,11.97,84.12,14.0,10.75,18.4,10.55,7.85,15.97,2.79,5.64,0.53,5.11,2.52,4.67,0.66,4.01
198908,87.72,70.55,11.65,86.78,13.12,10.31,17.28,9.75,7.52,14.46,2.48,5.18,0.53,4.65,2.24,4.21,0.66,3.55
198909,65.19,70.68,10.78,84.63,12.34,9.03,16.95,8.85,8.1,13.42,2.3,5.08,0.38,4.71,2.13,4.18,0.5,3.68
198910,6.77,70.82,6.2,61.75,8.3,-0.03,14.45,4.04,10.41,7.98,2.1,4.97,0.34,4.63,1.93,3.98,0.39,3.59
198911,2.19,70.84,3.04,45.35,3.25,-8.01,9.74,-0.84,10.58,1.87,2.0,5.08,0.35,4.74,1.93,4.38,0.43,3.95
198912,2.07,70.75,2.07,37.84,0.53,-12.34,7.26,-3.93,11.19,-2.11,2.0,4.87,0.42,4.44,1.97,4.27,0.51,3.76
198913,445.44,70.58,6.05,56.48,7.46,-1.98,13.58,2.87,10.7,7.5,2.58,5.69,0.57,5.13,2.5,4.93,0.72,4.21
199001,0.0,70.63,2.02,30.14,2.92,-12.46,10.19,-1.48,11.67,-0.07,2.21,5.44,0.65,4.8,2.27,4.95,0.76,4.19
199002,12.62,70.48,3.03,52.87,0.81,-8.55,7.17,-3.76,10.93,0.8,2.39,5.92,0.49,5.43,2.31,5.11,0.6,4.51
199003,10.16,70.59,3.06,45.48,2.96,-8.12,9.68,-2.1,11.78,3.52,2.7,6.26,0.45,5.81,2.58,5.42,0.56,4.86
199004,5.3,70.48,3.43,37.26,7.79,-6.48,15.09,1.5,13.58,8.9,3.09,6.81,0.56,6.25,2.96,5.89,0.67,5.22
199005,12.62,70.56,7.45,59.21,12.06,3.45,18.3,6.66,11.64,14.6,2.9,6.28,0.38,5.91,2.62,5.16,0.51,4.65
199006,62.38,70.39,10.22,67.49,14.88,7.96,20.62,9.93,10.68,17.5,2.82,5.83,0.4,5.42,2.42,4.58,0.5,4.08
199007,184.35,70.36,12.17,84.32,14.2,10.99,18.5,10.77,7.72,16.1,2.73,5.47,0.49,4.98,2.43,4.42,0.65,3.77
199008,123.36,70.64,11.93,88.05,13.28,10.62,17.38,9.95,7.44,14.47,2.37,5.09,0.39,4.7,2.19,4.13,0.5,3.63
199009,96.68,70.7,11.03,88.73,11.97,9.39,16.14,8.79,7.35,12.82,2.18,4.85,0.39,4.46,2.04,3.96,0.55,3.42
199010,26.6,70.85,6.51,69.77,7.28,0.49,12.8,3.48,9.32,6.55,1.94,4.64,0.31,4.33,1.79,3.78,0.36,3.42
199011,0.0,70.9,3.72,47.53,5.18,-6.13,11.5,1.12,10.38,2.83,1.8,4.52,0.28,4.23,1.72,3.84,0.33,3.51
199012,0.01,70.82,2.64,42.6,2.08,-9.79,8.21,-1.63,9.84,-0.56,1.78,4.69,0.38,4.31,1.75,4.11,0.45,3.66
199013,534.08,70.62,6.45,59.5,7.99,-0.68,13.83,3.64,10.19,8.15,2.41,5.48,0.43,5.05,2.26,4.61,0.54,4.07
199101,4.63,70.48,2.2,45.18,-1.3,-12.06,5.52,-5.92,11.44,-3.24,2.07,5.34,0.39,4.94,2.06,4.73,0.45,4.28
199102,0.22,70.67,2.36,38.27,1.91,-10.91,9.05,-2.99,12.04,1.08,2.54,6.14,0.61,5.53,2.56,5.56,0.71,4.85
199103,7.56,70.67,2.82,37.12,5.15,-8.72,12.42,-0.28,12.7,5.2,2.74,6.39,0.46,5.93,2.65,5.59,0.55,5.05
199104,1.64,70.65,3.05,31.64,8.17,-8.14,15.76,1.52,14.24,9.23,3.0,6.72,0.47,6.25,2.86,5.88,0.58,5.3
199105,12.98,70.66,5.57,44.07,12.14,-0.78,19.18,5.84,13.34,14.19,3.08,6.66,0.58,6.07,2.86,5.58,0.7,4.87
199106,42.93,70.44,10.16,72.16,13.83,8.2,18.97,9.55,9.42,16.36,2.8,5.81,0.4,5.41,2.43,4.65,0.51,4.14
199107,111.13,70.39,12.28,82.19,14.74,11.15,19.44,11.07,8.37,16.81,2.84,5.66,0.54,5.12,2.53,4.6,0.69,3.92
199108,119.28,70.51,12.08,86.48,13.72,10.92,17.9,10.47,7.43,15.1,2.56,5.26,0.55,4.71,2.38,4.32,0.74,3.58
199109,88.3,70.7,10.62,85.69,11.93,8.65,16.44,8.64,7.8,12.68,2.17,4.83,0.37,4.47,1.99,3.88,0.47,3.41
199110,1.37,70.78,5.7,58.96,7.9,-1.12,14.16,3.77,10.39,7.08,2.06,4.99,0.37,4.61,1.9,4.06,0.45,3.61
199111,0.17,70.84,2.79,40.97,3.24,-9.19,9.8,-0.77,10.57,1.25,1.88,5.0,0.33,4.66,1.82,4.31,0.39,3.92
199112,13.14,70.69,2.37,42.33,0.85,-11.18,7.47,-3.29,10.76,-2.0,1.81,4.66,0.41,4.26,1.77,4.03,0.49,3.54
199113,403.35,70.62,6.02,55.54,7.72,-1.88,13.87,3.17,10.7,7.84,2.46,5.62,0.46,5.16,2.32,4.76,0.56,4.2
199201,0.95,70.68,2.27,41.0,0.19,-11.64,7.24,-4.78,12.02,-2.39,2.22,5.06,0.69,4.38,2.29,4.6,0.82,3.78
199202,2.66,70.33,2.07,40.94,-0.97,-12.5,6.39,-6.22,12.6,-1.9,2.58,6.1,0.65,5.45,2.71,5.49,0.85,4.64
199203,0.58,70.59,2.61,31.5,5.83,-9.69,13.68,0.12,13.56,5.77,3.35,7.39,0.87,6.52,3.58,7.05,1.01,6.04
199204,2.45,70.7,3.06,29.55,9.25,-8.07,16.91,2.67,14.24,10.13,3.19,6.94,0.74,6.2,3.16,6.21,0.86,5.35
199205,20.06,70.57,5.5,49.59,10.36,-0.71,16.87,4.85,12.01,12.46,2.94,6.43,0.42,6.01,2.69,5.37,0.51,4.86
199206,26.42,70.44,8.82,63.06,13.57,5.58,19.53,8.35,11.18,16.29,3.02,6.28,0.35,5.93,2.66,5.08,0.45,4.63
199207,121.91,70.48,10.66,76.53,13.71,8.92,18.79,9.63,9.16,15.92,2.78,5.74,0.48,5.26,2.45,4.6,0.61,3.99
199208,111.52,70.58,11.67,84.78,13.52,10.4,17.89,9.97,7.92,14.99,2.43,5.05,0.44,4.62,2.19,4.09,0.57,3.52
199209,59.47,70.67,10.26,81.49,12.1,8.14,17.21,8.34,8.87,13.14,2.37,5.19,0.37,4.82,2.16,4.11,0.48,3.63
199210,24.03,70.79,6.55,68.25,7.81,1.29,13.68,3.63,10.04,7.82,2.08,5.04,0.24,4.8,1.92,4.08,0.32,3.76
199211,5.23,70.89,3.75,51.97,4.07,-5.97,10.7,-0.14,10.84,2.47,1.9,4.78,0.3,4.48,1.82,4.03,0.38,3.64
199212,8.96,70.76,2.39,42.88,0.68,-11.1,7.33,-3.67,11.0,-2.24,1.89,4.67,0.44,4.23,1.87,4.08,0.53,3.56
199213,384.25,70.62,5.81,55.19,7.53,-2.08,13.87,2.76,11.11,7.73,2.56,5.72,0.5,5.22,2.46,4.9,0.61,4.28
199301,6.09,70.48,2.39,46.9,-0.63,-11.07,6.45,-5.23,11.68,-2.36,2.52,5.73,0.82,4.91,2.77,5.33,1.1,4.23
199302,2.05,70.62,2.44,37.29,2.41,-10.86,9.65,-2.62,12.27,1.07,2.31,5.61,0.45,5.15,2.23,4.77,0.54,4.23
199303,20.28,70.57,2.57,38.13,3.11,-10.21,10.28,-2.06,12.33,3.08,2.95,6.7,0.67,6.04,3.0,6.15,0.86,5.29
199304,24.72,70.71,4.42,46.48,7.82,-3.81,14.74,2.11,12.63,8.84,2.9,6.42,0.56,5.85,2.75,5.53,0.67,4.86
199305,48.96,70.58,6.43,54.24,11.23,1.34,17.89,5.38,12.51,12.97,2.84,6.15,0.49,5.66,2.57,5.02,0.59,4.43
199306,54.7,70.47,9.65,68.61,13.76,7.34,19.4,8.73,10.67,16.16,2.89,6.08,0.37,5.71,2.54,4.94,0.45,4.49
199307,104.85,70.41,11.99,80.52,14.72,10.7,19.6,10.92,8.69,16.89,2.99,6.04,0.52,5.53,2.67,4.99,0.67,4.32
199308,75.08,70.49,12.08,85.32,13.91,10.86,18.24,10.62,7.62,15.48,2.53,5.21,0.47,4.74,2.26,4.2,0.56,3.64
199309,66.17,70.71,10.38,85.15,11.7,8.55,16.28,8.31,7.97,12.75,2.22,4.98,0.42,4.56,2.04,4.05,0.54,3.51
199310,4.11,70.9,5.74,57.11,8.26,-1.17,14.65,3.81,10.84,7.85,2.14,5.22,0.31,4.91,1.96,4.27,0.38,3.89
199311,3.38,70.83,3.73,47.92,5.09,-6.07,11.76,1.12,10.64,3.32,1.87,4.91,0.32,4.59,1.72,4.02,0.35,3.67
199312,0.0,70.82,1.89,28.67,2.85,-13.13,9.57,-1.22,10.79,-0.25,1.79,4.83,0.33,4.5,1.75,4.17,0.4,3.78
199313,410.39,70.63,6.16,56.46,7.88,-1.42,14.06,3.35,10.71,8.02,2.5,5.66,0.48,5.18,2.36,4.79,0.59,4.19
199401,12.17,70.59,2.25,39.93,0.98,-11.82,7.89,-3.45,11.34,-1.37,2.27,5.62,0.6,5.01,2.37,5.21,0.76,4.45
199402,2.22,70.4,2.26,41.84,0.03,-11.78,7.14,-5.05,12.19,-0.51,2.67,6.37,0.66,5.71,2.74,5.79,0.82,4.97
199403,2.64,70.61,2.56,31.11,5.65,-9.97,13.56,-0.04,13.6,5.6,2.78,6.49,0.48,6.01,2.68,5.66,0.57,5.09
199404,3.78,70.66,3.26,34.65,7.88,-7.16,15.42,1.4,14.02,9.38,3.12,6.97,0.42,6.55,3.0,6.19,0.52,5.67
199405,22.12,70.64,6.27,50.57,11.82,0.79,18.52,5.84,12.68,14.02,2.92,6.35,0.4,5.95,2.65,5.3,0.5,4.8
199406,75.26,70.35,10.12,67.66,14.7,7.74,20.47,9.82,10.65,17.18,2.86,5.97,0.45,5.52,2.48,4.76,0.56,4.21
199407,68.13,70.36,12.16,80.42,14.93,10.93,19.73,11.19,8.54,17.13,2.74,5.39,0.52,4.87,2.39,4.24,0.66,3.58
199408,61.4,70.54,11.89,82.21,14.28,10.69,19.05,10.71,8.34,16.02,2.59,5.54,0.45,5.09,2.32,4.53,0.59,3.94
199409,45.86,70.71,10.25,79.16,12.54,8.2,17.81,8.73,9.08,13.73,2.34,5.32,0.36,4.97,2.1,4.24,0.48,3.76
199410,2.25,70.88,4.9,52.07,7.75,-2.79,14.56,2.98,11.58,7.34,2.21,5.39,0.31,5.08,2.03,4.41,0.38,4.03
199411,1.83,70.9,3.33,48.62,3.43,-7.04,10.0,-0.71,10.71,2.41,2.0,4.96,0.34,4.61,1.86,3.98,0.42,3.56
