,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
199411,0.0,68.16,2.96,48.67,1.2,-8.59,8.49,-3.79,12.28,0.4,2.1,5.15,0.34,4.81,2.02,4.38,0.41,3.97
199412,0.01,67.98,1.75,36.91,-2.23,-14.47,5.47,-7.23,12.69,-4.22,2.24,5.48,0.43,5.05,2.29,5.02,0.57,4.44
199413,237.95,67.93,5.18,52.52,5.71,-3.97,12.67,0.26,12.41,6.32,2.65,6.07,0.47,5.6,2.57,5.39,0.59,4.81
199501,19.75,67.72,1.8,52.49,-6.41,-14.4,0.54,-11.75,12.29,-8.43,2.35,5.12,0.51,4.61,2.38,4.74,0.6,4.14
199502,28.89,67.68,2.34,54.15,-3.54,-11.7,3.37,-9.34,12.71,-4.84,2.49,5.71,0.38,5.32,2.53,5.3,0.45,4.86
199503,12.57,67.89,3.02,49.14,0.85,-8.68,7.65,-5.0,12.65,1.11,2.69,6.29,0.39,5.91,2.69,5.84,0.47,5.37
199504,3.39,67.98,3.5,40.58,5.73,-6.63,12.79,-0.47,13.26,6.89,2.98,7.0,0.34,6.66,2.97,6.54,0.41,6.13
199505,0.96,67.99,4.39,36.55,10.82,-4.06,18.4,3.7,14.7,12.79,3.02,6.7,0.51,6.19,2.88,5.91,0.6,5.31
199506,26.38,67.8,6.94,48.44,13.72,1.68,21.19,6.69,14.5,16.2,3.25,6.93,0.65,6.29,3.02,5.97,0.8,5.17
199507,45.7,67.73,10.8,74.37,13.72,8.79,19.53,9.32,10.21,16.33,3.11,6.42,0.69,5.73,2.83,5.43,0.86,4.57
199508,77.92,67.83,10.97,80.88,12.7,8.99,17.71,8.87,8.83,14.56,2.79,5.97,0.51,5.46,2.63,5.21,0.65,4.56
199509,20.41,68.0,8.94,75.06,10.76,5.71,16.96,5.77,11.19,12.41,2.48,5.77,0.37,5.41,2.3,4.86,0.46,4.4
199510,2.51,68.15,5.18,56.35,6.43,-2.58,13.71,1.13,12.58,7.05,2.35,5.92,0.29,5.63,2.24,5.1,0.34,4.76
199511,19.05,68.0,2.62,41.28,1.49,-10.41,9.31,-4.08,13.39,0.01,2.21,5.11,0.34,4.78,2.17,4.51,0.42,4.09
199512,1.29,67.99,2.12,44.27,-2.06,-12.5,5.12,-7.03,12.16,-3.56,2.14,5.36,0.42,4.94,2.17,4.89,0.54,4.36
199513,258.82,67.9,5.24,54.5,5.4,-3.77,12.23,-0.13,12.36,5.93,2.66,6.03,0.45,5.58,2.57,5.36,0.55,4.81
199601,19.72,67.69,1.8,45.09,-4.4,-14.38,2.73,-9.54,12.27,-6.72,2.46,5.76,0.65,5.11,2.65,5.49,0.85,4.64
199602,39.45,67.78,2.53,53.9,-2.23,-10.7,4.65,-7.69,12.33,-3.38,2.49,5.8,0.52,5.28,2.52,5.42,0.65,4.78
199603,23.25,67.81,3.65,53.65,2.59,-6.18,9.82,-3.45,13.27,2.7,2.84,6.52,0.5,6.02,2.87,6.11,0.63,5.49
199604,16.27,67.96,3.59,40.78,6.08,-6.45,13.37,-0.28,13.65,7.02,2.86,6.44,0.48,5.96,2.8,5.8,0.6,5.19
199605,5.01,67.94,4.47,40.48,9.65,-3.49,17.09,2.43,14.65,11.58,3.09,6.89,0.44,6.45,3.05,6.34,0.55,5.78
199606,26.2,67.87,9.02,64.89,12.81,5.73,18.95,7.63,11.32,15.54,3.13,6.54,0.65,5.9,2.89,5.6,0.84,4.76
199607,44.42,67.73,10.85,74.42,13.74,8.76,19.5,9.17,10.33,16.23,3.1,6.36,0.56,5.8,2.82,5.37,0.69,4.69
199608,71.33,67.89,10.77,81.19,12.37,8.76,17.35,8.61,8.74,14.14,2.71,5.78,0.47,5.3,2.55,4.96,0.6,4.36
199609,40.62,67.94,9.14,77.95,10.48,6.09,16.17,6.17,10.0,11.94,2.28,5.41,0.31,5.1,2.11,4.53,0.4,4.12
199610,11.53,68.07,5.56,65.26,5.79,-1.31,12.31,1.25,11.06,6.18,2.25,5.39,0.3,5.1,2.18,4.69,0.37,4.31
199611,0.0,68.0,2.44,37.06,1.9,-11.12,9.62,-3.22,12.84,0.48,2.21,5.58,0.32,5.26,2.19,5.0,0.39,4.61
199612,0.0,68.0,1.33,25.39,-0.91,-16.9,7.39,-6.3,13.69,-4.08,2.16,5.14,0.55,4.59,2.18,4.67,0.64,4.03
199613,297.79,67.89,5.44,55.01,5.68,-3.41,12.43,0.42,12.01,5.99,2.63,5.97,0.48,5.49,2.57,5.33,0.6,4.73
199701,5.58,67.7,1.54,37.87,-4.05,-15.87,3.26,-9.26,12.52,-5.68,2.3,5.47,0.43,5.04,2.32,4.9,0.54,4.36
199702,0.16,67.53,1.72,39.6,-3.42,-14.73,4.58,-9.39,13.96,-3.77,2.93,7.19,0.64,6.55,3.11,6.76,0.91,5.85
199703,2.63,67.89,2.71,41.06,2.2,-9.82,9.49,-3.73,13.22,3.19,2.91,6.85,0.47,6.38,2.84,6.2,0.57,5.63
199704,37.48,67.96,4.09,54.69,4.18,-4.63,10.65,-1.39,12.05,5.29,2.51,5.68,0.34,5.34,2.4,5.04,0.41,4.64
199705,6.38,67.92,4.2,42.39,8.06,-4.52,15.05,1.44,13.61,10.11,3.01,6.71,0.43,6.28,2.92,6.12,0.51,5.61
199706,26.69,67.82,8.15,62.46,12.02,4.58,18.47,6.38,12.09,15.04,3.01,6.54,0.36,6.18,2.72,5.58,0.44,5.14
199707,76.3,67.74,11.06,74.17,14.15,8.97,19.96,9.43,10.53,16.6,2.89,5.99,0.61,5.38,2.59,4.97,0.69,4.28
199708,48.34,67.89,10.67,76.02,13.23,8.48,18.85,8.69,10.16,15.29,2.72,5.9,0.46,5.44,2.46,4.93,0.57,4.37
199709,15.31,68.07,8.81,72.19,10.89,5.5,17.21,6.17,11.04,12.75,2.56,6.06,0.28,5.78,2.33,5.1,0.34,4.76
199710,3.07,68.21,4.68,63.31,3.84,-2.94,9.67,-0.21,9.88,4.77,2.17,5.12,0.37,4.75,2.07,4.36,0.43,3.93
199711,2.64,68.1,2.98,50.7,0.84,-8.79,7.51,-3.66,11.17,0.62,2.09,5.28,0.26,5.02,2.06,4.72,0.33,4.38
199712,54.34,67.9,2.06,54.49,-5.39,-13.28,2.32,-11.99,14.31,-8.85,2.14,4.08,0.48,3.59,2.18,3.92,0.56,3.36
199713,278.91,67.9,5.24,55.83,4.76,-3.87,11.45,-0.58,12.03,5.49,2.6,5.89,0.43,5.47,2.5,5.2,0.52,4.68
199801,2.5,67.78,1.78,43.13,-4.52,-14.7,3.29,-10.58,13.86,-7.2,2.35,5.01,0.61,4.4,2.42,4.71,0.75,3.96
199802,4.66,67.81,2.38,49.31,-2.06,-11.45,5.19,-7.51,12.7,-2.53,2.42,5.78,0.4,5.38,2.36,5.15,0.48,4.67
199803,43.61,67.82,2.93,51.61,0.21,-9.04,7.51,-6.26,13.77,0.24,2.72,6.12,0.48,5.64,2.71,5.6,0.59,5.0
199804,11.59,68.09,3.94,44.19,6.63,-5.02,14.28,0.4,13.89,7.87,2.81,6.44,0.46,5.98,2.72,5.64,0.56,5.08
199805,24.31,68.07,5.11,44.56,10.62,-1.8,18.4,3.08,15.32,12.2,2.97,6.56,0.4,6.16,2.85,5.78,0.5,5.28
199806,13.57,67.9,7.61,51.69,13.67,2.92,20.84,6.92,13.92,16.4,3.1,6.63,0.48,6.15,2.86,5.65,0.61,5.04
199807,52.48,67.79,11.37,75.11,14.39,9.54,20.16,9.91,10.25,17.04,3.06,6.44,0.5,5.93,2.73,5.41,0.59,4.82
199808,40.59,67.92,11.45,80.41,13.46,9.66,18.74,9.54,9.2,15.53,2.92,6.09,0.65,5.44,2.73,5.2,0.84,4.36
199809,17.85,68.13,9.3,72.42,11.95,6.43,18.07,7.07,11.0,13.85,2.55,5.73,0.41,5.32,2.34,4.79,0.52,4.27
199810,25.31,68.16,5.9,61.97,7.27,-0.58,14.55,1.91,12.64,7.8,2.39,5.63,0.31,5.32,2.3,4.84,0.4,4.44
199811,2.08,68.14,2.94,42.75,3.03,-9.38,10.49,-2.06,12.55,1.86,2.2,4.95,0.41,4.53,2.15,4.29,0.51,3.78
199812,0.0,68.05,1.46,26.34,0.04,-15.97,8.32,-5.73,14.05,-2.7,2.28,4.96,0.59,4.37,2.32,4.53,0.75,3.78
199813,238.55,67.97,5.54,53.67,6.26,-3.24,13.36,0.6,12.76,6.74,2.65,5.86,0.48,5.38,2.54,5.13,0.59,4.54
199901,8.42,67.73,1.79,41.97,-3.28,-14.39,3.65,-8.27,11.92,-4.76,2.2,5.13,0.44,4.69,2.22,4.71,0.54,4.17
199902,3.51,68.09,2.15,39.15,0.03,-12.42,7.45,-5.75,13.2,-0.42,2.53,5.55,0.53,5.01,2.51,5.0,0.64,4.35
199903,2.16,67.76,1.91,26.87,3.2,-13.5,11.25,-3.57,14.82,3.39,3.14,7.1,0.61,6.49,3.21,6.66,0.76,5.9
199904,4.19,68.0,1.82,18.91,7.89,-13.56,16.35,0.56,15.79,8.29,3.1,6.72,0.53,6.19,3.09,6.18,0.66,5.52
199905,14.95,67.87,4.76,41.01,10.38,-2.91,17.96,3.33,14.64,12.46,3.04,6.73,0.56,6.17,2.95,6.0,0.73,5.28
199906,17.85,67.8,7.59,55.64,12.53,3.32,19.36,6.4,12.97,15.44,3.04,6.54,0.53,6.01,2.76,5.54,0.64,4.9
199907,61.03,67.7,10.7,72.41,14.0,8.55,20.07,9.12,10.95,16.76,3.1,6.5,0.48,6.02,2.76,5.45,0.63,4.82
199908,32.63,67.84,10.22,73.06,13.14,7.87,19.29,8.3,10.99,15.44,2.94,6.41,0.5,5.91,2.66,5.37,0.6,4.77
199909,18.46,68.05,9.63,75.89,11.72,6.99,17.71,7.21,10.5,13.58,2.47,5.7,0.37,5.33,2.24,4.73,0.48,4.24
199910,14.35,68.1,4.44,49.72,6.13,-4.64,13.53,1.02,12.51,6.33,2.4,5.61,0.35,5.26,2.31,4.85,0.42,4.43
199911,0.0,68.09,2.05,30.46,2.33,-12.88,10.27,-3.18,13.45,0.73,2.26,5.33,0.49,4.84,2.24,4.72,0.6,4.13
199912,3.65,67.99,1.33,26.34,-0.89,-16.69,7.08,-6.34,13.42,-3.68,2.2,5.0,0.5,4.5,2.2,4.47,0.62,3.85
199913,181.22,67.92,4.88,46.02,6.46,-5.31,13.69,0.77,12.92,7.0,2.7,6.03,0.49,5.54,2.6,5.31,0.61,4.7
200001,6.92,67.73,1.83,41.93,-3.1,-14.34,4.2,-8.17,12.36,-4.46,2.38,5.68,0.53,5.15,2.44,5.23,0.66,4.57
200002,13.57,67.51,1.86,48.29,-5.02,-14.06,1.88,-10.46,12.34,-5.55,2.69,6.35,0.54,5.81,2.7,5.91,0.65,5.26
200003,5.05,67.73,1.99,35.47,0.37,-12.92,7.95,-6.15,14.1,0.89,2.87,6.5,0.48,6.02,2.9,6.07,0.6,5.46
200004,3.28,67.89,2.68,28.16,7.24,-10.02,15.11,0.71,14.4,8.44,3.0,6.85,0.56,6.29,3.01,6.31,0.72,5.6
200005,65.14,67.95,6.38,51.08,11.39,0.49,18.6,4.93,13.66,13.52,2.77,6.26,0.47,5.79,2.59,5.34,0.59,4.75
200006,99.67,67.77,9.81,74.57,12.19,7.16,17.62,7.45,10.17,14.46,2.82,6.05,0.45,5.6,2.61,5.21,0.58,4.63
200007,77.28,67.75,11.28,81.51,12.98,9.42,17.95,8.91,9.04,14.89,2.81,5.91,0.51,5.39,2.62,5.08,0.59,4.48
200008,128.48,67.83,11.15,82.86,12.57,9.18,17.49,8.62,8.87,14.09,2.58,5.62,0.52,5.1,2.45,4.83,0.64,4.18
200009,27.02,67.97,8.81,78.57,9.63,5.38,15.26,5.11,10.15,10.63,2.24,5.18,0.31,4.86,2.11,4.32,0.38,3.94
200010,0.0,68.1,4.54,50.21,6.52,-4.04,14.2,1.2,13.0,5.83,2.36,5.34,0.43,4.91,2.29,4.54,0.52,4.02
200011,0.59,68.03,3.09,47.52,2.04,-8.28,9.29,-2.7,11.98,1.08,2.23,5.47,0.49,4.98,2.23,4.9,0.6,4.29
200012,0.03,67.94,1.46,27.8,-0.63,-16.0,7.58,-5.95,13.53,-3.83,2.18,5.05,0.68,4.37,2.24,4.62,0.82,3.79
200013,427.03,67.85,5.42,53.99,5.55,-3.98,12.29,0.32,11.97,5.86,2.58,5.85,0.5,5.35,2.51,5.19,0.61,4.58
200101,0.59,67.69,1.53,33.98,-2.74,-15.9,4.85,-7.79,12.64,-4.87,2.43,5.97,0.74,5.24,2.6,5.64,1.02,4.62
200102,0.49,67.73,1.79,34.61,-1.33,-14.79,6.52,-7.05,13.57,-2.23,2.67,6.35,0.6,5.75,2.76,5.93,0.78,5.16
200103,6.22,67.86,2.23,35.57,1.24,-12.0,8.49,-4.86,13.35,1.76,2.67,6.3,0.38,5.92,2.61,5.73,0.45,5.28
200104,7.99,68.0,3.69,43.57,5.98,-5.92,12.76,0.1,12.66,7.47,2.74,6.28,0.44,5.83,2.68,5.72,0.49,5.22
200105,28.08,67.88,6.02,52.46,10.35,0.23,17.39,4.24,13.15,12.63,2.82,6.27,0.47,5.79,2.65,5.46,0.6,4.86
200106,90.81,67.73,9.83,72.19,12.7,7.24,18.51,7.79,10.72,15.24,2.94,6.17,0.5,5.67,2.66,5.19,0.63,4.57
200107,137.55,67.8,11.59,80.85,13.56,9.85,18.45,9.41,9.04,15.36,2.72,5.65,0.39,5.26,2.54,4.79,0.45,4.34
200108,68.65,67.92,11.09,80.12,12.99,9.07,18.47,8.51,9.95,14.78,2.61,5.71,0.49,5.22,2.42,4.75,0.59,4.16
200109,22.77,68.06,7.64,68.23,9.77,3.35,16.75,3.91,12.84,10.81,2.45,5.64,0.3,5.35,2.28,4.69,0.35,4.35
200110,10.7,68.14,4.82,53.1,6.51,-3.07,13.92,1.5,12.42,6.5,2.31,5.57,0.43,5.14,2.23,4.76,0.49,4.26
200111,1.19,68.18,2.38,35.4,2.62,-11.34,10.64,-2.94,13.58,0.91,2.26,5.15,0.52,4.63,2.23,4.52,0.61,3.91
200112,0.41,68.06,1.69,33.11,-1.2,-14.57,6.45,-6.3,12.75,-3.46,2.24,5.1,0.6,4.5,2.29,4.65,0.72,3.93
200113,375.46,67.92,5.38,52.04,5.91,-3.92,12.8,0.59,12.21,6.29,2.57,5.84,0.49,5.36,2.49,5.15,0.6,4.55
200201,16.81,67.77,1.86,45.74,-3.88,-14.24,3.18,-8.98,12.17,-5.58,2.26,4.94,0.54,4.4,2.27,4.48,0.61,3.87
200202,33.84,67.97,2.36,52.35,-2.95,-11.76,4.69,-9.41,14.1,-4.46,2.66,5.64,0.53,5.11,2.72,5.35,0.64,4.71
200203,1.69,67.95,2.98,44.23,2.63,-8.51,9.86,-3.28,13.15,3.11,2.57,5.89,0.39,5.5,2.49,5.29,0.46,4.83
200204,3.28,68.0,3.4,37.1,7.14,-6.8,14.3,1.16,13.15,8.28,2.95,6.89,0.48,6.41,2.95,6.38,0.6,5.78
200205,11.27,67.91,4.71,40.06,10.71,-3.4,18.18,4.03,14.15,12.42,3.14,6.99,0.7,6.29,3.1,6.36,0.86,5.49
200206,34.42,67.86,8.08,58.24,12.96,4.36,19.61,6.98,12.62,15.58,3.0,6.54,0.57,5.97,2.76,5.56,0.75,4.82
200207,17.56,67.78,8.84,59.16,14.18,5.86,20.75,8.58,12.16,17.0,3.13,6.7,0.54,6.16,2.86,5.68,0.71,4.97
200208,74.61,67.91,10.78,77.36,13.15,8.81,18.69,8.9,9.79,15.16,2.77,5.97,0.46,5.52,2.52,5.06,0.56,4.5
200209,42.68,68.09,7.86,72.88,9.21,3.94,15.3,4.61,10.69,10.61,2.39,5.49,0.31,5.17,2.24,4.65,0.38,4.28
200210,1.9,68.15,4.66,55.41,5.45,-3.51,12.74,0.38,12.36,5.83,2.32,5.5,0.3,5.2,2.22,4.69,0.37,4.32
200211,3.18,68.1,2.53,39.14,2.12,-10.6,9.63,-3.17,12.8,0.88,2.18,4.94,0.51,4.43,2.16,4.35,0.6,3.75
200212,24.71,67.93,1.52,30.47,-1.43,-15.61,6.29,-6.69,12.98,-3.91,2.19,4.99,0.58,4.41,2.23,4.55,0.72,3.82
200213,265.95,67.95,4.98,50.99,5.82,-4.25,12.81,0.32,12.5,6.3,2.63,5.87,0.49,5.38,2.54,5.2,0.61,4.59
200301,16.27,67.94,1.58,36.15,-3.09,-15.84,4.94,-9.0,13.94,-6.55,2.27,4.82,0.54,4.28,2.31,4.49,0.64,3.85
200302,22.54,67.78,2.41,54.19,-3.3,-11.42,4.26,-9.74,13.99,-4.74,2.7,5.42,0.61,4.8,2.75,5.04,0.75,4.29
200303,2.75,67.86,3.33,51.16,1.67,-7.69,8.75,-4.02,12.77,2.4,2.74,6.51,0.46,6.05,2.72,5.91,0.56,5.36
200304,2.09,68.06,3.71,40.17,7.15,-5.84,14.63,1.0,13.63,8.58,2.84,6.61,0.42,6.19,2.77,5.93,0.5,5.44
200305,4.12,67.9,3.79,36.1,8.84,-5.95,15.95,2.07,13.88,10.73,3.19,6.97,0.58,6.39,3.15,6.35,0.69,5.66
200306,19.62,67.75,7.19,51.42,12.98,2.26,20.0,6.7,13.29,15.54,3.04,6.67,0.58,6.09,2.82,5.74,0.71,5.03
200307,139.92,67.89,11.26,79.18,13.42,9.39,18.5,9.03,9.47,15.55,2.89,5.97,0.6,5.37,2.67,5.1,0.69,4.41
200308,87.03,67.94,11.34,81.15,13.17,9.54,18.1,9.14,8.96,14.9,2.64,5.65,0.39,5.26,2.46,4.78,0.5,4.29
200309,69.95,68.04,9.66,79.77,10.79,6.75,15.99,6.72,9.28,11.96,2.27,5.11,0.34,4.78,2.14,4.31,0.39,3.92
200310,24.98,68.21,4.52,53.74,5.57,-4.05,12.94,-0.05,12.99,5.12,2.27,4.87,0.29,4.58,2.18,4.09,0.34,3.74
200311,0.27,68.11,2.65,40.2,1.97,-10.53,9.4,-3.14,12.54,0.29,2.12,5.07,0.48,4.59,2.12,4.53,0.61,3.92
200312,4.46,67.98,2.11,44.12,-2.14,-12.54,5.22,-7.42,12.64,-4.01,2.1,4.76,0.46,4.3,2.12,4.28,0.55,3.74
200313,393.99,67.96,5.31,53.96,5.63,-3.79,12.43,0.16,12.27,5.86,2.59,5.7,0.48,5.23,2.51,5.05,0.58,4.47
200401,22.02,67.73,2.15,50.95,-3.89,-12.67,2.95,-9.01,11.96,-5.5,2.13,4.67,0.45,4.22,2.15,4.22,0.55,3.66
200402,0.31,67.84,2.02,40.86,-1.4,-13.13,6.72,-8.06,14.78,-3.02,2.6,5.48,0.72,4.76,2.64,5.08,0.85,4.23
200403,0.27,68.04,2.51,31.61,4.72,-10.53,12.75,-1.72,14.46,4.69,2.87,6.51,0.61,5.91,2.93,6.06,0.78,5.28
200404,22.86,67.99,4.24,44.98,7.53,-4.41,14.46,1.87,12.59,8.95,2.9,6.46,0.67,5.79,2.9,5.86,0.82,5.05
200405,88.43,67.9,5.62,51.2,9.63,-0.74,16.71,2.79,13.92,10.97,2.92,6.31,0.54,5.77,2.85,5.67,0.66,5.01
200406,73.44,67.83,8.71,68.46,11.64,5.45,17.48,6.55,10.93,13.8,2.78,6.01,0.5,5.52,2.62,5.2,0.66,4.54
200407,183.08,67.76,11.07,82.56,12.46,9.05,17.18,8.42,8.76,14.16,2.71,5.73,0.5,5.22,2.57,4.91,0.62,4.29
200408,78.81,67.86,11.03,83.26,12.3,9.02,17.1,8.43,8.67,13.61,2.48,5.38,0.3,5.08,2.32,4.56,0.38,4.18
200409,61.7,68.12,8.85,76.19,10.44,5.6,16.52,5.38,11.14,11.29,2.27,5.12,0.32,4.79,2.11,4.17,0.4,3.77
200410,28.97,68.2,5.34,67.18,4.4,-1.92,10.47,-0.24,10.71,4.37,2.04,4.74,0.36,4.38,1.93,3.96,0.43,3.53
200411,0.9,68.1,3.15,51.85,1.25,-8.06,8.39,-3.82,12.22,-0.03,2.07,4.91,0.41,4.51,2.03,4.25,0.51,3.74
200412,1.05,68.02,2.21,39.73,0.02,-12.19,7.61,-5.61,13.22,-2.47,2.12,4.64,0.65,3.99,2.2,4.23,0.78,3.45
200413,561.84,67.95,5.59,57.46,5.78,-2.85,12.37,0.44,11.93,5.92,2.49,5.5,0.5,5.0,2.44,4.84,0.62,4.23
200501,42.97,67.72,2.27,59.19,-4.89,-12.08,1.39,-9.78,11.17,-6.75,2.11,4.57,0.52,4.05,2.16,4.25,0.6,3.65
200502,17.29,67.79,2.8,66.97,-4.08,-9.66,2.61,-10.36,12.97,-5.51,2.4,5.01,0.54,4.47,2.48,4.78,0.62,4.15
200503,32.51,67.98,3.86,57.41,2.43,-5.64,9.25,-3.43,12.69,2.71,2.56,5.66,0.51,5.15,2.55,5.17,0.6,4.56
200504,16.62,68.08,3.85,46.18,5.51,-5.47,12.19,0.04,12.15,6.7,2.9,6.48,0.47,6.01,2.85,5.9,0.57,5.33
200505,42.82,67.92,5.24,54.16,7.99,-1.48,14.23,2.3,11.93,9.54,2.79,6.16,0.61,5.55,2.78,5.61,0.82,4.79
200506,58.48,67.8,7.06,52.33,12.48,1.94,19.2,6.14,13.06,14.41,2.74,6.15,0.49,5.66,2.62,5.41,0.62,4.79
200507,209.72,67.83,11.64,85.02,12.82,9.91,17.25,9.14,8.11,14.36,2.59,5.36,0.53,4.84,2.47,4.61,0.67,3.93
200508,186.05,67.81,11.3,84.72,12.37,9.3,17.26,8.29,8.97,13.67,2.47,5.3,0.44,4.86,2.36,4.45,0.54,3.91
200509,88.22,68.11,9.84,83.53,10.53,7.2,15.33,6.61,8.72,11.3,2.13,4.54,0.35,4.19,2.08,3.87,0.44,3.43
200510,20.67,68.19,5.81,70.09,5.26,-0.71,11.36,0.65,10.72,4.99,2.01,4.55,0.3,4.24,1.93,3.8,0.37,3.42
200511,0.01,68.04,2.78,47.45,0.6,-9.66,7.68,-4.41,12.09,-1.54,2.11,4.77,0.58,4.19,2.16,4.33,0.7,3.63
200512,5.47,67.94,1.9,41.99,-2.74,-13.73,4.65,-8.19,12.84,-5.67,2.02,4.18,0.4,3.78,2.05,3.85,0.5,3.35
200513,720.82,67.93,5.72,62.44,4.9,-2.46,11.07,-0.19,11.27,4.9,2.4,5.23,0.48,4.75,2.37,4.67,0.59,4.08
200601,0.97,67.92,2.01,42.78,-2.54,-13.12,4.61,-7.77,12.38,-4.79,2.22,4.92,0.55,4.37,2.39,4.72,0.71,4.0
200602,0.1,68.04,2.77,42.88,2.1,-9.37,9.62,-3.75,13.37,0.91,2.56,5.66,0.64,5.02,2.63,5.28,0.83,4.45
200603,66.37,67.89,3.15,58.47,-0.39,-8.23,6.88,-7.9,14.78,-1.2,2.49,5.02,0.45,4.57,2.47,4.63,0.52,4.11
200604,14.33,67.94,4.12,49.98,5.45,-4.66,11.91,-0.15,12.06,6.48,2.76,6.1,0.55,5.54,2.75,5.58,0.68,4.9
200605,65.81,67.98,7.53,64.69,10.35,3.23,16.44,5.04,11.4,12.32,2.64,5.82,0.54,5.29,2.49,5.01,0.68,4.33
200606,112.21,67.88,8.51,69.31,11.08,4.97,16.6,5.86,10.75,12.91,2.64,5.59,0.56,5.03,2.51,4.81,0.72,4.09
200607,193.66,67.8,12.05,84.13,13.5,10.42,18.2,9.69,8.51,15.1,2.58,5.36,0.53,4.83,2.42,4.49,0.62,3.87
200608,107.7,67.93,11.2,85.17,12.24,9.32,16.77,8.39,8.38,13.5,2.35,5.01,0.46,4.55,2.24,4.24,0.55,3.69
200609,39.24,68.08,9.28,78.46,10.41,5.99,15.93,5.88,10.05,11.28,2.37,5.03,0.52,4.52,2.3,4.23,0.66,3.58
200610,18.11,68.25,5.58,67.45,5.42,-1.0,11.73,0.73,11.0,5.22,2.1,4.74,0.36,4.38,2.02,3.97,0.44,3.52
200611,0.84,68.06,3.6,55.97,1.36,-6.94,8.14,-3.4,11.54,0.37,2.12,5.1,0.43,4.67,2.16,4.54,0.57,3.97
200612,23.41,68.05,2.37,46.61,-1.27,-11.52,6.17,-6.95,13.12,-4.35,2.15,4.73,0.64,4.09,2.25,4.5,0.78,3.72
200613,642.75,67.98,6.04,62.3,5.66,-1.7,11.92,0.49,11.43,5.66,2.42,5.25,0.52,4.73,2.39,4.66,0.65,4.01
200701,0.03,67.94,1.59,34.73,-2.74,-15.2,5.04,-8.26,13.31,-5.15,2.4,5.64,0.76,4.87,2.58,5.38,1.01,4.37
200702,92.89,67.72,2.8,71.06,-4.71,-9.97,2.23,-11.21,13.44,-6.41,2.33,4.63,0.52,4.1,2.34,4.31,0.62,3.69
200703,90.39,67.92,3.44,67.78,-1.62,-7.74,5.78,-9.75,15.53,-3.96,2.68,4.63,0.81,3.82,2.78,4.57,0.91,3.66
200704,5.71,68.13,5.01,53.33,7.24,-2.11,13.79,1.44,12.35,7.88,2.46,5.39,0.56,4.83,2.41,4.75,0.66,4.1
200705,86.51,68.0,6.99,65.28,9.13,2.31,14.81,3.83,10.99,10.63,2.48,5.38,0.51,4.87,2.38,4.67,0.62,4.05
200706,88.99,67.86,9.43,69.81,12.55,6.52,18.25,7.32,10.93,14.49,2.77,5.8,0.62,5.18,2.62,4.96,0.79,4.17
200707,255.09,67.74,11.63,84.6,12.89,9.86,17.29,8.94,8.36,14.53,2.72,5.47,0.58,4.89,2.62,4.7,0.76,3.95
200708,161.32,67.86,11.66,87.78,12.35,9.92,16.63,8.82,7.81,13.48,2.35,4.98,0.39,4.59,2.26,4.32,0.5,3.82
200709,87.58,67.95,9.68,83.52,10.29,6.96,15.33,5.98,9.35,11.05,2.28,4.98,0.4,4.58,2.23,4.27,0.5,3.77
200710,4.22,68.12,5.31,64.77,5.24,-1.89,11.57,0.38,11.19,4.57,2.13,4.61,0.47,4.14,2.11,4.04,0.56,3.48
200711,0.0,68.08,3.64,55.36,1.98,-7.03,8.8,-2.87,11.67,0.1,1.97,4.2,0.44,3.77,1.93,3.6,0.53,3.06
200712,1.03,67.93,2.04,43.42,-2.15,-13.17,4.81,-7.34,12.15,-4.81,2.0,4.41,0.59,3.83,2.13,4.22,0.76,3.46
200713,873.78,67.94,6.12,65.07,5.09,-1.76,11.24,-0.17,11.41,4.75,2.38,5.01,0.56,4.46,2.37,4.48,0.69,3.8
200801,1.81,67.66,2.38,59.03,-4.69,-11.59,0.91,-8.73,9.64,-5.46,2.3,5.22,0.55,4.67,2.4,4.93,0.7,4.23
200802,10.2,67.68,2.2,50.13,-3.34,-12.53,3.97,-9.14,13.11,-4.5,2.65,5.95,0.7,5.25,2.78,5.6,0.89,4.71
200803,0.31,67.89,2.83,42.68,2.37,-8.95,9.48,-3.93,13.41,2.52,2.65,6.09,0.58,5.51,2.64,5.57,0.67,4.9
200804,48.03,67.98,4.01,50.16,5.39,-4.9,12.14,-1.08,13.22,6.05,2.73,5.89,0.42,5.48,2.7,5.4,0.49,4.91
200805,36.57,67.86,6.2,58.87,8.95,0.73,14.82,3.76,11.06,10.87,2.63,5.85,0.48,5.37,2.54,5.21,0.63,4.57
200806,198.03,67.77,10.88,82.82,12.14,8.79,16.61,8.22,8.39,13.79,2.41,4.97,0.54,4.43,2.26,4.15,0.67,3.48
200807,199.04,67.75,11.82,87.56,12.6,10.14,16.67,9.22,7.45,13.98,2.47,5.2,0.52,4.67,2.39,4.41,0.63,3.78
200808,137.37,67.86,11.49,87.74,12.14,9.68,16.19,8.85,7.34,13.31,2.35,5.04,0.44,4.61,2.28,4.31,0.58,3.73
200809,99.76,68.01,8.67,81.37,9.06,5.26,14.16,4.73,9.43,9.56,2.22,4.81,0.38,4.43,2.18,4.17,0.45,3.73
