Warm Spell Duration Index - (Days), Year, Model, Statistics, ISO3
3.26089, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
1.82151, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
-0.0381, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
0.74919, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
2.56827, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
1.36572, 2040-2059, gfdl_esm2g, May Anomaly, NPL
2.98659, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
0.85768, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
1.78352, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
1.89761, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
3.12238, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
1.5321, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
2.13727, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
0.31055, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
0.14928, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
1.38833, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
1.0124, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
2.25896, 2040-2059, gfdl_esm2m, May Anomaly, NPL
1.76811, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
3.10847, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
3.19376, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
4.01336, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
3.27583, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
1.10752, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
1.03644, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
0.23826, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
0.19638, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
0.72119, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
0.78212, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
1.55198, 2040-2059, hadgem2_ao, May Anomaly, NPL
0.11261, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
-0.1377, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
0.13524, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
0.57412, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
2.3391, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
2.02162, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
1.97756, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
1.56836, 2040-2059, hadgem2_es, Jan Anomaly, NPL
1.00741, 2040-2059, hadgem2_es, Feb Anomaly, NPL
0.38401, 2040-2059, hadgem2_es, Mar Anomaly, NPL
0.57331, 2040-2059, hadgem2_es, Apr Anomaly, NPL
-0.0143, 2040-2059, hadgem2_es, May Anomaly, NPL
1.27734, 2040-2059, hadgem2_es, Jun Anomaly, NPL
0.24778, 2040-2059, hadgem2_es, Jul Anomaly, NPL
1.8633, 2040-2059, hadgem2_es, Aug Anomaly, NPL
3.58983, 2040-2059, hadgem2_es, Sep Anomaly, NPL
5.33663, 2040-2059, hadgem2_es, Oct Anomaly, NPL
5.31221, 2040-2059, hadgem2_es, Nov Anomaly, NPL
1.32931, 2040-2059, hadgem2_es, Dec Anomaly, NPL
3.05804, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
1.41103, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
3.18685, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
3.2847, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
3.1023, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
3.72139, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
9.60258, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
5.22287, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
3.05548, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
3.39246, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
6.62902, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
5.28292, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
2.33034, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
1.67949, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
2.34408, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
3.38568, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
2.46286, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
3.41973, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
3.29619, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
2.2603, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
3.77301, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
3.73393, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
3.58047, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
2.49828, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
2.20352, 2040-2059, miroc_esm, Jan Anomaly, NPL
0.29013, 2040-2059, miroc_esm, Feb Anomaly, NPL
1.31632, 2040-2059, miroc_esm, Mar Anomaly, NPL
0.98396, 2040-2059, miroc_esm, Apr Anomaly, NPL
1.6111, 2040-2059, miroc_esm, May Anomaly, NPL
2.33197, 2040-2059, miroc_esm, Jun Anomaly, NPL
0.10347, 2040-2059, miroc_esm, Jul Anomaly, NPL
0.01569, 2040-2059, miroc_esm, Aug Anomaly, NPL
0.58665, 2040-2059, miroc_esm, Sep Anomaly, NPL
1.13226, 2040-2059, miroc_esm, Oct Anomaly, NPL
1.74472, 2040-2059, miroc_esm, Nov Anomaly, NPL
0.39391, 2040-2059, miroc_esm, Dec Anomaly, NPL
0.90395, 2040-2059, noresm1_m, Jan Anomaly, NPL
0.57033, 2040-2059, noresm1_m, Feb Anomaly, NPL
1.64109, 2040-2059, noresm1_m, Mar Anomaly, NPL
3.69478, 2040-2059, noresm1_m, Apr Anomaly, NPL
3.14964, 2040-2059, noresm1_m, May Anomaly, NPL
2.29714, 2040-2059, noresm1_m, Jun Anomaly, NPL
0.77428, 2040-2059, noresm1_m, Jul Anomaly, NPL
-0.0115, 2040-2059, noresm1_m, Aug Anomaly, NPL
0.34338, 2040-2059, noresm1_m, Sep Anomaly, NPL
0.88553, 2040-2059, noresm1_m, Oct Anomaly, NPL
0.79611, 2040-2059, noresm1_m, Nov Anomaly, NPL
-0.1174, 2040-2059, noresm1_m, Dec Anomaly, NPL
0.10314, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
0.01377, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
0.15093, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
0.2716, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
0.3134, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
0.51143, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1997, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.0195, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
0.17499, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
0.50973, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
0.31048, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
0.11045, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
1.47295, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
0.69652, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
1.70065, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
2.13557, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
2.52473, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
2.31066, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
1.04503, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
1.17378, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
1.35674, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
2.07009, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
1.60222, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
1.76408, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
5.81797, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
3.65867, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
4.00885, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
5.58464, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
5.42024, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
5.39632, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
9.16555, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
7.12014, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
5.78153, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
5.08005, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
6.44488, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
4.54541, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
21.1315, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
21.0743, 2040-2059, ccsm4, Annual Anomaly, NPL
10.1317, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
35.49, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
54.3776, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
20.7837, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
22.623, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
10.0232, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
21.4795, 2040-2059, hadgem2_es, Annual Anomaly, NPL
50.9496, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
34.7644, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
12.7087, 2040-2059, miroc_esm, Annual Anomaly, NPL
14.9272, 2040-2059, noresm1_m, Annual Anomaly, NPL
8.60566, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
21.636, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
51.7663, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
