Warm Spell Duration Index - (Days), Year, Model, Statistics, ISO3
2.27586, 2060-2079, hadgem2_es, Apr Anomaly, NPL
0.48167, 2060-2079, hadgem2_es, May Anomaly, NPL
5.22795, 2060-2079, hadgem2_es, Jun Anomaly, NPL
1.34709, 2060-2079, hadgem2_es, Jul Anomaly, NPL
2.57794, 2060-2079, hadgem2_es, Aug Anomaly, NPL
7.59994, 2060-2079, hadgem2_es, Sep Anomaly, NPL
13.7711, 2060-2079, hadgem2_es, Oct Anomaly, NPL
10.6782, 2060-2079, hadgem2_es, Nov Anomaly, NPL
3.52068, 2060-2079, hadgem2_es, Dec Anomaly, NPL
10.1403, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
4.71296, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
4.53088, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
7.22882, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
6.26453, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
7.60941, 2060-2079, ipsl_cm5a_lr, Jun Anomaly, NPL
12.9262, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
4.57458, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
4.93776, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
6.65594, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
14.0048, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
12.1923, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
2.53221, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
3.34379, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
3.85817, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
5.65375, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
6.1163, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
4.62193, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
4.59047, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
2.82958, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
5.12656, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
7.1661, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
8.39515, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
4.37181, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
4.25428, 2060-2079, miroc_esm, Jan Anomaly, NPL
1.73697, 2060-2079, miroc_esm, Feb Anomaly, NPL
3.95252, 2060-2079, miroc_esm, Mar Anomaly, NPL
6.13494, 2060-2079, miroc_esm, Apr Anomaly, NPL
5.0365, 2060-2079, miroc_esm, May Anomaly, NPL
1.42948, 2060-2079, miroc_esm, Jun Anomaly, NPL
-0.0488, 2060-2079, miroc_esm, Jul Anomaly, NPL
0.05252, 2060-2079, miroc_esm, Aug Anomaly, NPL
1.07216, 2060-2079, miroc_esm, Sep Anomaly, NPL
2.86898, 2060-2079, miroc_esm, Oct Anomaly, NPL
1.43424, 2060-2079, miroc_esm, Nov Anomaly, NPL
3.74857, 2060-2079, miroc_esm, Dec Anomaly, NPL
2.34806, 2060-2079, noresm1_m, Jan Anomaly, NPL
1.45997, 2060-2079, noresm1_m, Feb Anomaly, NPL
4.21828, 2060-2079, noresm1_m, Mar Anomaly, NPL
7.1521, 2060-2079, noresm1_m, Apr Anomaly, NPL
4.27065, 2060-2079, noresm1_m, May Anomaly, NPL
3.71143, 2060-2079, noresm1_m, Jun Anomaly, NPL
0.90616, 2060-2079, noresm1_m, Jul Anomaly, NPL
0.22609, 2060-2079, noresm1_m, Aug Anomaly, NPL
2.45644, 2060-2079, noresm1_m, Sep Anomaly, NPL
1.22239, 2060-2079, noresm1_m, Oct Anomaly, NPL
3.333, 2060-2079, noresm1_m, Nov Anomaly, NPL
1.03294, 2060-2079, noresm1_m, Dec Anomaly, NPL
0.71196, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
0.25804, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
1.02183, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
1.03719, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
0.9593, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
1.24065, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1508, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
0.08445, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
0.46761, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
0.7722, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
1.23304, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
0.49091, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
3.26068, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
2.09371, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
3.35253, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
4.43774, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
4.90956, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
3.73436, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
1.24976, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
1.32573, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
2.30718, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
3.7978, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
4.03912, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
3.82452, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
11.0982, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
7.35662, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
6.17998, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
8.44386, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
10.1253, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
9.38369, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
12.7564, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
11.1622, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
10.1653, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
12.059, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
12.9595, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
10.965, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
32.0296, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
33.1276, 2060-2079, ccsm4, Annual Anomaly, NPL
31.7615, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
70.4838, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
101.159, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
24.4427, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
29.1497, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
33.4348, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
52.5629, 2060-2079, hadgem2_es, Annual Anomaly, NPL
95.7786, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
58.6058, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
31.6773, 2060-2079, miroc_esm, Annual Anomaly, NPL
32.3375, 2060-2079, noresm1_m, Annual Anomaly, NPL
23.0122, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
36.633, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
96.5052, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
