FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6de,40665,3,3,30,1980,43.64,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6df,40666,3,3,30,1980,46.16,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e0,40667,3,3,30,1980,48.43,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e1,40668,3,3,30,1980,51.6,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e2,40669,3,3,30,1980,51.8,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e3,40670,3,3,30,1980,50.28,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e4,40671,3,3,30,1980,50.64,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e5,40672,3,3,30,1980,49.06,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e6,40673,3,3,30,1980,46.77,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e7,40674,3,3,30,1980,45.04,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e8,40675,3,3,30,1980,42.37,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6e9,40676,3,3,30,1980,33.88,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6ea,40677,3,3,30,1980,27.83,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6eb,40678,3,3,30,1980,24.73,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6ec,40679,3,3,30,1980,22.62,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6ed,40680,3,3,30,1980,20.65,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6ee,41295,3,3,30,1980,21.77,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6ef,41296,3,3,30,1980,26.43,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f0,41297,3,3,30,1980,33.59,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f1,41298,3,3,30,1980,42.3,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f2,41299,3,3,30,1980,44.46,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f3,41300,3,3,30,1980,57.26,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f4,41301,3,3,30,1980,55.82,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f5,41302,3,3,30,1980,54.23,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f6,41303,3,3,30,1980,51.72,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f7,41304,3,3,30,1980,50.02,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f8,41305,3,3,30,1980,48.3,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6f9,41306,3,3,30,1980,38.79,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a38322e0b_6fa,41307,3,3,30,1980,32.1,POINT (9601306.080919845 3343864.953833735)
