Number of Hot Days (Tmax > 35°C) - (Days), Year, Model, Statistics, ISO3
1.32774, 2040-2059, bcc_csm1_1, Sep Anomaly, NPL
0.91806, 2040-2059, bcc_csm1_1, Oct Anomaly, NPL
0.01191, 2040-2059, bcc_csm1_1, Nov Anomaly, NPL
-7.0E-4, 2040-2059, bnu_esm, Feb Anomaly, NPL
0.3947, 2040-2059, bnu_esm, Mar Anomaly, NPL
1.28048, 2040-2059, bnu_esm, Apr Anomaly, NPL
1.36063, 2040-2059, bnu_esm, May Anomaly, NPL
2.30326, 2040-2059, bnu_esm, Jun Anomaly, NPL
0.95906, 2040-2059, bnu_esm, Jul Anomaly, NPL
0.4713, 2040-2059, bnu_esm, Aug Anomaly, NPL
0.42277, 2040-2059, bnu_esm, Sep Anomaly, NPL
0.22833, 2040-2059, bnu_esm, Oct Anomaly, NPL
-0.0017, 2040-2059, bnu_esm, Nov Anomaly, NPL
-3.0E-4, 2040-2059, canesm2, Feb Anomaly, NPL
0.15665, 2040-2059, canesm2, Mar Anomaly, NPL
0.49542, 2040-2059, canesm2, Apr Anomaly, NPL
2.69502, 2040-2059, canesm2, May Anomaly, NPL
2.56692, 2040-2059, canesm2, Jun Anomaly, NPL
0.52311, 2040-2059, canesm2, Jul Anomaly, NPL
0.77075, 2040-2059, canesm2, Aug Anomaly, NPL
0.3391, 2040-2059, canesm2, Sep Anomaly, NPL
0.13427, 2040-2059, canesm2, Oct Anomaly, NPL
0.00212, 2040-2059, canesm2, Nov Anomaly, NPL
0.54482, 2040-2059, ccsm4, Mar Anomaly, NPL
1.71832, 2040-2059, ccsm4, Apr Anomaly, NPL
2.26978, 2040-2059, ccsm4, May Anomaly, NPL
2.1252, 2040-2059, ccsm4, Jun Anomaly, NPL
0.21418, 2040-2059, ccsm4, Jul Anomaly, NPL
0.38031, 2040-2059, ccsm4, Aug Anomaly, NPL
0.21174, 2040-2059, ccsm4, Sep Anomaly, NPL
0.08305, 2040-2059, ccsm4, Oct Anomaly, NPL
0.00123, 2040-2059, ccsm4, Nov Anomaly, NPL
0.00208, 2040-2059, cesm1_bgc, Feb Anomaly, NPL
0.21627, 2040-2059, cesm1_bgc, Mar Anomaly, NPL
1.00841, 2040-2059, cesm1_bgc, Apr Anomaly, NPL
2.00261, 2040-2059, cesm1_bgc, May Anomaly, NPL
1.49821, 2040-2059, cesm1_bgc, Jun Anomaly, NPL
0.81776, 2040-2059, cesm1_bgc, Jul Anomaly, NPL
0.28142, 2040-2059, cesm1_bgc, Aug Anomaly, NPL
0.19364, 2040-2059, cesm1_bgc, Sep Anomaly, NPL
0.01374, 2040-2059, cesm1_bgc, Oct Anomaly, NPL
-0.0023, 2040-2059, cesm1_bgc, Nov Anomaly, NPL
0.03038, 2040-2059, cesm1_cam5, Feb Anomaly, NPL
0.60546, 2040-2059, cesm1_cam5, Mar Anomaly, NPL
2.19936, 2040-2059, cesm1_cam5, Apr Anomaly, NPL
1.20255, 2040-2059, cesm1_cam5, May Anomaly, NPL
1.18676, 2040-2059, cesm1_cam5, Jun Anomaly, NPL
0.53181, 2040-2059, cesm1_cam5, Jul Anomaly, NPL
0.44165, 2040-2059, cesm1_cam5, Aug Anomaly, NPL
0.30323, 2040-2059, cesm1_cam5, Sep Anomaly, NPL
0.23226, 2040-2059, cesm1_cam5, Oct Anomaly, NPL
0.00282, 2040-2059, cesm1_cam5, Nov Anomaly, NPL
0.02693, 2040-2059, cnrm_cm5, Feb Anomaly, NPL
1.16923, 2040-2059, cnrm_cm5, Mar Anomaly, NPL
3.11566, 2040-2059, cnrm_cm5, Apr Anomaly, NPL
1.8629, 2040-2059, cnrm_cm5, May Anomaly, NPL
0.57757, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
0.06684, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
0.06518, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
-0.0099, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
0.01314, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
4.2E-4, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
3.5E-4, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
0.26878, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
1.86681, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
4.29949, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
2.18006, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
1.07333, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
1.0553, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
0.88169, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
0.08942, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
-0.0043, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
0.01678, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
0.46646, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
3.46811, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
4.25386, 2040-2059, gfdl_cm3, May Anomaly, NPL
3.00892, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
1.95861, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
1.5497, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
0.55942, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
0.15518, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
0.05309, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
0.02339, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
0.50418, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
2.35191, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
2.19381, 2040-2059, gfdl_esm2g, May Anomaly, NPL
1.71648, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
1.41894, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
0.76401, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
0.27485, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
0.01377, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
0.01393, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
0.2275, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
1.36312, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
3.40476, 2040-2059, gfdl_esm2m, May Anomaly, NPL
2.14508, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
2.78531, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
1.45095, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
0.44395, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
0.02079, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
0.28586, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
1.81441, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
1.18279, 2040-2059, hadgem2_ao, May Anomaly, NPL
-0.0438, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
0.82966, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
1.3445, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
1.67173, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
0.46171, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
8.4E-4, 2040-2059, hadgem2_cc, Feb Anomaly, NPL
0.05377, 2040-2059, hadgem2_cc, Mar Anomaly, NPL
1.00486, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
2.24382, 2040-2059, hadgem2_cc, May Anomaly, NPL
2.35982, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
1.08995, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
1.01549, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
1.71977, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
0.42921, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
0.00271, 2040-2059, inmcm4, Jan Anomaly, NPL
0.04371, 2040-2059, inmcm4, Feb Anomaly, NPL
0.55515, 2040-2059, inmcm4, Mar Anomaly, NPL
2.40104, 2040-2059, inmcm4, Apr Anomaly, NPL
0.42986, 2040-2059, inmcm4, May Anomaly, NPL
-0.295, 2040-2059, inmcm4, Jun Anomaly, NPL
0.68741, 2040-2059, inmcm4, Jul Anomaly, NPL
0.03635, 2040-2059, inmcm4, Aug Anomaly, NPL
0.02053, 2040-2059, inmcm4, Sep Anomaly, NPL
0.00972, 2040-2059, inmcm4, Oct Anomaly, NPL
0.13269, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
1.43259, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
2.62549, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
3.45658, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
1.70212, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
1.24981, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
0.70975, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
0.1198, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
0.0981, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
1.59676, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
2.05496, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
2.33422, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
1.79544, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
0.85, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
1.15228, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
0.46794, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
0.00291, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
0.01227, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
0.28847, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
1.06709, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
1.51089, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
0.89689, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
0.71024, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
1.87241, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
0.37392, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
4.2E-4, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
0.00115, 2040-2059, miroc5, Feb Anomaly, NPL
0.73685, 2040-2059, miroc5, Mar Anomaly, NPL
2.96149, 2040-2059, miroc5, Apr Anomaly, NPL
2.69034, 2040-2059, miroc5, May Anomaly, NPL
0.61794, 2040-2059, miroc5, Jun Anomaly, NPL
-0.2279, 2040-2059, miroc5, Jul Anomaly, NPL
0.31314, 2040-2059, miroc5, Aug Anomaly, NPL
0.23096, 2040-2059, miroc5, Sep Anomaly, NPL
0.03922, 2040-2059, miroc5, Oct Anomaly, NPL
0.00322, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
0.28985, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
2.65566, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
4.18341, 2040-2059, miroc_esm_chem, May Anomaly, NPL
2.33308, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
0.25153, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
0.69519, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
0.93309, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
0.11464, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
5.1E-4, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
0.01234, 2040-2059, miroc_esm, Feb Anomaly, NPL
0.32438, 2040-2059, miroc_esm, Mar Anomaly, NPL
1.7703, 2040-2059, miroc_esm, Apr Anomaly, NPL
2.62517, 2040-2059, miroc_esm, May Anomaly, NPL
0.7597, 2040-2059, miroc_esm, Jun Anomaly, NPL
-0.7862, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.1967, 2040-2059, miroc_esm, Aug Anomaly, NPL
0.55051, 2040-2059, miroc_esm, Sep Anomaly, NPL
0.33034, 2040-2059, miroc_esm, Oct Anomaly, NPL
-0.0032, 2040-2059, miroc_esm, Nov Anomaly, NPL
0.58026, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
2.99897, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
3.7886, 2040-2059, mpi_esm_lr, May Anomaly, NPL
1.64607, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
1.69632, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
0.96248, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
0.56657, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
0.10771, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
0.00584, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
0.33704, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
1.80439, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
4.05645, 2040-2059, mpi_esm_mr, May Anomaly, NPL
3.27941, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
2.16539, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
1.04659, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
0.42674, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
0.28203, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
9.5E-4, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
0.33233, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
1.15733, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
2.41288, 2040-2059, mri_cgcm3, May Anomaly, NPL
0.82422, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
0.61647, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
-0.5605, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
-0.0732, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
-0.0554, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
0.00854, 2040-2059, noresm1_m, Feb Anomaly, NPL
0.18034, 2040-2059, noresm1_m, Mar Anomaly, NPL
1.83134, 2040-2059, noresm1_m, Apr Anomaly, NPL
1.87933, 2040-2059, noresm1_m, May Anomaly, NPL
0.89243, 2040-2059, noresm1_m, Jun Anomaly, NPL
0.82807, 2040-2059, noresm1_m, Jul Anomaly, NPL
0.3618, 2040-2059, noresm1_m, Aug Anomaly, NPL
0.50656, 2040-2059, noresm1_m, Sep Anomaly, NPL
0.16593, 2040-2059, noresm1_m, Oct Anomaly, NPL
0.01406, 2040-2059, noresm1_m, Nov Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.0272, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.3635, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-2.6178, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-2.3227, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-1.4063, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.4532, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.2614, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0626, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
0.36185, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
1.92143, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
2.71033, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
1.17035, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
0.80387, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
0.6133, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
0.41396, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
0.17175, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
0.0, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
0.03107, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
1.62814, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
5.12643, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
5.62262, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
6.76093, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
6.828, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
5.26517, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
4.02189, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
0.86011, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
0.0186, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
0.0, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
4.69993, 2040-2059, access1_0, Annual Anomaly, NPL
5.20492, 2040-2059, access1_3, Annual Anomaly, NPL
10.6687, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
8.56037, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
7.41808, 2040-2059, bnu_esm, Annual Anomaly, NPL
7.68302, 2040-2059, canesm2, Annual Anomaly, NPL
7.54868, 2040-2059, ccsm4, Annual Anomaly, NPL
6.03185, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
6.73632, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
6.88864, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
11.7152, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
15.4857, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
9.26137, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
11.8554, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
7.18742, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
9.4453, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
3.89144, 2040-2059, inmcm4, Annual Anomaly, NPL
11.4288, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
10.3526, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
6.73263, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
7.36319, 2040-2059, miroc5, Annual Anomaly, NPL
11.4575, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
5.38688, 2040-2059, miroc_esm, Annual Anomaly, NPL
12.3561, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
13.3988, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
4.65325, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
6.66846, 2040-2059, noresm1_m, Annual Anomaly, NPL
-2.2886, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
8.64373, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
22.7788, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
