Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
-0.1758, 2080-2099, noresm1_m, Jul Anomaly, NPL
-0.0978, 2080-2099, noresm1_m, Aug Anomaly, NPL
-0.2008, 2080-2099, noresm1_m, Sep Anomaly, NPL
-0.3538, 2080-2099, noresm1_m, Oct Anomaly, NPL
-0.1716, 2080-2099, noresm1_m, Nov Anomaly, NPL
-0.2439, 2080-2099, noresm1_m, Dec Anomaly, NPL
-0.2367, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.1739, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.1135, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1187, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1701, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-0.1826, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1282, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.1053, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.2501, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.306, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.2013, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.2788, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.2367, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.1739, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.1135, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.1187, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.1701, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
-0.1826, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
-0.1282, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
-0.1053, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
-0.2501, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
-0.306, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.2013, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.2788, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
-0.1808, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
-0.092, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
-0.0703, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
-0.0777, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
-0.16, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
-0.1603, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
-0.1255, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
-0.1025, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
-0.2492, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
-0.2949, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
-0.194, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
-0.2182, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
-2.1081, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
-2.3896, 2080-2099, ccsm4, Annual Anomaly, NPL
-2.7917, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
-4.2334, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
-2.1764, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
-1.9396, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
-3.1723, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
-3.0574, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
-2.205, 2080-2099, hadgem2_es, Annual Anomaly, NPL
-4.3698, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
-2.2897, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
-2.5189, 2080-2099, miroc_esm, Annual Anomaly, NPL
-3.3068, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
-2.5372, 2080-2099, noresm1_m, Annual Anomaly, NPL
-2.7454, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
-2.7451, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
-2.4392, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
