Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
0.06028, 2060-2079, ipsl_cm5b_lr, Apr Anomaly, NPL
-0.1265, 2060-2079, ipsl_cm5b_lr, May Anomaly, NPL
-0.6116, 2060-2079, ipsl_cm5b_lr, Jun Anomaly, NPL
-0.9579, 2060-2079, ipsl_cm5b_lr, Jul Anomaly, NPL
-0.5368, 2060-2079, ipsl_cm5b_lr, Aug Anomaly, NPL
-0.5558, 2060-2079, ipsl_cm5b_lr, Sep Anomaly, NPL
-0.348, 2060-2079, ipsl_cm5b_lr, Oct Anomaly, NPL
-0.1469, 2060-2079, ipsl_cm5b_lr, Nov Anomaly, NPL
-0.1054, 2060-2079, ipsl_cm5b_lr, Dec Anomaly, NPL
-0.2947, 2060-2079, miroc_esm, Jan Anomaly, NPL
-0.3382, 2060-2079, miroc_esm, Feb Anomaly, NPL
-0.2031, 2060-2079, miroc_esm, Mar Anomaly, NPL
-0.0023, 2060-2079, miroc_esm, Apr Anomaly, NPL
-0.4336, 2060-2079, miroc_esm, May Anomaly, NPL
-0.0374, 2060-2079, miroc_esm, Jun Anomaly, NPL
-0.0659, 2060-2079, miroc_esm, Jul Anomaly, NPL
-0.0504, 2060-2079, miroc_esm, Aug Anomaly, NPL
-0.0747, 2060-2079, miroc_esm, Sep Anomaly, NPL
-0.2828, 2060-2079, miroc_esm, Oct Anomaly, NPL
-0.239, 2060-2079, miroc_esm, Nov Anomaly, NPL
-0.479, 2060-2079, miroc_esm, Dec Anomaly, NPL
-0.3279, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
-0.2581, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
-0.0289, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
-0.1598, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
-0.1577, 2060-2079, mpi_esm_lr, May Anomaly, NPL
-0.1019, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
-0.0545, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
-0.0412, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
-0.4928, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
-0.1348, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
-0.1615, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
-0.2459, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
-0.8216, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
-0.0862, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
-0.2442, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
-0.0507, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
-0.0652, 2060-2079, mpi_esm_mr, May Anomaly, NPL
-0.0772, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
-0.0782, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
-0.0806, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
-0.116, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
-0.4492, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
-0.3108, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
-0.0028, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
-0.3201, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
-0.154, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
-0.1629, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
-0.196, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
-0.2165, 2060-2079, mri_cgcm3, May Anomaly, NPL
-0.1577, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
-0.0984, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
-0.1969, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
-0.4508, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
-0.445, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-0.3249, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
-0.5598, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
-0.1941, 2060-2079, noresm1_m, Jan Anomaly, NPL
-0.1272, 2060-2079, noresm1_m, Feb Anomaly, NPL
-0.3196, 2060-2079, noresm1_m, Mar Anomaly, NPL
-0.1159, 2060-2079, noresm1_m, Apr Anomaly, NPL
-0.3705, 2060-2079, noresm1_m, May Anomaly, NPL
-0.1228, 2060-2079, noresm1_m, Jun Anomaly, NPL
-0.1545, 2060-2079, noresm1_m, Jul Anomaly, NPL
-0.0978, 2060-2079, noresm1_m, Aug Anomaly, NPL
-0.1916, 2060-2079, noresm1_m, Sep Anomaly, NPL
-0.3512, 2060-2079, noresm1_m, Oct Anomaly, NPL
-0.1716, 2060-2079, noresm1_m, Nov Anomaly, NPL
-0.256, 2060-2079, noresm1_m, Dec Anomaly, NPL
-0.2367, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.1739, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.1135, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1187, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1701, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-0.1826, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1282, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.1053, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.2501, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.306, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.2013, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.2788, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.2367, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.1739, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.1135, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.1187, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.1701, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
-0.1826, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
-0.1282, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
-0.1053, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
-0.2501, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
-0.306, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.2013, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.2788, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
-0.0568, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
-0.0771, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
-0.0285, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
-0.031, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
-0.0676, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
-0.1083, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
-0.1226, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
-0.0968, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
-0.1973, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
-0.2505, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
-0.1568, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
0.07493, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
-4.4538, 2060-2079, access1_0, Annual Anomaly, NPL
-3.8321, 2060-2079, access1_3, Annual Anomaly, NPL
-2.1675, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
-4.2672, 2060-2079, bnu_esm, Annual Anomaly, NPL
-1.5408, 2060-2079, canesm2, Annual Anomaly, NPL
-2.3188, 2060-2079, ccsm4, Annual Anomaly, NPL
-2.2067, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-2.6213, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
-4.2177, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
-2.0854, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
-1.4527, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-2.753, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
-2.9317, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
-2.2341, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
-1.6427, 2060-2079, inmcm4, Annual Anomaly, NPL
-4.4132, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
-2.2024, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
-3.6945, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
-2.4998, 2060-2079, miroc_esm, Annual Anomaly, NPL
-2.168, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-2.3823, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
-3.284, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
-2.4735, 2060-2079, noresm1_m, Annual Anomaly, NPL
-2.7454, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
-2.68, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
-1.8406, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
