Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
-2.1645, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
-2.144, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-3.2188, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
-3.1509, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
-2.2955, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
-2.205, 2060-2079, hadgem2_es, Annual Anomaly, NPL
-3.4662, 2060-2079, inmcm4, Annual Anomaly, NPL
-4.438, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
-2.2848, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
-4.1271, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
-2.5189, 2060-2079, miroc_esm, Annual Anomaly, NPL
-2.299, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-2.8405, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
-3.1495, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
-2.5604, 2060-2079, noresm1_m, Annual Anomaly, NPL
-2.7454, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
-2.7454, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
-2.5209, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
