FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7caa,40665,9,9,30,1930,15.62,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cab,40666,9,9,30,1930,10.92,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cac,40667,9,9,30,1930,2.02,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cad,40668,9,9,30,1930,4.11,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cae,40669,9,9,30,1930,0.81,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7caf,40670,9,9,30,1930,-4.78,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb0,40671,9,9,30,1930,-2.58,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb1,40672,9,9,30,1930,-1.99,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb2,40673,9,9,30,1930,-1.69,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb3,40674,9,9,30,1930,-3.5,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb4,40675,9,9,30,1930,-3.29,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb5,40676,9,9,30,1930,-3.06,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb6,40677,9,9,30,1930,-0.02,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb7,40678,9,9,30,1930,-0.85,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb8,40679,9,9,30,1930,-4.56,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cb9,40680,9,9,30,1930,-3.66,POINT (9768285.317109756 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cba,41295,9,9,30,1930,23.84,POINT (8933389.136160204 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cbb,41296,9,9,30,1930,22.8,POINT (8989048.88155684 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cbc,41297,9,9,30,1930,21.21,POINT (9044708.626953477 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cbd,41298,9,9,30,1930,16.62,POINT (9100368.372350115 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cbe,41299,9,9,30,1930,13.93,POINT (9156028.117746752 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cbf,41300,9,9,30,1930,8.33,POINT (9211687.863143386 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cc0,41301,9,9,30,1930,-1.77,POINT (9267347.608540025 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_7cc1,41302,9,9,30,1930,-1.28,POINT (9323007.353936663 3343864.953833735)
