Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
5.5623245, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
5.797336, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
6.241999, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
5.3608427, 2080-2099, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
4.732974, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
5.1066236, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
4.882791, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
5.3142576, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
5.7986856, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
6.0647206, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
5.564398, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
7.08317, 2080-2099, miroc_esm, Jan Anomaly, Nepal, NPL
7.2711606, 2080-2099, miroc_esm, Feb Anomaly, Nepal, NPL
7.025056, 2080-2099, miroc_esm, Mar Anomaly, Nepal, NPL
6.9057636, 2080-2099, miroc_esm, Apr Anomaly, Nepal, NPL
6.19899, 2080-2099, miroc_esm, May Anomaly, Nepal, NPL
4.482634, 2080-2099, miroc_esm, Jun Anomaly, Nepal, NPL
3.0444362, 2080-2099, miroc_esm, Jul Anomaly, Nepal, NPL
3.4169154, 2080-2099, miroc_esm, Aug Anomaly, Nepal, NPL
4.1439376, 2080-2099, miroc_esm, Sep Anomaly, Nepal, NPL
4.8893695, 2080-2099, miroc_esm, Oct Anomaly, Nepal, NPL
4.628941, 2080-2099, miroc_esm, Nov Anomaly, Nepal, NPL
5.589709, 2080-2099, miroc_esm, Dec Anomaly, Nepal, NPL
8.886479, 2080-2099, miroc_esm_chem, Jan Anomaly, Nepal, NPL
8.69861, 2080-2099, miroc_esm_chem, Feb Anomaly, Nepal, NPL
7.939002, 2080-2099, miroc_esm_chem, Mar Anomaly, Nepal, NPL
7.413295, 2080-2099, miroc_esm_chem, Apr Anomaly, Nepal, NPL
6.81571, 2080-2099, miroc_esm_chem, May Anomaly, Nepal, NPL
5.6196976, 2080-2099, miroc_esm_chem, Jun Anomaly, Nepal, NPL
3.5329573, 2080-2099, miroc_esm_chem, Jul Anomaly, Nepal, NPL
3.9340372, 2080-2099, miroc_esm_chem, Aug Anomaly, Nepal, NPL
4.5368304, 2080-2099, miroc_esm_chem, Sep Anomaly, Nepal, NPL
4.8846126, 2080-2099, miroc_esm_chem, Oct Anomaly, Nepal, NPL
4.7802825, 2080-2099, miroc_esm_chem, Nov Anomaly, Nepal, NPL
6.960069, 2080-2099, miroc_esm_chem, Dec Anomaly, Nepal, NPL
4.4086347, 2080-2099, miroc5, Jan Anomaly, Nepal, NPL
4.00951, 2080-2099, miroc5, Feb Anomaly, Nepal, NPL
4.2960496, 2080-2099, miroc5, Mar Anomaly, Nepal, NPL
4.344455, 2080-2099, miroc5, Apr Anomaly, Nepal, NPL
3.9807422, 2080-2099, miroc5, May Anomaly, Nepal, NPL
2.184384, 2080-2099, miroc5, Jun Anomaly, Nepal, NPL
2.2908018, 2080-2099, miroc5, Jul Anomaly, Nepal, NPL
2.8084846, 2080-2099, miroc5, Aug Anomaly, Nepal, NPL
2.7002356, 2080-2099, miroc5, Sep Anomaly, Nepal, NPL
3.4305565, 2080-2099, miroc5, Oct Anomaly, Nepal, NPL
3.5323703, 2080-2099, miroc5, Nov Anomaly, Nepal, NPL
3.825834, 2080-2099, miroc5, Dec Anomaly, Nepal, NPL
4.197974, 2080-2099, mri_cgcm3, Jan Anomaly, Nepal, NPL
3.921044, 2080-2099, mri_cgcm3, Feb Anomaly, Nepal, NPL
4.7556586, 2080-2099, mri_cgcm3, Mar Anomaly, Nepal, NPL
4.6686835, 2080-2099, mri_cgcm3, Apr Anomaly, Nepal, NPL
3.8146856, 2080-2099, mri_cgcm3, May Anomaly, Nepal, NPL
4.0696774, 2080-2099, mri_cgcm3, Jun Anomaly, Nepal, NPL
3.226388, 2080-2099, mri_cgcm3, Jul Anomaly, Nepal, NPL
3.3446722, 2080-2099, mri_cgcm3, Aug Anomaly, Nepal, NPL
3.0824049, 2080-2099, mri_cgcm3, Sep Anomaly, Nepal, NPL
3.3946888, 2080-2099, mri_cgcm3, Oct Anomaly, Nepal, NPL
3.863002, 2080-2099, mri_cgcm3, Nov Anomaly, Nepal, NPL
4.920443, 2080-2099, mri_cgcm3, Dec Anomaly, Nepal, NPL
4.592532, 2080-2099, noresm1_m, Jan Anomaly, Nepal, NPL
4.230543, 2080-2099, noresm1_m, Feb Anomaly, Nepal, NPL
5.0209827, 2080-2099, noresm1_m, Mar Anomaly, Nepal, NPL
4.6828337, 2080-2099, noresm1_m, Apr Anomaly, Nepal, NPL
4.687612, 2080-2099, noresm1_m, May Anomaly, Nepal, NPL
4.0057254, 2080-2099, noresm1_m, Jun Anomaly, Nepal, NPL
2.9955976, 2080-2099, noresm1_m, Jul Anomaly, Nepal, NPL
3.101001, 2080-2099, noresm1_m, Aug Anomaly, Nepal, NPL
3.544869, 2080-2099, noresm1_m, Sep Anomaly, Nepal, NPL
4.590282, 2080-2099, noresm1_m, Oct Anomaly, Nepal, NPL
4.5341377, 2080-2099, noresm1_m, Nov Anomaly, Nepal, NPL
4.3716006, 2080-2099, noresm1_m, Dec Anomaly, Nepal, NPL
3.9129152, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
3.5129101, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
3.9640527, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
3.605267, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
3.428462, 2080-2099, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
2.746394, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
2.0857294, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
2.2737951, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
2.4572513, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
3.1797063, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
3.2682037, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
3.3548777, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
4.6761255, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
4.627213, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
4.7215114, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
4.7382936, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
4.5050807, 2080-2099, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
4.243621, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
3.3534722, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
3.4216487, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
3.7361972, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
4.2011666, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
4.3293247, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
4.734154, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
7.7885737, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
7.7698064, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
7.358116, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
7.112318, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
6.890329, 2080-2099, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
5.818723, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
5.0372, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
5.0867743, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
5.4973054, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
5.9788547, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
5.838447, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
6.56761, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
