Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
3.4573574, 2040-2059, ccsm4, Mar Anomaly, Nepal, NPL
2.853781, 2040-2059, ccsm4, Apr Anomaly, Nepal, NPL
2.2944105, 2040-2059, ccsm4, May Anomaly, Nepal, NPL
2.372313, 2040-2059, ccsm4, Jun Anomaly, Nepal, NPL
1.7343796, 2040-2059, ccsm4, Jul Anomaly, Nepal, NPL
1.828619, 2040-2059, ccsm4, Aug Anomaly, Nepal, NPL
1.4466945, 2040-2059, ccsm4, Sep Anomaly, Nepal, NPL
1.9614631, 2040-2059, ccsm4, Oct Anomaly, Nepal, NPL
2.3032207, 2040-2059, ccsm4, Nov Anomaly, Nepal, NPL
2.0056758, 2040-2059, ccsm4, Dec Anomaly, Nepal, NPL
2.588505, 2040-2059, cesm1_cam5, Jan Anomaly, Nepal, NPL
2.707185, 2040-2059, cesm1_cam5, Feb Anomaly, Nepal, NPL
2.1999762, 2040-2059, cesm1_cam5, Mar Anomaly, Nepal, NPL
2.8367765, 2040-2059, cesm1_cam5, Apr Anomaly, Nepal, NPL
2.5166824, 2040-2059, cesm1_cam5, May Anomaly, Nepal, NPL
2.1871011, 2040-2059, cesm1_cam5, Jun Anomaly, Nepal, NPL
2.0194302, 2040-2059, cesm1_cam5, Jul Anomaly, Nepal, NPL
1.8422452, 2040-2059, cesm1_cam5, Aug Anomaly, Nepal, NPL
2.236986, 2040-2059, cesm1_cam5, Sep Anomaly, Nepal, NPL
2.2578223, 2040-2059, cesm1_cam5, Oct Anomaly, Nepal, NPL
2.679926, 2040-2059, cesm1_cam5, Nov Anomaly, Nepal, NPL
2.250913, 2040-2059, cesm1_cam5, Dec Anomaly, Nepal, NPL
3.0755243, 2040-2059, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
3.0596662, 2040-2059, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
2.2454057, 2040-2059, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
2.1495547, 2040-2059, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
2.2559562, 2040-2059, csiro_mk3_6_0, May Anomaly, Nepal, NPL
2.6497095, 2040-2059, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
1.2340325, 2040-2059, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
0.9736151, 2040-2059, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
0.93818575, 2040-2059, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
1.613836, 2040-2059, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
2.0357492, 2040-2059, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
2.553103, 2040-2059, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
2.1682475, 2040-2059, fio_esm, Jan Anomaly, Nepal, NPL
1.8823632, 2040-2059, fio_esm, Feb Anomaly, Nepal, NPL
1.6810285, 2040-2059, fio_esm, Mar Anomaly, Nepal, NPL
1.7286694, 2040-2059, fio_esm, Apr Anomaly, Nepal, NPL
1.6577312, 2040-2059, fio_esm, May Anomaly, Nepal, NPL
1.7648271, 2040-2059, fio_esm, Jun Anomaly, Nepal, NPL
1.3024215, 2040-2059, fio_esm, Jul Anomaly, Nepal, NPL
1.271554, 2040-2059, fio_esm, Aug Anomaly, Nepal, NPL
1.5136228, 2040-2059, fio_esm, Sep Anomaly, Nepal, NPL
1.0057787, 2040-2059, fio_esm, Oct Anomaly, Nepal, NPL
0.99734724, 2040-2059, fio_esm, Nov Anomaly, Nepal, NPL
1.5967541, 2040-2059, fio_esm, Dec Anomaly, Nepal, NPL
3.3272297, 2040-2059, gfdl_cm3, Jan Anomaly, Nepal, NPL
2.6243553, 2040-2059, gfdl_cm3, Feb Anomaly, Nepal, NPL
2.4236639, 2040-2059, gfdl_cm3, Mar Anomaly, Nepal, NPL
2.6482646, 2040-2059, gfdl_cm3, Apr Anomaly, Nepal, NPL
3.8007073, 2040-2059, gfdl_cm3, May Anomaly, Nepal, NPL
3.5621674, 2040-2059, gfdl_cm3, Jun Anomaly, Nepal, NPL
2.8048549, 2040-2059, gfdl_cm3, Jul Anomaly, Nepal, NPL
3.0231118, 2040-2059, gfdl_cm3, Aug Anomaly, Nepal, NPL
3.0066028, 2040-2059, gfdl_cm3, Sep Anomaly, Nepal, NPL
3.4445338, 2040-2059, gfdl_cm3, Oct Anomaly, Nepal, NPL
2.753992, 2040-2059, gfdl_cm3, Nov Anomaly, Nepal, NPL
3.0715277, 2040-2059, gfdl_cm3, Dec Anomaly, Nepal, NPL
1.8767693, 2040-2059, gfdl_esm2m, Jan Anomaly, Nepal, NPL
1.4199401, 2040-2059, gfdl_esm2m, Feb Anomaly, Nepal, NPL
1.3398494, 2040-2059, gfdl_esm2m, Mar Anomaly, Nepal, NPL
1.0958935, 2040-2059, gfdl_esm2m, Apr Anomaly, Nepal, NPL
1.8942077, 2040-2059, gfdl_esm2m, May Anomaly, Nepal, NPL
1.4994686, 2040-2059, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.9525898, 2040-2059, gfdl_esm2m, Jul Anomaly, Nepal, NPL
2.0441158, 2040-2059, gfdl_esm2m, Aug Anomaly, Nepal, NPL
1.7157854, 2040-2059, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.9103011, 2040-2059, gfdl_esm2m, Oct Anomaly, Nepal, NPL
2.3112023, 2040-2059, gfdl_esm2m, Nov Anomaly, Nepal, NPL
1.5423065, 2040-2059, gfdl_esm2m, Dec Anomaly, Nepal, NPL
2.9427085, 2040-2059, giss_e2_h, Jan Anomaly, Nepal, NPL
2.564941, 2040-2059, giss_e2_h, Feb Anomaly, Nepal, NPL
2.014179, 2040-2059, giss_e2_h, Mar Anomaly, Nepal, NPL
1.9044427, 2040-2059, giss_e2_h, Apr Anomaly, Nepal, NPL
2.0891683, 2040-2059, giss_e2_h, May Anomaly, Nepal, NPL
2.2592678, 2040-2059, giss_e2_h, Jun Anomaly, Nepal, NPL
2.2105756, 2040-2059, giss_e2_h, Jul Anomaly, Nepal, NPL
1.4096642, 2040-2059, giss_e2_h, Aug Anomaly, Nepal, NPL
1.839564, 2040-2059, giss_e2_h, Sep Anomaly, Nepal, NPL
2.2366128, 2040-2059, giss_e2_h, Oct Anomaly, Nepal, NPL
1.9236869, 2040-2059, giss_e2_h, Nov Anomaly, Nepal, NPL
2.255481, 2040-2059, giss_e2_h, Dec Anomaly, Nepal, NPL
2.61602, 2040-2059, giss_e2_r, Jan Anomaly, Nepal, NPL
2.415963, 2040-2059, giss_e2_r, Feb Anomaly, Nepal, NPL
2.2315674, 2040-2059, giss_e2_r, Mar Anomaly, Nepal, NPL
2.5398133, 2040-2059, giss_e2_r, Apr Anomaly, Nepal, NPL
1.8956407, 2040-2059, giss_e2_r, May Anomaly, Nepal, NPL
1.3653662, 2040-2059, giss_e2_r, Jun Anomaly, Nepal, NPL
1.3746175, 2040-2059, giss_e2_r, Jul Anomaly, Nepal, NPL
0.96734524, 2040-2059, giss_e2_r, Aug Anomaly, Nepal, NPL
1.3198755, 2040-2059, giss_e2_r, Sep Anomaly, Nepal, NPL
1.7677488, 2040-2059, giss_e2_r, Oct Anomaly, Nepal, NPL
1.5434257, 2040-2059, giss_e2_r, Nov Anomaly, Nepal, NPL
1.9449478, 2040-2059, giss_e2_r, Dec Anomaly, Nepal, NPL
2.752454, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
2.9327593, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
3.0121572, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
3.1378214, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
2.2413225, 2040-2059, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
1.9869896, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
2.0930276, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
2.0388243, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
2.052188, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
2.6385503, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
2.4630177, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
2.4268646, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
3.356388, 2040-2059, miroc_esm, Jan Anomaly, Nepal, NPL
2.218622, 2040-2059, miroc_esm, Feb Anomaly, Nepal, NPL
2.6217105, 2040-2059, miroc_esm, Mar Anomaly, Nepal, NPL
3.5118172, 2040-2059, miroc_esm, Apr Anomaly, Nepal, NPL
2.3437533, 2040-2059, miroc_esm, May Anomaly, Nepal, NPL
1.7671983, 2040-2059, miroc_esm, Jun Anomaly, Nepal, NPL
0.7993268, 2040-2059, miroc_esm, Jul Anomaly, Nepal, NPL
1.2678047, 2040-2059, miroc_esm, Aug Anomaly, Nepal, NPL
1.9470999, 2040-2059, miroc_esm, Sep Anomaly, Nepal, NPL
1.977985, 2040-2059, miroc_esm, Oct Anomaly, Nepal, NPL
2.0310204, 2040-2059, miroc_esm, Nov Anomaly, Nepal, NPL
3.1094391, 2040-2059, miroc_esm, Dec Anomaly, Nepal, NPL
4.924913, 2040-2059, miroc_esm_chem, Jan Anomaly, Nepal, NPL
4.0473413, 2040-2059, miroc_esm_chem, Feb Anomaly, Nepal, NPL
4.0197806, 2040-2059, miroc_esm_chem, Mar Anomaly, Nepal, NPL
4.280045, 2040-2059, miroc_esm_chem, Apr Anomaly, Nepal, NPL
3.5520146, 2040-2059, miroc_esm_chem, May Anomaly, Nepal, NPL
2.3286822, 2040-2059, miroc_esm_chem, Jun Anomaly, Nepal, NPL
1.2534566, 2040-2059, miroc_esm_chem, Jul Anomaly, Nepal, NPL
1.4358417, 2040-2059, miroc_esm_chem, Aug Anomaly, Nepal, NPL
2.0144694, 2040-2059, miroc_esm_chem, Sep Anomaly, Nepal, NPL
2.067763, 2040-2059, miroc_esm_chem, Oct Anomaly, Nepal, NPL
2.3250492, 2040-2059, miroc_esm_chem, Nov Anomaly, Nepal, NPL
3.7107286, 2040-2059, miroc_esm_chem, Dec Anomaly, Nepal, NPL
2.0980265, 2040-2059, miroc5, Jan Anomaly, Nepal, NPL
2.3694277, 2040-2059, miroc5, Feb Anomaly, Nepal, NPL
2.1045845, 2040-2059, miroc5, Mar Anomaly, Nepal, NPL
2.6119068, 2040-2059, miroc5, Apr Anomaly, Nepal, NPL
1.9193774, 2040-2059, miroc5, May Anomaly, Nepal, NPL
1.434939, 2040-2059, miroc5, Jun Anomaly, Nepal, NPL
0.74895984, 2040-2059, miroc5, Jul Anomaly, Nepal, NPL
1.4435539, 2040-2059, miroc5, Aug Anomaly, Nepal, NPL
1.25119, 2040-2059, miroc5, Sep Anomaly, Nepal, NPL
1.5450219, 2040-2059, miroc5, Oct Anomaly, Nepal, NPL
1.7559088, 2040-2059, miroc5, Nov Anomaly, Nepal, NPL
1.5265092, 2040-2059, miroc5, Dec Anomaly, Nepal, NPL
1.400846, 2040-2059, mri_cgcm3, Jan Anomaly, Nepal, NPL
1.5482113, 2040-2059, mri_cgcm3, Feb Anomaly, Nepal, NPL
2.5876257, 2040-2059, mri_cgcm3, Mar Anomaly, Nepal, NPL
2.3827107, 2040-2059, mri_cgcm3, Apr Anomaly, Nepal, NPL
2.2824414, 2040-2059, mri_cgcm3, May Anomaly, Nepal, NPL
1.8622609, 2040-2059, mri_cgcm3, Jun Anomaly, Nepal, NPL
1.5227367, 2040-2059, mri_cgcm3, Jul Anomaly, Nepal, NPL
1.3538717, 2040-2059, mri_cgcm3, Aug Anomaly, Nepal, NPL
1.6502049, 2040-2059, mri_cgcm3, Sep Anomaly, Nepal, NPL
1.0781199, 2040-2059, mri_cgcm3, Oct Anomaly, Nepal, NPL
1.7313331, 2040-2059, mri_cgcm3, Nov Anomaly, Nepal, NPL
2.14351, 2040-2059, mri_cgcm3, Dec Anomaly, Nepal, NPL
2.5642946, 2040-2059, noresm1_m, Jan Anomaly, Nepal, NPL
2.309668, 2040-2059, noresm1_m, Feb Anomaly, Nepal, NPL
2.4872322, 2040-2059, noresm1_m, Mar Anomaly, Nepal, NPL
2.7293768, 2040-2059, noresm1_m, Apr Anomaly, Nepal, NPL
2.0852015, 2040-2059, noresm1_m, May Anomaly, Nepal, NPL
0.8527809, 2040-2059, noresm1_m, Jun Anomaly, Nepal, NPL
0.97730666, 2040-2059, noresm1_m, Jul Anomaly, Nepal, NPL
1.3925406, 2040-2059, noresm1_m, Aug Anomaly, Nepal, NPL
1.7274692, 2040-2059, noresm1_m, Sep Anomaly, Nepal, NPL
2.06033, 2040-2059, noresm1_m, Oct Anomaly, Nepal, NPL
2.071725, 2040-2059, noresm1_m, Nov Anomaly, Nepal, NPL
2.2133553, 2040-2059, noresm1_m, Dec Anomaly, Nepal, NPL
1.709014, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
1.4035066, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
1.3449541, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
1.5169843, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
1.5719802, 2040-2059, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
1.0078201, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
0.6870155, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
0.8515357, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.8148785, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
1.0026226, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
1.3561016, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
1.4679797, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
2.5460825, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
2.302757, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
2.2967393, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
2.6522565, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
2.2666466, 2040-2059, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
1.9514927, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
1.5601627, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
1.4742645, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
1.6683989, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
1.9593769, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
2.0798645, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
2.1990933, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
3.9810128, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
3.4443629, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
3.7128217, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
3.8033385, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
3.6225257, 2040-2059, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
2.9607463, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
2.504697, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
2.5186608, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
2.6171155, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
2.8807735, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
2.7692251, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
3.410262, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
