Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
25.572672, 2060-2079, ccsm4, Sep Average, Nepal, NPL
22.137333, 2060-2079, ccsm4, Oct Average, Nepal, NPL
17.833588, 2060-2079, ccsm4, Nov Average, Nepal, NPL
14.676575, 2060-2079, ccsm4, Dec Average, Nepal, NPL
12.262721, 2060-2079, cesm1_cam5, Jan Average, Nepal, NPL
14.886935, 2060-2079, cesm1_cam5, Feb Average, Nepal, NPL
21.417036, 2060-2079, cesm1_cam5, Mar Average, Nepal, NPL
27.21636, 2060-2079, cesm1_cam5, Apr Average, Nepal, NPL
28.335546, 2060-2079, cesm1_cam5, May Average, Nepal, NPL
28.864775, 2060-2079, cesm1_cam5, Jun Average, Nepal, NPL
26.70114, 2060-2079, cesm1_cam5, Jul Average, Nepal, NPL
26.187307, 2060-2079, cesm1_cam5, Aug Average, Nepal, NPL
25.266487, 2060-2079, cesm1_cam5, Sep Average, Nepal, NPL
22.632553, 2060-2079, cesm1_cam5, Oct Average, Nepal, NPL
17.506893, 2060-2079, cesm1_cam5, Nov Average, Nepal, NPL
13.689691, 2060-2079, cesm1_cam5, Dec Average, Nepal, NPL
8.425809, 2060-2079, csiro_mk3_6_0, Jan Average, Nepal, NPL
10.508666, 2060-2079, csiro_mk3_6_0, Feb Average, Nepal, NPL
16.31741, 2060-2079, csiro_mk3_6_0, Mar Average, Nepal, NPL
22.35651, 2060-2079, csiro_mk3_6_0, Apr Average, Nepal, NPL
27.821707, 2060-2079, csiro_mk3_6_0, May Average, Nepal, NPL
30.618773, 2060-2079, csiro_mk3_6_0, Jun Average, Nepal, NPL
28.13637, 2060-2079, csiro_mk3_6_0, Jul Average, Nepal, NPL
26.131477, 2060-2079, csiro_mk3_6_0, Aug Average, Nepal, NPL
22.824718, 2060-2079, csiro_mk3_6_0, Sep Average, Nepal, NPL
19.130077, 2060-2079, csiro_mk3_6_0, Oct Average, Nepal, NPL
13.658756, 2060-2079, csiro_mk3_6_0, Nov Average, Nepal, NPL
9.505848, 2060-2079, csiro_mk3_6_0, Dec Average, Nepal, NPL
8.270479, 2060-2079, fio_esm, Jan Average, Nepal, NPL
9.861561, 2060-2079, fio_esm, Feb Average, Nepal, NPL
14.18599, 2060-2079, fio_esm, Mar Average, Nepal, NPL
18.944817, 2060-2079, fio_esm, Apr Average, Nepal, NPL
22.902786, 2060-2079, fio_esm, May Average, Nepal, NPL
26.39785, 2060-2079, fio_esm, Jun Average, Nepal, NPL
24.839277, 2060-2079, fio_esm, Jul Average, Nepal, NPL
22.227184, 2060-2079, fio_esm, Aug Average, Nepal, NPL
20.518824, 2060-2079, fio_esm, Sep Average, Nepal, NPL
16.667042, 2060-2079, fio_esm, Oct Average, Nepal, NPL
12.16808, 2060-2079, fio_esm, Nov Average, Nepal, NPL
8.88634, 2060-2079, fio_esm, Dec Average, Nepal, NPL
9.209495, 2060-2079, gfdl_cm3, Jan Average, Nepal, NPL
10.641653, 2060-2079, gfdl_cm3, Feb Average, Nepal, NPL
16.51905, 2060-2079, gfdl_cm3, Mar Average, Nepal, NPL
23.09835, 2060-2079, gfdl_cm3, Apr Average, Nepal, NPL
26.719791, 2060-2079, gfdl_cm3, May Average, Nepal, NPL
27.032585, 2060-2079, gfdl_cm3, Jun Average, Nepal, NPL
24.963905, 2060-2079, gfdl_cm3, Jul Average, Nepal, NPL
24.461313, 2060-2079, gfdl_cm3, Aug Average, Nepal, NPL
23.091717, 2060-2079, gfdl_cm3, Sep Average, Nepal, NPL
19.162468, 2060-2079, gfdl_cm3, Oct Average, Nepal, NPL
13.614706, 2060-2079, gfdl_cm3, Nov Average, Nepal, NPL
9.146009, 2060-2079, gfdl_cm3, Dec Average, Nepal, NPL
8.226567, 2060-2079, gfdl_esm2m, Jan Average, Nepal, NPL
9.627887, 2060-2079, gfdl_esm2m, Feb Average, Nepal, NPL
14.943826, 2060-2079, gfdl_esm2m, Mar Average, Nepal, NPL
20.974253, 2060-2079, gfdl_esm2m, Apr Average, Nepal, NPL
27.330566, 2060-2079, gfdl_esm2m, May Average, Nepal, NPL
27.485518, 2060-2079, gfdl_esm2m, Jun Average, Nepal, NPL
24.240314, 2060-2079, gfdl_esm2m, Jul Average, Nepal, NPL
22.907692, 2060-2079, gfdl_esm2m, Aug Average, Nepal, NPL
20.55175, 2060-2079, gfdl_esm2m, Sep Average, Nepal, NPL
16.352741, 2060-2079, gfdl_esm2m, Oct Average, Nepal, NPL
10.625849, 2060-2079, gfdl_esm2m, Nov Average, Nepal, NPL
6.999426, 2060-2079, gfdl_esm2m, Dec Average, Nepal, NPL
21.082376, 2060-2079, giss_e2_h, Jan Average, Nepal, NPL
22.638618, 2060-2079, giss_e2_h, Feb Average, Nepal, NPL
26.694532, 2060-2079, giss_e2_h, Mar Average, Nepal, NPL
30.46667, 2060-2079, giss_e2_h, Apr Average, Nepal, NPL
33.771576, 2060-2079, giss_e2_h, May Average, Nepal, NPL
35.404503, 2060-2079, giss_e2_h, Jun Average, Nepal, NPL
36.019817, 2060-2079, giss_e2_h, Jul Average, Nepal, NPL
34.29764, 2060-2079, giss_e2_h, Aug Average, Nepal, NPL
33.160152, 2060-2079, giss_e2_h, Sep Average, Nepal, NPL
29.503216, 2060-2079, giss_e2_h, Oct Average, Nepal, NPL
25.029106, 2060-2079, giss_e2_h, Nov Average, Nepal, NPL
21.703405, 2060-2079, giss_e2_h, Dec Average, Nepal, NPL
21.347422, 2060-2079, giss_e2_r, Jan Average, Nepal, NPL
23.597717, 2060-2079, giss_e2_r, Feb Average, Nepal, NPL
27.327309, 2060-2079, giss_e2_r, Mar Average, Nepal, NPL
31.171795, 2060-2079, giss_e2_r, Apr Average, Nepal, NPL
34.335358, 2060-2079, giss_e2_r, May Average, Nepal, NPL
36.290226, 2060-2079, giss_e2_r, Jun Average, Nepal, NPL
36.589214, 2060-2079, giss_e2_r, Jul Average, Nepal, NPL
34.57023, 2060-2079, giss_e2_r, Aug Average, Nepal, NPL
33.111343, 2060-2079, giss_e2_r, Sep Average, Nepal, NPL
29.840504, 2060-2079, giss_e2_r, Oct Average, Nepal, NPL
25.37633, 2060-2079, giss_e2_r, Nov Average, Nepal, NPL
22.189726, 2060-2079, giss_e2_r, Dec Average, Nepal, NPL
14.118286, 2060-2079, ipsl_cm5a_mr, Jan Average, Nepal, NPL
16.615757, 2060-2079, ipsl_cm5a_mr, Feb Average, Nepal, NPL
20.668217, 2060-2079, ipsl_cm5a_mr, Mar Average, Nepal, NPL
25.183884, 2060-2079, ipsl_cm5a_mr, Apr Average, Nepal, NPL
28.684998, 2060-2079, ipsl_cm5a_mr, May Average, Nepal, NPL
29.847046, 2060-2079, ipsl_cm5a_mr, Jun Average, Nepal, NPL
29.86262, 2060-2079, ipsl_cm5a_mr, Jul Average, Nepal, NPL
28.021755, 2060-2079, ipsl_cm5a_mr, Aug Average, Nepal, NPL
27.425508, 2060-2079, ipsl_cm5a_mr, Sep Average, Nepal, NPL
23.927357, 2060-2079, ipsl_cm5a_mr, Oct Average, Nepal, NPL
19.331465, 2060-2079, ipsl_cm5a_mr, Nov Average, Nepal, NPL
15.268527, 2060-2079, ipsl_cm5a_mr, Dec Average, Nepal, NPL
6.3437595, 2060-2079, miroc_esm, Jan Average, Nepal, NPL
8.426821, 2060-2079, miroc_esm, Feb Average, Nepal, NPL
12.094221, 2060-2079, miroc_esm, Mar Average, Nepal, NPL
17.799013, 2060-2079, miroc_esm, Apr Average, Nepal, NPL
21.382795, 2060-2079, miroc_esm, May Average, Nepal, NPL
21.08973, 2060-2079, miroc_esm, Jun Average, Nepal, NPL
19.587158, 2060-2079, miroc_esm, Jul Average, Nepal, NPL
19.153973, 2060-2079, miroc_esm, Aug Average, Nepal, NPL
19.106739, 2060-2079, miroc_esm, Sep Average, Nepal, NPL
16.695593, 2060-2079, miroc_esm, Oct Average, Nepal, NPL
12.228448, 2060-2079, miroc_esm, Nov Average, Nepal, NPL
8.588215, 2060-2079, miroc_esm, Dec Average, Nepal, NPL
6.986432, 2060-2079, miroc_esm_chem, Jan Average, Nepal, NPL
8.234655, 2060-2079, miroc_esm_chem, Feb Average, Nepal, NPL
12.236019, 2060-2079, miroc_esm_chem, Mar Average, Nepal, NPL
17.213455, 2060-2079, miroc_esm_chem, Apr Average, Nepal, NPL
21.691494, 2060-2079, miroc_esm_chem, May Average, Nepal, NPL
21.77605, 2060-2079, miroc_esm_chem, Jun Average, Nepal, NPL
19.87087, 2060-2079, miroc_esm_chem, Jul Average, Nepal, NPL
19.44934, 2060-2079, miroc_esm_chem, Aug Average, Nepal, NPL
19.170929, 2060-2079, miroc_esm_chem, Sep Average, Nepal, NPL
16.834682, 2060-2079, miroc_esm_chem, Oct Average, Nepal, NPL
12.701293, 2060-2079, miroc_esm_chem, Nov Average, Nepal, NPL
8.608552, 2060-2079, miroc_esm_chem, Dec Average, Nepal, NPL
11.727914, 2060-2079, miroc5, Jan Average, Nepal, NPL
14.952911, 2060-2079, miroc5, Feb Average, Nepal, NPL
19.801224, 2060-2079, miroc5, Mar Average, Nepal, NPL
24.348776, 2060-2079, miroc5, Apr Average, Nepal, NPL
28.055378, 2060-2079, miroc5, May Average, Nepal, NPL
28.050007, 2060-2079, miroc5, Jun Average, Nepal, NPL
24.19595, 2060-2079, miroc5, Jul Average, Nepal, NPL
23.572464, 2060-2079, miroc5, Aug Average, Nepal, NPL
23.00881, 2060-2079, miroc5, Sep Average, Nepal, NPL
20.951075, 2060-2079, miroc5, Oct Average, Nepal, NPL
16.996592, 2060-2079, miroc5, Nov Average, Nepal, NPL
13.265078, 2060-2079, miroc5, Dec Average, Nepal, NPL
9.986772, 2060-2079, mri_cgcm3, Jan Average, Nepal, NPL
13.723109, 2060-2079, mri_cgcm3, Feb Average, Nepal, NPL
19.383785, 2060-2079, mri_cgcm3, Mar Average, Nepal, NPL
24.790777, 2060-2079, mri_cgcm3, Apr Average, Nepal, NPL
30.295708, 2060-2079, mri_cgcm3, May Average, Nepal, NPL
33.87667, 2060-2079, mri_cgcm3, Jun Average, Nepal, NPL
30.800316, 2060-2079, mri_cgcm3, Jul Average, Nepal, NPL
27.01051, 2060-2079, mri_cgcm3, Aug Average, Nepal, NPL
24.805414, 2060-2079, mri_cgcm3, Sep Average, Nepal, NPL
21.053753, 2060-2079, mri_cgcm3, Oct Average, Nepal, NPL
15.7126465, 2060-2079, mri_cgcm3, Nov Average, Nepal, NPL
11.063284, 2060-2079, mri_cgcm3, Dec Average, Nepal, NPL
8.44046, 2060-2079, noresm1_m, Jan Average, Nepal, NPL
10.015473, 2060-2079, noresm1_m, Feb Average, Nepal, NPL
14.01645, 2060-2079, noresm1_m, Mar Average, Nepal, NPL
20.314484, 2060-2079, noresm1_m, Apr Average, Nepal, NPL
25.45726, 2060-2079, noresm1_m, May Average, Nepal, NPL
26.912575, 2060-2079, noresm1_m, Jun Average, Nepal, NPL
23.072798, 2060-2079, noresm1_m, Jul Average, Nepal, NPL
22.06224, 2060-2079, noresm1_m, Aug Average, Nepal, NPL
21.332779, 2060-2079, noresm1_m, Sep Average, Nepal, NPL
17.483757, 2060-2079, noresm1_m, Oct Average, Nepal, NPL
13.153103, 2060-2079, noresm1_m, Nov Average, Nepal, NPL
9.855441, 2060-2079, noresm1_m, Dec Average, Nepal, NPL
1.4990208, 2060-2079, Ensemble (10th Percentile), Jan Average, Nepal, NPL
1.118146, 2060-2079, Ensemble (10th Percentile), Feb Average, Nepal, NPL
1.5150394, 2060-2079, Ensemble (10th Percentile), Mar Average, Nepal, NPL
1.4256787, 2060-2079, Ensemble (10th Percentile), Apr Average, Nepal, NPL
1.2393963, 2060-2079, Ensemble (10th Percentile), May Average, Nepal, NPL
1.2846268, 2060-2079, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.7607041, 2060-2079, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.8201822, 2060-2079, Ensemble (10th Percentile), Aug Average, Nepal, NPL
0.9705845, 2060-2079, Ensemble (10th Percentile), Sep Average, Nepal, NPL
1.209083, 2060-2079, Ensemble (10th Percentile), Oct Average, Nepal, NPL
1.3599483, 2060-2079, Ensemble (10th Percentile), Nov Average, Nepal, NPL
1.164045, 2060-2079, Ensemble (10th Percentile), Dec Average, Nepal, NPL
2.3510284, 2060-2079, Ensemble (50th Percentile), Jan Average, Nepal, NPL
2.1730788, 2060-2079, Ensemble (50th Percentile), Feb Average, Nepal, NPL
2.3848622, 2060-2079, Ensemble (50th Percentile), Mar Average, Nepal, NPL
2.4739578, 2060-2079, Ensemble (50th Percentile), Apr Average, Nepal, NPL
2.3637516, 2060-2079, Ensemble (50th Percentile), May Average, Nepal, NPL
1.8671623, 2060-2079, Ensemble (50th Percentile), Jun Average, Nepal, NPL
1.5840739, 2060-2079, Ensemble (50th Percentile), Jul Average, Nepal, NPL
1.5816832, 2060-2079, Ensemble (50th Percentile), Aug Average, Nepal, NPL
1.721946, 2060-2079, Ensemble (50th Percentile), Sep Average, Nepal, NPL
1.8996607, 2060-2079, Ensemble (50th Percentile), Oct Average, Nepal, NPL
2.0285006, 2060-2079, Ensemble (50th Percentile), Nov Average, Nepal, NPL
2.3172026, 2060-2079, Ensemble (50th Percentile), Dec Average, Nepal, NPL
3.9141686, 2060-2079, Ensemble (90th Percentile), Jan Average, Nepal, NPL
3.279082, 2060-2079, Ensemble (90th Percentile), Feb Average, Nepal, NPL
3.2266164, 2060-2079, Ensemble (90th Percentile), Mar Average, Nepal, NPL
3.3753705, 2060-2079, Ensemble (90th Percentile), Apr Average, Nepal, NPL
3.7119157, 2060-2079, Ensemble (90th Percentile), May Average, Nepal, NPL
3.297863, 2060-2079, Ensemble (90th Percentile), Jun Average, Nepal, NPL
2.5925627, 2060-2079, Ensemble (90th Percentile), Jul Average, Nepal, NPL
2.563877, 2060-2079, Ensemble (90th Percentile), Aug Average, Nepal, NPL
2.6781461, 2060-2079, Ensemble (90th Percentile), Sep Average, Nepal, NPL
2.838945, 2060-2079, Ensemble (90th Percentile), Oct Average, Nepal, NPL
2.991561, 2060-2079, Ensemble (90th Percentile), Nov Average, Nepal, NPL
3.369227, 2060-2079, Ensemble (90th Percentile), Dec Average, Nepal, NPL
