FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cde,40665,7,7,30,2000,312.53,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cdd,40666,7,7,30,2000,246.45,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cdc,40667,7,7,30,2000,167.48,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cdb,40668,7,7,30,2000,185.61,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cda,40669,7,7,30,2000,162.72,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd9,40670,7,7,30,2000,124.89,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd8,40671,7,7,30,2000,146.14,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd7,40672,7,7,30,2000,154.91,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd6,40673,7,7,30,2000,162.72,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd5,40674,7,7,30,2000,150.34,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd4,40675,7,7,30,2000,155.55,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd3,40676,7,7,30,2000,168.99,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd2,40677,7,7,30,2000,207.92,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd1,40678,7,7,30,2000,203.81,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cd0,40679,7,7,30,2000,176.34,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ccf,40680,7,7,30,2000,193.94,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cce,41295,7,7,30,2000,384.01,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ccd,41296,7,7,30,2000,385.15,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ccc,41297,7,7,30,2000,364.65,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ccb,41298,7,7,30,2000,331.33,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cca,41299,7,7,30,2000,323.13,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc9,41300,7,7,30,2000,260.76,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc8,41301,7,7,30,2000,171.92,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc7,41302,7,7,30,2000,182.03,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc6,41303,7,7,30,2000,162.66,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc5,41304,7,7,30,2000,139.98,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc4,41305,7,7,30,2000,143.91,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc3,41306,7,7,30,2000,184.58,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc2,41307,7,7,30,2000,182.03,POINT (9601306.080919845 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc1,41308,7,7,30,2000,201.37,POINT (9656965.826316481 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cc0,41309,7,7,30,2000,229.27,POINT (9712625.57171312 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cbf,41310,7,7,30,2000,251.97,POINT (9768285.317109756 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cbe,40335,7,7,30,2000,162.92,POINT (8933389.136160204 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cbd,40336,7,7,30,2000,123.61,POINT (8989048.88155684 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cbc,40337,7,7,30,2000,107.03,POINT (9044708.626953477 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cbb,40338,7,7,30,2000,126.09,POINT (9100368.372350115 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cba,40339,7,7,30,2000,118.61,POINT (9156028.117746752 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cb9,40340,7,7,30,2000,132.72,POINT (9211687.863143386 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cb8,40341,7,7,30,2000,139.26,POINT (9267347.608540025 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cb7,40342,7,7,30,2000,132.5,POINT (9323007.353936663 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cb6,40343,7,7,30,2000,121.79,POINT (9378667.099333297 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cb5,40344,7,7,30,2000,127.88,POINT (9434326.844729934 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3cb4,40345,7,7,30,2000,126.06,POINT (9489986.590126572 3535725.659799159)
