FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c5e,40665,7,7,30,2000,21.4,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c5d,40666,7,7,30,2000,17.51,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c5c,40667,7,7,30,2000,10.13,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c5b,40668,7,7,30,2000,12.25,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c5a,40669,7,7,30,2000,9.46,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c59,40670,7,7,30,2000,4.38,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c58,40671,7,7,30,2000,6.59,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c57,40672,7,7,30,2000,7.37,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c56,40673,7,7,30,2000,7.74,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c55,40674,7,7,30,2000,6.2,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c54,40675,7,7,30,2000,6.64,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c53,40676,7,7,30,2000,6.75,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c52,40677,7,7,30,2000,9.85,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c51,40678,7,7,30,2000,9.05,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c50,40679,7,7,30,2000,4.93,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c4f,40680,7,7,30,2000,5.64,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c4e,41295,7,7,30,2000,29.22,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c4d,41296,7,7,30,2000,28.23,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c4c,41297,7,7,30,2000,26.76,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c4b,41298,7,7,30,2000,22.35,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c4a,41299,7,7,30,2000,20.06,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c49,41300,7,7,30,2000,15.19,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c48,41301,7,7,30,2000,6.5,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c47,41302,7,7,30,2000,7.02,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c46,41303,7,7,30,2000,4.73,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c45,41304,7,7,30,2000,2.1,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c44,41305,7,7,30,2000,2.48,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c43,41306,7,7,30,2000,5.75,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c42,41307,7,7,30,2000,4.5,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c41,41308,7,7,30,2000,5.17,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c40,41309,7,7,30,2000,5.84,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c3f,41310,7,7,30,2000,8.44,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c3e,40335,7,7,30,2000,11.09,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3c3d,40336,7,7,30,2000,7.3,POINT (8989048.88155684 3535725.659799159)
