FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7abe,40665,15,spring,30,1930,17.94,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7abd,40666,15,spring,30,1930,12.47,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7abc,40667,15,spring,30,1930,2.14,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7abb,40668,15,spring,30,1930,4.37,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aba,40669,15,spring,30,1930,0.56,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab9,40670,15,spring,30,1930,-5.73,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab8,40671,15,spring,30,1930,-3.43,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab7,40672,15,spring,30,1930,-2.86,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab6,40673,15,spring,30,1930,-2.7,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab5,40674,15,spring,30,1930,-4.83,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab4,40675,15,spring,30,1930,-4.61,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab3,40676,15,spring,30,1930,-4.54,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab2,40677,15,spring,30,1930,-1.34,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab1,40678,15,spring,30,1930,-2.25,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7ab0,40679,15,spring,30,1930,-6.48,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aaf,40680,15,spring,30,1930,-5.56,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aae,41295,15,spring,30,1930,27.14,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aad,41296,15,spring,30,1930,25.89,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aac,41297,15,spring,30,1930,24.01,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aab,41298,15,spring,30,1930,18.76,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aaa,41299,15,spring,30,1930,15.65,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa9,41300,15,spring,30,1930,9.09,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa8,41301,15,spring,30,1930,-2.11,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa7,41302,15,spring,30,1930,-1.81,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa6,41303,15,spring,30,1930,-4.81,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa5,41304,15,spring,30,1930,-8.18,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa4,41305,15,spring,30,1930,-8.01,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa3,41306,15,spring,30,1930,-4.86,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa2,41307,15,spring,30,1930,-6.43,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa1,41308,15,spring,30,1930,-5.9,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7aa0,41309,15,spring,30,1930,-5.17,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a9f,41310,15,spring,30,1930,-2.1,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a9e,40335,15,spring,30,1930,3.05,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a9d,40336,15,spring,30,1930,-2.21,POINT (8989048.88155684 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a9c,40337,15,spring,30,1930,-5.58,POINT (9044708.626953477 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a9b,40338,15,spring,30,1930,-2.81,POINT (9100368.372350115 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a9a,40339,15,spring,30,1930,-4.42,POINT (9156028.117746752 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a99,40340,15,spring,30,1930,-2.89,POINT (9211687.863143386 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a98,40341,15,spring,30,1930,-2.62,POINT (9267347.608540025 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a97,40342,15,spring,30,1930,-4.6,POINT (9323007.353936663 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a96,40343,15,spring,30,1930,-6.6,POINT (9378667.099333297 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a95,40344,15,spring,30,1930,-6.57,POINT (9434326.844729934 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a94,40345,15,spring,30,1930,-7.24,POINT (9489986.590126572 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a93,40346,15,spring,30,1930,-6.17,POINT (9545646.335523209 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a92,40347,15,spring,30,1930,-4.61,POINT (9601306.080919845 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a91,40348,15,spring,30,1930,-4.24,POINT (9656965.826316481 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a90,40349,15,spring,30,1930,-5.04,POINT (9712625.57171312 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a8f,40350,15,spring,30,1930,-6.28,POINT (9768285.317109756 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a8e,42530,15,spring,30,1930,28.94,POINT (8933389.136160204 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a8d,42531,15,spring,30,1930,28.75,POINT (8989048.88155684 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a8c,42532,15,spring,30,1930,28.66,POINT (9044708.626953477 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-7a8b,42533,15,spring,30,1930,28.78,POINT (9100368.372350115 3092272.122885534)
