Minimum of Daily Min-Temperature - (Celsius), Year, Model, Statistics, ISO3
5.44944, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
5.36989, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
5.87083, 2080-2099, cnrm_cm5, May Anomaly, NPL
5.13151, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
4.21325, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
4.54307, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
5.01692, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
5.81642, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
5.97493, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
5.46074, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
6.43738, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
7.53466, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
6.9225, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
5.81446, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
5.17942, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
5.7448, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
4.84913, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
5.11323, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
5.1065, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
4.14671, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
6.07363, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
6.44988, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
8.52811, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
8.00524, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
8.48723, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
7.75166, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
9.57763, 2080-2099, gfdl_cm3, May Anomaly, NPL
9.04731, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
8.45548, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
8.54217, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
8.8476, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
7.31546, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
6.77724, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
9.30434, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
4.47336, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
3.3071, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
3.60154, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
2.76283, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
4.26385, 2080-2099, gfdl_esm2g, May Anomaly, NPL
3.70508, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
3.37714, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
2.03402, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
4.433, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
4.8728, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
4.57455, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
3.3179, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
3.33359, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
2.77212, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
3.53791, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
3.35327, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
3.35844, 2080-2099, gfdl_esm2m, May Anomaly, NPL
3.37309, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
2.67084, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
2.98204, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
3.48055, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
4.51131, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
4.02416, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
2.87444, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
4.52189, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
4.57539, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
5.58355, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
5.33733, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
5.06042, 2080-2099, hadgem2_ao, May Anomaly, NPL
3.5863, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
3.2725, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
3.27945, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
6.68535, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
4.71689, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
4.85843, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
5.16637, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
5.50644, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
5.69577, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
5.75534, 2080-2099, hadgem2_cc, Mar Anomaly, NPL
5.03507, 2080-2099, hadgem2_cc, Apr Anomaly, NPL
5.28517, 2080-2099, hadgem2_cc, May Anomaly, NPL
4.49064, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
4.05875, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
4.51012, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
6.20301, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
5.10473, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
3.80359, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
5.18682, 2080-2099, hadgem2_cc, Dec Anomaly, NPL
5.94082, 2080-2099, hadgem2_es, Jan Anomaly, NPL
5.03361, 2080-2099, hadgem2_es, Feb Anomaly, NPL
5.69531, 2080-2099, hadgem2_es, Mar Anomaly, NPL
5.20577, 2080-2099, hadgem2_es, Apr Anomaly, NPL
5.06704, 2080-2099, hadgem2_es, May Anomaly, NPL
4.38679, 2080-2099, hadgem2_es, Jun Anomaly, NPL
4.23221, 2080-2099, hadgem2_es, Jul Anomaly, NPL
4.24965, 2080-2099, hadgem2_es, Aug Anomaly, NPL
6.2287, 2080-2099, hadgem2_es, Sep Anomaly, NPL
5.59387, 2080-2099, hadgem2_es, Oct Anomaly, NPL
4.12179, 2080-2099, hadgem2_es, Nov Anomaly, NPL
5.16709, 2080-2099, hadgem2_es, Dec Anomaly, NPL
2.55961, 2080-2099, inmcm4, Jan Anomaly, NPL
3.11492, 2080-2099, inmcm4, Feb Anomaly, NPL
4.47732, 2080-2099, inmcm4, Mar Anomaly, NPL
5.65369, 2080-2099, inmcm4, Apr Anomaly, NPL
3.49523, 2080-2099, inmcm4, May Anomaly, NPL
5.78034, 2080-2099, inmcm4, Jun Anomaly, NPL
4.76427, 2080-2099, inmcm4, Jul Anomaly, NPL
3.78376, 2080-2099, inmcm4, Aug Anomaly, NPL
4.32438, 2080-2099, inmcm4, Sep Anomaly, NPL
5.69739, 2080-2099, inmcm4, Oct Anomaly, NPL
5.35106, 2080-2099, inmcm4, Nov Anomaly, NPL
3.36237, 2080-2099, inmcm4, Dec Anomaly, NPL
6.96914, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
8.24096, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
9.77544, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
7.67528, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
6.57504, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
5.66469, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
5.36058, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
4.76757, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
6.71069, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
8.71123, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
8.04261, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
8.12474, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
8.66475, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
8.21867, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
8.51799, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
8.98907, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
7.40888, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
5.98484, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
5.63839, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
4.84748, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
6.82946, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
7.79713, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
8.05715, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
7.36377, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
4.75996, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
4.42283, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
4.78269, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
5.06839, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
3.47797, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
4.57891, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
4.35101, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
4.89287, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
5.72559, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
5.41726, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
6.7236, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
4.91398, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
5.99358, 2080-2099, miroc5, Jan Anomaly, NPL
5.45403, 2080-2099, miroc5, Feb Anomaly, NPL
5.27335, 2080-2099, miroc5, Mar Anomaly, NPL
5.52505, 2080-2099, miroc5, Apr Anomaly, NPL
6.35355, 2080-2099, miroc5, May Anomaly, NPL
4.96475, 2080-2099, miroc5, Jun Anomaly, NPL
3.27842, 2080-2099, miroc5, Jul Anomaly, NPL
3.05622, 2080-2099, miroc5, Aug Anomaly, NPL
3.97304, 2080-2099, miroc5, Sep Anomaly, NPL
4.59407, 2080-2099, miroc5, Oct Anomaly, NPL
4.33167, 2080-2099, miroc5, Nov Anomaly, NPL
5.52221, 2080-2099, miroc5, Dec Anomaly, NPL
11.9437, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
12.1239, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
10.9769, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
8.76817, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
7.62587, 2080-2099, miroc_esm_chem, May Anomaly, NPL
6.14579, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
5.3394, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
5.12906, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
5.7127, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
6.34701, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
7.04428, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
10.1263, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
10.7466, 2080-2099, miroc_esm, Jan Anomaly, NPL
10.809, 2080-2099, miroc_esm, Feb Anomaly, NPL
9.98315, 2080-2099, miroc_esm, Mar Anomaly, NPL
8.64499, 2080-2099, miroc_esm, Apr Anomaly, NPL
6.1164, 2080-2099, miroc_esm, May Anomaly, NPL
6.02606, 2080-2099, miroc_esm, Jun Anomaly, NPL
5.05535, 2080-2099, miroc_esm, Jul Anomaly, NPL
5.25243, 2080-2099, miroc_esm, Aug Anomaly, NPL
5.62909, 2080-2099, miroc_esm, Sep Anomaly, NPL
5.84767, 2080-2099, miroc_esm, Oct Anomaly, NPL
6.01019, 2080-2099, miroc_esm, Nov Anomaly, NPL
9.05663, 2080-2099, miroc_esm, Dec Anomaly, NPL
7.80789, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
7.57369, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
7.47385, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
7.0678, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
6.65502, 2080-2099, mpi_esm_lr, May Anomaly, NPL
5.36913, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
4.53183, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
4.85751, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
5.11487, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
5.0439, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
5.932, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
7.73408, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
6.8852, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
6.69736, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
7.06651, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
5.44205, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
5.36044, 2080-2099, mpi_esm_mr, May Anomaly, NPL
5.27371, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
4.22732, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
4.39858, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
4.32878, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
5.45758, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
4.73106, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
6.21125, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
5.86174, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
4.93592, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
6.40761, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
5.25077, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
4.36084, 2080-2099, mri_cgcm3, May Anomaly, NPL
4.2071, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
3.52526, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
3.86613, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
3.59602, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
4.35571, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
5.26326, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
6.93693, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
5.74245, 2080-2099, mri_esm1, Jan Anomaly, NPL
5.99398, 2080-2099, mri_esm1, Feb Anomaly, NPL
6.60132, 2080-2099, mri_esm1, Mar Anomaly, NPL
5.55615, 2080-2099, mri_esm1, Apr Anomaly, NPL
3.28261, 2080-2099, mri_esm1, May Anomaly, NPL
4.16797, 2080-2099, mri_esm1, Jun Anomaly, NPL
3.41603, 2080-2099, mri_esm1, Jul Anomaly, NPL
3.36676, 2080-2099, mri_esm1, Aug Anomaly, NPL
3.98952, 2080-2099, mri_esm1, Sep Anomaly, NPL
4.81948, 2080-2099, mri_esm1, Oct Anomaly, NPL
5.69445, 2080-2099, mri_esm1, Nov Anomaly, NPL
5.35012, 2080-2099, mri_esm1, Dec Anomaly, NPL
6.39524, 2080-2099, noresm1_m, Jan Anomaly, NPL
4.45467, 2080-2099, noresm1_m, Feb Anomaly, NPL
6.34287, 2080-2099, noresm1_m, Mar Anomaly, NPL
4.63076, 2080-2099, noresm1_m, Apr Anomaly, NPL
4.81272, 2080-2099, noresm1_m, May Anomaly, NPL
4.33743, 2080-2099, noresm1_m, Jun Anomaly, NPL
3.20529, 2080-2099, noresm1_m, Jul Anomaly, NPL
3.45377, 2080-2099, noresm1_m, Aug Anomaly, NPL
4.52053, 2080-2099, noresm1_m, Sep Anomaly, NPL
5.76782, 2080-2099, noresm1_m, Oct Anomaly, NPL
6.01254, 2080-2099, noresm1_m, Nov Anomaly, NPL
5.90262, 2080-2099, noresm1_m, Dec Anomaly, NPL
3.19827, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
2.87453, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
3.11506, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
2.46382, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
2.50806, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
2.35206, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
2.02587, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
1.60311, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
2.72435, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
3.69252, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
2.86417, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
2.87706, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
6.39519, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
6.16245, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
6.7226, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
5.99294, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
5.76762, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
4.86215, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
4.11822, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
4.22911, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
5.16845, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
5.59158, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
5.3165, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
6.04044, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
9.3031, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
8.95775, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
9.22936, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
