Minimum of Daily Min-Temperature - (Celsius), Year, Model, Statistics, ISO3
2.56213, 2020-2039, canesm2, Apr Anomaly, NPL
1.30563, 2020-2039, canesm2, May Anomaly, NPL
1.60925, 2020-2039, canesm2, Jun Anomaly, NPL
1.69512, 2020-2039, canesm2, Jul Anomaly, NPL
1.70867, 2020-2039, canesm2, Aug Anomaly, NPL
1.82002, 2020-2039, canesm2, Sep Anomaly, NPL
2.05736, 2020-2039, canesm2, Oct Anomaly, NPL
2.02018, 2020-2039, canesm2, Nov Anomaly, NPL
2.57352, 2020-2039, canesm2, Dec Anomaly, NPL
0.91314, 2020-2039, ccsm4, Jan Anomaly, NPL
0.77198, 2020-2039, ccsm4, Feb Anomaly, NPL
2.13911, 2020-2039, ccsm4, Mar Anomaly, NPL
1.84896, 2020-2039, ccsm4, Apr Anomaly, NPL
1.63011, 2020-2039, ccsm4, May Anomaly, NPL
0.68856, 2020-2039, ccsm4, Jun Anomaly, NPL
0.71445, 2020-2039, ccsm4, Jul Anomaly, NPL
1.23826, 2020-2039, ccsm4, Aug Anomaly, NPL
0.94164, 2020-2039, ccsm4, Sep Anomaly, NPL
0.64444, 2020-2039, ccsm4, Oct Anomaly, NPL
1.31042, 2020-2039, ccsm4, Nov Anomaly, NPL
0.89077, 2020-2039, ccsm4, Dec Anomaly, NPL
1.53133, 2020-2039, cesm1_bgc, Jan Anomaly, NPL
0.91797, 2020-2039, cesm1_bgc, Feb Anomaly, NPL
1.38027, 2020-2039, cesm1_bgc, Mar Anomaly, NPL
0.05767, 2020-2039, cesm1_bgc, Apr Anomaly, NPL
0.60033, 2020-2039, cesm1_bgc, May Anomaly, NPL
1.07763, 2020-2039, cesm1_bgc, Jun Anomaly, NPL
1.17572, 2020-2039, cesm1_bgc, Jul Anomaly, NPL
1.08987, 2020-2039, cesm1_bgc, Aug Anomaly, NPL
1.33511, 2020-2039, cesm1_bgc, Sep Anomaly, NPL
1.46652, 2020-2039, cesm1_bgc, Oct Anomaly, NPL
1.29399, 2020-2039, cesm1_bgc, Nov Anomaly, NPL
1.59185, 2020-2039, cesm1_bgc, Dec Anomaly, NPL
1.91269, 2020-2039, cesm1_cam5, Jan Anomaly, NPL
2.39086, 2020-2039, cesm1_cam5, Feb Anomaly, NPL
1.79076, 2020-2039, cesm1_cam5, Mar Anomaly, NPL
2.09968, 2020-2039, cesm1_cam5, Apr Anomaly, NPL
0.43226, 2020-2039, cesm1_cam5, May Anomaly, NPL
1.4332, 2020-2039, cesm1_cam5, Jun Anomaly, NPL
1.23172, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
1.29218, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
1.63199, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
1.32699, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
0.91427, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
1.57617, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
1.16203, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
1.53793, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
2.05228, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
1.77904, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
2.47507, 2020-2039, cnrm_cm5, May Anomaly, NPL
1.42117, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
0.86352, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
0.87656, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
0.32954, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
0.51326, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
0.97714, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
0.92146, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
1.76581, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
2.35908, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
2.23149, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
1.62528, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
1.59957, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
1.58064, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
1.12249, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
1.31208, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
1.53512, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
0.77993, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
1.28179, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
2.25894, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
1.81198, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
0.92841, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
2.53753, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
1.47226, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
2.75634, 2020-2039, gfdl_cm3, May Anomaly, NPL
3.65353, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
2.63494, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
2.56099, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
1.52813, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
2.34836, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
1.56664, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
1.65457, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
0.92597, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
0.12155, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
0.64763, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
-0.3176, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
1.86052, 2020-2039, gfdl_esm2g, May Anomaly, NPL
1.12516, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
0.92244, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
0.43689, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
0.60104, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
1.54742, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
1.45359, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
1.31486, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
0.09976, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
0.10887, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
0.46794, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
0.24, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
1.45507, 2020-2039, gfdl_esm2m, May Anomaly, NPL
0.51421, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
0.38609, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
-0.1329, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
0.99155, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
1.2684, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
1.08117, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
-0.5485, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.92926, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
1.77924, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
2.53735, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
1.75137, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
1.81627, 2020-2039, hadgem2_ao, May Anomaly, NPL
1.09016, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
0.97743, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
0.83756, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
1.87641, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
0.94753, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
1.20424, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
1.82833, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
1.06629, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
1.25793, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
1.29685, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
0.82142, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
0.97571, 2020-2039, hadgem2_cc, May Anomaly, NPL
1.12902, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
0.89274, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
1.04132, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
1.32245, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
1.26622, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
0.72166, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
0.89948, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
0.56015, 2020-2039, inmcm4, Jan Anomaly, NPL
-0.4198, 2020-2039, inmcm4, Feb Anomaly, NPL
1.32003, 2020-2039, inmcm4, Mar Anomaly, NPL
0.89002, 2020-2039, inmcm4, Apr Anomaly, NPL
1.12631, 2020-2039, inmcm4, May Anomaly, NPL
3.06263, 2020-2039, inmcm4, Jun Anomaly, NPL
1.12296, 2020-2039, inmcm4, Jul Anomaly, NPL
0.8935, 2020-2039, inmcm4, Aug Anomaly, NPL
0.21621, 2020-2039, inmcm4, Sep Anomaly, NPL
-0.0517, 2020-2039, inmcm4, Oct Anomaly, NPL
-1.1124, 2020-2039, inmcm4, Nov Anomaly, NPL
-0.9282, 2020-2039, inmcm4, Dec Anomaly, NPL
1.89235, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
0.85959, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
1.19533, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
1.11405, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
0.95179, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
1.53896, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
1.66221, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
0.93017, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
1.5295, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
0.85134, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
2.60755, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
1.73649, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
2.5772, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
2.46183, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
2.55068, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
1.93363, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
2.0853, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
1.70382, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
1.56922, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
1.14131, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
1.52177, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
2.23998, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
1.43953, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
2.50116, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
1.13529, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
0.33517, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
-0.1846, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
1.87336, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
-0.421, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
0.89773, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
1.21196, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
1.21718, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
1.88371, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
1.1378, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
1.11666, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
0.21275, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
0.66423, 2020-2039, miroc5, Jan Anomaly, NPL
1.32598, 2020-2039, miroc5, Feb Anomaly, NPL
1.3334, 2020-2039, miroc5, Mar Anomaly, NPL
1.54787, 2020-2039, miroc5, Apr Anomaly, NPL
2.11229, 2020-2039, miroc5, May Anomaly, NPL
1.61236, 2020-2039, miroc5, Jun Anomaly, NPL
0.90907, 2020-2039, miroc5, Jul Anomaly, NPL
0.6276, 2020-2039, miroc5, Aug Anomaly, NPL
1.08948, 2020-2039, miroc5, Sep Anomaly, NPL
1.48425, 2020-2039, miroc5, Oct Anomaly, NPL
1.03306, 2020-2039, miroc5, Nov Anomaly, NPL
0.99647, 2020-2039, miroc5, Dec Anomaly, NPL
2.20882, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
1.98829, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
1.56643, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
2.05218, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
3.34521, 2020-2039, miroc_esm_chem, May Anomaly, NPL
1.54586, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
1.52921, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
0.86541, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
1.09438, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.63822, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
1.63026, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
2.58931, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
2.37261, 2020-2039, miroc_esm, Jan Anomaly, NPL
2.51692, 2020-2039, miroc_esm, Feb Anomaly, NPL
1.86633, 2020-2039, miroc_esm, Mar Anomaly, NPL
1.89287, 2020-2039, miroc_esm, Apr Anomaly, NPL
1.80135, 2020-2039, miroc_esm, May Anomaly, NPL
1.26448, 2020-2039, miroc_esm, Jun Anomaly, NPL
1.41465, 2020-2039, miroc_esm, Jul Anomaly, NPL
1.68694, 2020-2039, miroc_esm, Aug Anomaly, NPL
1.21203, 2020-2039, miroc_esm, Sep Anomaly, NPL
0.80847, 2020-2039, miroc_esm, Oct Anomaly, NPL
1.78795, 2020-2039, miroc_esm, Nov Anomaly, NPL
2.23547, 2020-2039, miroc_esm, Dec Anomaly, NPL
1.78418, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
1.71036, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
1.15808, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
1.68017, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
1.2431, 2020-2039, mpi_esm_lr, May Anomaly, NPL
1.14339, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
0.83749, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
0.8725, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
0.56844, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
0.67626, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
1.531, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
2.33861, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
0.69179, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
2.5775, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
2.11028, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
1.0517, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
0.15974, 2020-2039, mpi_esm_mr, May Anomaly, NPL
1.09836, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
0.54014, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
1.16019, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
0.41906, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
0.55369, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
0.52614, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.53145, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
2.1304, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
1.83276, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
2.61144, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.75579, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
0.51079, 2020-2039, mri_cgcm3, May Anomaly, NPL
0.69651, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
0.74205, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
0.66151, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
0.61751, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
0.16461, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
0.89337, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
2.48991, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
1.75052, 2020-2039, noresm1_m, Jan Anomaly, NPL
0.52295, 2020-2039, noresm1_m, Feb Anomaly, NPL
2.25192, 2020-2039, noresm1_m, Mar Anomaly, NPL
1.21688, 2020-2039, noresm1_m, Apr Anomaly, NPL
1.49749, 2020-2039, noresm1_m, May Anomaly, NPL
0.89473, 2020-2039, noresm1_m, Jun Anomaly, NPL
0.63583, 2020-2039, noresm1_m, Jul Anomaly, NPL
0.80065, 2020-2039, noresm1_m, Aug Anomaly, NPL
1.15317, 2020-2039, noresm1_m, Sep Anomaly, NPL
0.92268, 2020-2039, noresm1_m, Oct Anomaly, NPL
2.18498, 2020-2039, noresm1_m, Nov Anomaly, NPL
2.03988, 2020-2039, noresm1_m, Dec Anomaly, NPL
-1.7928, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-2.4623, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-1.4501, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-1.4593, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-1.2471, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-1.1223, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.7626, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-1.1035, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.6172, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.5227, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-1.9237, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-2.384, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
1.7992, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
1.21916, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
1.39605, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
0.81858, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
1.17651, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
0.91126, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
0.88248, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
1.04476, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
1.37706, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
1.2165, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
1.27779, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
1.60215, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
3.67296, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
3.83921, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
4.49517, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
3.1941, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
3.03785, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
2.46835, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
2.85654, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
3.39076, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
3.32828, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
3.30502, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
3.6511, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
3.89333, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
1.58062, 2020-2039, access1_0, Annual Anomaly, NPL
1.22167, 2020-2039, access1_3, Annual Anomaly, NPL
1.9895, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
1.44628, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
1.84377, 2020-2039, bnu_esm, Annual Anomaly, NPL
2.80999, 2020-2039, canesm2, Annual Anomaly, NPL
0.77548, 2020-2039, ccsm4, Annual Anomaly, NPL
1.37885, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
1.92336, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
1.08645, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
2.16068, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
1.29762, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
1.07094, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
0.09434, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
1.62447, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
1.05489, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
-0.2001, 2020-2039, inmcm4, Annual Anomaly, NPL
1.85624, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
3.29993, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
0.85873, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
1.02169, 2020-2039, miroc5, Annual Anomaly, NPL
1.58398, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
2.33839, 2020-2039, miroc_esm, Annual Anomaly, NPL
2.10191, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
1.52695, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
2.31679, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
1.53299, 2020-2039, noresm1_m, Annual Anomaly, NPL
-2.4617, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
1.61663, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
3.85007, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
