Minimum of Daily Min-Temperature - (Celsius), Year, Model, Statistics, ISO3
1.39275, 2020-2039, ccsm4, Jun Anomaly, NPL
1.13631, 2020-2039, ccsm4, Jul Anomaly, NPL
1.18573, 2020-2039, ccsm4, Aug Anomaly, NPL
1.25791, 2020-2039, ccsm4, Sep Anomaly, NPL
1.14056, 2020-2039, ccsm4, Oct Anomaly, NPL
1.12866, 2020-2039, ccsm4, Nov Anomaly, NPL
1.35449, 2020-2039, ccsm4, Dec Anomaly, NPL
2.11346, 2020-2039, cesm1_bgc, Jan Anomaly, NPL
1.64783, 2020-2039, cesm1_bgc, Feb Anomaly, NPL
1.81565, 2020-2039, cesm1_bgc, Mar Anomaly, NPL
0.32381, 2020-2039, cesm1_bgc, Apr Anomaly, NPL
1.71599, 2020-2039, cesm1_bgc, May Anomaly, NPL
1.36095, 2020-2039, cesm1_bgc, Jun Anomaly, NPL
0.93662, 2020-2039, cesm1_bgc, Jul Anomaly, NPL
0.94991, 2020-2039, cesm1_bgc, Aug Anomaly, NPL
1.63048, 2020-2039, cesm1_bgc, Sep Anomaly, NPL
0.993, 2020-2039, cesm1_bgc, Oct Anomaly, NPL
1.26836, 2020-2039, cesm1_bgc, Nov Anomaly, NPL
1.88082, 2020-2039, cesm1_bgc, Dec Anomaly, NPL
1.63171, 2020-2039, cesm1_cam5, Jan Anomaly, NPL
2.00985, 2020-2039, cesm1_cam5, Feb Anomaly, NPL
2.04815, 2020-2039, cesm1_cam5, Mar Anomaly, NPL
2.24782, 2020-2039, cesm1_cam5, Apr Anomaly, NPL
1.27061, 2020-2039, cesm1_cam5, May Anomaly, NPL
1.26168, 2020-2039, cesm1_cam5, Jun Anomaly, NPL
1.33161, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
1.13834, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
1.94368, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
1.48139, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
1.48253, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
1.54327, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
1.28713, 2020-2039, cmcc_cesm, Jan Anomaly, NPL
2.12877, 2020-2039, cmcc_cesm, Feb Anomaly, NPL
2.52804, 2020-2039, cmcc_cesm, Mar Anomaly, NPL
2.41452, 2020-2039, cmcc_cesm, Apr Anomaly, NPL
2.07655, 2020-2039, cmcc_cesm, May Anomaly, NPL
1.01764, 2020-2039, cmcc_cesm, Jun Anomaly, NPL
0.61238, 2020-2039, cmcc_cesm, Jul Anomaly, NPL
1.06653, 2020-2039, cmcc_cesm, Aug Anomaly, NPL
2.06512, 2020-2039, cmcc_cesm, Sep Anomaly, NPL
1.38869, 2020-2039, cmcc_cesm, Oct Anomaly, NPL
1.23343, 2020-2039, cmcc_cesm, Nov Anomaly, NPL
0.09489, 2020-2039, cmcc_cesm, Dec Anomaly, NPL
1.97554, 2020-2039, cmcc_cm, Jan Anomaly, NPL
2.79209, 2020-2039, cmcc_cm, Feb Anomaly, NPL
1.9679, 2020-2039, cmcc_cm, Mar Anomaly, NPL
1.37791, 2020-2039, cmcc_cm, Apr Anomaly, NPL
1.78054, 2020-2039, cmcc_cm, May Anomaly, NPL
1.32314, 2020-2039, cmcc_cm, Jun Anomaly, NPL
1.04154, 2020-2039, cmcc_cm, Jul Anomaly, NPL
0.86671, 2020-2039, cmcc_cm, Aug Anomaly, NPL
0.84139, 2020-2039, cmcc_cm, Sep Anomaly, NPL
1.23276, 2020-2039, cmcc_cm, Oct Anomaly, NPL
1.37406, 2020-2039, cmcc_cm, Nov Anomaly, NPL
1.89438, 2020-2039, cmcc_cm, Dec Anomaly, NPL
2.57235, 2020-2039, cmcc_cms, Jan Anomaly, NPL
2.62896, 2020-2039, cmcc_cms, Feb Anomaly, NPL
2.4343, 2020-2039, cmcc_cms, Mar Anomaly, NPL
2.60911, 2020-2039, cmcc_cms, Apr Anomaly, NPL
1.44373, 2020-2039, cmcc_cms, May Anomaly, NPL
1.78655, 2020-2039, cmcc_cms, Jun Anomaly, NPL
1.38174, 2020-2039, cmcc_cms, Jul Anomaly, NPL
1.08977, 2020-2039, cmcc_cms, Aug Anomaly, NPL
1.29093, 2020-2039, cmcc_cms, Sep Anomaly, NPL
2.02907, 2020-2039, cmcc_cms, Oct Anomaly, NPL
1.65892, 2020-2039, cmcc_cms, Nov Anomaly, NPL
2.94098, 2020-2039, cmcc_cms, Dec Anomaly, NPL
1.01609, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
1.49397, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
2.33153, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
0.90845, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
2.13936, 2020-2039, cnrm_cm5, May Anomaly, NPL
1.67178, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
0.81751, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
0.42727, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
0.24263, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
1.10216, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
2.01366, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
1.6357, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
1.65458, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
2.19557, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
1.36697, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
1.60841, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
1.82844, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
1.87012, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
1.20163, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
1.1491, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
1.62281, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
0.96821, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
1.58264, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
1.49313, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
1.47084, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
1.39893, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
1.95335, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
0.53662, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
3.07226, 2020-2039, gfdl_cm3, May Anomaly, NPL
3.03591, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
2.81088, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
2.41091, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
1.60031, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
0.76939, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
1.52445, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
2.15909, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
1.12981, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
0.90856, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
0.64493, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
0.79069, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
1.9331, 2020-2039, gfdl_esm2g, May Anomaly, NPL
0.72469, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
1.47467, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
-0.0091, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
1.23611, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
1.83212, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
1.46056, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
0.97352, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
0.70082, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
0.85318, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
1.49169, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
1.87341, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
3.06669, 2020-2039, gfdl_esm2m, May Anomaly, NPL
1.0272, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
1.02569, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
0.6199, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
1.57833, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
1.26867, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
1.4021, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.03646, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.49177, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
0.52788, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
1.57949, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
0.83251, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
0.90822, 2020-2039, hadgem2_ao, May Anomaly, NPL
0.35963, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
0.52236, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
0.3551, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
1.61234, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
0.80985, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
1.24323, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
1.34625, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
1.44642, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
1.55642, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
1.58008, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
1.37497, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
1.29789, 2020-2039, hadgem2_cc, May Anomaly, NPL
0.77786, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
1.04603, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
1.33111, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
1.88354, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
1.36097, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
1.41348, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
1.05314, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
1.68787, 2020-2039, hadgem2_es, Jan Anomaly, NPL
0.89916, 2020-2039, hadgem2_es, Feb Anomaly, NPL
1.67801, 2020-2039, hadgem2_es, Mar Anomaly, NPL
1.39979, 2020-2039, hadgem2_es, Apr Anomaly, NPL
1.66277, 2020-2039, hadgem2_es, May Anomaly, NPL
0.21726, 2020-2039, hadgem2_es, Jun Anomaly, NPL
1.18209, 2020-2039, hadgem2_es, Jul Anomaly, NPL
1.16361, 2020-2039, hadgem2_es, Aug Anomaly, NPL
2.03698, 2020-2039, hadgem2_es, Sep Anomaly, NPL
1.5679, 2020-2039, hadgem2_es, Oct Anomaly, NPL
0.84341, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.74184, 2020-2039, hadgem2_es, Dec Anomaly, NPL
1.1278, 2020-2039, inmcm4, Jan Anomaly, NPL
-0.0104, 2020-2039, inmcm4, Feb Anomaly, NPL
1.37571, 2020-2039, inmcm4, Mar Anomaly, NPL
0.97592, 2020-2039, inmcm4, Apr Anomaly, NPL
1.31694, 2020-2039, inmcm4, May Anomaly, NPL
1.73796, 2020-2039, inmcm4, Jun Anomaly, NPL
0.34335, 2020-2039, inmcm4, Jul Anomaly, NPL
0.83669, 2020-2039, inmcm4, Aug Anomaly, NPL
-0.0793, 2020-2039, inmcm4, Sep Anomaly, NPL
0.36162, 2020-2039, inmcm4, Oct Anomaly, NPL
-0.2318, 2020-2039, inmcm4, Nov Anomaly, NPL
-0.2858, 2020-2039, inmcm4, Dec Anomaly, NPL
1.99474, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
2.47708, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
2.21489, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
1.66033, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
0.69912, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
1.47393, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
1.43937, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
1.15045, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
2.31248, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
2.31521, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
2.25382, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
2.16587, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
2.40136, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
2.13967, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
2.50916, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
2.18132, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
2.13857, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
1.59229, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
1.47778, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
1.21796, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
1.77777, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
2.31365, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
1.56232, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
1.04264, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
0.06766, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
0.86806, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
1.3637, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
2.39044, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
0.08096, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
1.95423, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
1.62526, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
1.42058, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
1.28292, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
1.32471, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
1.74107, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
0.60821, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
1.06646, 2020-2039, miroc5, Jan Anomaly, NPL
1.20455, 2020-2039, miroc5, Feb Anomaly, NPL
1.33788, 2020-2039, miroc5, Mar Anomaly, NPL
2.23256, 2020-2039, miroc5, Apr Anomaly, NPL
2.00959, 2020-2039, miroc5, May Anomaly, NPL
1.67595, 2020-2039, miroc5, Jun Anomaly, NPL
1.07305, 2020-2039, miroc5, Jul Anomaly, NPL
0.77157, 2020-2039, miroc5, Aug Anomaly, NPL
1.11734, 2020-2039, miroc5, Sep Anomaly, NPL
1.07197, 2020-2039, miroc5, Oct Anomaly, NPL
1.69549, 2020-2039, miroc5, Nov Anomaly, NPL
1.27954, 2020-2039, miroc5, Dec Anomaly, NPL
3.75401, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
2.42956, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
2.15445, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
2.87216, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
2.82332, 2020-2039, miroc_esm_chem, May Anomaly, NPL
1.57104, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
1.44497, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
1.31278, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
1.48009, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
1.53693, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
1.80662, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
2.63507, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
1.73515, 2020-2039, miroc_esm, Jan Anomaly, NPL
1.69356, 2020-2039, miroc_esm, Feb Anomaly, NPL
1.51967, 2020-2039, miroc_esm, Mar Anomaly, NPL
2.23219, 2020-2039, miroc_esm, Apr Anomaly, NPL
1.64157, 2020-2039, miroc_esm, May Anomaly, NPL
1.82812, 2020-2039, miroc_esm, Jun Anomaly, NPL
1.52162, 2020-2039, miroc_esm, Jul Anomaly, NPL
1.36147, 2020-2039, miroc_esm, Aug Anomaly, NPL
1.2455, 2020-2039, miroc_esm, Sep Anomaly, NPL
1.07348, 2020-2039, miroc_esm, Oct Anomaly, NPL
2.13454, 2020-2039, miroc_esm, Nov Anomaly, NPL
1.61627, 2020-2039, miroc_esm, Dec Anomaly, NPL
1.76, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
2.68617, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
2.41359, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
2.05877, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
1.71195, 2020-2039, mpi_esm_lr, May Anomaly, NPL
1.2601, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
0.9507, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
1.19656, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
1.31271, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
0.38504, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
1.10053, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
1.98074, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
0.08416, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
2.15629, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
2.79438, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.1134, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
0.53559, 2020-2039, mpi_esm_mr, May Anomaly, NPL
1.42189, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
1.03891, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
1.42976, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
0.53531, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
1.09785, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
1.47208, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.49491, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
1.57745, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
1.44729, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
1.65092, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.43936, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
0.60361, 2020-2039, mri_cgcm3, May Anomaly, NPL
0.67304, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
0.98748, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
0.92094, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
1.00903, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
0.06273, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
0.97208, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
3.26858, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
1.88269, 2020-2039, mri_esm1, Jan Anomaly, NPL
1.19901, 2020-2039, mri_esm1, Feb Anomaly, NPL
2.23196, 2020-2039, mri_esm1, Mar Anomaly, NPL
0.41249, 2020-2039, mri_esm1, Apr Anomaly, NPL
0.21407, 2020-2039, mri_esm1, May Anomaly, NPL
0.89698, 2020-2039, mri_esm1, Jun Anomaly, NPL
0.7314, 2020-2039, mri_esm1, Jul Anomaly, NPL
0.68563, 2020-2039, mri_esm1, Aug Anomaly, NPL
0.44005, 2020-2039, mri_esm1, Sep Anomaly, NPL
1.1855, 2020-2039, mri_esm1, Oct Anomaly, NPL
0.99641, 2020-2039, mri_esm1, Nov Anomaly, NPL
1.34335, 2020-2039, mri_esm1, Dec Anomaly, NPL
2.00741, 2020-2039, noresm1_m, Jan Anomaly, NPL
1.12499, 2020-2039, noresm1_m, Feb Anomaly, NPL
1.83013, 2020-2039, noresm1_m, Mar Anomaly, NPL
0.9268, 2020-2039, noresm1_m, Apr Anomaly, NPL
1.13706, 2020-2039, noresm1_m, May Anomaly, NPL
1.43346, 2020-2039, noresm1_m, Jun Anomaly, NPL
0.70648, 2020-2039, noresm1_m, Jul Anomaly, NPL
0.73137, 2020-2039, noresm1_m, Aug Anomaly, NPL
1.24379, 2020-2039, noresm1_m, Sep Anomaly, NPL
1.27282, 2020-2039, noresm1_m, Oct Anomaly, NPL
1.28189, 2020-2039, noresm1_m, Nov Anomaly, NPL
2.24095, 2020-2039, noresm1_m, Dec Anomaly, NPL
-1.3974, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-1.043, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.6622, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-1.2913, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.7352, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-0.8826, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.6442, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-1.1535, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.5819, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.4187, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-1.2831, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-1.6318, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
1.79792, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
1.69019, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
1.86223, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
1.32136, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
1.68198, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
1.24694, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
1.05987, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
1.04776, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
1.27487, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
1.33125, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
1.30554, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
1.56329, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
3.76076, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
3.98235, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
4.42411, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
