Minimum of Daily Min-Temperature - (Celsius), Year, Model, Statistics, ISO3
3.31878, 2060-2079, gfdl_cm3, Mar Anomaly, NPL
2.1537, 2060-2079, gfdl_cm3, Apr Anomaly, NPL
2.69522, 2060-2079, gfdl_cm3, May Anomaly, NPL
4.09735, 2060-2079, gfdl_cm3, Jun Anomaly, NPL
4.09019, 2060-2079, gfdl_cm3, Jul Anomaly, NPL
4.71608, 2060-2079, gfdl_cm3, Aug Anomaly, NPL
4.71082, 2060-2079, gfdl_cm3, Sep Anomaly, NPL
3.00685, 2060-2079, gfdl_cm3, Oct Anomaly, NPL
3.17206, 2060-2079, gfdl_cm3, Nov Anomaly, NPL
3.9312, 2060-2079, gfdl_cm3, Dec Anomaly, NPL
0.67641, 2060-2079, gfdl_esm2g, Jan Anomaly, NPL
0.75339, 2060-2079, gfdl_esm2g, Feb Anomaly, NPL
1.20335, 2060-2079, gfdl_esm2g, Mar Anomaly, NPL
0.29226, 2060-2079, gfdl_esm2g, Apr Anomaly, NPL
0.4367, 2060-2079, gfdl_esm2g, May Anomaly, NPL
0.52689, 2060-2079, gfdl_esm2g, Jun Anomaly, NPL
0.21779, 2060-2079, gfdl_esm2g, Jul Anomaly, NPL
0.20082, 2060-2079, gfdl_esm2g, Aug Anomaly, NPL
0.44934, 2060-2079, gfdl_esm2g, Sep Anomaly, NPL
0.62676, 2060-2079, gfdl_esm2g, Oct Anomaly, NPL
0.42388, 2060-2079, gfdl_esm2g, Nov Anomaly, NPL
0.95424, 2060-2079, gfdl_esm2g, Dec Anomaly, NPL
-0.33, 2060-2079, gfdl_esm2m, Jan Anomaly, NPL
-0.0782, 2060-2079, gfdl_esm2m, Feb Anomaly, NPL
0.58083, 2060-2079, gfdl_esm2m, Mar Anomaly, NPL
0.69337, 2060-2079, gfdl_esm2m, Apr Anomaly, NPL
1.26106, 2060-2079, gfdl_esm2m, May Anomaly, NPL
0.78624, 2060-2079, gfdl_esm2m, Jun Anomaly, NPL
0.87862, 2060-2079, gfdl_esm2m, Jul Anomaly, NPL
0.35268, 2060-2079, gfdl_esm2m, Aug Anomaly, NPL
0.71169, 2060-2079, gfdl_esm2m, Sep Anomaly, NPL
1.48436, 2060-2079, gfdl_esm2m, Oct Anomaly, NPL
1.02376, 2060-2079, gfdl_esm2m, Nov Anomaly, NPL
-0.8361, 2060-2079, gfdl_esm2m, Dec Anomaly, NPL
0.23085, 2060-2079, hadgem2_ao, Jan Anomaly, NPL
1.04036, 2060-2079, hadgem2_ao, Feb Anomaly, NPL
1.91033, 2060-2079, hadgem2_ao, Mar Anomaly, NPL
1.33276, 2060-2079, hadgem2_ao, Apr Anomaly, NPL
0.78678, 2060-2079, hadgem2_ao, May Anomaly, NPL
0.48747, 2060-2079, hadgem2_ao, Jun Anomaly, NPL
0.59724, 2060-2079, hadgem2_ao, Jul Anomaly, NPL
0.65872, 2060-2079, hadgem2_ao, Aug Anomaly, NPL
1.71424, 2060-2079, hadgem2_ao, Sep Anomaly, NPL
0.61155, 2060-2079, hadgem2_ao, Oct Anomaly, NPL
0.7551, 2060-2079, hadgem2_ao, Nov Anomaly, NPL
1.05788, 2060-2079, hadgem2_ao, Dec Anomaly, NPL
2.16825, 2060-2079, hadgem2_es, Jan Anomaly, NPL
2.06768, 2060-2079, hadgem2_es, Feb Anomaly, NPL
1.60783, 2060-2079, hadgem2_es, Mar Anomaly, NPL
1.58671, 2060-2079, hadgem2_es, Apr Anomaly, NPL
1.18648, 2060-2079, hadgem2_es, May Anomaly, NPL
0.7448, 2060-2079, hadgem2_es, Jun Anomaly, NPL
1.4, 2060-2079, hadgem2_es, Jul Anomaly, NPL
1.36037, 2060-2079, hadgem2_es, Aug Anomaly, NPL
2.01549, 2060-2079, hadgem2_es, Sep Anomaly, NPL
1.59385, 2060-2079, hadgem2_es, Oct Anomaly, NPL
1.31578, 2060-2079, hadgem2_es, Nov Anomaly, NPL
1.11404, 2060-2079, hadgem2_es, Dec Anomaly, NPL
1.28986, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
3.10142, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
1.66385, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
1.50565, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
0.46622, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
1.65076, 2060-2079, ipsl_cm5a_lr, Jun Anomaly, NPL
1.17544, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
1.49557, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
1.62271, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
2.8625, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
1.925, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
2.6177, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
1.60918, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
2.37807, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
3.16174, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
2.36791, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
2.51347, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
1.46781, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
1.50139, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
1.44243, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
0.99963, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
1.8666, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
1.8505, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
1.645, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
2.12159, 2060-2079, miroc5, Jan Anomaly, NPL
2.03011, 2060-2079, miroc5, Feb Anomaly, NPL
1.42438, 2060-2079, miroc5, Mar Anomaly, NPL
2.56213, 2060-2079, miroc5, Apr Anomaly, NPL
2.69558, 2060-2079, miroc5, May Anomaly, NPL
2.03879, 2060-2079, miroc5, Jun Anomaly, NPL
1.38015, 2060-2079, miroc5, Jul Anomaly, NPL
1.06025, 2060-2079, miroc5, Aug Anomaly, NPL
1.65267, 2060-2079, miroc5, Sep Anomaly, NPL
1.4296, 2060-2079, miroc5, Oct Anomaly, NPL
1.90722, 2060-2079, miroc5, Nov Anomaly, NPL
1.16678, 2060-2079, miroc5, Dec Anomaly, NPL
4.41093, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
3.87487, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
1.68609, 2060-2079, miroc_esm_chem, Mar Anomaly, NPL
1.66353, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
2.95835, 2060-2079, miroc_esm_chem, May Anomaly, NPL
2.08707, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
1.54172, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
1.157, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
1.30576, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
1.58239, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
2.87771, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
4.44291, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
2.91568, 2060-2079, miroc_esm, Jan Anomaly, NPL
2.29035, 2060-2079, miroc_esm, Feb Anomaly, NPL
2.17158, 2060-2079, miroc_esm, Mar Anomaly, NPL
2.37198, 2060-2079, miroc_esm, Apr Anomaly, NPL
1.86638, 2060-2079, miroc_esm, May Anomaly, NPL
1.97972, 2060-2079, miroc_esm, Jun Anomaly, NPL
1.6218, 2060-2079, miroc_esm, Jul Anomaly, NPL
2.01731, 2060-2079, miroc_esm, Aug Anomaly, NPL
1.54981, 2060-2079, miroc_esm, Sep Anomaly, NPL
1.88356, 2060-2079, miroc_esm, Oct Anomaly, NPL
2.54421, 2060-2079, miroc_esm, Nov Anomaly, NPL
2.04544, 2060-2079, miroc_esm, Dec Anomaly, NPL
1.32581, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
2.72196, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
2.02048, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
2.41106, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
1.34433, 2060-2079, mpi_esm_lr, May Anomaly, NPL
0.85837, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
0.85182, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
0.82016, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
1.28511, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
0.66137, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
0.48077, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
2.31971, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
0.31839, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
0.5452, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
2.61745, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
1.48843, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
0.35533, 2060-2079, mpi_esm_mr, May Anomaly, NPL
0.85163, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
1.17377, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
1.12805, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
0.34682, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
0.82149, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
0.64707, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
0.51604, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
1.39469, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
0.78626, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
1.74896, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
2.05165, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
0.47179, 2060-2079, mri_cgcm3, May Anomaly, NPL
1.17297, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
0.91242, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
0.9737, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
0.74808, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
0.61576, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
1.5793, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
2.18844, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
2.2401, 2060-2079, noresm1_m, Jan Anomaly, NPL
1.36801, 2060-2079, noresm1_m, Feb Anomaly, NPL
2.39415, 2060-2079, noresm1_m, Mar Anomaly, NPL
0.7916, 2060-2079, noresm1_m, Apr Anomaly, NPL
0.5689, 2060-2079, noresm1_m, May Anomaly, NPL
1.52719, 2060-2079, noresm1_m, Jun Anomaly, NPL
0.73243, 2060-2079, noresm1_m, Jul Anomaly, NPL
0.82226, 2060-2079, noresm1_m, Aug Anomaly, NPL
1.19145, 2060-2079, noresm1_m, Sep Anomaly, NPL
1.19512, 2060-2079, noresm1_m, Oct Anomaly, NPL
2.04996, 2060-2079, noresm1_m, Nov Anomaly, NPL
1.7149, 2060-2079, noresm1_m, Dec Anomaly, NPL
-1.2395, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-1.4047, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.5206, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.8422, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.8779, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-0.784, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.6855, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-1.199, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.491, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.2996, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-1.3599, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-1.1606, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
1.96499, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
1.71648, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
1.72618, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
1.20844, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
1.40725, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
1.44759, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
0.97088, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
1.12721, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
1.6953, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
1.66352, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
1.55658, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
1.78834, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
4.20188, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
4.10483, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
4.19915, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
3.83242, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
3.26119, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
2.80932, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
3.50965, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
3.71465, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
4.19235, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
4.3013, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
4.77183, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
4.16745, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
1.35772, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
1.64941, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
2.05333, 2060-2079, bnu_esm, Annual Anomaly, NPL
4.28304, 2060-2079, canesm2, Annual Anomaly, NPL
0.49104, 2060-2079, ccsm4, Annual Anomaly, NPL
2.52696, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
1.7537, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
2.75838, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
2.87182, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
1.03187, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-0.2718, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
0.83401, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
1.90872, 2060-2079, hadgem2_es, Annual Anomaly, NPL
1.81988, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
2.43533, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
2.15939, 2060-2079, miroc5, Annual Anomaly, NPL
3.70172, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
2.15495, 2060-2079, miroc_esm, Annual Anomaly, NPL
2.2695, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
0.93166, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
1.54749, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
2.20716, 2060-2079, noresm1_m, Annual Anomaly, NPL
-1.3788, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
1.75532, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
4.28583, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
