Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.7179024, 2020-2039, bcc_csm1_1, Jan Anomaly, Nepal, NPL
1.1229031, 2020-2039, bcc_csm1_1, Feb Anomaly, Nepal, NPL
0.8973345, 2020-2039, bcc_csm1_1, Mar Anomaly, Nepal, NPL
0.8205103, 2020-2039, bcc_csm1_1, Apr Anomaly, Nepal, NPL
1.0568745, 2020-2039, bcc_csm1_1, May Anomaly, Nepal, NPL
0.6046804, 2020-2039, bcc_csm1_1, Jun Anomaly, Nepal, NPL
0.5893087, 2020-2039, bcc_csm1_1, Jul Anomaly, Nepal, NPL
0.63763607, 2020-2039, bcc_csm1_1, Aug Anomaly, Nepal, NPL
0.8659547, 2020-2039, bcc_csm1_1, Sep Anomaly, Nepal, NPL
1.09191, 2020-2039, bcc_csm1_1, Oct Anomaly, Nepal, NPL
1.0851282, 2020-2039, bcc_csm1_1, Nov Anomaly, Nepal, NPL
0.99108744, 2020-2039, bcc_csm1_1, Dec Anomaly, Nepal, NPL
1.4056515, 2020-2039, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
0.56929356, 2020-2039, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
0.9169263, 2020-2039, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
1.3633071, 2020-2039, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
1.6820253, 2020-2039, bcc_csm1_1_m, May Anomaly, Nepal, NPL
0.889609, 2020-2039, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
1.0670898, 2020-2039, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
0.8036025, 2020-2039, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
0.49506092, 2020-2039, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
1.2178143, 2020-2039, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
0.9720107, 2020-2039, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
1.5764517, 2020-2039, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
1.4438626, 2020-2039, ccsm4, Jan Anomaly, Nepal, NPL
0.8507276, 2020-2039, ccsm4, Feb Anomaly, Nepal, NPL
1.7264886, 2020-2039, ccsm4, Mar Anomaly, Nepal, NPL
1.9501019, 2020-2039, ccsm4, Apr Anomaly, Nepal, NPL
1.2292987, 2020-2039, ccsm4, May Anomaly, Nepal, NPL
0.72265923, 2020-2039, ccsm4, Jun Anomaly, Nepal, NPL
1.0732158, 2020-2039, ccsm4, Jul Anomaly, Nepal, NPL
0.9896323, 2020-2039, ccsm4, Aug Anomaly, Nepal, NPL
0.89226407, 2020-2039, ccsm4, Sep Anomaly, Nepal, NPL
0.8825449, 2020-2039, ccsm4, Oct Anomaly, Nepal, NPL
1.2533753, 2020-2039, ccsm4, Nov Anomaly, Nepal, NPL
0.5931629, 2020-2039, ccsm4, Dec Anomaly, Nepal, NPL
1.2273638, 2020-2039, cesm1_cam5, Jan Anomaly, Nepal, NPL
1.3238606, 2020-2039, cesm1_cam5, Feb Anomaly, Nepal, NPL
1.3608176, 2020-2039, cesm1_cam5, Mar Anomaly, Nepal, NPL
0.64557886, 2020-2039, cesm1_cam5, Apr Anomaly, Nepal, NPL
0.41908947, 2020-2039, cesm1_cam5, May Anomaly, Nepal, NPL
0.34792486, 2020-2039, cesm1_cam5, Jun Anomaly, Nepal, NPL
