Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
4.390974, 2060-2079, bcc_csm1_1, Jan Anomaly, Nepal, NPL
2.2113361, 2060-2079, bcc_csm1_1, Feb Anomaly, Nepal, NPL
2.2555845, 2060-2079, bcc_csm1_1, Mar Anomaly, Nepal, NPL
3.0412877, 2060-2079, bcc_csm1_1, Apr Anomaly, Nepal, NPL
3.006122, 2060-2079, bcc_csm1_1, May Anomaly, Nepal, NPL
2.7315137, 2060-2079, bcc_csm1_1, Jun Anomaly, Nepal, NPL
2.3186605, 2060-2079, bcc_csm1_1, Jul Anomaly, Nepal, NPL
2.4681673, 2060-2079, bcc_csm1_1, Aug Anomaly, Nepal, NPL
3.2891736, 2060-2079, bcc_csm1_1, Sep Anomaly, Nepal, NPL
2.9518657, 2060-2079, bcc_csm1_1, Oct Anomaly, Nepal, NPL
3.177296, 2060-2079, bcc_csm1_1, Nov Anomaly, Nepal, NPL
3.7941303, 2060-2079, bcc_csm1_1, Dec Anomaly, Nepal, NPL
3.2610502, 2060-2079, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
2.2014039, 2060-2079, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
2.5134327, 2060-2079, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
3.192967, 2060-2079, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
3.415034, 2060-2079, bcc_csm1_1_m, May Anomaly, Nepal, NPL
2.7461967, 2060-2079, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
2.4499028, 2060-2079, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
2.2716367, 2060-2079, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
2.187382, 2060-2079, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
3.033222, 2060-2079, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
3.3698604, 2060-2079, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
3.2269852, 2060-2079, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
3.9029431, 2060-2079, ccsm4, Jan Anomaly, Nepal, NPL
3.3306863, 2060-2079, ccsm4, Feb Anomaly, Nepal, NPL
3.9162009, 2060-2079, ccsm4, Mar Anomaly, Nepal, NPL
4.119837, 2060-2079, ccsm4, Apr Anomaly, Nepal, NPL
4.049444, 2060-2079, ccsm4, May Anomaly, Nepal, NPL
2.9021962, 2060-2079, ccsm4, Jun Anomaly, Nepal, NPL
2.630299, 2060-2079, ccsm4, Jul Anomaly, Nepal, NPL
2.4453566, 2060-2079, ccsm4, Aug Anomaly, Nepal, NPL
2.6248753, 2060-2079, ccsm4, Sep Anomaly, Nepal, NPL
3.0105112, 2060-2079, ccsm4, Oct Anomaly, Nepal, NPL
2.9709158, 2060-2079, ccsm4, Nov Anomaly, Nepal, NPL
2.9447694, 2060-2079, ccsm4, Dec Anomaly, Nepal, NPL
4.3698707, 2060-2079, cesm1_cam5, Jan Anomaly, Nepal, NPL
4.890173, 2060-2079, cesm1_cam5, Feb Anomaly, Nepal, NPL
4.5280232, 2060-2079, cesm1_cam5, Mar Anomaly, Nepal, NPL
3.0088782, 2060-2079, cesm1_cam5, Apr Anomaly, Nepal, NPL
2.5929787, 2060-2079, cesm1_cam5, May Anomaly, Nepal, NPL
3.2430182, 2060-2079, cesm1_cam5, Jun Anomaly, Nepal, NPL
2.8909137, 2060-2079, cesm1_cam5, Jul Anomaly, Nepal, NPL
2.530217, 2060-2079, cesm1_cam5, Aug Anomaly, Nepal, NPL
2.7624745, 2060-2079, cesm1_cam5, Sep Anomaly, Nepal, NPL
4.635028, 2060-2079, cesm1_cam5, Oct Anomaly, Nepal, NPL
4.0815268, 2060-2079, cesm1_cam5, Nov Anomaly, Nepal, NPL
4.426151, 2060-2079, cesm1_cam5, Dec Anomaly, Nepal, NPL
3.785227, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
4.3302593, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
3.607954, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
3.9030406, 2060-2079, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
4.1440806, 2060-2079, csiro_mk3_6_0, May Anomaly, Nepal, NPL
4.413271, 2060-2079, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
3.619343, 2060-2079, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
3.3961852, 2060-2079, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
3.970912, 2060-2079, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
