Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.9560317, 2060-2079, bcc_csm1_1, Jan Anomaly, Nepal, NPL
0.9251965, 2060-2079, bcc_csm1_1, Feb Anomaly, Nepal, NPL
1.2541609, 2060-2079, bcc_csm1_1, Mar Anomaly, Nepal, NPL
1.8689435, 2060-2079, bcc_csm1_1, Apr Anomaly, Nepal, NPL
1.9781314, 2060-2079, bcc_csm1_1, May Anomaly, Nepal, NPL
1.3458203, 2060-2079, bcc_csm1_1, Jun Anomaly, Nepal, NPL
0.9731527, 2060-2079, bcc_csm1_1, Jul Anomaly, Nepal, NPL
1.3485973, 2060-2079, bcc_csm1_1, Aug Anomaly, Nepal, NPL
1.8580484, 2060-2079, bcc_csm1_1, Sep Anomaly, Nepal, NPL
1.6334022, 2060-2079, bcc_csm1_1, Oct Anomaly, Nepal, NPL
1.7496866, 2060-2079, bcc_csm1_1, Nov Anomaly, Nepal, NPL
1.9351659, 2060-2079, bcc_csm1_1, Dec Anomaly, Nepal, NPL
2.485537, 2060-2079, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
1.4753631, 2060-2079, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
2.119582, 2060-2079, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
1.8530972, 2060-2079, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
1.8324565, 2060-2079, bcc_csm1_1_m, May Anomaly, Nepal, NPL
1.6641048, 2060-2079, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
1.422479, 2060-2079, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
1.3624742, 2060-2079, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
1.2063953, 2060-2079, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
1.6384321, 2060-2079, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
2.1441104, 2060-2079, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
1.7762128, 2060-2079, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
2.138039, 2060-2079, ccsm4, Jan Anomaly, Nepal, NPL
1.525058, 2060-2079, ccsm4, Feb Anomaly, Nepal, NPL
2.0320697, 2060-2079, ccsm4, Mar Anomaly, Nepal, NPL
2.1730406, 2060-2079, ccsm4, Apr Anomaly, Nepal, NPL
1.8193175, 2060-2079, ccsm4, May Anomaly, Nepal, NPL
1.6324378, 2060-2079, ccsm4, Jun Anomaly, Nepal, NPL
1.581588, 2060-2079, ccsm4, Jul Anomaly, Nepal, NPL
1.3101901, 2060-2079, ccsm4, Aug Anomaly, Nepal, NPL
1.324369, 2060-2079, ccsm4, Sep Anomaly, Nepal, NPL
1.3236971, 2060-2079, ccsm4, Oct Anomaly, Nepal, NPL
1.9617203, 2060-2079, ccsm4, Nov Anomaly, Nepal, NPL
1.1563275, 2060-2079, ccsm4, Dec Anomaly, Nepal, NPL
1.9736048, 2060-2079, cesm1_cam5, Jan Anomaly, Nepal, NPL
2.381301, 2060-2079, cesm1_cam5, Feb Anomaly, Nepal, NPL
2.0857446, 2060-2079, cesm1_cam5, Mar Anomaly, Nepal, NPL
0.82862455, 2060-2079, cesm1_cam5, Apr Anomaly, Nepal, NPL
0.8238172, 2060-2079, cesm1_cam5, May Anomaly, Nepal, NPL
1.7171414, 2060-2079, cesm1_cam5, Jun Anomaly, Nepal, NPL
1.700968, 2060-2079, cesm1_cam5, Jul Anomaly, Nepal, NPL
1.3935776, 2060-2079, cesm1_cam5, Aug Anomaly, Nepal, NPL
1.3437954, 2060-2079, cesm1_cam5, Sep Anomaly, Nepal, NPL
2.337101, 2060-2079, cesm1_cam5, Oct Anomaly, Nepal, NPL
1.7688565, 2060-2079, cesm1_cam5, Nov Anomaly, Nepal, NPL
2.2791958, 2060-2079, cesm1_cam5, Dec Anomaly, Nepal, NPL
2.8592944, 2060-2079, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
3.23748, 2060-2079, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
2.0958781, 2060-2079, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
