Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
-0.30397624, 2060-2079, bcc_csm1_1, Jan Average, Nepal, NPL
1.349423, 2060-2079, bcc_csm1_1, Feb Average, Nepal, NPL
5.984474, 2060-2079, bcc_csm1_1, Mar Average, Nepal, NPL
10.676194, 2060-2079, bcc_csm1_1, Apr Average, Nepal, NPL
14.846863, 2060-2079, bcc_csm1_1, May Average, Nepal, NPL
17.916788, 2060-2079, bcc_csm1_1, Jun Average, Nepal, NPL
18.356411, 2060-2079, bcc_csm1_1, Jul Average, Nepal, NPL
17.16667, 2060-2079, bcc_csm1_1, Aug Average, Nepal, NPL
15.135091, 2060-2079, bcc_csm1_1, Sep Average, Nepal, NPL
12.364547, 2060-2079, bcc_csm1_1, Oct Average, Nepal, NPL
7.9232225, 2060-2079, bcc_csm1_1, Nov Average, Nepal, NPL
2.6835992, 2060-2079, bcc_csm1_1, Dec Average, Nepal, NPL
8.370265, 2060-2079, bcc_csm1_1_m, Jan Average, Nepal, NPL
9.682819, 2060-2079, bcc_csm1_1_m, Feb Average, Nepal, NPL
13.893677, 2060-2079, bcc_csm1_1_m, Mar Average, Nepal, NPL
18.398766, 2060-2079, bcc_csm1_1_m, Apr Average, Nepal, NPL
22.423384, 2060-2079, bcc_csm1_1_m, May Average, Nepal, NPL
24.593985, 2060-2079, bcc_csm1_1_m, Jun Average, Nepal, NPL
23.345266, 2060-2079, bcc_csm1_1_m, Jul Average, Nepal, NPL
21.935093, 2060-2079, bcc_csm1_1_m, Aug Average, Nepal, NPL
20.86553, 2060-2079, bcc_csm1_1_m, Sep Average, Nepal, NPL
18.212889, 2060-2079, bcc_csm1_1_m, Oct Average, Nepal, NPL
13.954508, 2060-2079, bcc_csm1_1_m, Nov Average, Nepal, NPL
9.5322075, 2060-2079, bcc_csm1_1_m, Dec Average, Nepal, NPL
7.344579, 2060-2079, ccsm4, Jan Average, Nepal, NPL
8.531779, 2060-2079, ccsm4, Feb Average, Nepal, NPL
12.986633, 2060-2079, ccsm4, Mar Average, Nepal, NPL
18.970238, 2060-2079, ccsm4, Apr Average, Nepal, NPL
23.475239, 2060-2079, ccsm4, May Average, Nepal, NPL
25.027891, 2060-2079, ccsm4, Jun Average, Nepal, NPL
24.56284, 2060-2079, ccsm4, Jul Average, Nepal, NPL
23.826822, 2060-2079, ccsm4, Aug Average, Nepal, NPL
22.169292, 2060-2079, ccsm4, Sep Average, Nepal, NPL
16.952332, 2060-2079, ccsm4, Oct Average, Nepal, NPL
12.317395, 2060-2079, ccsm4, Nov Average, Nepal, NPL
8.718134, 2060-2079, ccsm4, Dec Average, Nepal, NPL
5.209798, 2060-2079, cesm1_cam5, Jan Average, Nepal, NPL
7.238324, 2060-2079, cesm1_cam5, Feb Average, Nepal, NPL
12.542269, 2060-2079, cesm1_cam5, Mar Average, Nepal, NPL
18.24852, 2060-2079, cesm1_cam5, Apr Average, Nepal, NPL
21.298862, 2060-2079, cesm1_cam5, May Average, Nepal, NPL
23.83001, 2060-2079, cesm1_cam5, Jun Average, Nepal, NPL
23.890491, 2060-2079, cesm1_cam5, Jul Average, Nepal, NPL
23.33853, 2060-2079, cesm1_cam5, Aug Average, Nepal, NPL
22.011276, 2060-2079, cesm1_cam5, Sep Average, Nepal, NPL
17.37803, 2060-2079, cesm1_cam5, Oct Average, Nepal, NPL
10.709303, 2060-2079, cesm1_cam5, Nov Average, Nepal, NPL
6.6654625, 2060-2079, cesm1_cam5, Dec Average, Nepal, NPL
2.5524814, 2060-2079, csiro_mk3_6_0, Jan Average, Nepal, NPL
4.3564563, 2060-2079, csiro_mk3_6_0, Feb Average, Nepal, NPL
8.04669, 2060-2079, csiro_mk3_6_0, Mar Average, Nepal, NPL
13.955437, 2060-2079, csiro_mk3_6_0, Apr Average, Nepal, NPL
18.814276, 2060-2079, csiro_mk3_6_0, May Average, Nepal, NPL
22.802814, 2060-2079, csiro_mk3_6_0, Jun Average, Nepal, NPL
23.245535, 2060-2079, csiro_mk3_6_0, Jul Average, Nepal, NPL
21.427238, 2060-2079, csiro_mk3_6_0, Aug Average, Nepal, NPL
18.306654, 2060-2079, csiro_mk3_6_0, Sep Average, Nepal, NPL
13.619283, 2060-2079, csiro_mk3_6_0, Oct Average, Nepal, NPL
8.609428, 2060-2079, csiro_mk3_6_0, Nov Average, Nepal, NPL
4.1886945, 2060-2079, csiro_mk3_6_0, Dec Average, Nepal, NPL
3.5491817, 2060-2079, fio_esm, Jan Average, Nepal, NPL
4.872031, 2060-2079, fio_esm, Feb Average, Nepal, NPL
7.290397, 2060-2079, fio_esm, Mar Average, Nepal, NPL
11.60471, 2060-2079, fio_esm, Apr Average, Nepal, NPL
15.51044, 2060-2079, fio_esm, May Average, Nepal, NPL
19.102236, 2060-2079, fio_esm, Jun Average, Nepal, NPL
20.008432, 2060-2079, fio_esm, Jul Average, Nepal, NPL
19.080961, 2060-2079, fio_esm, Aug Average, Nepal, NPL
16.965979, 2060-2079, fio_esm, Sep Average, Nepal, NPL
11.872497, 2060-2079, fio_esm, Oct Average, Nepal, NPL
7.7401657, 2060-2079, fio_esm, Nov Average, Nepal, NPL
5.0927696, 2060-2079, fio_esm, Dec Average, Nepal, NPL
1.1798432, 2060-2079, gfdl_cm3, Jan Average, Nepal, NPL
3.4127586, 2060-2079, gfdl_cm3, Feb Average, Nepal, NPL
7.5718513, 2060-2079, gfdl_cm3, Mar Average, Nepal, NPL
12.699734, 2060-2079, gfdl_cm3, Apr Average, Nepal, NPL
17.139694, 2060-2079, gfdl_cm3, May Average, Nepal, NPL
20.61335, 2060-2079, gfdl_cm3, Jun Average, Nepal, NPL
21.96402, 2060-2079, gfdl_cm3, Jul Average, Nepal, NPL
21.955929, 2060-2079, gfdl_cm3, Aug Average, Nepal, NPL
19.839478, 2060-2079, gfdl_cm3, Sep Average, Nepal, NPL
13.791494, 2060-2079, gfdl_cm3, Oct Average, Nepal, NPL
7.7536426, 2060-2079, gfdl_cm3, Nov Average, Nepal, NPL
2.2492487, 2060-2079, gfdl_cm3, Dec Average, Nepal, NPL
2.565175, 2060-2079, gfdl_esm2m, Jan Average, Nepal, NPL
3.3352604, 2060-2079, gfdl_esm2m, Feb Average, Nepal, NPL
7.118075, 2060-2079, gfdl_esm2m, Mar Average, Nepal, NPL
12.201718, 2060-2079, gfdl_esm2m, Apr Average, Nepal, NPL
17.560007, 2060-2079, gfdl_esm2m, May Average, Nepal, NPL
20.129202, 2060-2079, gfdl_esm2m, Jun Average, Nepal, NPL
21.073172, 2060-2079, gfdl_esm2m, Jul Average, Nepal, NPL
20.121138, 2060-2079, gfdl_esm2m, Aug Average, Nepal, NPL
17.5426, 2060-2079, gfdl_esm2m, Sep Average, Nepal, NPL
11.981901, 2060-2079, gfdl_esm2m, Oct Average, Nepal, NPL
4.820706, 2060-2079, gfdl_esm2m, Nov Average, Nepal, NPL
1.8264055, 2060-2079, gfdl_esm2m, Dec Average, Nepal, NPL
15.369524, 2060-2079, giss_e2_h, Jan Average, Nepal, NPL
16.48014, 2060-2079, giss_e2_h, Feb Average, Nepal, NPL
19.910763, 2060-2079, giss_e2_h, Mar Average, Nepal, NPL
23.806908, 2060-2079, giss_e2_h, Apr Average, Nepal, NPL
26.582588, 2060-2079, giss_e2_h, May Average, Nepal, NPL
28.635696, 2060-2079, giss_e2_h, Jun Average, Nepal, NPL
29.049795, 2060-2079, giss_e2_h, Jul Average, Nepal, NPL
28.035154, 2060-2079, giss_e2_h, Aug Average, Nepal, NPL
26.728561, 2060-2079, giss_e2_h, Sep Average, Nepal, NPL
23.854397, 2060-2079, giss_e2_h, Oct Average, Nepal, NPL
19.781696, 2060-2079, giss_e2_h, Nov Average, Nepal, NPL
16.328358, 2060-2079, giss_e2_h, Dec Average, Nepal, NPL
16.043434, 2060-2079, giss_e2_r, Jan Average, Nepal, NPL
