Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
-0.8979945, 2020-2039, bcc_csm1_1, Jan Average, Nepal, NPL
0.4447527, 2020-2039, bcc_csm1_1, Feb Average, Nepal, NPL
4.347326, 2020-2039, bcc_csm1_1, Mar Average, Nepal, NPL
9.895955, 2020-2039, bcc_csm1_1, Apr Average, Nepal, NPL
13.565257, 2020-2039, bcc_csm1_1, May Average, Nepal, NPL
17.131687, 2020-2039, bcc_csm1_1, Jun Average, Nepal, NPL
17.876892, 2020-2039, bcc_csm1_1, Jul Average, Nepal, NPL
16.219458, 2020-2039, bcc_csm1_1, Aug Average, Nepal, NPL
14.124378, 2020-2039, bcc_csm1_1, Sep Average, Nepal, NPL
11.5574875, 2020-2039, bcc_csm1_1, Oct Average, Nepal, NPL
7.0576644, 2020-2039, bcc_csm1_1, Nov Average, Nepal, NPL
1.4166733, 2020-2039, bcc_csm1_1, Dec Average, Nepal, NPL
6.9880757, 2020-2039, bcc_csm1_1_m, Jan Average, Nepal, NPL
8.55252, 2020-2039, bcc_csm1_1_m, Feb Average, Nepal, NPL
12.957527, 2020-2039, bcc_csm1_1_m, Mar Average, Nepal, NPL
18.217497, 2020-2039, bcc_csm1_1_m, Apr Average, Nepal, NPL
22.19102, 2020-2039, bcc_csm1_1_m, May Average, Nepal, NPL
24.088392, 2020-2039, bcc_csm1_1_m, Jun Average, Nepal, NPL
22.642538, 2020-2039, bcc_csm1_1_m, Jul Average, Nepal, NPL
21.452269, 2020-2039, bcc_csm1_1_m, Aug Average, Nepal, NPL
20.269178, 2020-2039, bcc_csm1_1_m, Sep Average, Nepal, NPL
18.228577, 2020-2039, bcc_csm1_1_m, Oct Average, Nepal, NPL
13.334907, 2020-2039, bcc_csm1_1_m, Nov Average, Nepal, NPL
9.20566, 2020-2039, bcc_csm1_1_m, Dec Average, Nepal, NPL
7.0520897, 2020-2039, ccsm4, Jan Average, Nepal, NPL
