Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.0490181, 2020-2039, noresm1_m, May Anomaly, Nepal, NPL
0.7025236, 2020-2039, noresm1_m, Jun Anomaly, Nepal, NPL
0.38007084, 2020-2039, noresm1_m, Jul Anomaly, Nepal, NPL
0.60732824, 2020-2039, noresm1_m, Aug Anomaly, Nepal, NPL
0.8449311, 2020-2039, noresm1_m, Sep Anomaly, Nepal, NPL
0.6371373, 2020-2039, noresm1_m, Oct Anomaly, Nepal, NPL
0.32607377, 2020-2039, noresm1_m, Nov Anomaly, Nepal, NPL
1.1237144, 2020-2039, noresm1_m, Dec Anomaly, Nepal, NPL
0.4213784, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
0.043375004, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
0.24677557, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
0.33724478, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
0.44686013, 2020-2039, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
0.30064952, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
0.29943657, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
0.3591243, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.28947088, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
0.44450957, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
0.257905, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
0.17339186, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.096972, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
0.8661151, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
1.0160716, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
1.233621, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.0754232, 2020-2039, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
0.8201851, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
0.7823629, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
0.74369746, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
0.85839605, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
0.93174297, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
0.9043165, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
0.83329403, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
2.9445784, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
2.442705, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
1.8448051, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
1.8003967, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
2.041779, 2020-2039, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
1.6890537, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
1.3588269, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
1.3595252, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
1.4196404, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
1.6907803, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
1.3822525, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
1.6576656, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
