Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-39.326, 2060-2079, noresm1_m, Sep Anomaly, NPL
-46.184, 2060-2079, noresm1_m, Oct Anomaly, NPL
-95.634, 2060-2079, noresm1_m, Nov Anomaly, NPL
-90.837, 2060-2079, noresm1_m, Dec Anomaly, NPL
-259.91, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-197.95, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-179.26, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-102.24, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-83.837, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-72.453, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-72.477, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-77.138, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-82.593, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-133.48, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-195.31, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-236.78, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
-156.67, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
-123.3, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
-112.12, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
-77.558, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
-58.901, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
-42.906, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
-36.515, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
-34.457, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
-47.154, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
-74.965, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-112.12, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-155.24, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
-23.898, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
-33.708, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
-54.117, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
-42.969, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
-24.105, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
-4.6003, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
-10.621, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
-5.5554, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
-7.1037, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
-15.287, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
-2.1251, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
-21.259, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
-840.95, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
-764.58, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
-849.83, 2060-2079, ccsm4, Annual Anomaly, NPL
-1012.1, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-924.17, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
-1562.3, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
-726.86, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-702.41, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
-737.9, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
-951.86, 2060-2079, hadgem2_es, Annual Anomaly, NPL
-1304.2, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
-1164.3, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
-992.08, 2060-2079, miroc5, Annual Anomaly, NPL
-1329.1, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
-1030.6, 2060-2079, miroc_esm, Annual Anomaly, NPL
-746.03, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
-836.14, 2060-2079, noresm1_m, Annual Anomaly, NPL
-1568.6, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
-1086.8, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
-592.18, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
