Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-77.829, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
-63.045, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
-48.883, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
-61.916, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
-109.46, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
-186.13, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
-200.17, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
-194.58, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
-178.82, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
-184.31, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
-150.96, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
-99.634, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
-77.653, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
-67.144, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
-62.617, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
-78.674, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
-128.9, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
-168.06, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
-170.65, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
-195.6, 2080-2099, miroc5, Jan Anomaly, NPL
-170.71, 2080-2099, miroc5, Feb Anomaly, NPL
-160.66, 2080-2099, miroc5, Mar Anomaly, NPL
-121.13, 2080-2099, miroc5, Apr Anomaly, NPL
-109.96, 2080-2099, miroc5, May Anomaly, NPL
-75.48, 2080-2099, miroc5, Jun Anomaly, NPL
-45.372, 2080-2099, miroc5, Jul Anomaly, NPL
-44.865, 2080-2099, miroc5, Aug Anomaly, NPL
-50.841, 2080-2099, miroc5, Sep Anomaly, NPL
-82.768, 2080-2099, miroc5, Oct Anomaly, NPL
-121.41, 2080-2099, miroc5, Nov Anomaly, NPL
-144.91, 2080-2099, miroc5, Dec Anomaly, NPL
-316.42, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
-205.71, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
-191.08, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
-149.88, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
-101.69, 2080-2099, miroc_esm_chem, May Anomaly, NPL
-71.11, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
-47.698, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
-46.13, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
-58.391, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
-81.118, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
-128.19, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
-241.38, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
-251.45, 2080-2099, miroc_esm, Jan Anomaly, NPL
-169.21, 2080-2099, miroc_esm, Feb Anomaly, NPL
-173.32, 2080-2099, miroc_esm, Mar Anomaly, NPL
-151.19, 2080-2099, miroc_esm, Apr Anomaly, NPL
-80.883, 2080-2099, miroc_esm, May Anomaly, NPL
-63.633, 2080-2099, miroc_esm, Jun Anomaly, NPL
-45.432, 2080-2099, miroc_esm, Jul Anomaly, NPL
-50.238, 2080-2099, miroc_esm, Aug Anomaly, NPL
-54.899, 2080-2099, miroc_esm, Sep Anomaly, NPL
-88.146, 2080-2099, miroc_esm, Oct Anomaly, NPL
-132.28, 2080-2099, miroc_esm, Nov Anomaly, NPL
-209.24, 2080-2099, miroc_esm, Dec Anomaly, NPL
-117.3, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
-116.55, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
-122.35, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
-81.584, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
-50.418, 2080-2099, mri_cgcm3, May Anomaly, NPL
-41.078, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
-44.783, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
-43.479, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
-50.951, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
-76.303, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
-119.68, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
-158.15, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
-138.89, 2080-2099, noresm1_m, Jan Anomaly, NPL
-105.56, 2080-2099, noresm1_m, Feb Anomaly, NPL
-131.59, 2080-2099, noresm1_m, Mar Anomaly, NPL
-93.058, 2080-2099, noresm1_m, Apr Anomaly, NPL
-59.559, 2080-2099, noresm1_m, May Anomaly, NPL
-52.365, 2080-2099, noresm1_m, Jun Anomaly, NPL
-34.937, 2080-2099, noresm1_m, Jul Anomaly, NPL
-44.386, 2080-2099, noresm1_m, Aug Anomaly, NPL
-51.357, 2080-2099, noresm1_m, Sep Anomaly, NPL
-78.625, 2080-2099, noresm1_m, Oct Anomaly, NPL
-123.47, 2080-2099, noresm1_m, Nov Anomaly, NPL
-108.77, 2080-2099, noresm1_m, Dec Anomaly, NPL
-302.07, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-236.7, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
-209.43, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
-122.29, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-99.973, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-86.346, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-91.754, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-92.956, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-102.08, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-155.82, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-229.86, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-280.45, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
-197.75, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
-163.22, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
-144.58, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
-94.318, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
-68.338, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
-55.545, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
-47.589, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
-49.081, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
-63.191, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
-96.672, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
-146.8, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
-198.43, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
-61.095, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
-72.429, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
-85.582, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
-61.669, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
-40.999, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
-25.644, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
-23.22, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
-15.531, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
-16.306, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
-37.625, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
-33.69, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
-56.987, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
-1000.1, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
-1040.2, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
-1062.8, 2080-2099, ccsm4, Annual Anomaly, NPL
-1404.5, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
-1277.4, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
-2092.5, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
-939.51, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
-976.65, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
-1092.1, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
-1091.0, 2080-2099, hadgem2_es, Annual Anomaly, NPL
-1517.4, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
-1568.4, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
-1326.5, 2080-2099, miroc5, Annual Anomaly, NPL
-1650.5, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
-1477.9, 2080-2099, miroc_esm, Annual Anomaly, NPL
-1023.9, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
-1024.3, 2080-2099, noresm1_m, Annual Anomaly, NPL
-1832.4, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
-1413.7, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
-849.8, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
