Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-172.21, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
-120.44, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
-149.77, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
-95.265, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
-63.054, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
-57.045, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
-51.462, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
-44.712, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
-53.292, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
-86.946, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
-142.52, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
-154.89, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
-1799.8, 2080-2099, access1_0, Annual Anomaly, NPL
-1676.5, 2080-2099, access1_3, Annual Anomaly, NPL
-1623.3, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
-1711.1, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
-1956.3, 2080-2099, bnu_esm, Annual Anomaly, NPL
-2293.1, 2080-2099, canesm2, Annual Anomaly, NPL
-1676.0, 2080-2099, ccsm4, Annual Anomaly, NPL
-1616.3, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
-1825.8, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
-1979.1, 2080-2099, cmcc_cesm, Annual Anomaly, NPL
-2334.3, 2080-2099, cmcc_cm, Annual Anomaly, NPL
-2419.7, 2080-2099, cmcc_cms, Annual Anomaly, NPL
-1782.6, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
-2002.7, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
-2777.4, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
-1598.6, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
-1510.3, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
-1568.0, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
-1814.2, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
-1642.5, 2080-2099, hadgem2_es, Annual Anomaly, NPL
-1492.3, 2080-2099, inmcm4, Annual Anomaly, NPL
-2473.1, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
-2383.7, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
-1609.3, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
-1765.2, 2080-2099, miroc5, Annual Anomaly, NPL
-2544.9, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
-2273.9, 2080-2099, miroc_esm, Annual Anomaly, NPL
-2080.8, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
-1900.9, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
-1753.7, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
-1709.1, 2080-2099, mri_esm1, Annual Anomaly, NPL
-1695.0, 2080-2099, noresm1_m, Annual Anomaly, NPL
-2589.1, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
-1914.3, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
-1410.5, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
