Heating Degree Days - (Celsius), Year, Model, Statistics, ISO3
-104.68, 2020-2039, cmcc_cms, Mar Anomaly, NPL
-75.614, 2020-2039, cmcc_cms, Apr Anomaly, NPL
-55.705, 2020-2039, cmcc_cms, May Anomaly, NPL
-34.346, 2020-2039, cmcc_cms, Jun Anomaly, NPL
-26.445, 2020-2039, cmcc_cms, Jul Anomaly, NPL
-21.622, 2020-2039, cmcc_cms, Aug Anomaly, NPL
-26.235, 2020-2039, cmcc_cms, Sep Anomaly, NPL
-49.132, 2020-2039, cmcc_cms, Oct Anomaly, NPL
-23.666, 2020-2039, cmcc_cms, Nov Anomaly, NPL
-92.155, 2020-2039, cmcc_cms, Dec Anomaly, NPL
-13.701, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
-38.277, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
-69.756, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
-35.958, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
-41.687, 2020-2039, cnrm_cm5, May Anomaly, NPL
-39.95, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
-32.975, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
-30.673, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
-20.609, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
-24.124, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
4.8971, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
-25.285, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
-37.096, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
-70.992, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
-61.559, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
-48.735, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
-38.112, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
-25.91, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
-25.037, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
-22.725, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
-9.2818, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
-7.4846, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
-43.672, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
-50.595, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
-126.78, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
-65.575, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
-59.216, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
-56.925, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
-69.3, 2020-2039, gfdl_cm3, May Anomaly, NPL
-50.801, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
-34.111, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
-25.502, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
-28.132, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
-40.597, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
-52.306, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
-80.369, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
-38.2, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
-19.237, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
-69.168, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
-57.697, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
-43.162, 2020-2039, gfdl_esm2g, May Anomaly, NPL
-31.227, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
-24.775, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
-16.172, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
-25.792, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
-49.702, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
-50.57, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
-31.407, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
-21.02, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
-41.053, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
-66.559, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
-52.389, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
-53.68, 2020-2039, gfdl_esm2m, May Anomaly, NPL
-31.51, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
-17.894, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
-22.778, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
-30.389, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
-38.242, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
-54.396, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.03051, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
-4.4155, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-19.673, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
-50.873, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
-19.37, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
-9.6728, 2020-2039, hadgem2_ao, May Anomaly, NPL
-10.677, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
-4.3732, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
-4.9366, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
-19.704, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
-22.594, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
-38.632, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
-60.122, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
-88.562, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
-65.419, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
-68.22, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
-25.435, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
-12.205, 2020-2039, hadgem2_cc, May Anomaly, NPL
-18.555, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
-16.513, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
-17.423, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
-23.749, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
-48.543, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
-79.393, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
-55.047, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
-76.752, 2020-2039, hadgem2_es, Jan Anomaly, NPL
-70.061, 2020-2039, hadgem2_es, Feb Anomaly, NPL
-67.223, 2020-2039, hadgem2_es, Mar Anomaly, NPL
-40.769, 2020-2039, hadgem2_es, Apr Anomaly, NPL
-18.652, 2020-2039, hadgem2_es, May Anomaly, NPL
-18.381, 2020-2039, hadgem2_es, Jun Anomaly, NPL
-21.566, 2020-2039, hadgem2_es, Jul Anomaly, NPL
-22.824, 2020-2039, hadgem2_es, Aug Anomaly, NPL
-28.438, 2020-2039, hadgem2_es, Sep Anomaly, NPL
-44.821, 2020-2039, hadgem2_es, Oct Anomaly, NPL
-60.29, 2020-2039, hadgem2_es, Nov Anomaly, NPL
-26.661, 2020-2039, hadgem2_es, Dec Anomaly, NPL
-65.051, 2020-2039, inmcm4, Jan Anomaly, NPL
-36.01, 2020-2039, inmcm4, Feb Anomaly, NPL
-33.826, 2020-2039, inmcm4, Mar Anomaly, NPL
-42.462, 2020-2039, inmcm4, Apr Anomaly, NPL
-23.933, 2020-2039, inmcm4, May Anomaly, NPL
-18.231, 2020-2039, inmcm4, Jun Anomaly, NPL
-9.059, 2020-2039, inmcm4, Jul Anomaly, NPL
-4.5741, 2020-2039, inmcm4, Aug Anomaly, NPL
2.20484, 2020-2039, inmcm4, Sep Anomaly, NPL
3.48254, 2020-2039, inmcm4, Oct Anomaly, NPL
-19.894, 2020-2039, inmcm4, Nov Anomaly, NPL
-4.0469, 2020-2039, inmcm4, Dec Anomaly, NPL
-87.919, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-101.98, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-100.4, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-59.002, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-64.371, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
-38.017, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
-24.644, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
-18.489, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
-29.75, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-39.904, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
-108.13, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
-76.944, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
-61.771, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
-69.282, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
-81.598, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
-74.274, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
-51.58, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
-37.575, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
-33.242, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
-24.968, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
-40.511, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
-67.834, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
-57.035, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
-24.724, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
-3.3334, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
-37.4, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
-45.08, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
-64.275, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
-41.839, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
-47.048, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
-13.966, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
-11.935, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
-13.848, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
-28.843, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
-34.77, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
-16.561, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
-50.511, 2020-2039, miroc5, Jan Anomaly, NPL
-44.05, 2020-2039, miroc5, Feb Anomaly, NPL
-53.298, 2020-2039, miroc5, Mar Anomaly, NPL
-51.657, 2020-2039, miroc5, Apr Anomaly, NPL
-51.051, 2020-2039, miroc5, May Anomaly, NPL
-48.403, 2020-2039, miroc5, Jun Anomaly, NPL
-23.024, 2020-2039, miroc5, Jul Anomaly, NPL
-21.205, 2020-2039, miroc5, Aug Anomaly, NPL
-20.612, 2020-2039, miroc5, Sep Anomaly, NPL
-32.949, 2020-2039, miroc5, Oct Anomaly, NPL
-55.488, 2020-2039, miroc5, Nov Anomaly, NPL
-39.957, 2020-2039, miroc5, Dec Anomaly, NPL
-165.25, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
-90.311, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
-103.2, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
-98.419, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
-67.647, 2020-2039, miroc_esm_chem, May Anomaly, NPL
-29.488, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
-20.341, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
-18.58, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
-22.895, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
-34.007, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
-61.179, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
-110.54, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
-82.32, 2020-2039, miroc_esm, Jan Anomaly, NPL
-59.644, 2020-2039, miroc_esm, Feb Anomaly, NPL
-73.524, 2020-2039, miroc_esm, Mar Anomaly, NPL
-67.633, 2020-2039, miroc_esm, Apr Anomaly, NPL
-44.724, 2020-2039, miroc_esm, May Anomaly, NPL
-19.664, 2020-2039, miroc_esm, Jun Anomaly, NPL
-15.064, 2020-2039, miroc_esm, Jul Anomaly, NPL
-14.169, 2020-2039, miroc_esm, Aug Anomaly, NPL
-20.191, 2020-2039, miroc_esm, Sep Anomaly, NPL
-35.901, 2020-2039, miroc_esm, Oct Anomaly, NPL
-61.535, 2020-2039, miroc_esm, Nov Anomaly, NPL
-88.682, 2020-2039, miroc_esm, Dec Anomaly, NPL
-70.832, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
-91.94, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
-94.242, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
-62.296, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
-33.027, 2020-2039, mpi_esm_lr, May Anomaly, NPL
-19.314, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
-24.372, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
-23.177, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
-26.043, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
-22.757, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
-29.329, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
-82.839, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
-4.7851, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
-80.408, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
-54.436, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
-31.397, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
-16.938, 2020-2039, mpi_esm_mr, May Anomaly, NPL
-23.77, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
-29.314, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
-24.0, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
-17.185, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
-34.282, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
-46.65, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
-28.068, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
-16.276, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
-55.964, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
-50.868, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
-38.078, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
-23.217, 2020-2039, mri_cgcm3, May Anomaly, NPL
-13.256, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
-13.385, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
-16.686, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
-22.005, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-18.329, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-18.883, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
-103.85, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
-47.767, 2020-2039, mri_esm1, Jan Anomaly, NPL
-42.587, 2020-2039, mri_esm1, Feb Anomaly, NPL
-50.459, 2020-2039, mri_esm1, Mar Anomaly, NPL
-19.136, 2020-2039, mri_esm1, Apr Anomaly, NPL
-11.498, 2020-2039, mri_esm1, May Anomaly, NPL
-16.169, 2020-2039, mri_esm1, Jun Anomaly, NPL
-16.818, 2020-2039, mri_esm1, Jul Anomaly, NPL
-13.745, 2020-2039, mri_esm1, Aug Anomaly, NPL
-18.499, 2020-2039, mri_esm1, Sep Anomaly, NPL
-27.455, 2020-2039, mri_esm1, Oct Anomaly, NPL
-31.096, 2020-2039, mri_esm1, Nov Anomaly, NPL
-65.701, 2020-2039, mri_esm1, Dec Anomaly, NPL
-55.291, 2020-2039, noresm1_m, Jan Anomaly, NPL
-54.627, 2020-2039, noresm1_m, Feb Anomaly, NPL
-68.513, 2020-2039, noresm1_m, Mar Anomaly, NPL
-44.912, 2020-2039, noresm1_m, Apr Anomaly, NPL
-33.901, 2020-2039, noresm1_m, May Anomaly, NPL
-28.755, 2020-2039, noresm1_m, Jun Anomaly, NPL
-12.957, 2020-2039, noresm1_m, Jul Anomaly, NPL
-21.467, 2020-2039, noresm1_m, Aug Anomaly, NPL
-20.554, 2020-2039, noresm1_m, Sep Anomaly, NPL
-21.64, 2020-2039, noresm1_m, Oct Anomaly, NPL
-18.573, 2020-2039, noresm1_m, Nov Anomaly, NPL
-20.196, 2020-2039, noresm1_m, Dec Anomaly, NPL
-169.0, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-131.38, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-126.47, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-71.532, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-64.051, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-52.78, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-59.774, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-57.06, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-55.065, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-80.744, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-127.46, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-136.2, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
-79.891, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
-64.773, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
-58.701, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
-37.523, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
-30.788, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
-22.364, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
-20.903, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
-19.267, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
-24.491, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
-37.629, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-57.447, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
-77.994, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
24.2497, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
-2.7366, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
-10.725, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
