FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60be,40665,16,summer,30,1950,26.42,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60bd,40666,16,summer,30,1950,22.43,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60bc,40667,16,summer,30,1950,15.24,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60bb,40668,16,summer,30,1950,17.41,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60ba,40669,16,summer,30,1950,14.8,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b9,40670,16,summer,30,1950,9.85,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b8,40671,16,summer,30,1950,12.09,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b7,40672,16,summer,30,1950,12.82,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b6,40673,16,summer,30,1950,13.28,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b5,40674,16,summer,30,1950,11.65,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b4,40675,16,summer,30,1950,12.16,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b3,40676,16,summer,30,1950,12.35,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b2,40677,16,summer,30,1950,15.5,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b1,40678,16,summer,30,1950,14.75,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60b0,40679,16,summer,30,1950,10.55,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60af,40680,16,summer,30,1950,11.24,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-60ae,41295,16,summer,30,1950,34.8,POINT (8933389.136160204 3343864.953833735)
