Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
24.063066, 2040-2059, cesm1_cam5, Jul Average, Nepal, NPL
23.565228, 2040-2059, cesm1_cam5, Aug Average, Nepal, NPL
22.513308, 2040-2059, cesm1_cam5, Sep Average, Nepal, NPL
18.045546, 2040-2059, cesm1_cam5, Oct Average, Nepal, NPL
11.646422, 2040-2059, cesm1_cam5, Nov Average, Nepal, NPL
7.2924657, 2040-2059, cesm1_cam5, Dec Average, Nepal, NPL
2.5902004, 2040-2059, csiro_mk3_6_0, Jan Average, Nepal, NPL
4.1378093, 2040-2059, csiro_mk3_6_0, Feb Average, Nepal, NPL
8.227169, 2040-2059, csiro_mk3_6_0, Mar Average, Nepal, NPL
13.041527, 2040-2059, csiro_mk3_6_0, Apr Average, Nepal, NPL
18.405657, 2040-2059, csiro_mk3_6_0, May Average, Nepal, NPL
22.562923, 2040-2059, csiro_mk3_6_0, Jun Average, Nepal, NPL
22.41208, 2040-2059, csiro_mk3_6_0, Jul Average, Nepal, NPL
21.123882, 2040-2059, csiro_mk3_6_0, Aug Average, Nepal, NPL
17.947216, 2040-2059, csiro_mk3_6_0, Sep Average, Nepal, NPL
12.94113, 2040-2059, csiro_mk3_6_0, Oct Average, Nepal, NPL
7.537903, 2040-2059, csiro_mk3_6_0, Nov Average, Nepal, NPL
3.6504686, 2040-2059, csiro_mk3_6_0, Dec Average, Nepal, NPL
4.2010922, 2040-2059, fio_esm, Jan Average, Nepal, NPL
5.053087, 2040-2059, fio_esm, Feb Average, Nepal, NPL
8.169948, 2040-2059, fio_esm, Mar Average, Nepal, NPL
12.538044, 2040-2059, fio_esm, Apr Average, Nepal, NPL
16.447374, 2040-2059, fio_esm, May Average, Nepal, NPL
19.638449, 2040-2059, fio_esm, Jun Average, Nepal, NPL
20.131006, 2040-2059, fio_esm, Jul Average, Nepal, NPL
19.268122, 2040-2059, fio_esm, Aug Average, Nepal, NPL
17.158638, 2040-2059, fio_esm, Sep Average, Nepal, NPL
11.984978, 2040-2059, fio_esm, Oct Average, Nepal, NPL
7.864644, 2040-2059, fio_esm, Nov Average, Nepal, NPL
5.5750084, 2040-2059, fio_esm, Dec Average, Nepal, NPL
1.7961867, 2040-2059, gfdl_cm3, Jan Average, Nepal, NPL
3.1246824, 2040-2059, gfdl_cm3, Feb Average, Nepal, NPL
7.308169, 2040-2059, gfdl_cm3, Mar Average, Nepal, NPL
12.723241, 2040-2059, gfdl_cm3, Apr Average, Nepal, NPL
16.99208, 2040-2059, gfdl_cm3, May Average, Nepal, NPL
20.728365, 2040-2059, gfdl_cm3, Jun Average, Nepal, NPL
21.680473, 2040-2059, gfdl_cm3, Jul Average, Nepal, NPL
21.606009, 2040-2059, gfdl_cm3, Aug Average, Nepal, NPL
19.546232, 2040-2059, gfdl_cm3, Sep Average, Nepal, NPL
13.809776, 2040-2059, gfdl_cm3, Oct Average, Nepal, NPL
6.8420796, 2040-2059, gfdl_cm3, Nov Average, Nepal, NPL
2.2493134, 2040-2059, gfdl_cm3, Dec Average, Nepal, NPL
2.8110645, 2040-2059, gfdl_esm2m, Jan Average, Nepal, NPL
3.8661847, 2040-2059, gfdl_esm2m, Feb Average, Nepal, NPL
7.3477435, 2040-2059, gfdl_esm2m, Mar Average, Nepal, NPL
12.3286915, 2040-2059, gfdl_esm2m, Apr Average, Nepal, NPL
17.578243, 2040-2059, gfdl_esm2m, May Average, Nepal, NPL
20.420649, 2040-2059, gfdl_esm2m, Jun Average, Nepal, NPL
21.100536, 2040-2059, gfdl_esm2m, Jul Average, Nepal, NPL
20.24679, 2040-2059, gfdl_esm2m, Aug Average, Nepal, NPL
17.440346, 2040-2059, gfdl_esm2m, Sep Average, Nepal, NPL
12.109404, 2040-2059, gfdl_esm2m, Oct Average, Nepal, NPL
5.866464, 2040-2059, gfdl_esm2m, Nov Average, Nepal, NPL
2.0676901, 2040-2059, gfdl_esm2m, Dec Average, Nepal, NPL
16.487366, 2040-2059, giss_e2_h, Jan Average, Nepal, NPL
17.208675, 2040-2059, giss_e2_h, Feb Average, Nepal, NPL
20.03307, 2040-2059, giss_e2_h, Mar Average, Nepal, NPL
23.967636, 2040-2059, giss_e2_h, Apr Average, Nepal, NPL
26.56046, 2040-2059, giss_e2_h, May Average, Nepal, NPL
28.575567, 2040-2059, giss_e2_h, Jun Average, Nepal, NPL
29.355482, 2040-2059, giss_e2_h, Jul Average, Nepal, NPL
27.551756, 2040-2059, giss_e2_h, Aug Average, Nepal, NPL
26.69509, 2040-2059, giss_e2_h, Sep Average, Nepal, NPL
23.813763, 2040-2059, giss_e2_h, Oct Average, Nepal, NPL
19.776829, 2040-2059, giss_e2_h, Nov Average, Nepal, NPL
16.949446, 2040-2059, giss_e2_h, Dec Average, Nepal, NPL
16.349813, 2040-2059, giss_e2_r, Jan Average, Nepal, NPL
17.349873, 2040-2059, giss_e2_r, Feb Average, Nepal, NPL
20.109705, 2040-2059, giss_e2_r, Mar Average, Nepal, NPL
24.25963, 2040-2059, giss_e2_r, Apr Average, Nepal, NPL
27.294586, 2040-2059, giss_e2_r, May Average, Nepal, NPL
28.786097, 2040-2059, giss_e2_r, Jun Average, Nepal, NPL
29.449291, 2040-2059, giss_e2_r, Jul Average, Nepal, NPL
27.81756, 2040-2059, giss_e2_r, Aug Average, Nepal, NPL
26.632675, 2040-2059, giss_e2_r, Sep Average, Nepal, NPL
24.196966, 2040-2059, giss_e2_r, Oct Average, Nepal, NPL
19.859701, 2040-2059, giss_e2_r, Nov Average, Nepal, NPL
17.028307, 2040-2059, giss_e2_r, Dec Average, Nepal, NPL
5.455881, 2040-2059, ipsl_cm5a_mr, Jan Average, Nepal, NPL
6.3479047, 2040-2059, ipsl_cm5a_mr, Feb Average, Nepal, NPL
9.394472, 2040-2059, ipsl_cm5a_mr, Mar Average, Nepal, NPL
14.505234, 2040-2059, ipsl_cm5a_mr, Apr Average, Nepal, NPL
18.055986, 2040-2059, ipsl_cm5a_mr, May Average, Nepal, NPL
20.469332, 2040-2059, ipsl_cm5a_mr, Jun Average, Nepal, NPL
22.084694, 2040-2059, ipsl_cm5a_mr, Jul Average, Nepal, NPL
22.241089, 2040-2059, ipsl_cm5a_mr, Aug Average, Nepal, NPL
20.696686, 2040-2059, ipsl_cm5a_mr, Sep Average, Nepal, NPL
15.939593, 2040-2059, ipsl_cm5a_mr, Oct Average, Nepal, NPL
10.891056, 2040-2059, ipsl_cm5a_mr, Nov Average, Nepal, NPL
7.025596, 2040-2059, ipsl_cm5a_mr, Dec Average, Nepal, NPL
2.5675833, 2040-2059, miroc_esm, Jan Average, Nepal, NPL
2.265141, 2040-2059, miroc_esm, Feb Average, Nepal, NPL
5.688933, 2040-2059, miroc_esm, Mar Average, Nepal, NPL
10.983615, 2040-2059, miroc_esm, Apr Average, Nepal, NPL
14.4854965, 2040-2059, miroc_esm, May Average, Nepal, NPL
17.308958, 2040-2059, miroc_esm, Jun Average, Nepal, NPL
17.719576, 2040-2059, miroc_esm, Jul Average, Nepal, NPL
17.271149, 2040-2059, miroc_esm, Aug Average, Nepal, NPL
16.223604, 2040-2059, miroc_esm, Sep Average, Nepal, NPL
12.77623, 2040-2059, miroc_esm, Oct Average, Nepal, NPL
8.007335, 2040-2059, miroc_esm, Nov Average, Nepal, NPL
4.6410427, 2040-2059, miroc_esm, Dec Average, Nepal, NPL
2.1869583, 2040-2059, miroc_esm_chem, Jan Average, Nepal, NPL
2.8536854, 2040-2059, miroc_esm_chem, Feb Average, Nepal, NPL
6.459291, 2040-2059, miroc_esm_chem, Mar Average, Nepal, NPL
10.955824, 2040-2059, miroc_esm_chem, Apr Average, Nepal, NPL
14.900471, 2040-2059, miroc_esm_chem, May Average, Nepal, NPL
17.54098, 2040-2059, miroc_esm_chem, Jun Average, Nepal, NPL
17.910128, 2040-2059, miroc_esm_chem, Jul Average, Nepal, NPL
17.338337, 2040-2059, miroc_esm_chem, Aug Average, Nepal, NPL
16.436867, 2040-2059, miroc_esm_chem, Sep Average, Nepal, NPL
13.2362385, 2040-2059, miroc_esm_chem, Oct Average, Nepal, NPL
8.409618, 2040-2059, miroc_esm_chem, Nov Average, Nepal, NPL
4.509819, 2040-2059, miroc_esm_chem, Dec Average, Nepal, NPL
6.9307423, 2040-2059, miroc5, Jan Average, Nepal, NPL
9.167073, 2040-2059, miroc5, Feb Average, Nepal, NPL
13.023117, 2040-2059, miroc5, Mar Average, Nepal, NPL
18.131521, 2040-2059, miroc5, Apr Average, Nepal, NPL
21.741083, 2040-2059, miroc5, May Average, Nepal, NPL
22.920483, 2040-2059, miroc5, Jun Average, Nepal, NPL
21.541628, 2040-2059, miroc5, Jul Average, Nepal, NPL
21.111465, 2040-2059, miroc5, Aug Average, Nepal, NPL
20.109121, 2040-2059, miroc5, Sep Average, Nepal, NPL
17.35332, 2040-2059, miroc5, Oct Average, Nepal, NPL
12.513074, 2040-2059, miroc5, Nov Average, Nepal, NPL
8.418235, 2040-2059, miroc5, Dec Average, Nepal, NPL
5.1307592, 2040-2059, mri_cgcm3, Jan Average, Nepal, NPL
7.913128, 2040-2059, mri_cgcm3, Feb Average, Nepal, NPL
13.440867, 2040-2059, mri_cgcm3, Mar Average, Nepal, NPL
18.616293, 2040-2059, mri_cgcm3, Apr Average, Nepal, NPL
23.930109, 2040-2059, mri_cgcm3, May Average, Nepal, NPL
26.697613, 2040-2059, mri_cgcm3, Jun Average, Nepal, NPL
25.746145, 2040-2059, mri_cgcm3, Jul Average, Nepal, NPL
23.40571, 2040-2059, mri_cgcm3, Aug Average, Nepal, NPL
20.899763, 2040-2059, mri_cgcm3, Sep Average, Nepal, NPL
16.101715, 2040-2059, mri_cgcm3, Oct Average, Nepal, NPL
10.879434, 2040-2059, mri_cgcm3, Nov Average, Nepal, NPL
6.031875, 2040-2059, mri_cgcm3, Dec Average, Nepal, NPL
3.6897824, 2040-2059, noresm1_m, Jan Average, Nepal, NPL
4.503657, 2040-2059, noresm1_m, Feb Average, Nepal, NPL
7.8262525, 2040-2059, noresm1_m, Mar Average, Nepal, NPL
13.170917, 2040-2059, noresm1_m, Apr Average, Nepal, NPL
17.397926, 2040-2059, noresm1_m, May Average, Nepal, NPL
20.523369, 2040-2059, noresm1_m, Jun Average, Nepal, NPL
20.328083, 2040-2059, noresm1_m, Jul Average, Nepal, NPL
19.980556, 2040-2059, noresm1_m, Aug Average, Nepal, NPL
18.428661, 2040-2059, noresm1_m, Sep Average, Nepal, NPL
13.05585, 2040-2059, noresm1_m, Oct Average, Nepal, NPL
7.948592, 2040-2059, noresm1_m, Nov Average, Nepal, NPL
5.0439854, 2040-2059, noresm1_m, Dec Average, Nepal, NPL
1.634219, 2040-2059, Ensemble (10th Percentile), Jan Average, Nepal, NPL
1.3282475, 2040-2059, Ensemble (10th Percentile), Feb Average, Nepal, NPL
1.2289242, 2040-2059, Ensemble (10th Percentile), Mar Average, Nepal, NPL
1.4561627, 2040-2059, Ensemble (10th Percentile), Apr Average, Nepal, NPL
1.5072182, 2040-2059, Ensemble (10th Percentile), May Average, Nepal, NPL
1.0953938, 2040-2059, Ensemble (10th Percentile), Jun Average, Nepal, NPL
1.0517545, 2040-2059, Ensemble (10th Percentile), Jul Average, Nepal, NPL
1.0993184, 2040-2059, Ensemble (10th Percentile), Aug Average, Nepal, NPL
1.1628357, 2040-2059, Ensemble (10th Percentile), Sep Average, Nepal, NPL
1.3253957, 2040-2059, Ensemble (10th Percentile), Oct Average, Nepal, NPL
1.5088094, 2040-2059, Ensemble (10th Percentile), Nov Average, Nepal, NPL
1.4431267, 2040-2059, Ensemble (10th Percentile), Dec Average, Nepal, NPL
2.5750368, 2040-2059, Ensemble (50th Percentile), Jan Average, Nepal, NPL
2.343181, 2040-2059, Ensemble (50th Percentile), Feb Average, Nepal, NPL
2.312771, 2040-2059, Ensemble (50th Percentile), Mar Average, Nepal, NPL
2.5052953, 2040-2059, Ensemble (50th Percentile), Apr Average, Nepal, NPL
2.1857388, 2040-2059, Ensemble (50th Percentile), May Average, Nepal, NPL
1.9876701, 2040-2059, Ensemble (50th Percentile), Jun Average, Nepal, NPL
1.7314365, 2040-2059, Ensemble (50th Percentile), Jul Average, Nepal, NPL
1.6370654, 2040-2059, Ensemble (50th Percentile), Aug Average, Nepal, NPL
1.8515941, 2040-2059, Ensemble (50th Percentile), Sep Average, Nepal, NPL
2.1434133, 2040-2059, Ensemble (50th Percentile), Oct Average, Nepal, NPL
2.146795, 2040-2059, Ensemble (50th Percentile), Nov Average, Nepal, NPL
2.1961784, 2040-2059, Ensemble (50th Percentile), Dec Average, Nepal, NPL
4.7274327, 2040-2059, Ensemble (90th Percentile), Jan Average, Nepal, NPL
4.005176, 2040-2059, Ensemble (90th Percentile), Feb Average, Nepal, NPL
3.885916, 2040-2059, Ensemble (90th Percentile), Mar Average, Nepal, NPL
4.0971413, 2040-2059, Ensemble (90th Percentile), Apr Average, Nepal, NPL
3.4929466, 2040-2059, Ensemble (90th Percentile), May Average, Nepal, NPL
3.2511582, 2040-2059, Ensemble (90th Percentile), Jun Average, Nepal, NPL
2.5916457, 2040-2059, Ensemble (90th Percentile), Jul Average, Nepal, NPL
2.579639, 2040-2059, Ensemble (90th Percentile), Aug Average, Nepal, NPL
2.921912, 2040-2059, Ensemble (90th Percentile), Sep Average, Nepal, NPL
3.343826, 2040-2059, Ensemble (90th Percentile), Oct Average, Nepal, NPL
2.9186244, 2040-2059, Ensemble (90th Percentile), Nov Average, Nepal, NPL
3.8571157, 2040-2059, Ensemble (90th Percentile), Dec Average, Nepal, NPL
