Monthly Min-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
-0.22841556, 2080-2099, fio_esm, Jun Anomaly, Nepal, NPL
0.39492935, 2080-2099, fio_esm, Jul Anomaly, Nepal, NPL
0.08389834, 2080-2099, fio_esm, Aug Anomaly, Nepal, NPL
-0.042051997, 2080-2099, fio_esm, Sep Anomaly, Nepal, NPL
0.20709059, 2080-2099, fio_esm, Oct Anomaly, Nepal, NPL
0.07959093, 2080-2099, fio_esm, Nov Anomaly, Nepal, NPL
-0.24025294, 2080-2099, fio_esm, Dec Anomaly, Nepal, NPL
3.2024832, 2080-2099, gfdl_cm3, Jan Anomaly, Nepal, NPL
2.45096, 2080-2099, gfdl_cm3, Feb Anomaly, Nepal, NPL
2.1479347, 2080-2099, gfdl_cm3, Mar Anomaly, Nepal, NPL
2.2868495, 2080-2099, gfdl_cm3, Apr Anomaly, Nepal, NPL
3.098497, 2080-2099, gfdl_cm3, May Anomaly, Nepal, NPL
3.0300455, 2080-2099, gfdl_cm3, Jun Anomaly, Nepal, NPL
2.6405368, 2080-2099, gfdl_cm3, Jul Anomaly, Nepal, NPL
2.8969758, 2080-2099, gfdl_cm3, Aug Anomaly, Nepal, NPL
3.1415172, 2080-2099, gfdl_cm3, Sep Anomaly, Nepal, NPL
2.7225478, 2080-2099, gfdl_cm3, Oct Anomaly, Nepal, NPL
2.5545733, 2080-2099, gfdl_cm3, Nov Anomaly, Nepal, NPL
2.4829462, 2080-2099, gfdl_cm3, Dec Anomaly, Nepal, NPL
1.003196, 2080-2099, gfdl_esm2m, Jan Anomaly, Nepal, NPL
-0.09007158, 2080-2099, gfdl_esm2m, Feb Anomaly, Nepal, NPL
0.7280652, 2080-2099, gfdl_esm2m, Mar Anomaly, Nepal, NPL
0.7244941, 2080-2099, gfdl_esm2m, Apr Anomaly, Nepal, NPL
1.3593186, 2080-2099, gfdl_esm2m, May Anomaly, Nepal, NPL
1.1992986, 2080-2099, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.1160805, 2080-2099, gfdl_esm2m, Jul Anomaly, Nepal, NPL
0.7631588, 2080-2099, gfdl_esm2m, Aug Anomaly, Nepal, NPL
0.6575522, 2080-2099, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.4721133, 2080-2099, gfdl_esm2m, Oct Anomaly, Nepal, NPL
0.5081058, 2080-2099, gfdl_esm2m, Nov Anomaly, Nepal, NPL
-0.15551627, 2080-2099, gfdl_esm2m, Dec Anomaly, Nepal, NPL
0.71570903, 2080-2099, giss_e2_h, Jan Anomaly, Nepal, NPL
0.6509535, 2080-2099, giss_e2_h, Feb Anomaly, Nepal, NPL
0.72833484, 2080-2099, giss_e2_h, Mar Anomaly, Nepal, NPL
0.8662819, 2080-2099, giss_e2_h, Apr Anomaly, Nepal, NPL
0.73987013, 2080-2099, giss_e2_h, May Anomaly, Nepal, NPL
0.84322625, 2080-2099, giss_e2_h, Jun Anomaly, Nepal, NPL
0.9561415, 2080-2099, giss_e2_h, Jul Anomaly, Nepal, NPL
1.11643, 2080-2099, giss_e2_h, Aug Anomaly, Nepal, NPL
0.99075586, 2080-2099, giss_e2_h, Sep Anomaly, Nepal, NPL
0.812243, 2080-2099, giss_e2_h, Oct Anomaly, Nepal, NPL
0.60810703, 2080-2099, giss_e2_h, Nov Anomaly, Nepal, NPL
0.26312014, 2080-2099, giss_e2_h, Dec Anomaly, Nepal, NPL
0.11018581, 2080-2099, giss_e2_r, Jan Anomaly, Nepal, NPL
0.5776913, 2080-2099, giss_e2_r, Feb Anomaly, Nepal, NPL
0.46158367, 2080-2099, giss_e2_r, Mar Anomaly, Nepal, NPL
0.45457983, 2080-2099, giss_e2_r, Apr Anomaly, Nepal, NPL
0.25070027, 2080-2099, giss_e2_r, May Anomaly, Nepal, NPL
0.5452905, 2080-2099, giss_e2_r, Jun Anomaly, Nepal, NPL
0.9069129, 2080-2099, giss_e2_r, Jul Anomaly, Nepal, NPL
0.39150444, 2080-2099, giss_e2_r, Aug Anomaly, Nepal, NPL
0.514584, 2080-2099, giss_e2_r, Sep Anomaly, Nepal, NPL
0.7713757, 2080-2099, giss_e2_r, Oct Anomaly, Nepal, NPL
0.65925694, 2080-2099, giss_e2_r, Nov Anomaly, Nepal, NPL
0.08111424, 2080-2099, giss_e2_r, Dec Anomaly, Nepal, NPL
2.535672, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
2.192807, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
1.6325556, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
1.7280338, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
1.0568414, 2080-2099, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
0.9590203, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
0.8034112, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
0.82745904, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
0.96175617, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
1.2604805, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
1.4761297, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
1.9560513, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
2.4274964, 2080-2099, miroc_esm, Jan Anomaly, Nepal, NPL
1.8817517, 2080-2099, miroc_esm, Feb Anomaly, Nepal, NPL
1.4118823, 2080-2099, miroc_esm, Mar Anomaly, Nepal, NPL
1.9541355, 2080-2099, miroc_esm, Apr Anomaly, Nepal, NPL
1.78036, 2080-2099, miroc_esm, May Anomaly, Nepal, NPL
1.7604684, 2080-2099, miroc_esm, Jun Anomaly, Nepal, NPL
1.1742599, 2080-2099, miroc_esm, Jul Anomaly, Nepal, NPL
1.2336918, 2080-2099, miroc_esm, Aug Anomaly, Nepal, NPL
1.5408026, 2080-2099, miroc_esm, Sep Anomaly, Nepal, NPL
1.4237714, 2080-2099, miroc_esm, Oct Anomaly, Nepal, NPL
1.6349921, 2080-2099, miroc_esm, Nov Anomaly, Nepal, NPL
2.4332645, 2080-2099, miroc_esm, Dec Anomaly, Nepal, NPL
3.3041031, 2080-2099, miroc_esm_chem, Jan Anomaly, Nepal, NPL
2.4432871, 2080-2099, miroc_esm_chem, Feb Anomaly, Nepal, NPL
1.6850078, 2080-2099, miroc_esm_chem, Mar Anomaly, Nepal, NPL
1.9636374, 2080-2099, miroc_esm_chem, Apr Anomaly, Nepal, NPL
2.2645733, 2080-2099, miroc_esm_chem, May Anomaly, Nepal, NPL
1.7094711, 2080-2099, miroc_esm_chem, Jun Anomaly, Nepal, NPL
1.2357264, 2080-2099, miroc_esm_chem, Jul Anomaly, Nepal, NPL
1.239905, 2080-2099, miroc_esm_chem, Aug Anomaly, Nepal, NPL
1.5122169, 2080-2099, miroc_esm_chem, Sep Anomaly, Nepal, NPL
1.3661681, 2080-2099, miroc_esm_chem, Oct Anomaly, Nepal, NPL
1.4928128, 2080-2099, miroc_esm_chem, Nov Anomaly, Nepal, NPL
2.4873323, 2080-2099, miroc_esm_chem, Dec Anomaly, Nepal, NPL
1.1666816, 2080-2099, miroc5, Jan Anomaly, Nepal, NPL
0.95010114, 2080-2099, miroc5, Feb Anomaly, Nepal, NPL
0.82794863, 2080-2099, miroc5, Mar Anomaly, Nepal, NPL
1.2430204, 2080-2099, miroc5, Apr Anomaly, Nepal, NPL
1.5228175, 2080-2099, miroc5, May Anomaly, Nepal, NPL
1.1409873, 2080-2099, miroc5, Jun Anomaly, Nepal, NPL
0.8826556, 2080-2099, miroc5, Jul Anomaly, Nepal, NPL
1.2364453, 2080-2099, miroc5, Aug Anomaly, Nepal, NPL
1.1228408, 2080-2099, miroc5, Sep Anomaly, Nepal, NPL
1.2994543, 2080-2099, miroc5, Oct Anomaly, Nepal, NPL
1.010331, 2080-2099, miroc5, Nov Anomaly, Nepal, NPL
1.0053891, 2080-2099, miroc5, Dec Anomaly, Nepal, NPL
0.96905833, 2080-2099, mri_cgcm3, Jan Anomaly, Nepal, NPL
1.1550015, 2080-2099, mri_cgcm3, Feb Anomaly, Nepal, NPL
1.5046053, 2080-2099, mri_cgcm3, Mar Anomaly, Nepal, NPL
1.4938884, 2080-2099, mri_cgcm3, Apr Anomaly, Nepal, NPL
0.9773613, 2080-2099, mri_cgcm3, May Anomaly, Nepal, NPL
1.1860527, 2080-2099, mri_cgcm3, Jun Anomaly, Nepal, NPL
1.3363944, 2080-2099, mri_cgcm3, Jul Anomaly, Nepal, NPL
1.1678427, 2080-2099, mri_cgcm3, Aug Anomaly, Nepal, NPL
1.2145046, 2080-2099, mri_cgcm3, Sep Anomaly, Nepal, NPL
0.74609774, 2080-2099, mri_cgcm3, Oct Anomaly, Nepal, NPL
0.8130426, 2080-2099, mri_cgcm3, Nov Anomaly, Nepal, NPL
1.2351483, 2080-2099, mri_cgcm3, Dec Anomaly, Nepal, NPL
1.8149474, 2080-2099, noresm1_m, Jan Anomaly, Nepal, NPL
1.1509709, 2080-2099, noresm1_m, Feb Anomaly, Nepal, NPL
0.9517907, 2080-2099, noresm1_m, Mar Anomaly, Nepal, NPL
0.8369501, 2080-2099, noresm1_m, Apr Anomaly, Nepal, NPL
1.7338051, 2080-2099, noresm1_m, May Anomaly, Nepal, NPL
1.0632946, 2080-2099, noresm1_m, Jun Anomaly, Nepal, NPL
0.8011552, 2080-2099, noresm1_m, Jul Anomaly, Nepal, NPL
0.8594631, 2080-2099, noresm1_m, Aug Anomaly, Nepal, NPL
1.0042018, 2080-2099, noresm1_m, Sep Anomaly, Nepal, NPL
1.4005014, 2080-2099, noresm1_m, Oct Anomaly, Nepal, NPL
1.418482, 2080-2099, noresm1_m, Nov Anomaly, Nepal, NPL
1.3796177, 2080-2099, noresm1_m, Dec Anomaly, Nepal, NPL
0.09236662, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
0.09357975, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
0.3924269, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
0.13791919, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
0.08072968, 2080-2099, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
0.2806965, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
0.5360321, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
0.2940698, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.29143253, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
0.49735937, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
0.3484006, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
-0.16722955, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.4875664, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
1.0328522, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
1.0382558, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
1.2472651, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.3168958, 2080-2099, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
1.1786145, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
1.0171974, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
1.0318236, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
1.0112879, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
1.210388, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.1358532, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
1.1871384, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
3.1963096, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
2.5920446, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
2.075731, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
2.2352326, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
2.598316, 2080-2099, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
2.541271, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
2.2065017, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
2.2562964, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
2.2077086, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
2.467285, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
2.264033, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
2.6442199, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
