Number of Summer Days (Tmax > 25°C) - (Days), Year, Model, Statistics, ISO3
2.02705, 2080-2099, ccsm4, May Anomaly, NPL
3.86113, 2080-2099, ccsm4, Jun Anomaly, NPL
4.89185, 2080-2099, ccsm4, Jul Anomaly, NPL
5.02103, 2080-2099, ccsm4, Aug Anomaly, NPL
5.64269, 2080-2099, ccsm4, Sep Anomaly, NPL
6.35176, 2080-2099, ccsm4, Oct Anomaly, NPL
7.59126, 2080-2099, ccsm4, Nov Anomaly, NPL
5.40547, 2080-2099, ccsm4, Dec Anomaly, NPL
3.70964, 2080-2099, cesm1_bgc, Jan Anomaly, NPL
4.17872, 2080-2099, cesm1_bgc, Feb Anomaly, NPL
6.12737, 2080-2099, cesm1_bgc, Mar Anomaly, NPL
2.98835, 2080-2099, cesm1_bgc, Apr Anomaly, NPL
1.63228, 2080-2099, cesm1_bgc, May Anomaly, NPL
3.70737, 2080-2099, cesm1_bgc, Jun Anomaly, NPL
5.48486, 2080-2099, cesm1_bgc, Jul Anomaly, NPL
4.65667, 2080-2099, cesm1_bgc, Aug Anomaly, NPL
6.34077, 2080-2099, cesm1_bgc, Sep Anomaly, NPL
6.26793, 2080-2099, cesm1_bgc, Oct Anomaly, NPL
8.16681, 2080-2099, cesm1_bgc, Nov Anomaly, NPL
5.17535, 2080-2099, cesm1_bgc, Dec Anomaly, NPL
6.35297, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
6.96725, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
5.22279, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
3.08923, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
3.19696, 2080-2099, cesm1_cam5, May Anomaly, NPL
5.80977, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
6.95677, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
6.52497, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
7.08063, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
6.5521, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
9.17511, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
7.01127, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
3.46388, 2080-2099, cmcc_cesm, Jan Anomaly, NPL
6.84504, 2080-2099, cmcc_cesm, Feb Anomaly, NPL
8.22272, 2080-2099, cmcc_cesm, Mar Anomaly, NPL
5.35801, 2080-2099, cmcc_cesm, Apr Anomaly, NPL
3.50621, 2080-2099, cmcc_cesm, May Anomaly, NPL
4.52416, 2080-2099, cmcc_cesm, Jun Anomaly, NPL
3.32304, 2080-2099, cmcc_cesm, Jul Anomaly, NPL
2.8208, 2080-2099, cmcc_cesm, Aug Anomaly, NPL
3.4297, 2080-2099, cmcc_cesm, Sep Anomaly, NPL
5.41841, 2080-2099, cmcc_cesm, Oct Anomaly, NPL
6.14791, 2080-2099, cmcc_cesm, Nov Anomaly, NPL
3.90475, 2080-2099, cmcc_cesm, Dec Anomaly, NPL
3.23671, 2080-2099, cmcc_cm, Jan Anomaly, NPL
8.26346, 2080-2099, cmcc_cm, Feb Anomaly, NPL
8.52367, 2080-2099, cmcc_cm, Mar Anomaly, NPL
3.45466, 2080-2099, cmcc_cm, Apr Anomaly, NPL
1.95054, 2080-2099, cmcc_cm, May Anomaly, NPL
2.99858, 2080-2099, cmcc_cm, Jun Anomaly, NPL
6.06144, 2080-2099, cmcc_cm, Jul Anomaly, NPL
6.59125, 2080-2099, cmcc_cm, Aug Anomaly, NPL
5.4749, 2080-2099, cmcc_cm, Sep Anomaly, NPL
7.98775, 2080-2099, cmcc_cm, Oct Anomaly, NPL
7.95374, 2080-2099, cmcc_cm, Nov Anomaly, NPL
4.39966, 2080-2099, cmcc_cm, Dec Anomaly, NPL
5.05464, 2080-2099, cmcc_cms, Jan Anomaly, NPL
8.79648, 2080-2099, cmcc_cms, Feb Anomaly, NPL
10.2708, 2080-2099, cmcc_cms, Mar Anomaly, NPL
4.81116, 2080-2099, cmcc_cms, Apr Anomaly, NPL
3.01337, 2080-2099, cmcc_cms, May Anomaly, NPL
4.14785, 2080-2099, cmcc_cms, Jun Anomaly, NPL
5.54315, 2080-2099, cmcc_cms, Jul Anomaly, NPL
5.47081, 2080-2099, cmcc_cms, Aug Anomaly, NPL
5.73443, 2080-2099, cmcc_cms, Sep Anomaly, NPL
8.14496, 2080-2099, cmcc_cms, Oct Anomaly, NPL
8.43733, 2080-2099, cmcc_cms, Nov Anomaly, NPL
6.42544, 2080-2099, cmcc_cms, Dec Anomaly, NPL
1.50489, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
4.34688, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
4.47133, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
3.34264, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
1.44182, 2080-2099, cnrm_cm5, May Anomaly, NPL
2.11557, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
3.47255, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
4.62374, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
4.01397, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
4.95268, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
6.1806, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
2.23613, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
2.19009, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
5.73415, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
8.12711, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
4.17928, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
1.68224, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
3.7607, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
6.05753, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
4.33673, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
3.71958, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
4.97455, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
5.31158, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
3.10786, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
6.77372, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
7.11819, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
7.88481, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
4.84849, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
5.20693, 2080-2099, gfdl_cm3, May Anomaly, NPL
5.21655, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
5.36248, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
5.4843, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
6.43782, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
8.54919, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
9.76145, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
7.77859, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
2.63078, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
4.08635, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
6.06266, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
3.81383, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
2.50462, 2080-2099, gfdl_esm2g, May Anomaly, NPL
3.78419, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
4.56118, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
3.96826, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
5.55084, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
7.34681, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
6.36804, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
3.17043, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
3.2208, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
4.28747, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
6.20306, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
3.47949, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
2.54533, 2080-2099, gfdl_esm2m, May Anomaly, NPL
3.63113, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
4.00696, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
4.53216, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
5.78354, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
7.35145, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
6.28167, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
3.00541, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
2.97378, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
5.47439, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
7.17402, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
4.71528, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
2.00764, 2080-2099, hadgem2_ao, May Anomaly, NPL
1.98017, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
2.35813, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
2.5248, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
3.31939, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
6.24832, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
9.27703, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
4.51367, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
6.12846, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
9.12633, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
8.72934, 2080-2099, hadgem2_cc, Mar Anomaly, NPL
5.37158, 2080-2099, hadgem2_cc, Apr Anomaly, NPL
3.83891, 2080-2099, hadgem2_cc, May Anomaly, NPL
2.97169, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
3.02956, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
2.97508, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
3.04929, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
7.1351, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
11.0104, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
7.36273, 2080-2099, hadgem2_cc, Dec Anomaly, NPL
6.20343, 2080-2099, hadgem2_es, Jan Anomaly, NPL
9.24763, 2080-2099, hadgem2_es, Feb Anomaly, NPL
7.87681, 2080-2099, hadgem2_es, Mar Anomaly, NPL
5.64713, 2080-2099, hadgem2_es, Apr Anomaly, NPL
3.35019, 2080-2099, hadgem2_es, May Anomaly, NPL
2.89716, 2080-2099, hadgem2_es, Jun Anomaly, NPL
3.18694, 2080-2099, hadgem2_es, Jul Anomaly, NPL
2.90942, 2080-2099, hadgem2_es, Aug Anomaly, NPL
3.26353, 2080-2099, hadgem2_es, Sep Anomaly, NPL
6.71605, 2080-2099, hadgem2_es, Oct Anomaly, NPL
10.4436, 2080-2099, hadgem2_es, Nov Anomaly, NPL
7.12979, 2080-2099, hadgem2_es, Dec Anomaly, NPL
3.11711, 2080-2099, inmcm4, Jan Anomaly, NPL
5.36796, 2080-2099, inmcm4, Feb Anomaly, NPL
5.69163, 2080-2099, inmcm4, Mar Anomaly, NPL
2.62267, 2080-2099, inmcm4, Apr Anomaly, NPL
1.11487, 2080-2099, inmcm4, May Anomaly, NPL
0.93911, 2080-2099, inmcm4, Jun Anomaly, NPL
1.99991, 2080-2099, inmcm4, Jul Anomaly, NPL
2.4212, 2080-2099, inmcm4, Aug Anomaly, NPL
3.2437, 2080-2099, inmcm4, Sep Anomaly, NPL
4.8723, 2080-2099, inmcm4, Oct Anomaly, NPL
2.7492, 2080-2099, inmcm4, Nov Anomaly, NPL
2.85196, 2080-2099, inmcm4, Dec Anomaly, NPL
4.71882, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
7.52461, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
10.6625, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
7.33396, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
3.97734, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
1.56004, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
4.60287, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
4.58867, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
4.822, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
8.71316, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
10.5656, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
5.92902, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
5.01367, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
6.8509, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
9.09455, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
6.42791, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
2.97321, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
2.07804, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
3.68961, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
4.75242, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
5.30255, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
8.05954, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
10.3116, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
5.38326, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
1.34814, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
1.85569, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
4.40156, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
4.78841, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
3.68627, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
2.35657, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
2.81185, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
2.52366, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
1.40875, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
5.44358, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
5.54274, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
2.14394, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
3.0884, 2080-2099, miroc5, Jan Anomaly, NPL
4.48539, 2080-2099, miroc5, Feb Anomaly, NPL
6.47552, 2080-2099, miroc5, Mar Anomaly, NPL
3.8148, 2080-2099, miroc5, Apr Anomaly, NPL
2.55333, 2080-2099, miroc5, May Anomaly, NPL
3.27383, 2080-2099, miroc5, Jun Anomaly, NPL
3.35121, 2080-2099, miroc5, Jul Anomaly, NPL
4.27553, 2080-2099, miroc5, Aug Anomaly, NPL
3.84421, 2080-2099, miroc5, Sep Anomaly, NPL
4.42876, 2080-2099, miroc5, Oct Anomaly, NPL
6.20244, 2080-2099, miroc5, Nov Anomaly, NPL
3.83596, 2080-2099, miroc5, Dec Anomaly, NPL
8.13758, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
10.7563, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
11.5102, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
6.82668, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
4.24588, 2080-2099, miroc_esm_chem, May Anomaly, NPL
4.50053, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
3.19666, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
4.45445, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
3.87212, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
6.11414, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
8.68847, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
8.58859, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
6.68548, 2080-2099, miroc_esm, Jan Anomaly, NPL
9.1059, 2080-2099, miroc_esm, Feb Anomaly, NPL
10.2883, 2080-2099, miroc_esm, Mar Anomaly, NPL
5.92957, 2080-2099, miroc_esm, Apr Anomaly, NPL
3.45757, 2080-2099, miroc_esm, May Anomaly, NPL
3.35015, 2080-2099, miroc_esm, Jun Anomaly, NPL
2.90726, 2080-2099, miroc_esm, Jul Anomaly, NPL
4.11002, 2080-2099, miroc_esm, Aug Anomaly, NPL
3.88414, 2080-2099, miroc_esm, Sep Anomaly, NPL
7.27603, 2080-2099, miroc_esm, Oct Anomaly, NPL
8.58649, 2080-2099, miroc_esm, Nov Anomaly, NPL
5.94673, 2080-2099, miroc_esm, Dec Anomaly, NPL
4.35481, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
6.17807, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
8.76383, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
4.48576, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
2.48117, 2080-2099, mpi_esm_lr, May Anomaly, NPL
3.82889, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
5.6811, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
5.86441, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
5.11635, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
6.28945, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
8.08677, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
5.14751, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
3.69177, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
4.62186, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
6.68996, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
3.82107, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
2.61343, 2080-2099, mpi_esm_mr, May Anomaly, NPL
3.45903, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
5.66292, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
5.25105, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
4.62795, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
6.05676, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
6.49923, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
4.29867, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.7798, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
2.69442, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
6.87607, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
4.42611, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
1.32465, 2080-2099, mri_cgcm3, May Anomaly, NPL
2.17061, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
3.36593, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
4.04612, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
4.44041, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
5.25364, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
4.13125, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
0.93471, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
0.53986, 2080-2099, mri_esm1, Jan Anomaly, NPL
2.56463, 2080-2099, mri_esm1, Feb Anomaly, NPL
6.19429, 2080-2099, mri_esm1, Mar Anomaly, NPL
3.38113, 2080-2099, mri_esm1, Apr Anomaly, NPL
1.04761, 2080-2099, mri_esm1, May Anomaly, NPL
2.47475, 2080-2099, mri_esm1, Jun Anomaly, NPL
3.67432, 2080-2099, mri_esm1, Jul Anomaly, NPL
3.74133, 2080-2099, mri_esm1, Aug Anomaly, NPL
4.19473, 2080-2099, mri_esm1, Sep Anomaly, NPL
4.97949, 2080-2099, mri_esm1, Oct Anomaly, NPL
4.93511, 2080-2099, mri_esm1, Nov Anomaly, NPL
0.96226, 2080-2099, mri_esm1, Dec Anomaly, NPL
3.56353, 2080-2099, noresm1_m, Jan Anomaly, NPL
3.82178, 2080-2099, noresm1_m, Feb Anomaly, NPL
7.92967, 2080-2099, noresm1_m, Mar Anomaly, NPL
4.33324, 2080-2099, noresm1_m, Apr Anomaly, NPL
2.06813, 2080-2099, noresm1_m, May Anomaly, NPL
4.35137, 2080-2099, noresm1_m, Jun Anomaly, NPL
4.58674, 2080-2099, noresm1_m, Jul Anomaly, NPL
4.59286, 2080-2099, noresm1_m, Aug Anomaly, NPL
4.99323, 2080-2099, noresm1_m, Sep Anomaly, NPL
5.47863, 2080-2099, noresm1_m, Oct Anomaly, NPL
7.50038, 2080-2099, noresm1_m, Nov Anomaly, NPL
4.65575, 2080-2099, noresm1_m, Dec Anomaly, NPL
0.91964, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
1.98026, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
5.10383, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
3.23838, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
0.62258, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
0.88197, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
0.77685, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
1.94635, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
2.79782, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
3.21834, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
3.18764, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
0.90973, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
3.8396, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
5.90323, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
8.1135, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
4.53369, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
2.43305, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
3.04464, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
4.13008, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
4.46452, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
4.50233, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
6.28091, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
8.00557, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
4.81986, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
7.01984, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
9.68452, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
10.6509, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
