Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
-0.1005, 2060-2079, canesm2, Nov Anomaly, NPL
0.0334, 2060-2079, canesm2, Dec Anomaly, NPL
0.60415, 2060-2079, ccsm4, Jan Anomaly, NPL
-0.1667, 2060-2079, ccsm4, Feb Anomaly, NPL
-0.5208, 2060-2079, ccsm4, Mar Anomaly, NPL
0.02547, 2060-2079, ccsm4, Apr Anomaly, NPL
-0.0654, 2060-2079, ccsm4, May Anomaly, NPL
-0.256, 2060-2079, ccsm4, Jun Anomaly, NPL
1.27177, 2060-2079, ccsm4, Jul Anomaly, NPL
2.19118, 2060-2079, ccsm4, Aug Anomaly, NPL
0.17046, 2060-2079, ccsm4, Sep Anomaly, NPL
0.04889, 2060-2079, ccsm4, Oct Anomaly, NPL
-0.3517, 2060-2079, ccsm4, Nov Anomaly, NPL
-0.7236, 2060-2079, ccsm4, Dec Anomaly, NPL
0.08443, 2060-2079, cesm1_bgc, Jan Anomaly, NPL
-0.4069, 2060-2079, cesm1_bgc, Feb Anomaly, NPL
0.08239, 2060-2079, cesm1_bgc, Mar Anomaly, NPL
0.11081, 2060-2079, cesm1_bgc, Apr Anomaly, NPL
0.01963, 2060-2079, cesm1_bgc, May Anomaly, NPL
-0.2442, 2060-2079, cesm1_bgc, Jun Anomaly, NPL
1.87768, 2060-2079, cesm1_bgc, Jul Anomaly, NPL
1.45172, 2060-2079, cesm1_bgc, Aug Anomaly, NPL
1.13934, 2060-2079, cesm1_bgc, Sep Anomaly, NPL
1.24998, 2060-2079, cesm1_bgc, Oct Anomaly, NPL
-0.0079, 2060-2079, cesm1_bgc, Nov Anomaly, NPL
-0.5216, 2060-2079, cesm1_bgc, Dec Anomaly, NPL
0.04062, 2060-2079, cesm1_cam5, Jan Anomaly, NPL
-0.0292, 2060-2079, cesm1_cam5, Feb Anomaly, NPL
0.09593, 2060-2079, cesm1_cam5, Mar Anomaly, NPL
-0.0236, 2060-2079, cesm1_cam5, Apr Anomaly, NPL
0.58772, 2060-2079, cesm1_cam5, May Anomaly, NPL
0.63969, 2060-2079, cesm1_cam5, Jun Anomaly, NPL
1.63005, 2060-2079, cesm1_cam5, Jul Anomaly, NPL
2.3339, 2060-2079, cesm1_cam5, Aug Anomaly, NPL
0.83437, 2060-2079, cesm1_cam5, Sep Anomaly, NPL
1.11069, 2060-2079, cesm1_cam5, Oct Anomaly, NPL
0.2239, 2060-2079, cesm1_cam5, Nov Anomaly, NPL
0.10949, 2060-2079, cesm1_cam5, Dec Anomaly, NPL
-0.2826, 2060-2079, cnrm_cm5, Jan Anomaly, NPL
0.03836, 2060-2079, cnrm_cm5, Feb Anomaly, NPL
-0.1125, 2060-2079, cnrm_cm5, Mar Anomaly, NPL
-0.1359, 2060-2079, cnrm_cm5, Apr Anomaly, NPL
0.12647, 2060-2079, cnrm_cm5, May Anomaly, NPL
0.27376, 2060-2079, cnrm_cm5, Jun Anomaly, NPL
-0.2505, 2060-2079, cnrm_cm5, Jul Anomaly, NPL
-0.1261, 2060-2079, cnrm_cm5, Aug Anomaly, NPL
0.51323, 2060-2079, cnrm_cm5, Sep Anomaly, NPL
0.00945, 2060-2079, cnrm_cm5, Oct Anomaly, NPL
-0.2436, 2060-2079, cnrm_cm5, Nov Anomaly, NPL
0.07284, 2060-2079, cnrm_cm5, Dec Anomaly, NPL
-0.0312, 2060-2079, csiro_mk3_6_0, Jan Anomaly, NPL
-0.208, 2060-2079, csiro_mk3_6_0, Feb Anomaly, NPL
0.02504, 2060-2079, csiro_mk3_6_0, Mar Anomaly, NPL
-0.0066, 2060-2079, csiro_mk3_6_0, Apr Anomaly, NPL
-0.0098, 2060-2079, csiro_mk3_6_0, May Anomaly, NPL
0.08952, 2060-2079, csiro_mk3_6_0, Jun Anomaly, NPL
-0.2955, 2060-2079, csiro_mk3_6_0, Jul Anomaly, NPL
0.3372, 2060-2079, csiro_mk3_6_0, Aug Anomaly, NPL
0.75157, 2060-2079, csiro_mk3_6_0, Sep Anomaly, NPL
0.11772, 2060-2079, csiro_mk3_6_0, Oct Anomaly, NPL
0.15638, 2060-2079, csiro_mk3_6_0, Nov Anomaly, NPL
0.07761, 2060-2079, csiro_mk3_6_0, Dec Anomaly, NPL
0.34948, 2060-2079, gfdl_cm3, Jan Anomaly, NPL
0.23725, 2060-2079, gfdl_cm3, Feb Anomaly, NPL
-0.0986, 2060-2079, gfdl_cm3, Mar Anomaly, NPL
-0.0643, 2060-2079, gfdl_cm3, Apr Anomaly, NPL
-0.0464, 2060-2079, gfdl_cm3, May Anomaly, NPL
0.39411, 2060-2079, gfdl_cm3, Jun Anomaly, NPL
1.75645, 2060-2079, gfdl_cm3, Jul Anomaly, NPL
3.27684, 2060-2079, gfdl_cm3, Aug Anomaly, NPL
0.09512, 2060-2079, gfdl_cm3, Sep Anomaly, NPL
-0.3265, 2060-2079, gfdl_cm3, Oct Anomaly, NPL
0.31221, 2060-2079, gfdl_cm3, Nov Anomaly, NPL
-0.7541, 2060-2079, gfdl_cm3, Dec Anomaly, NPL
-0.1243, 2060-2079, gfdl_esm2g, Jan Anomaly, NPL
0.08397, 2060-2079, gfdl_esm2g, Feb Anomaly, NPL
-0.0305, 2060-2079, gfdl_esm2g, Mar Anomaly, NPL
0.00395, 2060-2079, gfdl_esm2g, Apr Anomaly, NPL
0.09855, 2060-2079, gfdl_esm2g, May Anomaly, NPL
0.08297, 2060-2079, gfdl_esm2g, Jun Anomaly, NPL
1.20332, 2060-2079, gfdl_esm2g, Jul Anomaly, NPL
1.36438, 2060-2079, gfdl_esm2g, Aug Anomaly, NPL
-1.0722, 2060-2079, gfdl_esm2g, Sep Anomaly, NPL
-0.5285, 2060-2079, gfdl_esm2g, Oct Anomaly, NPL
0.0343, 2060-2079, gfdl_esm2g, Nov Anomaly, NPL
0.10655, 2060-2079, gfdl_esm2g, Dec Anomaly, NPL
0.21834, 2060-2079, gfdl_esm2m, Jan Anomaly, NPL
0.03242, 2060-2079, gfdl_esm2m, Feb Anomaly, NPL
0.05528, 2060-2079, gfdl_esm2m, Mar Anomaly, NPL
-0.0699, 2060-2079, gfdl_esm2m, Apr Anomaly, NPL
0.19851, 2060-2079, gfdl_esm2m, May Anomaly, NPL
-0.0497, 2060-2079, gfdl_esm2m, Jun Anomaly, NPL
0.06583, 2060-2079, gfdl_esm2m, Jul Anomaly, NPL
0.66456, 2060-2079, gfdl_esm2m, Aug Anomaly, NPL
0.63707, 2060-2079, gfdl_esm2m, Sep Anomaly, NPL
-0.1783, 2060-2079, gfdl_esm2m, Oct Anomaly, NPL
-0.5318, 2060-2079, gfdl_esm2m, Nov Anomaly, NPL
0.21138, 2060-2079, gfdl_esm2m, Dec Anomaly, NPL
0.02861, 2060-2079, hadgem2_ao, Jan Anomaly, NPL
-0.1978, 2060-2079, hadgem2_ao, Feb Anomaly, NPL
-0.0058, 2060-2079, hadgem2_ao, Mar Anomaly, NPL
0.1671, 2060-2079, hadgem2_ao, Apr Anomaly, NPL
0.29019, 2060-2079, hadgem2_ao, May Anomaly, NPL
0.76724, 2060-2079, hadgem2_ao, Jun Anomaly, NPL
1.48852, 2060-2079, hadgem2_ao, Jul Anomaly, NPL
0.93479, 2060-2079, hadgem2_ao, Aug Anomaly, NPL
0.49001, 2060-2079, hadgem2_ao, Sep Anomaly, NPL
-0.1038, 2060-2079, hadgem2_ao, Oct Anomaly, NPL
-0.1357, 2060-2079, hadgem2_ao, Nov Anomaly, NPL
0.01868, 2060-2079, hadgem2_ao, Dec Anomaly, NPL
0.13169, 2060-2079, hadgem2_cc, Jan Anomaly, NPL
-0.1209, 2060-2079, hadgem2_cc, Feb Anomaly, NPL
0.00407, 2060-2079, hadgem2_cc, Mar Anomaly, NPL
0.15241, 2060-2079, hadgem2_cc, Apr Anomaly, NPL
0.10344, 2060-2079, hadgem2_cc, May Anomaly, NPL
0.3514, 2060-2079, hadgem2_cc, Jun Anomaly, NPL
2.50327, 2060-2079, hadgem2_cc, Jul Anomaly, NPL
0.42701, 2060-2079, hadgem2_cc, Aug Anomaly, NPL
0.59302, 2060-2079, hadgem2_cc, Sep Anomaly, NPL
-0.0699, 2060-2079, hadgem2_cc, Oct Anomaly, NPL
-0.1164, 2060-2079, hadgem2_cc, Nov Anomaly, NPL
0.1398, 2060-2079, hadgem2_cc, Dec Anomaly, NPL
-0.003, 2060-2079, inmcm4, Jan Anomaly, NPL
-0.0868, 2060-2079, inmcm4, Feb Anomaly, NPL
-0.0744, 2060-2079, inmcm4, Mar Anomaly, NPL
-0.0521, 2060-2079, inmcm4, Apr Anomaly, NPL
0.02587, 2060-2079, inmcm4, May Anomaly, NPL
0.11698, 2060-2079, inmcm4, Jun Anomaly, NPL
1.46284, 2060-2079, inmcm4, Jul Anomaly, NPL
0.65407, 2060-2079, inmcm4, Aug Anomaly, NPL
0.01659, 2060-2079, inmcm4, Sep Anomaly, NPL
0.18206, 2060-2079, inmcm4, Oct Anomaly, NPL
-0.342, 2060-2079, inmcm4, Nov Anomaly, NPL
0.42578, 2060-2079, inmcm4, Dec Anomaly, NPL
-0.1267, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.3835, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.4569, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.0313, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
0.08729, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
0.06418, 2060-2079, ipsl_cm5a_lr, Jun Anomaly, NPL
0.97461, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
1.94134, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
2.99033, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.7156, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
0.39753, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
0.06804, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.2463, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.1062, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
0.00139, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.0775, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
0.26794, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
0.29607, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
0.55282, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
2.05975, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
1.00552, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
0.46348, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
0.12705, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.1821, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.0797, 2060-2079, ipsl_cm5b_lr, Jan Anomaly, NPL
0.04741, 2060-2079, ipsl_cm5b_lr, Feb Anomaly, NPL
-0.209, 2060-2079, ipsl_cm5b_lr, Mar Anomaly, NPL
-0.0352, 2060-2079, ipsl_cm5b_lr, Apr Anomaly, NPL
0.02845, 2060-2079, ipsl_cm5b_lr, May Anomaly, NPL
0.07254, 2060-2079, ipsl_cm5b_lr, Jun Anomaly, NPL
0.26399, 2060-2079, ipsl_cm5b_lr, Jul Anomaly, NPL
0.257, 2060-2079, ipsl_cm5b_lr, Aug Anomaly, NPL
0.61086, 2060-2079, ipsl_cm5b_lr, Sep Anomaly, NPL
0.44642, 2060-2079, ipsl_cm5b_lr, Oct Anomaly, NPL
-0.1506, 2060-2079, ipsl_cm5b_lr, Nov Anomaly, NPL
0.99289, 2060-2079, ipsl_cm5b_lr, Dec Anomaly, NPL
0.03626, 2060-2079, miroc5, Jan Anomaly, NPL
0.04064, 2060-2079, miroc5, Feb Anomaly, NPL
-0.1119, 2060-2079, miroc5, Mar Anomaly, NPL
0.2107, 2060-2079, miroc5, Apr Anomaly, NPL
0.94459, 2060-2079, miroc5, May Anomaly, NPL
1.53506, 2060-2079, miroc5, Jun Anomaly, NPL
0.59536, 2060-2079, miroc5, Jul Anomaly, NPL
1.67522, 2060-2079, miroc5, Aug Anomaly, NPL
1.31842, 2060-2079, miroc5, Sep Anomaly, NPL
0.15227, 2060-2079, miroc5, Oct Anomaly, NPL
0.08346, 2060-2079, miroc5, Nov Anomaly, NPL
0.02805, 2060-2079, miroc5, Dec Anomaly, NPL
0.23997, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
-0.0319, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
-0.1066, 2060-2079, miroc_esm_chem, Mar Anomaly, NPL
-0.2154, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
-0.1408, 2060-2079, miroc_esm_chem, May Anomaly, NPL
1.19069, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
1.83849, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
0.63606, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
0.01756, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
-0.0459, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
-0.431, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
-0.2734, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
-0.0456, 2060-2079, miroc_esm, Jan Anomaly, NPL
-0.2103, 2060-2079, miroc_esm, Feb Anomaly, NPL
-0.097, 2060-2079, miroc_esm, Mar Anomaly, NPL
-0.0329, 2060-2079, miroc_esm, Apr Anomaly, NPL
-0.1004, 2060-2079, miroc_esm, May Anomaly, NPL
0.22398, 2060-2079, miroc_esm, Jun Anomaly, NPL
1.37507, 2060-2079, miroc_esm, Jul Anomaly, NPL
-0.2932, 2060-2079, miroc_esm, Aug Anomaly, NPL
0.01596, 2060-2079, miroc_esm, Sep Anomaly, NPL
-0.4821, 2060-2079, miroc_esm, Oct Anomaly, NPL
-0.6093, 2060-2079, miroc_esm, Nov Anomaly, NPL
-0.026, 2060-2079, miroc_esm, Dec Anomaly, NPL
-0.2826, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
-0.3496, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
-0.1606, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
-0.0952, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
-0.1953, 2060-2079, mpi_esm_lr, May Anomaly, NPL
0.1838, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
-1.5427, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
-0.836, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
0.62484, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
-0.5518, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
-0.3486, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
0.23854, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
-0.0862, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
-0.0392, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
-0.1372, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
0.26254, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
-0.0936, 2060-2079, mpi_esm_mr, May Anomaly, NPL
-1.4675, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
-1.601, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
0.22202, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
0.65563, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
0.2132, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
0.35151, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
0.44774, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
0.17521, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
0.25833, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
-0.0388, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
-0.0198, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
-0.0103, 2060-2079, mri_cgcm3, May Anomaly, NPL
-0.0488, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
0.11058, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
-0.3171, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
0.14376, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
-0.1453, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-0.3015, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
-0.2594, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
0.31109, 2060-2079, noresm1_m, Jan Anomaly, NPL
0.08965, 2060-2079, noresm1_m, Feb Anomaly, NPL
0.17865, 2060-2079, noresm1_m, Mar Anomaly, NPL
0.01415, 2060-2079, noresm1_m, Apr Anomaly, NPL
0.3011, 2060-2079, noresm1_m, May Anomaly, NPL
1.82459, 2060-2079, noresm1_m, Jun Anomaly, NPL
2.94354, 2060-2079, noresm1_m, Jul Anomaly, NPL
0.7738, 2060-2079, noresm1_m, Aug Anomaly, NPL
2.29003, 2060-2079, noresm1_m, Sep Anomaly, NPL
0.36214, 2060-2079, noresm1_m, Oct Anomaly, NPL
-0.2415, 2060-2079, noresm1_m, Nov Anomaly, NPL
0.03474, 2060-2079, noresm1_m, Dec Anomaly, NPL
-0.3678, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.3316, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.2714, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1214, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1849, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-1.7351, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-4.3038, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-3.3432, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-1.0388, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.6476, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.4602, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.3509, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
0.00549, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.0633, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.0742, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.0205, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
0.1616, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
0.35013, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
0.7808, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
0.71324, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
0.47871, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
0.01047, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.1261, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.0106, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
0.82681, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
0.57517, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
0.41844, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
0.48665, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
1.5856, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
5.67425, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
10.4861, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
9.96934, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
6.51475, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
1.54861, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
0.69599, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
0.79194, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
5.8206, 2060-2079, access1_0, Annual Anomaly, NPL
7.82328, 2060-2079, access1_3, Annual Anomaly, NPL
-0.0519, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
4.13506, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
4.43724, 2060-2079, bnu_esm, Annual Anomaly, NPL
3.28037, 2060-2079, canesm2, Annual Anomaly, NPL
2.2275, 2060-2079, ccsm4, Annual Anomaly, NPL
4.8351, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
7.55348, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-0.1172, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
1.00379, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
5.13139, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
1.22231, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
1.2536, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
3.56499, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
3.90988, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
2.32574, 2060-2079, inmcm4, Annual Anomaly, NPL
4.80909, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
4.16181, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
2.24483, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
6.50808, 2060-2079, miroc5, Annual Anomaly, NPL
2.67672, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
-0.2792, 2060-2079, miroc_esm, Annual Anomaly, NPL
-3.3057, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-1.2655, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
-0.4541, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
8.88194, 2060-2079, noresm1_m, Annual Anomaly, NPL
-11.52, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
2.64179, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
32.9323, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
