FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_323a,40665,4,4,30,1960,36.57,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_323b,40666,4,4,30,1960,41.43,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_323c,40667,4,4,30,1960,43.56,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_323d,40668,4,4,30,1960,45.71,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_323e,40669,4,4,30,1960,47.98,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_323f,40670,4,4,30,1960,49.37,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3240,40671,4,4,30,1960,49.79,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3241,40672,4,4,30,1960,52.19,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3242,40673,4,4,30,1960,52.8,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3243,40674,4,4,30,1960,50.62,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3244,40675,4,4,30,1960,51.33,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3245,40676,4,4,30,1960,43.4,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3246,40677,4,4,30,1960,39.59,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3247,40678,4,4,30,1960,34.46,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3248,40679,4,4,30,1960,30.68,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3249,40680,4,4,30,1960,29.39,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_324a,41295,4,4,30,1960,17.16,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_324b,41296,4,4,30,1960,23.71,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_324c,41297,4,4,30,1960,29.5,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_324d,41298,4,4,30,1960,44.56,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_324e,41299,4,4,30,1960,54.51,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_324f,41300,4,4,30,1960,63.98,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3250,41301,4,4,30,1960,59.14,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3251,41302,4,4,30,1960,58.37,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3252,41303,4,4,30,1960,58.65,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3253,41304,4,4,30,1960,57.05,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3254,41305,4,4,30,1960,57.61,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3255,41306,4,4,30,1960,48.05,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3256,41307,4,4,30,1960,44.61,POINT (9601306.080919845 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3257,41308,4,4,30,1960,39.4,POINT (9656965.826316481 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3258,41309,4,4,30,1960,37.7,POINT (9712625.57171312 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_3259,41310,4,4,30,1960,37.3,POINT (9768285.317109756 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_325a,40335,4,4,30,1960,36.49,POINT (8933389.136160204 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_325b,40336,4,4,30,1960,39.51,POINT (8989048.88155684 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_325c,40337,4,4,30,1960,41.47,POINT (9044708.626953477 3535725.659799159)
