Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
25.49787, 2080-2099, gfdl_cm3, Oct Average, Nepal, NPL
22.058886, 2080-2099, gfdl_cm3, Nov Average, Nepal, NPL
18.395325, 2080-2099, gfdl_cm3, Dec Average, Nepal, NPL
14.442432, 2080-2099, gfdl_esm2m, Jan Average, Nepal, NPL
16.684492, 2080-2099, gfdl_esm2m, Feb Average, Nepal, NPL
22.382746, 2080-2099, gfdl_esm2m, Mar Average, Nepal, NPL
28.459782, 2080-2099, gfdl_esm2m, Apr Average, Nepal, NPL
33.843544, 2080-2099, gfdl_esm2m, May Average, Nepal, NPL
32.34866, 2080-2099, gfdl_esm2m, Jun Average, Nepal, NPL
26.991526, 2080-2099, gfdl_esm2m, Jul Average, Nepal, NPL
25.7085, 2080-2099, gfdl_esm2m, Aug Average, Nepal, NPL
23.74141, 2080-2099, gfdl_esm2m, Sep Average, Nepal, NPL
21.40688, 2080-2099, gfdl_esm2m, Oct Average, Nepal, NPL
17.233097, 2080-2099, gfdl_esm2m, Nov Average, Nepal, NPL
14.567211, 2080-2099, gfdl_esm2m, Dec Average, Nepal, NPL
27.224365, 2080-2099, giss_e2_h, Jan Average, Nepal, NPL
30.106134, 2080-2099, giss_e2_h, Feb Average, Nepal, NPL
34.689686, 2080-2099, giss_e2_h, Mar Average, Nepal, NPL
39.145626, 2080-2099, giss_e2_h, Apr Average, Nepal, NPL
42.265438, 2080-2099, giss_e2_h, May Average, Nepal, NPL
43.96815, 2080-2099, giss_e2_h, Jun Average, Nepal, NPL
43.512936, 2080-2099, giss_e2_h, Jul Average, Nepal, NPL
41.138676, 2080-2099, giss_e2_h, Aug Average, Nepal, NPL
41.20693, 2080-2099, giss_e2_h, Sep Average, Nepal, NPL
37.066086, 2080-2099, giss_e2_h, Oct Average, Nepal, NPL
31.739426, 2080-2099, giss_e2_h, Nov Average, Nepal, NPL
28.346172, 2080-2099, giss_e2_h, Dec Average, Nepal, NPL
28.55549, 2080-2099, giss_e2_r, Jan Average, Nepal, NPL
31.642504, 2080-2099, giss_e2_r, Feb Average, Nepal, NPL
35.24548, 2080-2099, giss_e2_r, Mar Average, Nepal, NPL
39.916233, 2080-2099, giss_e2_r, Apr Average, Nepal, NPL
43.021626, 2080-2099, giss_e2_r, May Average, Nepal, NPL
44.431866, 2080-2099, giss_e2_r, Jun Average, Nepal, NPL
43.8997, 2080-2099, giss_e2_r, Jul Average, Nepal, NPL
41.718987, 2080-2099, giss_e2_r, Aug Average, Nepal, NPL
40.54109, 2080-2099, giss_e2_r, Sep Average, Nepal, NPL
37.467487, 2080-2099, giss_e2_r, Oct Average, Nepal, NPL
32.290897, 2080-2099, giss_e2_r, Nov Average, Nepal, NPL
28.992256, 2080-2099, giss_e2_r, Dec Average, Nepal, NPL
25.204933, 2080-2099, ipsl_cm5a_mr, Jan Average, Nepal, NPL
28.412935, 2080-2099, ipsl_cm5a_mr, Feb Average, Nepal, NPL
32.80556, 2080-2099, ipsl_cm5a_mr, Mar Average, Nepal, NPL
37.13338, 2080-2099, ipsl_cm5a_mr, Apr Average, Nepal, NPL
39.447956, 2080-2099, ipsl_cm5a_mr, May Average, Nepal, NPL
40.13108, 2080-2099, ipsl_cm5a_mr, Jun Average, Nepal, NPL
39.721966, 2080-2099, ipsl_cm5a_mr, Jul Average, Nepal, NPL
38.00101, 2080-2099, ipsl_cm5a_mr, Aug Average, Nepal, NPL
36.157223, 2080-2099, ipsl_cm5a_mr, Sep Average, Nepal, NPL
34.16096, 2080-2099, ipsl_cm5a_mr, Oct Average, Nepal, NPL
29.766819, 2080-2099, ipsl_cm5a_mr, Nov Average, Nepal, NPL
25.178064, 2080-2099, ipsl_cm5a_mr, Dec Average, Nepal, NPL
14.040497, 2080-2099, miroc_esm, Jan Average, Nepal, NPL
16.382557, 2080-2099, miroc_esm, Feb Average, Nepal, NPL
20.948977, 2080-2099, miroc_esm, Mar Average, Nepal, NPL
26.791433, 2080-2099, miroc_esm, Apr Average, Nepal, NPL
29.601357, 2080-2099, miroc_esm, May Average, Nepal, NPL
26.915586, 2080-2099, miroc_esm, Jun Average, Nepal, NPL
22.905508, 2080-2099, miroc_esm, Jul Average, Nepal, NPL
22.50575, 2080-2099, miroc_esm, Aug Average, Nepal, NPL
23.166348, 2080-2099, miroc_esm, Sep Average, Nepal, NPL
22.55807, 2080-2099, miroc_esm, Oct Average, Nepal, NPL
17.777784, 2080-2099, miroc_esm, Nov Average, Nepal, NPL
14.394633, 2080-2099, miroc_esm, Dec Average, Nepal, NPL
13.522848, 2080-2099, miroc_esm_chem, Jan Average, Nepal, NPL
15.918883, 2080-2099, miroc_esm_chem, Feb Average, Nepal, NPL
20.543728, 2080-2099, miroc_esm_chem, Mar Average, Nepal, NPL
26.177448, 2080-2099, miroc_esm_chem, Apr Average, Nepal, NPL
29.764082, 2080-2099, miroc_esm_chem, May Average, Nepal, NPL
27.364716, 2080-2099, miroc_esm_chem, Jun Average, Nepal, NPL
22.888456, 2080-2099, miroc_esm_chem, Jul Average, Nepal, NPL
22.372675, 2080-2099, miroc_esm_chem, Aug Average, Nepal, NPL
23.918962, 2080-2099, miroc_esm_chem, Sep Average, Nepal, NPL
22.546497, 2080-2099, miroc_esm_chem, Oct Average, Nepal, NPL
17.71037, 2080-2099, miroc_esm_chem, Nov Average, Nepal, NPL
14.214468, 2080-2099, miroc_esm_chem, Dec Average, Nepal, NPL
19.601992, 2080-2099, miroc5, Jan Average, Nepal, NPL
22.898787, 2080-2099, miroc5, Feb Average, Nepal, NPL
27.724648, 2080-2099, miroc5, Mar Average, Nepal, NPL
32.994297, 2080-2099, miroc5, Apr Average, Nepal, NPL
35.556698, 2080-2099, miroc5, May Average, Nepal, NPL
32.518734, 2080-2099, miroc5, Jun Average, Nepal, NPL
28.545238, 2080-2099, miroc5, Jul Average, Nepal, NPL
27.90205, 2080-2099, miroc5, Aug Average, Nepal, NPL
28.050238, 2080-2099, miroc5, Sep Average, Nepal, NPL
26.973991, 2080-2099, miroc5, Oct Average, Nepal, NPL
24.377848, 2080-2099, miroc5, Nov Average, Nepal, NPL
20.541416, 2080-2099, miroc5, Dec Average, Nepal, NPL
17.439457, 2080-2099, mri_cgcm3, Jan Average, Nepal, NPL
20.851341, 2080-2099, mri_cgcm3, Feb Average, Nepal, NPL
26.577988, 2080-2099, mri_cgcm3, Mar Average, Nepal, NPL
32.907906, 2080-2099, mri_cgcm3, Apr Average, Nepal, NPL
38.186947, 2080-2099, mri_cgcm3, May Average, Nepal, NPL
40.99235, 2080-2099, mri_cgcm3, Jun Average, Nepal, NPL
36.52541, 2080-2099, mri_cgcm3, Jul Average, Nepal, NPL
32.731926, 2080-2099, mri_cgcm3, Aug Average, Nepal, NPL
30.061314, 2080-2099, mri_cgcm3, Sep Average, Nepal, NPL
27.465708, 2080-2099, mri_cgcm3, Oct Average, Nepal, NPL
22.417767, 2080-2099, mri_cgcm3, Nov Average, Nepal, NPL
17.18829, 2080-2099, mri_cgcm3, Dec Average, Nepal, NPL
15.831859, 2080-2099, noresm1_m, Jan Average, Nepal, NPL
17.024544, 2080-2099, noresm1_m, Feb Average, Nepal, NPL
21.88251, 2080-2099, noresm1_m, Mar Average, Nepal, NPL
28.50719, 2080-2099, noresm1_m, Apr Average, Nepal, NPL
33.396828, 2080-2099, noresm1_m, May Average, Nepal, NPL
32.77255, 2080-2099, noresm1_m, Jun Average, Nepal, NPL
26.044533, 2080-2099, noresm1_m, Jul Average, Nepal, NPL
25.152304, 2080-2099, noresm1_m, Aug Average, Nepal, NPL
25.136185, 2080-2099, noresm1_m, Sep Average, Nepal, NPL
24.39851, 2080-2099, noresm1_m, Oct Average, Nepal, NPL
20.445707, 2080-2099, noresm1_m, Nov Average, Nepal, NPL
16.901983, 2080-2099, noresm1_m, Dec Average, Nepal, NPL
1.9807601, 2080-2099, Ensemble (10th Percentile), Jan Average, Nepal, NPL
1.7071383, 2080-2099, Ensemble (10th Percentile), Feb Average, Nepal, NPL
2.1629882, 2080-2099, Ensemble (10th Percentile), Mar Average, Nepal, NPL
1.7368395, 2080-2099, Ensemble (10th Percentile), Apr Average, Nepal, NPL
1.4073354, 2080-2099, Ensemble (10th Percentile), May Average, Nepal, NPL
0.93402785, 2080-2099, Ensemble (10th Percentile), Jun Average, Nepal, NPL
0.5760605, 2080-2099, Ensemble (10th Percentile), Jul Average, Nepal, NPL
0.950132, 2080-2099, Ensemble (10th Percentile), Aug Average, Nepal, NPL
1.0064877, 2080-2099, Ensemble (10th Percentile), Sep Average, Nepal, NPL
1.3229997, 2080-2099, Ensemble (10th Percentile), Oct Average, Nepal, NPL
1.4860698, 2080-2099, Ensemble (10th Percentile), Nov Average, Nepal, NPL
1.8040626, 2080-2099, Ensemble (10th Percentile), Dec Average, Nepal, NPL
2.9190125, 2080-2099, Ensemble (50th Percentile), Jan Average, Nepal, NPL
2.9451065, 2080-2099, Ensemble (50th Percentile), Feb Average, Nepal, NPL
3.0148208, 2080-2099, Ensemble (50th Percentile), Mar Average, Nepal, NPL
3.1888044, 2080-2099, Ensemble (50th Percentile), Apr Average, Nepal, NPL
2.8580463, 2080-2099, Ensemble (50th Percentile), May Average, Nepal, NPL
2.5520976, 2080-2099, Ensemble (50th Percentile), Jun Average, Nepal, NPL
2.239489, 2080-2099, Ensemble (50th Percentile), Jul Average, Nepal, NPL
2.1396983, 2080-2099, Ensemble (50th Percentile), Aug Average, Nepal, NPL
2.282898, 2080-2099, Ensemble (50th Percentile), Sep Average, Nepal, NPL
2.4675832, 2080-2099, Ensemble (50th Percentile), Oct Average, Nepal, NPL
2.5038133, 2080-2099, Ensemble (50th Percentile), Nov Average, Nepal, NPL
2.691483, 2080-2099, Ensemble (50th Percentile), Dec Average, Nepal, NPL
4.498637, 2080-2099, Ensemble (90th Percentile), Jan Average, Nepal, NPL
4.442414, 2080-2099, Ensemble (90th Percentile), Feb Average, Nepal, NPL
4.038877, 2080-2099, Ensemble (90th Percentile), Mar Average, Nepal, NPL
4.6340585, 2080-2099, Ensemble (90th Percentile), Apr Average, Nepal, NPL
4.303668, 2080-2099, Ensemble (90th Percentile), May Average, Nepal, NPL
4.282569, 2080-2099, Ensemble (90th Percentile), Jun Average, Nepal, NPL
3.4645417, 2080-2099, Ensemble (90th Percentile), Jul Average, Nepal, NPL
3.5860496, 2080-2099, Ensemble (90th Percentile), Aug Average, Nepal, NPL
3.3500948, 2080-2099, Ensemble (90th Percentile), Sep Average, Nepal, NPL
3.6112533, 2080-2099, Ensemble (90th Percentile), Oct Average, Nepal, NPL
3.658243, 2080-2099, Ensemble (90th Percentile), Nov Average, Nepal, NPL
4.214771, 2080-2099, Ensemble (90th Percentile), Dec Average, Nepal, NPL
