Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
12.182672, 2060-2079, miroc_esm_chem, Jan Average, Nepal, NPL
14.624914, 2060-2079, miroc_esm_chem, Feb Average, Nepal, NPL
18.60189, 2060-2079, miroc_esm_chem, Mar Average, Nepal, NPL
23.650991, 2060-2079, miroc_esm_chem, Apr Average, Nepal, NPL
27.818937, 2060-2079, miroc_esm_chem, May Average, Nepal, NPL
25.169727, 2060-2079, miroc_esm_chem, Jun Average, Nepal, NPL
22.392456, 2060-2079, miroc_esm_chem, Jul Average, Nepal, NPL
20.79379, 2060-2079, miroc_esm_chem, Aug Average, Nepal, NPL
22.394789, 2060-2079, miroc_esm_chem, Sep Average, Nepal, NPL
20.9888, 2060-2079, miroc_esm_chem, Oct Average, Nepal, NPL
16.3072, 2060-2079, miroc_esm_chem, Nov Average, Nepal, NPL
12.757381, 2060-2079, miroc_esm_chem, Dec Average, Nepal, NPL
17.921957, 2060-2079, miroc5, Jan Average, Nepal, NPL
21.17227, 2060-2079, miroc5, Feb Average, Nepal, NPL
25.440884, 2060-2079, miroc5, Mar Average, Nepal, NPL
32.27216, 2060-2079, miroc5, Apr Average, Nepal, NPL
35.01422, 2060-2079, miroc5, May Average, Nepal, NPL
33.1673, 2060-2079, miroc5, Jun Average, Nepal, NPL
28.43231, 2060-2079, miroc5, Jul Average, Nepal, NPL
27.478434, 2060-2079, miroc5, Aug Average, Nepal, NPL
27.075838, 2060-2079, miroc5, Sep Average, Nepal, NPL
26.319208, 2060-2079, miroc5, Oct Average, Nepal, NPL
23.459782, 2060-2079, miroc5, Nov Average, Nepal, NPL
19.195097, 2060-2079, miroc5, Dec Average, Nepal, NPL
15.619177, 2060-2079, mri_cgcm3, Jan Average, Nepal, NPL
19.827076, 2060-2079, mri_cgcm3, Feb Average, Nepal, NPL
25.086025, 2060-2079, mri_cgcm3, Mar Average, Nepal, NPL
31.793291, 2060-2079, mri_cgcm3, Apr Average, Nepal, NPL
36.797173, 2060-2079, mri_cgcm3, May Average, Nepal, NPL
40.754047, 2060-2079, mri_cgcm3, Jun Average, Nepal, NPL
36.30118, 2060-2079, mri_cgcm3, Jul Average, Nepal, NPL
31.446417, 2060-2079, mri_cgcm3, Aug Average, Nepal, NPL
30.04146, 2060-2079, mri_cgcm3, Sep Average, Nepal, NPL
26.570316, 2060-2079, mri_cgcm3, Oct Average, Nepal, NPL
21.08001, 2060-2079, mri_cgcm3, Nov Average, Nepal, NPL
16.152725, 2060-2079, mri_cgcm3, Dec Average, Nepal, NPL
14.824292, 2060-2079, noresm1_m, Jan Average, Nepal, NPL
16.511026, 2060-2079, noresm1_m, Feb Average, Nepal, NPL
20.842644, 2060-2079, noresm1_m, Mar Average, Nepal, NPL
26.839449, 2060-2079, noresm1_m, Apr Average, Nepal, NPL
32.531857, 2060-2079, noresm1_m, May Average, Nepal, NPL
32.46768, 2060-2079, noresm1_m, Jun Average, Nepal, NPL
25.161406, 2060-2079, noresm1_m, Jul Average, Nepal, NPL
23.881392, 2060-2079, noresm1_m, Aug Average, Nepal, NPL
24.425003, 2060-2079, noresm1_m, Sep Average, Nepal, NPL
23.305668, 2060-2079, noresm1_m, Oct Average, Nepal, NPL
19.53578, 2060-2079, noresm1_m, Nov Average, Nepal, NPL
16.300497, 2060-2079, noresm1_m, Dec Average, Nepal, NPL
0.48004428, 2060-2079, Ensemble (10th Percentile), Jan Average, Nepal, NPL
0.5347667, 2060-2079, Ensemble (10th Percentile), Feb Average, Nepal, NPL
0.4155481, 2060-2079, Ensemble (10th Percentile), Mar Average, Nepal, NPL
0.3439562, 2060-2079, Ensemble (10th Percentile), Apr Average, Nepal, NPL
0.05906571, 2060-2079, Ensemble (10th Percentile), May Average, Nepal, NPL
0.46376073, 2060-2079, Ensemble (10th Percentile), Jun Average, Nepal, NPL
-0.07151415, 2060-2079, Ensemble (10th Percentile), Jul Average, Nepal, NPL
-0.046537783, 2060-2079, Ensemble (10th Percentile), Aug Average, Nepal, NPL
0.07850686, 2060-2079, Ensemble (10th Percentile), Sep Average, Nepal, NPL
0.39813855, 2060-2079, Ensemble (10th Percentile), Oct Average, Nepal, NPL
0.31167385, 2060-2079, Ensemble (10th Percentile), Nov Average, Nepal, NPL
0.14000098, 2060-2079, Ensemble (10th Percentile), Dec Average, Nepal, NPL
1.4939952, 2060-2079, Ensemble (50th Percentile), Jan Average, Nepal, NPL
1.3265673, 2060-2079, Ensemble (50th Percentile), Feb Average, Nepal, NPL
1.4568346, 2060-2079, Ensemble (50th Percentile), Mar Average, Nepal, NPL
1.6216274, 2060-2079, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.3815416, 2060-2079, Ensemble (50th Percentile), May Average, Nepal, NPL
1.2692051, 2060-2079, Ensemble (50th Percentile), Jun Average, Nepal, NPL
1.1481614, 2060-2079, Ensemble (50th Percentile), Jul Average, Nepal, NPL
0.93513864, 2060-2079, Ensemble (50th Percentile), Aug Average, Nepal, NPL
0.94652367, 2060-2079, Ensemble (50th Percentile), Sep Average, Nepal, NPL
1.0157554, 2060-2079, Ensemble (50th Percentile), Oct Average, Nepal, NPL
1.3644298, 2060-2079, Ensemble (50th Percentile), Nov Average, Nepal, NPL
1.3390247, 2060-2079, Ensemble (50th Percentile), Dec Average, Nepal, NPL
3.0656793, 2060-2079, Ensemble (90th Percentile), Jan Average, Nepal, NPL
2.7594743, 2060-2079, Ensemble (90th Percentile), Feb Average, Nepal, NPL
2.3060625, 2060-2079, Ensemble (90th Percentile), Mar Average, Nepal, NPL
2.5897005, 2060-2079, Ensemble (90th Percentile), Apr Average, Nepal, NPL
2.8565295, 2060-2079, Ensemble (90th Percentile), May Average, Nepal, NPL
2.730611, 2060-2079, Ensemble (90th Percentile), Jun Average, Nepal, NPL
2.3572063, 2060-2079, Ensemble (90th Percentile), Jul Average, Nepal, NPL
1.8202037, 2060-2079, Ensemble (90th Percentile), Aug Average, Nepal, NPL
1.8652291, 2060-2079, Ensemble (90th Percentile), Sep Average, Nepal, NPL
2.2347202, 2060-2079, Ensemble (90th Percentile), Oct Average, Nepal, NPL
2.2296498, 2060-2079, Ensemble (90th Percentile), Nov Average, Nepal, NPL
2.905519, 2060-2079, Ensemble (90th Percentile), Dec Average, Nepal, NPL
