Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
1.3587154, 2040-2059, fio_esm, Jan Anomaly, Nepal, NPL
1.3890185, 2040-2059, fio_esm, Feb Anomaly, Nepal, NPL
1.1841894, 2040-2059, fio_esm, Mar Anomaly, Nepal, NPL
1.0154232, 2040-2059, fio_esm, Apr Anomaly, Nepal, NPL
0.8903251, 2040-2059, fio_esm, May Anomaly, Nepal, NPL
1.0122548, 2040-2059, fio_esm, Jun Anomaly, Nepal, NPL
1.911268, 2040-2059, fio_esm, Jul Anomaly, Nepal, NPL
1.2549617, 2040-2059, fio_esm, Aug Anomaly, Nepal, NPL
0.8393789, 2040-2059, fio_esm, Sep Anomaly, Nepal, NPL
0.87644917, 2040-2059, fio_esm, Oct Anomaly, Nepal, NPL
0.7418432, 2040-2059, fio_esm, Nov Anomaly, Nepal, NPL
0.37794802, 2040-2059, fio_esm, Dec Anomaly, Nepal, NPL
2.0979278, 2040-2059, gfdl_cm3, Jan Anomaly, Nepal, NPL
1.8259673, 2040-2059, gfdl_cm3, Feb Anomaly, Nepal, NPL
1.2604142, 2040-2059, gfdl_cm3, Mar Anomaly, Nepal, NPL
3.137274, 2040-2059, gfdl_cm3, Apr Anomaly, Nepal, NPL
3.2367616, 2040-2059, gfdl_cm3, May Anomaly, Nepal, NPL
2.617457, 2040-2059, gfdl_cm3, Jun Anomaly, Nepal, NPL
2.143539, 2040-2059, gfdl_cm3, Jul Anomaly, Nepal, NPL
2.355622, 2040-2059, gfdl_cm3, Aug Anomaly, Nepal, NPL
2.1832929, 2040-2059, gfdl_cm3, Sep Anomaly, Nepal, NPL
2.2548916, 2040-2059, gfdl_cm3, Oct Anomaly, Nepal, NPL
2.5842316, 2040-2059, gfdl_cm3, Nov Anomaly, Nepal, NPL
3.0833275, 2040-2059, gfdl_cm3, Dec Anomaly, Nepal, NPL
1.2509444, 2040-2059, gfdl_esm2m, Jan Anomaly, Nepal, NPL
1.2842804, 2040-2059, gfdl_esm2m, Feb Anomaly, Nepal, NPL
1.3473195, 2040-2059, gfdl_esm2m, Mar Anomaly, Nepal, NPL
1.3797963, 2040-2059, gfdl_esm2m, Apr Anomaly, Nepal, NPL
2.516213, 2040-2059, gfdl_esm2m, May Anomaly, Nepal, NPL
1.918041, 2040-2059, gfdl_esm2m, Jun Anomaly, Nepal, NPL
2.4527628, 2040-2059, gfdl_esm2m, Jul Anomaly, Nepal, NPL
1.8098423, 2040-2059, gfdl_esm2m, Aug Anomaly, Nepal, NPL
1.4579546, 2040-2059, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.3274522, 2040-2059, gfdl_esm2m, Oct Anomaly, Nepal, NPL
1.4580022, 2040-2059, gfdl_esm2m, Nov Anomaly, Nepal, NPL
1.0216628, 2040-2059, gfdl_esm2m, Dec Anomaly, Nepal, NPL
1.1380333, 2040-2059, giss_e2_h, Jan Anomaly, Nepal, NPL
1.6148547, 2040-2059, giss_e2_h, Feb Anomaly, Nepal, NPL
1.3458967, 2040-2059, giss_e2_h, Mar Anomaly, Nepal, NPL
0.63118905, 2040-2059, giss_e2_h, Apr Anomaly, Nepal, NPL
1.7516587, 2040-2059, giss_e2_h, May Anomaly, Nepal, NPL
1.6613513, 2040-2059, giss_e2_h, Jun Anomaly, Nepal, NPL
1.4396608, 2040-2059, giss_e2_h, Jul Anomaly, Nepal, NPL
1.06573, 2040-2059, giss_e2_h, Aug Anomaly, Nepal, NPL
1.5943024, 2040-2059, giss_e2_h, Sep Anomaly, Nepal, NPL
1.945276, 2040-2059, giss_e2_h, Oct Anomaly, Nepal, NPL
1.5543654, 2040-2059, giss_e2_h, Nov Anomaly, Nepal, NPL
1.4623735, 2040-2059, giss_e2_h, Dec Anomaly, Nepal, NPL
1.772005, 2040-2059, giss_e2_r, Jan Anomaly, Nepal, NPL
1.4832438, 2040-2059, giss_e2_r, Feb Anomaly, Nepal, NPL
2.416643, 2040-2059, giss_e2_r, Mar Anomaly, Nepal, NPL
1.7095699, 2040-2059, giss_e2_r, Apr Anomaly, Nepal, NPL
1.0001405, 2040-2059, giss_e2_r, May Anomaly, Nepal, NPL
0.9291559, 2040-2059, giss_e2_r, Jun Anomaly, Nepal, NPL
0.9934774, 2040-2059, giss_e2_r, Jul Anomaly, Nepal, NPL
0.7530828, 2040-2059, giss_e2_r, Aug Anomaly, Nepal, NPL
0.9829946, 2040-2059, giss_e2_r, Sep Anomaly, Nepal, NPL
1.1779195, 2040-2059, giss_e2_r, Oct Anomaly, Nepal, NPL
1.1294596, 2040-2059, giss_e2_r, Nov Anomaly, Nepal, NPL
1.3177763, 2040-2059, giss_e2_r, Dec Anomaly, Nepal, NPL
1.6395, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
2.2920952, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
1.7756876, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
2.317458, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
1.5068628, 2040-2059, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
1.4364498, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
1.5580465, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
1.490117, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
2.027364, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
1.9498311, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
2.8407373, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
1.675153, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
1.8738431, 2040-2059, miroc_esm, Jan Anomaly, Nepal, NPL
2.0216517, 2040-2059, miroc_esm, Feb Anomaly, Nepal, NPL
1.979751, 2040-2059, miroc_esm, Mar Anomaly, Nepal, NPL
2.1464849, 2040-2059, miroc_esm, Apr Anomaly, Nepal, NPL
1.8323559, 2040-2059, miroc_esm, May Anomaly, Nepal, NPL
0.6354899, 2040-2059, miroc_esm, Jun Anomaly, Nepal, NPL
-0.5180327, 2040-2059, miroc_esm, Jul Anomaly, Nepal, NPL
0.06974574, 2040-2059, miroc_esm, Aug Anomaly, Nepal, NPL
0.94130695, 2040-2059, miroc_esm, Sep Anomaly, Nepal, NPL
1.2948937, 2040-2059, miroc_esm, Oct Anomaly, Nepal, NPL
1.2556736, 2040-2059, miroc_esm, Nov Anomaly, Nepal, NPL
1.8663653, 2040-2059, miroc_esm, Dec Anomaly, Nepal, NPL
2.804639, 2040-2059, miroc_esm_chem, Jan Anomaly, Nepal, NPL
2.2626631, 2040-2059, miroc_esm_chem, Feb Anomaly, Nepal, NPL
2.0751283, 2040-2059, miroc_esm_chem, Mar Anomaly, Nepal, NPL
3.0791218, 2040-2059, miroc_esm_chem, Apr Anomaly, Nepal, NPL
2.6407382, 2040-2059, miroc_esm_chem, May Anomaly, Nepal, NPL
1.9381561, 2040-2059, miroc_esm_chem, Jun Anomaly, Nepal, NPL
0.5505137, 2040-2059, miroc_esm_chem, Jul Anomaly, Nepal, NPL
0.8833986, 2040-2059, miroc_esm_chem, Aug Anomaly, Nepal, NPL
1.1695893, 2040-2059, miroc_esm_chem, Sep Anomaly, Nepal, NPL
0.799775, 2040-2059, miroc_esm_chem, Oct Anomaly, Nepal, NPL
1.6567006, 2040-2059, miroc_esm_chem, Nov Anomaly, Nepal, NPL
2.0656862, 2040-2059, miroc_esm_chem, Dec Anomaly, Nepal, NPL
2.6508064, 2040-2059, miroc5, Jan Anomaly, Nepal, NPL
1.7349467, 2040-2059, miroc5, Feb Anomaly, Nepal, NPL
2.8627696, 2040-2059, miroc5, Mar Anomaly, Nepal, NPL
2.5088134, 2040-2059, miroc5, Apr Anomaly, Nepal, NPL
1.3964342, 2040-2059, miroc5, May Anomaly, Nepal, NPL
0.598623, 2040-2059, miroc5, Jun Anomaly, Nepal, NPL
0.0696576, 2040-2059, miroc5, Jul Anomaly, Nepal, NPL
0.81426495, 2040-2059, miroc5, Aug Anomaly, Nepal, NPL
0.83879757, 2040-2059, miroc5, Sep Anomaly, Nepal, NPL
0.5198379, 2040-2059, miroc5, Oct Anomaly, Nepal, NPL
1.3117682, 2040-2059, miroc5, Nov Anomaly, Nepal, NPL
1.414651, 2040-2059, miroc5, Dec Anomaly, Nepal, NPL
1.0815297, 2040-2059, mri_cgcm3, Jan Anomaly, Nepal, NPL
1.1074312, 2040-2059, mri_cgcm3, Feb Anomaly, Nepal, NPL
2.6490831, 2040-2059, mri_cgcm3, Mar Anomaly, Nepal, NPL
1.8435041, 2040-2059, mri_cgcm3, Apr Anomaly, Nepal, NPL
1.3323697, 2040-2059, mri_cgcm3, May Anomaly, Nepal, NPL
0.97597665, 2040-2059, mri_cgcm3, Jun Anomaly, Nepal, NPL
0.84794945, 2040-2059, mri_cgcm3, Jul Anomaly, Nepal, NPL
-0.15059212, 2040-2059, mri_cgcm3, Aug Anomaly, Nepal, NPL
-0.02949197, 2040-2059, mri_cgcm3, Sep Anomaly, Nepal, NPL
-0.2987252, 2040-2059, mri_cgcm3, Oct Anomaly, Nepal, NPL
0.68913126, 2040-2059, mri_cgcm3, Nov Anomaly, Nepal, NPL
1.8705684, 2040-2059, mri_cgcm3, Dec Anomaly, Nepal, NPL
1.6661333, 2040-2059, noresm1_m, Jan Anomaly, Nepal, NPL
2.354325, 2040-2059, noresm1_m, Feb Anomaly, Nepal, NPL
2.3478844, 2040-2059, noresm1_m, Mar Anomaly, Nepal, NPL
2.4178374, 2040-2059, noresm1_m, Apr Anomaly, Nepal, NPL
1.1099619, 2040-2059, noresm1_m, May Anomaly, Nepal, NPL
0.84529877, 2040-2059, noresm1_m, Jun Anomaly, Nepal, NPL
1.0029011, 2040-2059, noresm1_m, Jul Anomaly, Nepal, NPL
1.1044667, 2040-2059, noresm1_m, Aug Anomaly, Nepal, NPL
1.5922655, 2040-2059, noresm1_m, Sep Anomaly, Nepal, NPL
0.9734281, 2040-2059, noresm1_m, Oct Anomaly, Nepal, NPL
1.9618849, 2040-2059, noresm1_m, Nov Anomaly, Nepal, NPL
1.7437464, 2040-2059, noresm1_m, Dec Anomaly, Nepal, NPL
1.0479859, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
0.9600968, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
1.1375204, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
0.8563494, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
0.59718746, 2040-2059, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
0.50904244, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-0.14723551, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-0.05173062, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
0.15136385, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
0.20531541, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
0.65265065, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
0.8145356, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
1.8440437, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
1.6824213, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
1.9969784, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
2.159626, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.5917811, 2040-2059, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
1.2871073, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
1.1415608, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
1.0941155, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
1.1520008, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
1.194795, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.4874687, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
1.7517393, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
2.8914628, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
2.9442432, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
2.9257586, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
3.1252167, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
2.9901872, 2040-2059, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
2.3339796, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
2.2860413, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
2.1266873, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
2.1546447, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
2.1432166, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
2.6564405, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
2.954414, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
