Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
11.650745, 2040-2059, bcc_csm1_1, Jan Average, Nepal, NPL
14.681008, 2040-2059, bcc_csm1_1, Feb Average, Nepal, NPL
20.616829, 2040-2059, bcc_csm1_1, Mar Average, Nepal, NPL
27.979164, 2040-2059, bcc_csm1_1, Apr Average, Nepal, NPL
32.660797, 2040-2059, bcc_csm1_1, May Average, Nepal, NPL
34.620926, 2040-2059, bcc_csm1_1, Jun Average, Nepal, NPL
30.051298, 2040-2059, bcc_csm1_1, Jul Average, Nepal, NPL
29.228487, 2040-2059, bcc_csm1_1, Aug Average, Nepal, NPL
29.121805, 2040-2059, bcc_csm1_1, Sep Average, Nepal, NPL
25.27687, 2040-2059, bcc_csm1_1, Oct Average, Nepal, NPL
18.63755, 2040-2059, bcc_csm1_1, Nov Average, Nepal, NPL
12.492705, 2040-2059, bcc_csm1_1, Dec Average, Nepal, NPL
18.76655, 2040-2059, bcc_csm1_1_m, Jan Average, Nepal, NPL
21.871523, 2040-2059, bcc_csm1_1_m, Feb Average, Nepal, NPL
27.402779, 2040-2059, bcc_csm1_1_m, Mar Average, Nepal, NPL
33.6247, 2040-2059, bcc_csm1_1_m, Apr Average, Nepal, NPL
38.056934, 2040-2059, bcc_csm1_1_m, May Average, Nepal, NPL
37.364933, 2040-2059, bcc_csm1_1_m, Jun Average, Nepal, NPL
32.861504, 2040-2059, bcc_csm1_1_m, Jul Average, Nepal, NPL
31.14565, 2040-2059, bcc_csm1_1_m, Aug Average, Nepal, NPL
30.564129, 2040-2059, bcc_csm1_1_m, Sep Average, Nepal, NPL
28.255083, 2040-2059, bcc_csm1_1_m, Oct Average, Nepal, NPL
24.879944, 2040-2059, bcc_csm1_1_m, Nov Average, Nepal, NPL
19.610394, 2040-2059, bcc_csm1_1_m, Dec Average, Nepal, NPL
20.473799, 2040-2059, ccsm4, Jan Average, Nepal, NPL
22.690191, 2040-2059, ccsm4, Feb Average, Nepal, NPL
28.71926, 2040-2059, ccsm4, Mar Average, Nepal, NPL
34.658646, 2040-2059, ccsm4, Apr Average, Nepal, NPL
38.740234, 2040-2059, ccsm4, May Average, Nepal, NPL
35.71207, 2040-2059, ccsm4, Jun Average, Nepal, NPL
30.25621, 2040-2059, ccsm4, Jul Average, Nepal, NPL
29.974598, 2040-2059, ccsm4, Aug Average, Nepal, NPL
28.698679, 2040-2059, ccsm4, Sep Average, Nepal, NPL
27.546566, 2040-2059, ccsm4, Oct Average, Nepal, NPL
24.751787, 2040-2059, ccsm4, Nov Average, Nepal, NPL
21.969881, 2040-2059, ccsm4, Dec Average, Nepal, NPL
20.724337, 2040-2059, cesm1_cam5, Jan Average, Nepal, NPL
23.172121, 2040-2059, cesm1_cam5, Feb Average, Nepal, NPL
29.483438, 2040-2059, cesm1_cam5, Mar Average, Nepal, NPL
35.179626, 2040-2059, cesm1_cam5, Apr Average, Nepal, NPL
34.851112, 2040-2059, cesm1_cam5, May Average, Nepal, NPL
32.11406, 2040-2059, cesm1_cam5, Jun Average, Nepal, NPL
29.038422, 2040-2059, cesm1_cam5, Jul Average, Nepal, NPL
28.39843, 2040-2059, cesm1_cam5, Aug Average, Nepal, NPL
28.264578, 2040-2059, cesm1_cam5, Sep Average, Nepal, NPL
27.426455, 2040-2059, cesm1_cam5, Oct Average, Nepal, NPL
24.843384, 2040-2059, cesm1_cam5, Nov Average, Nepal, NPL
21.678434, 2040-2059, cesm1_cam5, Dec Average, Nepal, NPL
17.416908, 2040-2059, csiro_mk3_6_0, Jan Average, Nepal, NPL
19.649405, 2040-2059, csiro_mk3_6_0, Feb Average, Nepal, NPL
24.654001, 2040-2059, csiro_mk3_6_0, Mar Average, Nepal, NPL
30.901886, 2040-2059, csiro_mk3_6_0, Apr Average, Nepal, NPL
36.221596, 2040-2059, csiro_mk3_6_0, May Average, Nepal, NPL
38.380993, 2040-2059, csiro_mk3_6_0, Jun Average, Nepal, NPL
32.68887, 2040-2059, csiro_mk3_6_0, Jul Average, Nepal, NPL
30.088654, 2040-2059, csiro_mk3_6_0, Aug Average, Nepal, NPL
27.797619, 2040-2059, csiro_mk3_6_0, Sep Average, Nepal, NPL
25.485079, 2040-2059, csiro_mk3_6_0, Oct Average, Nepal, NPL
21.4549, 2040-2059, csiro_mk3_6_0, Nov Average, Nepal, NPL
17.523157, 2040-2059, csiro_mk3_6_0, Dec Average, Nepal, NPL
13.727789, 2040-2059, fio_esm, Jan Average, Nepal, NPL
15.504464, 2040-2059, fio_esm, Feb Average, Nepal, NPL
19.988234, 2040-2059, fio_esm, Mar Average, Nepal, NPL
25.376604, 2040-2059, fio_esm, Apr Average, Nepal, NPL
29.56342, 2040-2059, fio_esm, May Average, Nepal, NPL
32.24854, 2040-2059, fio_esm, Jun Average, Nepal, NPL
27.730934, 2040-2059, fio_esm, Jul Average, Nepal, NPL
25.116243, 2040-2059, fio_esm, Aug Average, Nepal, NPL
24.212187, 2040-2059, fio_esm, Sep Average, Nepal, NPL
