Number of Tropical Nights  (Tmin > 20°C) - (Days), Year, Model, Statistics, ISO3
2.11924, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
3.2123, 2040-2059, hadgem2_cc, May Anomaly, NPL
3.17657, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
1.69335, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
1.63957, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
4.98408, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
1.67253, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
0.02835, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
2.3E-4, 2040-2059, hadgem2_es, Jan Anomaly, NPL
0.00314, 2040-2059, hadgem2_es, Feb Anomaly, NPL
0.36197, 2040-2059, hadgem2_es, Mar Anomaly, NPL
2.74993, 2040-2059, hadgem2_es, Apr Anomaly, NPL
3.54244, 2040-2059, hadgem2_es, May Anomaly, NPL
2.55214, 2040-2059, hadgem2_es, Jun Anomaly, NPL
1.22993, 2040-2059, hadgem2_es, Jul Anomaly, NPL
1.02554, 2040-2059, hadgem2_es, Aug Anomaly, NPL
4.91672, 2040-2059, hadgem2_es, Sep Anomaly, NPL
2.60115, 2040-2059, hadgem2_es, Oct Anomaly, NPL
0.07742, 2040-2059, hadgem2_es, Nov Anomaly, NPL
3.5E-4, 2040-2059, hadgem2_es, Dec Anomaly, NPL
0.12664, 2040-2059, inmcm4, Jan Anomaly, NPL
0.0293, 2040-2059, inmcm4, Feb Anomaly, NPL
0.04369, 2040-2059, inmcm4, Mar Anomaly, NPL
0.97467, 2040-2059, inmcm4, Apr Anomaly, NPL
2.02971, 2040-2059, inmcm4, May Anomaly, NPL
1.98013, 2040-2059, inmcm4, Jun Anomaly, NPL
1.31426, 2040-2059, inmcm4, Jul Anomaly, NPL
1.30701, 2040-2059, inmcm4, Aug Anomaly, NPL
1.48906, 2040-2059, inmcm4, Sep Anomaly, NPL
1.53599, 2040-2059, inmcm4, Oct Anomaly, NPL
0.25975, 2040-2059, inmcm4, Nov Anomaly, NPL
0.82017, 2040-2059, inmcm4, Dec Anomaly, NPL
0.02775, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
0.29503, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
1.3453, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
3.6819, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
4.97425, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
3.45165, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
3.17584, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
4.93808, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
3.44635, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
0.57908, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
0.00811, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
0.02659, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
0.49946, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
2.24582, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
3.81243, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
4.81342, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
5.37364, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
5.32786, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
6.27317, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
3.11665, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
0.36551, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
0.02438, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
0.29814, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
1.47621, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
2.51087, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
3.7486, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
2.56262, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
2.62248, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
4.68323, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
2.81754, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
0.16043, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
0.00186, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
1.7E-4, 2040-2059, miroc5, Feb Anomaly, NPL
0.35267, 2040-2059, miroc5, Mar Anomaly, NPL
2.57779, 2040-2059, miroc5, Apr Anomaly, NPL
4.67382, 2040-2059, miroc5, May Anomaly, NPL
3.77805, 2040-2059, miroc5, Jun Anomaly, NPL
3.67464, 2040-2059, miroc5, Jul Anomaly, NPL
5.55223, 2040-2059, miroc5, Aug Anomaly, NPL
3.33124, 2040-2059, miroc5, Sep Anomaly, NPL
2.34971, 2040-2059, miroc5, Oct Anomaly, NPL
0.14088, 2040-2059, miroc5, Nov Anomaly, NPL
5.6E-4, 2040-2059, miroc5, Dec Anomaly, NPL
3.7E-4, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
0.00909, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
0.62596, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
2.86532, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
6.1691, 2040-2059, miroc_esm_chem, May Anomaly, NPL
3.78449, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
1.33754, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
1.49149, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
5.18396, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
4.67773, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
0.93908, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
0.10201, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
0.00557, 2040-2059, miroc_esm, Jan Anomaly, NPL
0.00253, 2040-2059, miroc_esm, Feb Anomaly, NPL
0.21387, 2040-2059, miroc_esm, Mar Anomaly, NPL
2.54539, 2040-2059, miroc_esm, Apr Anomaly, NPL
3.85867, 2040-2059, miroc_esm, May Anomaly, NPL
3.88991, 2040-2059, miroc_esm, Jun Anomaly, NPL
1.3909, 2040-2059, miroc_esm, Jul Anomaly, NPL
2.29626, 2040-2059, miroc_esm, Aug Anomaly, NPL
5.36739, 2040-2059, miroc_esm, Sep Anomaly, NPL
3.3678, 2040-2059, miroc_esm, Oct Anomaly, NPL
0.44378, 2040-2059, miroc_esm, Nov Anomaly, NPL
0.04494, 2040-2059, miroc_esm, Dec Anomaly, NPL
0.00649, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
0.5138, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
3.4396, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
4.78807, 2040-2059, mpi_esm_lr, May Anomaly, NPL
1.80614, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
2.46892, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
3.36625, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
5.72269, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
2.36242, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
0.17176, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
0.26345, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
2.00474, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
4.53105, 2040-2059, mpi_esm_mr, May Anomaly, NPL
2.47712, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
2.23279, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
2.91177, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
4.68881, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
2.9364, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
0.18182, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
0.01936, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
0.55794, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
2.23887, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
4.0936, 2040-2059, mri_cgcm3, May Anomaly, NPL
1.25493, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
0.97128, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
3.1771, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
3.68173, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
1.03883, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
0.05611, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
1.4E-4, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
0.00729, 2040-2059, mri_esm1, Feb Anomaly, NPL
0.47387, 2040-2059, mri_esm1, Mar Anomaly, NPL
1.86862, 2040-2059, mri_esm1, Apr Anomaly, NPL
2.98759, 2040-2059, mri_esm1, May Anomaly, NPL
1.18113, 2040-2059, mri_esm1, Jun Anomaly, NPL
1.04185, 2040-2059, mri_esm1, Jul Anomaly, NPL
4.09486, 2040-2059, mri_esm1, Aug Anomaly, NPL
3.25716, 2040-2059, mri_esm1, Sep Anomaly, NPL
1.20152, 2040-2059, mri_esm1, Oct Anomaly, NPL
0.0486, 2040-2059, mri_esm1, Nov Anomaly, NPL
0.00238, 2040-2059, noresm1_m, Jan Anomaly, NPL
0.003, 2040-2059, noresm1_m, Feb Anomaly, NPL
0.15373, 2040-2059, noresm1_m, Mar Anomaly, NPL
1.92856, 2040-2059, noresm1_m, Apr Anomaly, NPL
4.20918, 2040-2059, noresm1_m, May Anomaly, NPL
1.97439, 2040-2059, noresm1_m, Jun Anomaly, NPL
0.65513, 2040-2059, noresm1_m, Jul Anomaly, NPL
1.0209, 2040-2059, noresm1_m, Aug Anomaly, NPL
3.41224, 2040-2059, noresm1_m, Sep Anomaly, NPL
2.47832, 2040-2059, noresm1_m, Oct Anomaly, NPL
0.11169, 2040-2059, noresm1_m, Nov Anomaly, NPL
0.01384, 2040-2059, noresm1_m, Dec Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
0.10121, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
0.737, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
0.63058, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
0.1777, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
0.4598, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
0.33847, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
0.12448, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
0.66148, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
0.02014, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
0.00448, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
0.39039, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
2.08012, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
4.50597, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
2.76486, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
1.3694, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
1.95196, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
4.45468, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
2.05032, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
0.15087, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
0.01287, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
0.03713, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
0.85672, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
4.47912, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
7.49489, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
4.18722, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
4.46808, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
5.25377, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
7.66225, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
5.91, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
0.82729, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
0.05177, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
21.2366, 2040-2059, access1_0, Annual Anomaly, NPL
16.3099, 2040-2059, access1_3, Annual Anomaly, NPL
23.105, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
19.0043, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
19.1084, 2040-2059, bnu_esm, Annual Anomaly, NPL
24.764, 2040-2059, canesm2, Annual Anomaly, NPL
23.9822, 2040-2059, ccsm4, Annual Anomaly, NPL
23.08, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
25.582, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
21.7932, 2040-2059, cmcc_cesm, Annual Anomaly, NPL
27.1148, 2040-2059, cmcc_cm, Annual Anomaly, NPL
25.0863, 2040-2059, cmcc_cms, Annual Anomaly, NPL
18.0735, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
18.2055, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
32.3675, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
12.2807, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
11.4531, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
13.7507, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
18.0672, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
18.1533, 2040-2059, hadgem2_es, Annual Anomaly, NPL
11.9104, 2040-2059, inmcm4, Annual Anomaly, NPL
25.9234, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
31.8545, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
20.9064, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
