Number of Tropical Nights  (Tmin > 20°C) - (Days), Year, Model, Statistics, ISO3
1.17529, 2060-2079, bcc_csm1_1, Nov Anomaly, NPL
0.07168, 2060-2079, bcc_csm1_1, Dec Anomaly, NPL
0.00166, 2060-2079, bnu_esm, Feb Anomaly, NPL
0.5585, 2060-2079, bnu_esm, Mar Anomaly, NPL
2.23269, 2060-2079, bnu_esm, Apr Anomaly, NPL
6.18837, 2060-2079, bnu_esm, May Anomaly, NPL
3.31617, 2060-2079, bnu_esm, Jun Anomaly, NPL
2.45927, 2060-2079, bnu_esm, Jul Anomaly, NPL
2.54072, 2060-2079, bnu_esm, Aug Anomaly, NPL
5.5386, 2060-2079, bnu_esm, Sep Anomaly, NPL
5.69185, 2060-2079, bnu_esm, Oct Anomaly, NPL
0.36841, 2060-2079, bnu_esm, Nov Anomaly, NPL
-2.0E-4, 2060-2079, bnu_esm, Dec Anomaly, NPL
0.02435, 2060-2079, canesm2, Jan Anomaly, NPL
0.09851, 2060-2079, canesm2, Feb Anomaly, NPL
0.88977, 2060-2079, canesm2, Mar Anomaly, NPL
3.39865, 2060-2079, canesm2, Apr Anomaly, NPL
6.54289, 2060-2079, canesm2, May Anomaly, NPL
4.13618, 2060-2079, canesm2, Jun Anomaly, NPL
3.27651, 2060-2079, canesm2, Jul Anomaly, NPL
3.52702, 2060-2079, canesm2, Aug Anomaly, NPL
4.50145, 2060-2079, canesm2, Sep Anomaly, NPL
7.05444, 2060-2079, canesm2, Oct Anomaly, NPL
0.98669, 2060-2079, canesm2, Nov Anomaly, NPL
0.06581, 2060-2079, canesm2, Dec Anomaly, NPL
1.4E-4, 2060-2079, ccsm4, Jan Anomaly, NPL
0.00308, 2060-2079, ccsm4, Feb Anomaly, NPL
1.01839, 2060-2079, ccsm4, Mar Anomaly, NPL
5.10043, 2060-2079, ccsm4, Apr Anomaly, NPL
6.73797, 2060-2079, ccsm4, May Anomaly, NPL
3.75694, 2060-2079, ccsm4, Jun Anomaly, NPL
3.62429, 2060-2079, ccsm4, Jul Anomaly, NPL
4.2122, 2060-2079, ccsm4, Aug Anomaly, NPL
6.9645, 2060-2079, ccsm4, Sep Anomaly, NPL
2.73362, 2060-2079, ccsm4, Oct Anomaly, NPL
0.15788, 2060-2079, ccsm4, Nov Anomaly, NPL
0.00504, 2060-2079, ccsm4, Dec Anomaly, NPL
4.2E-4, 2060-2079, cesm1_bgc, Jan Anomaly, NPL
0.01563, 2060-2079, cesm1_bgc, Feb Anomaly, NPL
0.66817, 2060-2079, cesm1_bgc, Mar Anomaly, NPL
3.85134, 2060-2079, cesm1_bgc, Apr Anomaly, NPL
5.95403, 2060-2079, cesm1_bgc, May Anomaly, NPL
3.67133, 2060-2079, cesm1_bgc, Jun Anomaly, NPL
3.71815, 2060-2079, cesm1_bgc, Jul Anomaly, NPL
3.24365, 2060-2079, cesm1_bgc, Aug Anomaly, NPL
6.83221, 2060-2079, cesm1_bgc, Sep Anomaly, NPL
2.81585, 2060-2079, cesm1_bgc, Oct Anomaly, NPL
0.19191, 2060-2079, cesm1_bgc, Nov Anomaly, NPL
0.00585, 2060-2079, cesm1_bgc, Dec Anomaly, NPL
0.00132, 2060-2079, cesm1_cam5, Jan Anomaly, NPL
0.02777, 2060-2079, cesm1_cam5, Feb Anomaly, NPL
1.40988, 2060-2079, cesm1_cam5, Mar Anomaly, NPL
4.6915, 2060-2079, cesm1_cam5, Apr Anomaly, NPL
6.26221, 2060-2079, cesm1_cam5, May Anomaly, NPL
3.66135, 2060-2079, cesm1_cam5, Jun Anomaly, NPL
4.19075, 2060-2079, cesm1_cam5, Jul Anomaly, NPL
3.95801, 2060-2079, cesm1_cam5, Aug Anomaly, NPL
5.94229, 2060-2079, cesm1_cam5, Sep Anomaly, NPL
6.38847, 2060-2079, cesm1_cam5, Oct Anomaly, NPL
0.5283, 2060-2079, cesm1_cam5, Nov Anomaly, NPL
0.00135, 2060-2079, cesm1_cam5, Dec Anomaly, NPL
0.0487, 2060-2079, cmcc_cesm, Jan Anomaly, NPL
0.19095, 2060-2079, cmcc_cesm, Feb Anomaly, NPL
1.80792, 2060-2079, cmcc_cesm, Mar Anomaly, NPL
4.96216, 2060-2079, cmcc_cesm, Apr Anomaly, NPL
7.84725, 2060-2079, cmcc_cesm, May Anomaly, NPL
4.3598, 2060-2079, cmcc_cesm, Jun Anomaly, NPL
2.56261, 2060-2079, cmcc_cesm, Jul Anomaly, NPL
3.05861, 2060-2079, cmcc_cesm, Aug Anomaly, NPL
5.83422, 2060-2079, cmcc_cesm, Sep Anomaly, NPL
3.45792, 2060-2079, cmcc_cesm, Oct Anomaly, NPL
0.2958, 2060-2079, cmcc_cesm, Nov Anomaly, NPL
0.06942, 2060-2079, cmcc_cesm, Dec Anomaly, NPL
4.2E-4, 2060-2079, cmcc_cm, Jan Anomaly, NPL
0.01486, 2060-2079, cmcc_cm, Feb Anomaly, NPL
2.15362, 2060-2079, cmcc_cm, Mar Anomaly, NPL
5.84647, 2060-2079, cmcc_cm, Apr Anomaly, NPL
6.84955, 2060-2079, cmcc_cm, May Anomaly, NPL
3.23806, 2060-2079, cmcc_cm, Jun Anomaly, NPL
5.60088, 2060-2079, cmcc_cm, Jul Anomaly, NPL
8.45636, 2060-2079, cmcc_cm, Aug Anomaly, NPL
6.21737, 2060-2079, cmcc_cm, Sep Anomaly, NPL
2.89203, 2060-2079, cmcc_cm, Oct Anomaly, NPL
0.34294, 2060-2079, cmcc_cm, Nov Anomaly, NPL
0.00216, 2060-2079, cmcc_cm, Dec Anomaly, NPL
9.8E-4, 2060-2079, cmcc_cms, Jan Anomaly, NPL
0.02595, 2060-2079, cmcc_cms, Feb Anomaly, NPL
1.64094, 2060-2079, cmcc_cms, Mar Anomaly, NPL
5.89713, 2060-2079, cmcc_cms, Apr Anomaly, NPL
7.70641, 2060-2079, cmcc_cms, May Anomaly, NPL
3.93911, 2060-2079, cmcc_cms, Jun Anomaly, NPL
3.92185, 2060-2079, cmcc_cms, Jul Anomaly, NPL
3.93993, 2060-2079, cmcc_cms, Aug Anomaly, NPL
7.10166, 2060-2079, cmcc_cms, Sep Anomaly, NPL
4.95345, 2060-2079, cmcc_cms, Oct Anomaly, NPL
0.49708, 2060-2079, cmcc_cms, Nov Anomaly, NPL
0.00301, 2060-2079, cmcc_cms, Dec Anomaly, NPL
7.8E-4, 2060-2079, cnrm_cm5, Jan Anomaly, NPL
0.05311, 2060-2079, cnrm_cm5, Feb Anomaly, NPL
0.88863, 2060-2079, cnrm_cm5, Mar Anomaly, NPL
2.97421, 2060-2079, cnrm_cm5, Apr Anomaly, NPL
6.17694, 2060-2079, cnrm_cm5, May Anomaly, NPL
2.80226, 2060-2079, cnrm_cm5, Jun Anomaly, NPL
2.44059, 2060-2079, cnrm_cm5, Jul Anomaly, NPL
2.6088, 2060-2079, cnrm_cm5, Aug Anomaly, NPL
4.82941, 2060-2079, cnrm_cm5, Sep Anomaly, NPL
3.29639, 2060-2079, cnrm_cm5, Oct Anomaly, NPL
0.01986, 2060-2079, cnrm_cm5, Nov Anomaly, NPL
0.00892, 2060-2079, cnrm_cm5, Dec Anomaly, NPL
0.00603, 2060-2079, csiro_mk3_6_0, Feb Anomaly, NPL
0.57069, 2060-2079, csiro_mk3_6_0, Mar Anomaly, NPL
4.00371, 2060-2079, csiro_mk3_6_0, Apr Anomaly, NPL
7.58529, 2060-2079, csiro_mk3_6_0, May Anomaly, NPL
2.51361, 2060-2079, csiro_mk3_6_0, Jun Anomaly, NPL
1.8695, 2060-2079, csiro_mk3_6_0, Jul Anomaly, NPL
2.20725, 2060-2079, csiro_mk3_6_0, Aug Anomaly, NPL
8.01107, 2060-2079, csiro_mk3_6_0, Sep Anomaly, NPL
4.14326, 2060-2079, csiro_mk3_6_0, Oct Anomaly, NPL
0.42803, 2060-2079, csiro_mk3_6_0, Nov Anomaly, NPL
0.00426, 2060-2079, csiro_mk3_6_0, Dec Anomaly, NPL
0.00867, 2060-2079, gfdl_cm3, Jan Anomaly, NPL
0.13304, 2060-2079, gfdl_cm3, Feb Anomaly, NPL
1.51804, 2060-2079, gfdl_cm3, Mar Anomaly, NPL
5.97469, 2060-2079, gfdl_cm3, Apr Anomaly, NPL
8.49203, 2060-2079, gfdl_cm3, May Anomaly, NPL
6.13823, 2060-2079, gfdl_cm3, Jun Anomaly, NPL
4.65945, 2060-2079, gfdl_cm3, Jul Anomaly, NPL
4.7722, 2060-2079, gfdl_cm3, Aug Anomaly, NPL
7.29431, 2060-2079, gfdl_cm3, Sep Anomaly, NPL
7.14422, 2060-2079, gfdl_cm3, Oct Anomaly, NPL
1.37245, 2060-2079, gfdl_cm3, Nov Anomaly, NPL
0.04078, 2060-2079, gfdl_cm3, Dec Anomaly, NPL
0.00134, 2060-2079, gfdl_esm2g, Jan Anomaly, NPL
0.01325, 2060-2079, gfdl_esm2g, Feb Anomaly, NPL
0.69114, 2060-2079, gfdl_esm2g, Mar Anomaly, NPL
2.7401, 2060-2079, gfdl_esm2g, Apr Anomaly, NPL
2.97088, 2060-2079, gfdl_esm2g, May Anomaly, NPL
2.77973, 2060-2079, gfdl_esm2g, Jun Anomaly, NPL
1.73559, 2060-2079, gfdl_esm2g, Jul Anomaly, NPL
1.59337, 2060-2079, gfdl_esm2g, Aug Anomaly, NPL
4.63655, 2060-2079, gfdl_esm2g, Sep Anomaly, NPL
2.98908, 2060-2079, gfdl_esm2g, Oct Anomaly, NPL
0.17672, 2060-2079, gfdl_esm2g, Nov Anomaly, NPL
0.00489, 2060-2079, gfdl_esm2m, Feb Anomaly, NPL
0.48338, 2060-2079, gfdl_esm2m, Mar Anomaly, NPL
2.21043, 2060-2079, gfdl_esm2m, Apr Anomaly, NPL
3.60178, 2060-2079, gfdl_esm2m, May Anomaly, NPL
2.27741, 2060-2079, gfdl_esm2m, Jun Anomaly, NPL
1.36361, 2060-2079, gfdl_esm2m, Jul Anomaly, NPL
1.70055, 2060-2079, gfdl_esm2m, Aug Anomaly, NPL
4.6497, 2060-2079, gfdl_esm2m, Sep Anomaly, NPL
2.98214, 2060-2079, gfdl_esm2m, Oct Anomaly, NPL
0.22966, 2060-2079, gfdl_esm2m, Nov Anomaly, NPL
7.8E-4, 2060-2079, gfdl_esm2m, Dec Anomaly, NPL
0.00554, 2060-2079, hadgem2_ao, Feb Anomaly, NPL
0.67352, 2060-2079, hadgem2_ao, Mar Anomaly, NPL
3.79011, 2060-2079, hadgem2_ao, Apr Anomaly, NPL
5.54285, 2060-2079, hadgem2_ao, May Anomaly, NPL
2.41277, 2060-2079, hadgem2_ao, Jun Anomaly, NPL
1.36833, 2060-2079, hadgem2_ao, Jul Anomaly, NPL
1.52051, 2060-2079, hadgem2_ao, Aug Anomaly, NPL
5.87657, 2060-2079, hadgem2_ao, Sep Anomaly, NPL
3.50476, 2060-2079, hadgem2_ao, Oct Anomaly, NPL
0.2517, 2060-2079, hadgem2_ao, Nov Anomaly, NPL
2.4E-4, 2060-2079, hadgem2_ao, Dec Anomaly, NPL
0.02246, 2060-2079, hadgem2_cc, Feb Anomaly, NPL
0.91248, 2060-2079, hadgem2_cc, Mar Anomaly, NPL
3.72459, 2060-2079, hadgem2_cc, Apr Anomaly, NPL
6.50232, 2060-2079, hadgem2_cc, May Anomaly, NPL
3.64111, 2060-2079, hadgem2_cc, Jun Anomaly, NPL
1.88366, 2060-2079, hadgem2_cc, Jul Anomaly, NPL
1.814, 2060-2079, hadgem2_cc, Aug Anomaly, NPL
6.53155, 2060-2079, hadgem2_cc, Sep Anomaly, NPL
3.71187, 2060-2079, hadgem2_cc, Oct Anomaly, NPL
0.3302, 2060-2079, hadgem2_cc, Nov Anomaly, NPL
0.01533, 2060-2079, hadgem2_cc, Dec Anomaly, NPL
0.045, 2060-2079, hadgem2_es, Feb Anomaly, NPL
1.23721, 2060-2079, hadgem2_es, Mar Anomaly, NPL
4.5555, 2060-2079, hadgem2_es, Apr Anomaly, NPL
6.98128, 2060-2079, hadgem2_es, May Anomaly, NPL
2.92403, 2060-2079, hadgem2_es, Jun Anomaly, NPL
1.55427, 2060-2079, hadgem2_es, Jul Anomaly, NPL
1.43466, 2060-2079, hadgem2_es, Aug Anomaly, NPL
6.1592, 2060-2079, hadgem2_es, Sep Anomaly, NPL
4.25087, 2060-2079, hadgem2_es, Oct Anomaly, NPL
0.34433, 2060-2079, hadgem2_es, Nov Anomaly, NPL
0.0133, 2060-2079, hadgem2_es, Dec Anomaly, NPL
0.19876, 2060-2079, inmcm4, Jan Anomaly, NPL
0.07462, 2060-2079, inmcm4, Feb Anomaly, NPL
0.45612, 2060-2079, inmcm4, Mar Anomaly, NPL
1.88496, 2060-2079, inmcm4, Apr Anomaly, NPL
4.12688, 2060-2079, inmcm4, May Anomaly, NPL
3.95936, 2060-2079, inmcm4, Jun Anomaly, NPL
2.04601, 2060-2079, inmcm4, Jul Anomaly, NPL
1.97357, 2060-2079, inmcm4, Aug Anomaly, NPL
2.79273, 2060-2079, inmcm4, Sep Anomaly, NPL
4.00378, 2060-2079, inmcm4, Oct Anomaly, NPL
0.75689, 2060-2079, inmcm4, Nov Anomaly, NPL
0.22556, 2060-2079, inmcm4, Dec Anomaly, NPL
0.00299, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
0.08088, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
1.28392, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
3.52309, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
6.67622, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
6.50479, 2060-2079, ipsl_cm5a_lr, Jun Anomaly, NPL
5.45704, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
5.59787, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
6.90788, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
6.20801, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
1.77223, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
0.07379, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
0.00573, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
0.05296, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
1.16936, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
5.09279, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
7.69797, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
7.00568, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
5.97339, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
5.91009, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
8.63151, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
6.994, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
1.52527, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
0.0399, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
0.04899, 2060-2079, ipsl_cm5b_lr, Feb Anomaly, NPL
0.74545, 2060-2079, ipsl_cm5b_lr, Mar Anomaly, NPL
3.01165, 2060-2079, ipsl_cm5b_lr, Apr Anomaly, NPL
4.54543, 2060-2079, ipsl_cm5b_lr, May Anomaly, NPL
5.24083, 2060-2079, ipsl_cm5b_lr, Jun Anomaly, NPL
3.87373, 2060-2079, ipsl_cm5b_lr, Jul Anomaly, NPL
4.39786, 2060-2079, ipsl_cm5b_lr, Aug Anomaly, NPL
6.31612, 2060-2079, ipsl_cm5b_lr, Sep Anomaly, NPL
3.9037, 2060-2079, ipsl_cm5b_lr, Oct Anomaly, NPL
0.61882, 2060-2079, ipsl_cm5b_lr, Nov Anomaly, NPL
0.05998, 2060-2079, ipsl_cm5b_lr, Dec Anomaly, NPL
0.00422, 2060-2079, miroc5, Feb Anomaly, NPL
0.79837, 2060-2079, miroc5, Mar Anomaly, NPL
3.40651, 2060-2079, miroc5, Apr Anomaly, NPL
6.97902, 2060-2079, miroc5, May Anomaly, NPL
4.81151, 2060-2079, miroc5, Jun Anomaly, NPL
5.19445, 2060-2079, miroc5, Jul Anomaly, NPL
7.32297, 2060-2079, miroc5, Aug Anomaly, NPL
5.84801, 2060-2079, miroc5, Sep Anomaly, NPL
3.78246, 2060-2079, miroc5, Oct Anomaly, NPL
0.53077, 2060-2079, miroc5, Nov Anomaly, NPL
0.00125, 2060-2079, miroc5, Dec Anomaly, NPL
0.0278, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
0.06931, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
1.22891, 2060-2079, miroc_esm_chem, Mar Anomaly, NPL
4.34977, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
8.18264, 2060-2079, miroc_esm_chem, May Anomaly, NPL
4.54166, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
2.56401, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
2.45353, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
5.83221, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
6.99336, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
1.55697, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
0.28641, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
0.01223, 2060-2079, miroc_esm, Jan Anomaly, NPL
0.05783, 2060-2079, miroc_esm, Feb Anomaly, NPL
0.83088, 2060-2079, miroc_esm, Mar Anomaly, NPL
4.0774, 2060-2079, miroc_esm, Apr Anomaly, NPL
7.22501, 2060-2079, miroc_esm, May Anomaly, NPL
4.68538, 2060-2079, miroc_esm, Jun Anomaly, NPL
2.13518, 2060-2079, miroc_esm, Jul Anomaly, NPL
3.07836, 2060-2079, miroc_esm, Aug Anomaly, NPL
6.7571, 2060-2079, miroc_esm, Sep Anomaly, NPL
6.94988, 2060-2079, miroc_esm, Oct Anomaly, NPL
1.44161, 2060-2079, miroc_esm, Nov Anomaly, NPL
0.102, 2060-2079, miroc_esm, Dec Anomaly, NPL
0.00976, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
0.96072, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
4.78024, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
6.26638, 2060-2079, mpi_esm_lr, May Anomaly, NPL
2.92823, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
3.62064, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
3.90509, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
7.67559, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
4.7868, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
0.41967, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
0.00281, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
0.00501, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
0.92073, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
4.50383, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
7.1875, 2060-2079, mpi_esm_mr, May Anomaly, NPL
3.26494, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
3.74545, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
3.8167, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
6.61507, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
5.2463, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
0.43042, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
1.4E-4, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
0.00152, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
0.03097, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
0.88112, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
3.99654, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
4.35371, 2060-2079, mri_cgcm3, May Anomaly, NPL
1.8263, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
2.09246, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
4.11002, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
5.79408, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
2.03963, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
0.26012, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
0.00106, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
0.02461, 2060-2079, mri_esm1, Feb Anomaly, NPL
0.91288, 2060-2079, mri_esm1, Mar Anomaly, NPL
3.42476, 2060-2079, mri_esm1, Apr Anomaly, NPL
4.7466, 2060-2079, mri_esm1, May Anomaly, NPL
1.76085, 2060-2079, mri_esm1, Jun Anomaly, NPL
1.80388, 2060-2079, mri_esm1, Jul Anomaly, NPL
4.68989, 2060-2079, mri_esm1, Aug Anomaly, NPL
5.55865, 2060-2079, mri_esm1, Sep Anomaly, NPL
2.36831, 2060-2079, mri_esm1, Oct Anomaly, NPL
0.17218, 2060-2079, mri_esm1, Nov Anomaly, NPL
5.6E-4, 2060-2079, mri_esm1, Dec Anomaly, NPL
0.03373, 2060-2079, noresm1_m, Jan Anomaly, NPL
8.8E-4, 2060-2079, noresm1_m, Feb Anomaly, NPL
0.34038, 2060-2079, noresm1_m, Mar Anomaly, NPL
2.94832, 2060-2079, noresm1_m, Apr Anomaly, NPL
6.83925, 2060-2079, noresm1_m, May Anomaly, NPL
2.43089, 2060-2079, noresm1_m, Jun Anomaly, NPL
1.71256, 2060-2079, noresm1_m, Jul Anomaly, NPL
1.73269, 2060-2079, noresm1_m, Aug Anomaly, NPL
4.62376, 2060-2079, noresm1_m, Sep Anomaly, NPL
4.48143, 2060-2079, noresm1_m, Oct Anomaly, NPL
0.24753, 2060-2079, noresm1_m, Nov Anomaly, NPL
0.02087, 2060-2079, noresm1_m, Dec Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
0.00148, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
0.36154, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
1.67556, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
3.01887, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
1.72798, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
0.87152, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
1.3681, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
2.46543, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
1.90333, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
0.1282, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
0.0, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
0.01923, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
0.87048, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
3.88145, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
6.50227, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
3.40328, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
2.23531, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
2.55367, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
6.31527, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
4.02617, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
0.39191, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
0.00648, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
0.03807, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
0.1166, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
1.7355, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
6.6978, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
9.04618, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
5.19637, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
5.33017, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
6.10248, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
8.93448, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
8.63153, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
1.80533, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
0.11345, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
28.7923, 2060-2079, access1_0, Annual Anomaly, NPL
23.4637, 2060-2079, access1_3, Annual Anomaly, NPL
33.9687, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
29.6706, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
