Warm Spell Duration Index - (Days), Year, Model, Statistics, ISO3
3.26566, 2040-2059, canesm2, Nov Anomaly, NPL
2.24209, 2040-2059, canesm2, Dec Anomaly, NPL
0.39491, 2040-2059, ccsm4, Jan Anomaly, NPL
1.05633, 2040-2059, ccsm4, Feb Anomaly, NPL
1.42662, 2040-2059, ccsm4, Mar Anomaly, NPL
4.12829, 2040-2059, ccsm4, Apr Anomaly, NPL
3.57873, 2040-2059, ccsm4, May Anomaly, NPL
1.49935, 2040-2059, ccsm4, Jun Anomaly, NPL
0.89364, 2040-2059, ccsm4, Jul Anomaly, NPL
0.54785, 2040-2059, ccsm4, Aug Anomaly, NPL
0.13045, 2040-2059, ccsm4, Sep Anomaly, NPL
1.04192, 2040-2059, ccsm4, Oct Anomaly, NPL
0.99355, 2040-2059, ccsm4, Nov Anomaly, NPL
0.19053, 2040-2059, ccsm4, Dec Anomaly, NPL
1.50806, 2040-2059, cesm1_cam5, Jan Anomaly, NPL
0.15764, 2040-2059, cesm1_cam5, Feb Anomaly, NPL
0.13698, 2040-2059, cesm1_cam5, Mar Anomaly, NPL
1.9702, 2040-2059, cesm1_cam5, Apr Anomaly, NPL
2.30264, 2040-2059, cesm1_cam5, May Anomaly, NPL
0.90166, 2040-2059, cesm1_cam5, Jun Anomaly, NPL
0.74403, 2040-2059, cesm1_cam5, Jul Anomaly, NPL
0.27924, 2040-2059, cesm1_cam5, Aug Anomaly, NPL
0.96925, 2040-2059, cesm1_cam5, Sep Anomaly, NPL
1.49364, 2040-2059, cesm1_cam5, Oct Anomaly, NPL
1.24475, 2040-2059, cesm1_cam5, Nov Anomaly, NPL
1.04964, 2040-2059, cesm1_cam5, Dec Anomaly, NPL
0.81786, 2040-2059, cnrm_cm5, Jan Anomaly, NPL
1.41392, 2040-2059, cnrm_cm5, Feb Anomaly, NPL
1.27611, 2040-2059, cnrm_cm5, Mar Anomaly, NPL
2.32209, 2040-2059, cnrm_cm5, Apr Anomaly, NPL
3.03898, 2040-2059, cnrm_cm5, May Anomaly, NPL
0.90469, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
-0.0563, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
0.16295, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
0.70128, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
1.37347, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
1.07624, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
1.33024, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
1.97102, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
4.30235, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
1.48023, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
3.44958, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
4.04414, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
4.28512, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
6.87222, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
3.5709, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
2.67885, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
3.78226, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
3.08158, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
3.38328, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
4.37687, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
1.76597, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
1.94651, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
0.26363, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
5.09064, 2040-2059, gfdl_cm3, May Anomaly, NPL
4.86966, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
8.01523, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
12.6584, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
7.04772, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
4.83358, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
2.99104, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
5.56189, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
1.78989, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
-0.3781, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
1.21737, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
2.22232, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
0.75846, 2040-2059, gfdl_esm2g, May Anomaly, NPL
0.9214, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
1.50167, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
1.63579, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
0.50769, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
2.04745, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
2.42923, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
0.93067, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
1.40205, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
0.4254, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
0.64515, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
0.47659, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
1.86097, 2040-2059, gfdl_esm2m, May Anomaly, NPL
1.93116, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
3.13621, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
3.66183, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
1.9626, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
1.40189, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
1.17479, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
-0.1235, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
0.4416, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
0.08903, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
0.21932, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
0.33116, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
0.74133, 2040-2059, hadgem2_ao, May Anomaly, NPL
1.21225, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
-0.0661, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
0.21927, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
0.67617, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
2.29966, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
2.37729, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
1.62088, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
3.91315, 2040-2059, hadgem2_es, Jan Anomaly, NPL
1.9502, 2040-2059, hadgem2_es, Feb Anomaly, NPL
1.55863, 2040-2059, hadgem2_es, Mar Anomaly, NPL
0.31919, 2040-2059, hadgem2_es, Apr Anomaly, NPL
-0.0168, 2040-2059, hadgem2_es, May Anomaly, NPL
1.12759, 2040-2059, hadgem2_es, Jun Anomaly, NPL
0.19469, 2040-2059, hadgem2_es, Jul Anomaly, NPL
0.80523, 2040-2059, hadgem2_es, Aug Anomaly, NPL
2.94246, 2040-2059, hadgem2_es, Sep Anomaly, NPL
4.88543, 2040-2059, hadgem2_es, Oct Anomaly, NPL
4.89244, 2040-2059, hadgem2_es, Nov Anomaly, NPL
1.47608, 2040-2059, hadgem2_es, Dec Anomaly, NPL
2.72738, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
1.08956, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
1.79062, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
2.97044, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
1.47061, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
2.51061, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
5.98704, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
1.67474, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
1.45491, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
0.63286, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
2.72265, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
4.70869, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
1.13202, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
1.57556, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
2.38857, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
2.83671, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
0.80157, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
1.21057, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
2.62827, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
1.47459, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
2.93568, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
4.78002, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
1.96256, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
1.03621, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
1.50893, 2040-2059, miroc_esm, Jan Anomaly, NPL
1.10986, 2040-2059, miroc_esm, Feb Anomaly, NPL
1.57904, 2040-2059, miroc_esm, Mar Anomaly, NPL
2.74237, 2040-2059, miroc_esm, Apr Anomaly, NPL
2.35225, 2040-2059, miroc_esm, May Anomaly, NPL
0.51293, 2040-2059, miroc_esm, Jun Anomaly, NPL
-0.0187, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.0795, 2040-2059, miroc_esm, Aug Anomaly, NPL
0.71378, 2040-2059, miroc_esm, Sep Anomaly, NPL
1.56582, 2040-2059, miroc_esm, Oct Anomaly, NPL
0.34251, 2040-2059, miroc_esm, Nov Anomaly, NPL
0.31964, 2040-2059, miroc_esm, Dec Anomaly, NPL
1.99687, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
2.01007, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
2.25469, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
2.73853, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
0.94476, 2040-2059, mpi_esm_lr, May Anomaly, NPL
1.50385, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
1.25797, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
1.34471, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
1.31114, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
3.14431, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
1.74813, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
1.75906, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
1.22399, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
1.73076, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
0.197, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
1.38031, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
1.02407, 2040-2059, mpi_esm_mr, May Anomaly, NPL
1.27383, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
0.39653, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
0.52995, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
0.99525, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
1.59765, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
1.33904, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
1.2864, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
1.3931, 2040-2059, noresm1_m, Jan Anomaly, NPL
0.92523, 2040-2059, noresm1_m, Feb Anomaly, NPL
2.02282, 2040-2059, noresm1_m, Mar Anomaly, NPL
3.96445, 2040-2059, noresm1_m, Apr Anomaly, NPL
1.6889, 2040-2059, noresm1_m, May Anomaly, NPL
1.68506, 2040-2059, noresm1_m, Jun Anomaly, NPL
0.53743, 2040-2059, noresm1_m, Jul Anomaly, NPL
0.29688, 2040-2059, noresm1_m, Aug Anomaly, NPL
0.67174, 2040-2059, noresm1_m, Sep Anomaly, NPL
1.30449, 2040-2059, noresm1_m, Oct Anomaly, NPL
1.34093, 2040-2059, noresm1_m, Nov Anomaly, NPL
0.18047, 2040-2059, noresm1_m, Dec Anomaly, NPL
0.26357, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.0938, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
0.22893, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
0.16063, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
0.38164, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
0.42519, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1706, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.0695, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
0.06314, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
0.28403, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
0.35138, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
0.13437, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
1.81749, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
1.17429, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
1.30895, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
2.02259, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
1.81128, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
1.53507, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
1.03166, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
0.74152, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
1.05823, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
1.51294, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
1.74455, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
1.54777, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
5.03011, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
4.02059, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
2.90724, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
4.27705, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
5.42797, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
4.11047, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
6.0507, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
4.26375, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
3.74013, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
5.08926, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
4.39825, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
4.80581, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
13.9708, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
21.6848, 2040-2059, bnu_esm, Annual Anomaly, NPL
25.363, 2040-2059, canesm2, Annual Anomaly, NPL
15.8822, 2040-2059, ccsm4, Annual Anomaly, NPL
12.7577, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
14.3589, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
42.9015, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
59.4212, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
15.5838, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
17.9551, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
9.69902, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
23.0895, 2040-2059, hadgem2_es, Annual Anomaly, NPL
29.7401, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
24.7623, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
12.6492, 2040-2059, miroc_esm, Annual Anomaly, NPL
22.0078, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
12.9861, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
16.0115, 2040-2059, noresm1_m, Annual Anomaly, NPL
8.74987, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
19.4351, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
41.0397, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
