Warm Spell Duration Index - (Days), Year, Model, Statistics, ISO3
6.70822, 2060-2079, bcc_csm1_1_m, Nov Anomaly, NPL
4.7312, 2060-2079, bcc_csm1_1_m, Dec Anomaly, NPL
13.5361, 2060-2079, bcc_csm1_1, Jan Anomaly, NPL
2.22831, 2060-2079, bcc_csm1_1, Feb Anomaly, NPL
2.6534, 2060-2079, bcc_csm1_1, Mar Anomaly, NPL
6.35589, 2060-2079, bcc_csm1_1, Apr Anomaly, NPL
8.00939, 2060-2079, bcc_csm1_1, May Anomaly, NPL
7.49355, 2060-2079, bcc_csm1_1, Jun Anomaly, NPL
4.5469, 2060-2079, bcc_csm1_1, Jul Anomaly, NPL
2.81481, 2060-2079, bcc_csm1_1, Aug Anomaly, NPL
4.70079, 2060-2079, bcc_csm1_1, Sep Anomaly, NPL
8.48452, 2060-2079, bcc_csm1_1, Oct Anomaly, NPL
4.33811, 2060-2079, bcc_csm1_1, Nov Anomaly, NPL
6.07546, 2060-2079, bcc_csm1_1, Dec Anomaly, NPL
12.0815, 2060-2079, bnu_esm, Jan Anomaly, NPL
8.29947, 2060-2079, bnu_esm, Feb Anomaly, NPL
11.8813, 2060-2079, bnu_esm, Mar Anomaly, NPL
8.15931, 2060-2079, bnu_esm, Apr Anomaly, NPL
9.63821, 2060-2079, bnu_esm, May Anomaly, NPL
8.29927, 2060-2079, bnu_esm, Jun Anomaly, NPL
2.77846, 2060-2079, bnu_esm, Jul Anomaly, NPL
0.59587, 2060-2079, bnu_esm, Aug Anomaly, NPL
2.74707, 2060-2079, bnu_esm, Sep Anomaly, NPL
5.1393, 2060-2079, bnu_esm, Oct Anomaly, NPL
5.80512, 2060-2079, bnu_esm, Nov Anomaly, NPL
9.25297, 2060-2079, bnu_esm, Dec Anomaly, NPL
8.7223, 2060-2079, ccsm4, Jan Anomaly, NPL
5.95506, 2060-2079, ccsm4, Feb Anomaly, NPL
10.3816, 2060-2079, ccsm4, Mar Anomaly, NPL
12.1026, 2060-2079, ccsm4, Apr Anomaly, NPL
15.2653, 2060-2079, ccsm4, May Anomaly, NPL
7.41392, 2060-2079, ccsm4, Jun Anomaly, NPL
3.20417, 2060-2079, ccsm4, Jul Anomaly, NPL
2.78022, 2060-2079, ccsm4, Aug Anomaly, NPL
2.60665, 2060-2079, ccsm4, Sep Anomaly, NPL
6.72779, 2060-2079, ccsm4, Oct Anomaly, NPL
5.57569, 2060-2079, ccsm4, Nov Anomaly, NPL
6.01796, 2060-2079, ccsm4, Dec Anomaly, NPL
6.85312, 2060-2079, cesm1_bgc, Jan Anomaly, NPL
3.83951, 2060-2079, cesm1_bgc, Feb Anomaly, NPL
7.00272, 2060-2079, cesm1_bgc, Mar Anomaly, NPL
6.14846, 2060-2079, cesm1_bgc, Apr Anomaly, NPL
9.87591, 2060-2079, cesm1_bgc, May Anomaly, NPL
8.82891, 2060-2079, cesm1_bgc, Jun Anomaly, NPL
3.2411, 2060-2079, cesm1_bgc, Jul Anomaly, NPL
2.22262, 2060-2079, cesm1_bgc, Aug Anomaly, NPL
5.35145, 2060-2079, cesm1_bgc, Sep Anomaly, NPL
6.38073, 2060-2079, cesm1_bgc, Oct Anomaly, NPL
7.17569, 2060-2079, cesm1_bgc, Nov Anomaly, NPL
6.61746, 2060-2079, cesm1_bgc, Dec Anomaly, NPL
9.32415, 2060-2079, cesm1_cam5, Jan Anomaly, NPL
6.34683, 2060-2079, cesm1_cam5, Feb Anomaly, NPL
4.00178, 2060-2079, cesm1_cam5, Mar Anomaly, NPL
5.97783, 2060-2079, cesm1_cam5, Apr Anomaly, NPL
5.53661, 2060-2079, cesm1_cam5, May Anomaly, NPL
5.9672, 2060-2079, cesm1_cam5, Jun Anomaly, NPL
3.02935, 2060-2079, cesm1_cam5, Jul Anomaly, NPL
2.0358, 2060-2079, cesm1_cam5, Aug Anomaly, NPL
5.62714, 2060-2079, cesm1_cam5, Sep Anomaly, NPL
11.0707, 2060-2079, cesm1_cam5, Oct Anomaly, NPL
12.5378, 2060-2079, cesm1_cam5, Nov Anomaly, NPL
8.82488, 2060-2079, cesm1_cam5, Dec Anomaly, NPL
8.20166, 2060-2079, cmcc_cm, Jan Anomaly, NPL
10.168, 2060-2079, cmcc_cm, Feb Anomaly, NPL
10.4633, 2060-2079, cmcc_cm, Mar Anomaly, NPL
10.2726, 2060-2079, cmcc_cm, Apr Anomaly, NPL
12.5391, 2060-2079, cmcc_cm, May Anomaly, NPL
7.53501, 2060-2079, cmcc_cm, Jun Anomaly, NPL
4.4565, 2060-2079, cmcc_cm, Jul Anomaly, NPL
4.63864, 2060-2079, cmcc_cm, Aug Anomaly, NPL
5.74858, 2060-2079, cmcc_cm, Sep Anomaly, NPL
8.7762, 2060-2079, cmcc_cm, Oct Anomaly, NPL
10.5947, 2060-2079, cmcc_cm, Nov Anomaly, NPL
11.9847, 2060-2079, cmcc_cm, Dec Anomaly, NPL
11.7824, 2060-2079, cmcc_cms, Jan Anomaly, NPL
8.06974, 2060-2079, cmcc_cms, Feb Anomaly, NPL
9.69399, 2060-2079, cmcc_cms, Mar Anomaly, NPL
10.8688, 2060-2079, cmcc_cms, Apr Anomaly, NPL
13.3781, 2060-2079, cmcc_cms, May Anomaly, NPL
12.4555, 2060-2079, cmcc_cms, Jun Anomaly, NPL
8.83861, 2060-2079, cmcc_cms, Jul Anomaly, NPL
5.64784, 2060-2079, cmcc_cms, Aug Anomaly, NPL
6.10208, 2060-2079, cmcc_cms, Sep Anomaly, NPL
9.47562, 2060-2079, cmcc_cms, Oct Anomaly, NPL
10.3327, 2060-2079, cmcc_cms, Nov Anomaly, NPL
13.8266, 2060-2079, cmcc_cms, Dec Anomaly, NPL
4.65626, 2060-2079, cnrm_cm5, Jan Anomaly, NPL
3.29814, 2060-2079, cnrm_cm5, Feb Anomaly, NPL
4.32424, 2060-2079, cnrm_cm5, Mar Anomaly, NPL
8.15599, 2060-2079, cnrm_cm5, Apr Anomaly, NPL
6.06986, 2060-2079, cnrm_cm5, May Anomaly, NPL
4.67994, 2060-2079, cnrm_cm5, Jun Anomaly, NPL
1.41616, 2060-2079, cnrm_cm5, Jul Anomaly, NPL
1.25938, 2060-2079, cnrm_cm5, Aug Anomaly, NPL
5.0044, 2060-2079, cnrm_cm5, Sep Anomaly, NPL
7.34944, 2060-2079, cnrm_cm5, Oct Anomaly, NPL
6.34758, 2060-2079, cnrm_cm5, Nov Anomaly, NPL
7.46773, 2060-2079, cnrm_cm5, Dec Anomaly, NPL
10.0778, 2060-2079, csiro_mk3_6_0, Jan Anomaly, NPL
11.9451, 2060-2079, csiro_mk3_6_0, Feb Anomaly, NPL
9.87285, 2060-2079, csiro_mk3_6_0, Mar Anomaly, NPL
10.9816, 2060-2079, csiro_mk3_6_0, Apr Anomaly, NPL
15.3623, 2060-2079, csiro_mk3_6_0, May Anomaly, NPL
16.4832, 2060-2079, csiro_mk3_6_0, Jun Anomaly, NPL
11.9342, 2060-2079, csiro_mk3_6_0, Jul Anomaly, NPL
6.58248, 2060-2079, csiro_mk3_6_0, Aug Anomaly, NPL
4.35905, 2060-2079, csiro_mk3_6_0, Sep Anomaly, NPL
5.32968, 2060-2079, csiro_mk3_6_0, Oct Anomaly, NPL
10.4355, 2060-2079, csiro_mk3_6_0, Nov Anomaly, NPL
9.87629, 2060-2079, csiro_mk3_6_0, Dec Anomaly, NPL
12.8466, 2060-2079, gfdl_cm3, Jan Anomaly, NPL
9.50763, 2060-2079, gfdl_cm3, Feb Anomaly, NPL
6.35652, 2060-2079, gfdl_cm3, Mar Anomaly, NPL
7.15535, 2060-2079, gfdl_cm3, Apr Anomaly, NPL
11.4967, 2060-2079, gfdl_cm3, May Anomaly, NPL
13.0824, 2060-2079, gfdl_cm3, Jun Anomaly, NPL
16.9718, 2060-2079, gfdl_cm3, Jul Anomaly, NPL
26.0207, 2060-2079, gfdl_cm3, Aug Anomaly, NPL
21.913, 2060-2079, gfdl_cm3, Sep Anomaly, NPL
18.9667, 2060-2079, gfdl_cm3, Oct Anomaly, NPL
15.3058, 2060-2079, gfdl_cm3, Nov Anomaly, NPL
18.0523, 2060-2079, gfdl_cm3, Dec Anomaly, NPL
7.52067, 2060-2079, gfdl_esm2g, Jan Anomaly, NPL
1.87032, 2060-2079, gfdl_esm2g, Feb Anomaly, NPL
6.90589, 2060-2079, gfdl_esm2g, Mar Anomaly, NPL
7.71461, 2060-2079, gfdl_esm2g, Apr Anomaly, NPL
5.14323, 2060-2079, gfdl_esm2g, May Anomaly, NPL
10.1567, 2060-2079, gfdl_esm2g, Jun Anomaly, NPL
5.95052, 2060-2079, gfdl_esm2g, Jul Anomaly, NPL
7.70794, 2060-2079, gfdl_esm2g, Aug Anomaly, NPL
7.69069, 2060-2079, gfdl_esm2g, Sep Anomaly, NPL
12.4741, 2060-2079, gfdl_esm2g, Oct Anomaly, NPL
9.17611, 2060-2079, gfdl_esm2g, Nov Anomaly, NPL
7.63549, 2060-2079, gfdl_esm2g, Dec Anomaly, NPL
7.33673, 2060-2079, gfdl_esm2m, Jan Anomaly, NPL
3.76732, 2060-2079, gfdl_esm2m, Feb Anomaly, NPL
2.87413, 2060-2079, gfdl_esm2m, Mar Anomaly, NPL
4.564, 2060-2079, gfdl_esm2m, Apr Anomaly, NPL
5.86268, 2060-2079, gfdl_esm2m, May Anomaly, NPL
4.54798, 2060-2079, gfdl_esm2m, Jun Anomaly, NPL
3.69273, 2060-2079, gfdl_esm2m, Jul Anomaly, NPL
10.5574, 2060-2079, gfdl_esm2m, Aug Anomaly, NPL
10.7699, 2060-2079, gfdl_esm2m, Sep Anomaly, NPL
11.5667, 2060-2079, gfdl_esm2m, Oct Anomaly, NPL
10.7768, 2060-2079, gfdl_esm2m, Nov Anomaly, NPL
2.99668, 2060-2079, gfdl_esm2m, Dec Anomaly, NPL
2.86808, 2060-2079, hadgem2_ao, Jan Anomaly, NPL
1.0908, 2060-2079, hadgem2_ao, Feb Anomaly, NPL
4.19995, 2060-2079, hadgem2_ao, Mar Anomaly, NPL
3.85194, 2060-2079, hadgem2_ao, Apr Anomaly, NPL
2.28985, 2060-2079, hadgem2_ao, May Anomaly, NPL
3.0225, 2060-2079, hadgem2_ao, Jun Anomaly, NPL
0.62455, 2060-2079, hadgem2_ao, Jul Anomaly, NPL
2.90286, 2060-2079, hadgem2_ao, Aug Anomaly, NPL
7.58523, 2060-2079, hadgem2_ao, Sep Anomaly, NPL
17.0463, 2060-2079, hadgem2_ao, Oct Anomaly, NPL
16.9803, 2060-2079, hadgem2_ao, Nov Anomaly, NPL
10.9071, 2060-2079, hadgem2_ao, Dec Anomaly, NPL
9.07859, 2060-2079, hadgem2_cc, Jan Anomaly, NPL
5.57819, 2060-2079, hadgem2_cc, Feb Anomaly, NPL
5.07747, 2060-2079, hadgem2_cc, Mar Anomaly, NPL
5.96197, 2060-2079, hadgem2_cc, Apr Anomaly, NPL
5.25928, 2060-2079, hadgem2_cc, May Anomaly, NPL
6.98241, 2060-2079, hadgem2_cc, Jun Anomaly, NPL
3.45708, 2060-2079, hadgem2_cc, Jul Anomaly, NPL
5.77287, 2060-2079, hadgem2_cc, Aug Anomaly, NPL
14.0007, 2060-2079, hadgem2_cc, Sep Anomaly, NPL
20.1597, 2060-2079, hadgem2_cc, Oct Anomaly, NPL
23.7526, 2060-2079, hadgem2_cc, Nov Anomaly, NPL
12.586, 2060-2079, hadgem2_cc, Dec Anomaly, NPL
8.07862, 2060-2079, hadgem2_es, Jan Anomaly, NPL
6.37134, 2060-2079, hadgem2_es, Feb Anomaly, NPL
5.05006, 2060-2079, hadgem2_es, Mar Anomaly, NPL
8.53758, 2060-2079, hadgem2_es, Apr Anomaly, NPL
2.85945, 2060-2079, hadgem2_es, May Anomaly, NPL
7.62759, 2060-2079, hadgem2_es, Jun Anomaly, NPL
3.77194, 2060-2079, hadgem2_es, Jul Anomaly, NPL
6.80788, 2060-2079, hadgem2_es, Aug Anomaly, NPL
13.8305, 2060-2079, hadgem2_es, Sep Anomaly, NPL
22.9391, 2060-2079, hadgem2_es, Oct Anomaly, NPL
21.5559, 2060-2079, hadgem2_es, Nov Anomaly, NPL
8.06246, 2060-2079, hadgem2_es, Dec Anomaly, NPL
3.69146, 2060-2079, inmcm4, Jan Anomaly, NPL
5.1283, 2060-2079, inmcm4, Feb Anomaly, NPL
2.90141, 2060-2079, inmcm4, Mar Anomaly, NPL
3.24935, 2060-2079, inmcm4, Apr Anomaly, NPL
2.57718, 2060-2079, inmcm4, May Anomaly, NPL
1.97957, 2060-2079, inmcm4, Jun Anomaly, NPL
10.674, 2060-2079, inmcm4, Jul Anomaly, NPL
19.5171, 2060-2079, inmcm4, Aug Anomaly, NPL
16.5738, 2060-2079, inmcm4, Sep Anomaly, NPL
4.72083, 2060-2079, inmcm4, Oct Anomaly, NPL
1.81267, 2060-2079, inmcm4, Nov Anomaly, NPL
4.09098, 2060-2079, inmcm4, Dec Anomaly, NPL
18.1338, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
10.4873, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
12.2649, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
16.2005, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
15.4316, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
15.4277, 2060-2079, ipsl_cm5a_lr, Jun Anomaly, NPL
16.3682, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
6.5267, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
9.59994, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
13.4379, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
19.6394, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
22.8158, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
13.5475, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
9.77426, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
9.6368, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
18.1147, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
19.1653, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
9.89515, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
14.127, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
10.4514, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
14.7789, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
17.8571, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
18.7768, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
14.0132, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
3.00641, 2060-2079, ipsl_cm5b_lr, Jan Anomaly, NPL
2.40842, 2060-2079, ipsl_cm5b_lr, Feb Anomaly, NPL
1.95367, 2060-2079, ipsl_cm5b_lr, Mar Anomaly, NPL
5.63969, 2060-2079, ipsl_cm5b_lr, Apr Anomaly, NPL
9.79039, 2060-2079, ipsl_cm5b_lr, May Anomaly, NPL
8.33053, 2060-2079, ipsl_cm5b_lr, Jun Anomaly, NPL
15.2403, 2060-2079, ipsl_cm5b_lr, Jul Anomaly, NPL
7.24048, 2060-2079, ipsl_cm5b_lr, Aug Anomaly, NPL
6.3883, 2060-2079, ipsl_cm5b_lr, Sep Anomaly, NPL
8.42095, 2060-2079, ipsl_cm5b_lr, Oct Anomaly, NPL
8.78487, 2060-2079, ipsl_cm5b_lr, Nov Anomaly, NPL
5.81132, 2060-2079, ipsl_cm5b_lr, Dec Anomaly, NPL
6.81739, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
5.7661, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
6.58395, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
12.2432, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
12.0633, 2060-2079, mpi_esm_lr, May Anomaly, NPL
9.54669, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
4.47489, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
5.85114, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
7.69051, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
11.0008, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
11.4376, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
10.4455, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
5.07608, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
5.40813, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
6.8316, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
9.88233, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
12.2267, 2060-2079, mpi_esm_mr, May Anomaly, NPL
11.9223, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
7.57982, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
6.17928, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
6.09156, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
10.2807, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
10.2075, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
9.50032, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
9.49296, 2060-2079, noresm1_m, Jan Anomaly, NPL
7.01728, 2060-2079, noresm1_m, Feb Anomaly, NPL
9.14069, 2060-2079, noresm1_m, Mar Anomaly, NPL
13.1623, 2060-2079, noresm1_m, Apr Anomaly, NPL
14.4272, 2060-2079, noresm1_m, May Anomaly, NPL
8.84731, 2060-2079, noresm1_m, Jun Anomaly, NPL
1.90553, 2060-2079, noresm1_m, Jul Anomaly, NPL
1.20887, 2060-2079, noresm1_m, Aug Anomaly, NPL
3.35337, 2060-2079, noresm1_m, Sep Anomaly, NPL
5.20985, 2060-2079, noresm1_m, Oct Anomaly, NPL
7.9822, 2060-2079, noresm1_m, Nov Anomaly, NPL
5.15626, 2060-2079, noresm1_m, Dec Anomaly, NPL
3.01446, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
1.88952, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
2.69471, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
4.22593, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
2.8386, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
2.55424, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
0.82958, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
0.71599, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
1.7067, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
3.84895, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
4.63585, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
4.56099, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
8.11362, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
5.72486, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
6.61688, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
7.86719, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
9.65663, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
8.04305, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
4.06651, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
4.35372, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
6.52831, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
9.26027, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
9.76571, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
9.87671, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
15.6452, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
11.4804, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
11.9461, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
15.3799, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
16.0425, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
14.1903, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
15.8635, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
13.0891, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
15.8886, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
20.0349, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
21.0142, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
17.7162, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
125.191, 2060-2079, access1_0, Annual Anomaly, NPL
94.0554, 2060-2079, access1_3, Annual Anomaly, NPL
62.5569, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
71.2373, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
84.678, 2060-2079, bnu_esm, Annual Anomaly, NPL
92.3824, 2060-2079, canesm2, Annual Anomaly, NPL
86.7533, 2060-2079, ccsm4, Annual Anomaly, NPL
73.5377, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
80.2802, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
105.386, 2060-2079, cmcc_cm, Annual Anomaly, NPL
120.511, 2060-2079, cmcc_cms, Annual Anomaly, NPL
60.0177, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
123.24, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
177.675, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
89.9463, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
79.3132, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
70.0123, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
112.496, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
110.377, 2060-2079, hadgem2_es, Annual Anomaly, NPL
76.9167, 2060-2079, inmcm4, Annual Anomaly, NPL
176.334, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
170.138, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
83.0154, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
103.871, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
101.188, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
86.9039, 2060-2079, noresm1_m, Annual Anomaly, NPL
62.2741, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
91.4408, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
153.83, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
