Warm Spell Duration Index - (Days), Year, Model, Statistics, ISO3
1.13053, 2080-2099, ccsm4, Dec Anomaly, NPL
2.86955, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
0.79679, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
-0.1246, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
1.35863, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
1.84366, 2080-2099, cesm1_cam5, May Anomaly, NPL
1.83851, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
1.73536, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
1.29576, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
1.80432, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
3.55573, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
1.68218, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
0.9562, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
3.65429, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
3.14922, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
1.64155, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
3.34773, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
3.34321, 2080-2099, cnrm_cm5, May Anomaly, NPL
0.8914, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
0.29331, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
0.749, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
2.9552, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
5.11841, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
4.76451, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
3.16864, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
3.70868, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
5.3927, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
3.26823, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
3.65982, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
5.20853, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
7.22718, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
9.83154, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
6.11128, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
3.89172, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
4.16535, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
5.93814, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
5.36677, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
4.55586, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
5.12299, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
2.59679, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
2.61038, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
6.15463, 2080-2099, gfdl_cm3, May Anomaly, NPL
6.94617, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
9.17533, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
15.4453, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
10.3856, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
5.48281, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
3.52801, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
4.36175, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
1.03591, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
-0.1361, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
0.37727, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
1.03227, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
2.04605, 2080-2099, gfdl_esm2g, May Anomaly, NPL
1.64441, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
0.64621, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
1.15009, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
0.76353, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
1.72841, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
1.08904, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
1.17063, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
0.53122, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
0.06688, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
1.55946, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
1.10905, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
1.56303, 2080-2099, gfdl_esm2m, May Anomaly, NPL
1.25693, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
2.26838, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
4.26729, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
1.61007, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
1.72777, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
0.43295, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
-0.0548, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
0.12981, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
0.34066, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
0.76415, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
0.39741, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
0.76029, 2080-2099, hadgem2_ao, May Anomaly, NPL
1.59649, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
-0.0692, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
0.33952, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
0.69176, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
1.04682, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
2.1781, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
1.48881, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
2.77027, 2080-2099, hadgem2_es, Jan Anomaly, NPL
1.60091, 2080-2099, hadgem2_es, Feb Anomaly, NPL
1.06441, 2080-2099, hadgem2_es, Mar Anomaly, NPL
1.37891, 2080-2099, hadgem2_es, Apr Anomaly, NPL
1.23925, 2080-2099, hadgem2_es, May Anomaly, NPL
3.11493, 2080-2099, hadgem2_es, Jun Anomaly, NPL
0.33284, 2080-2099, hadgem2_es, Jul Anomaly, NPL
1.19829, 2080-2099, hadgem2_es, Aug Anomaly, NPL
3.51768, 2080-2099, hadgem2_es, Sep Anomaly, NPL
5.46253, 2080-2099, hadgem2_es, Oct Anomaly, NPL
2.11206, 2080-2099, hadgem2_es, Nov Anomaly, NPL
0.29998, 2080-2099, hadgem2_es, Dec Anomaly, NPL
4.21706, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
0.92653, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
2.42328, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
2.98535, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
2.49735, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
3.6493, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
8.24853, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
2.64473, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
2.42786, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
2.25851, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
4.39631, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
3.78801, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
1.5633, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
1.37065, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
0.91336, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
1.29961, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
1.44782, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
1.94024, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
1.9694, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
1.42511, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
1.47949, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
1.5197, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
1.75173, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
1.57017, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
4.33005, 2080-2099, miroc_esm, Jan Anomaly, NPL
1.97659, 2080-2099, miroc_esm, Feb Anomaly, NPL
1.58828, 2080-2099, miroc_esm, Mar Anomaly, NPL
2.09619, 2080-2099, miroc_esm, Apr Anomaly, NPL
3.51488, 2080-2099, miroc_esm, May Anomaly, NPL
1.32254, 2080-2099, miroc_esm, Jun Anomaly, NPL
-0.0522, 2080-2099, miroc_esm, Jul Anomaly, NPL
-0.0378, 2080-2099, miroc_esm, Aug Anomaly, NPL
0.52787, 2080-2099, miroc_esm, Sep Anomaly, NPL
1.33229, 2080-2099, miroc_esm, Oct Anomaly, NPL
0.78562, 2080-2099, miroc_esm, Nov Anomaly, NPL
2.24976, 2080-2099, miroc_esm, Dec Anomaly, NPL
0.53646, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
0.55429, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
0.87987, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
1.65921, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
1.32236, 2080-2099, mpi_esm_lr, May Anomaly, NPL
0.7158, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
1.74047, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
1.75003, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
1.95549, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
1.444, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
0.76814, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
1.5781, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
0.30413, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
0.45441, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
0.40803, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
1.1803, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
0.169, 2080-2099, mpi_esm_mr, May Anomaly, NPL
0.61436, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
-0.098, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
0.17209, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
0.94301, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
0.74415, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
0.19191, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
-0.039, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.72353, 2080-2099, noresm1_m, Jan Anomaly, NPL
0.75026, 2080-2099, noresm1_m, Feb Anomaly, NPL
1.74388, 2080-2099, noresm1_m, Mar Anomaly, NPL
2.80575, 2080-2099, noresm1_m, Apr Anomaly, NPL
2.46351, 2080-2099, noresm1_m, May Anomaly, NPL
2.10654, 2080-2099, noresm1_m, Jun Anomaly, NPL
1.45353, 2080-2099, noresm1_m, Jul Anomaly, NPL
0.2673, 2080-2099, noresm1_m, Aug Anomaly, NPL
1.19632, 2080-2099, noresm1_m, Sep Anomaly, NPL
0.68329, 2080-2099, noresm1_m, Oct Anomaly, NPL
1.84837, 2080-2099, noresm1_m, Nov Anomaly, NPL
-0.0175, 2080-2099, noresm1_m, Dec Anomaly, NPL
0.20822, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.1068, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
0.10677, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
0.34769, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
0.50947, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
0.36852, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.191, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
0.05648, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
0.16246, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
0.32797, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
0.19583, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
0.02542, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
1.57892, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
0.68848, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
1.27244, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
1.63235, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
2.17208, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
1.81632, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
1.11645, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
0.81716, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
1.16318, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
1.57523, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
1.30148, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
1.53031, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
6.13823, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
5.12842, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
2.9868, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
3.9608, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
5.75341, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
5.42616, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
8.00154, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
6.16907, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
4.84695, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
5.77121, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
5.63847, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
4.28628, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
11.3033, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
12.8056, 2080-2099, bnu_esm, Annual Anomaly, NPL
16.5638, 2080-2099, canesm2, Annual Anomaly, NPL
14.6834, 2080-2099, ccsm4, Annual Anomaly, NPL
19.612, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
33.0913, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
63.7699, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
76.3657, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
12.5476, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
16.3382, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
9.21061, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
23.0768, 2080-2099, hadgem2_es, Annual Anomaly, NPL
40.4628, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
18.2506, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
19.6437, 2080-2099, miroc_esm, Annual Anomaly, NPL
14.9057, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
5.04631, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
16.0247, 2080-2099, noresm1_m, Annual Anomaly, NPL
7.41726, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
17.4485, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
54.1197, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
