Warm Spell Duration Index - (Days), Year, Model, Statistics, ISO3
0.5695, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
1.17908, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
0.49777, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
1.7481, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
0.67991, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
0.33268, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
0.54181, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
0.68554, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
1.29547, 2020-2039, gfdl_esm2m, May Anomaly, NPL
-0.1048, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
2.24234, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
2.61342, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
1.9288, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
1.49935, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
0.9788, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.08234, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.14641, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-0.0537, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
-0.1815, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
-0.0805, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
0.4036, 2020-2039, hadgem2_ao, May Anomaly, NPL
0.01431, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
-0.1402, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
0.01266, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
-0.0018, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
1.22604, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
0.65408, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
1.00491, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
1.36342, 2020-2039, hadgem2_es, Jan Anomaly, NPL
-0.009, 2020-2039, hadgem2_es, Feb Anomaly, NPL
0.26301, 2020-2039, hadgem2_es, Mar Anomaly, NPL
0.35624, 2020-2039, hadgem2_es, Apr Anomaly, NPL
-0.2703, 2020-2039, hadgem2_es, May Anomaly, NPL
0.64026, 2020-2039, hadgem2_es, Jun Anomaly, NPL
0.49399, 2020-2039, hadgem2_es, Jul Anomaly, NPL
0.57526, 2020-2039, hadgem2_es, Aug Anomaly, NPL
2.75881, 2020-2039, hadgem2_es, Sep Anomaly, NPL
4.62068, 2020-2039, hadgem2_es, Oct Anomaly, NPL
3.32156, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.21189, 2020-2039, hadgem2_es, Dec Anomaly, NPL
3.8821, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
0.62624, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
1.38687, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
3.28293, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
1.657, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
2.01342, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
5.12602, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
0.66188, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
0.91654, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
1.40846, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
4.3346, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
2.96956, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
0.23127, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
1.18344, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
1.22425, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
0.63748, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
-0.0212, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
0.56523, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
1.06531, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
0.82396, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
0.6229, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
1.30052, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
0.28081, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
0.50427, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
1.21504, 2020-2039, miroc_esm, Jan Anomaly, NPL
0.25437, 2020-2039, miroc_esm, Feb Anomaly, NPL
0.32908, 2020-2039, miroc_esm, Mar Anomaly, NPL
0.45974, 2020-2039, miroc_esm, Apr Anomaly, NPL
1.15415, 2020-2039, miroc_esm, May Anomaly, NPL
0.41429, 2020-2039, miroc_esm, Jun Anomaly, NPL
0.27655, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.0943, 2020-2039, miroc_esm, Aug Anomaly, NPL
0.62212, 2020-2039, miroc_esm, Sep Anomaly, NPL
0.34563, 2020-2039, miroc_esm, Oct Anomaly, NPL
0.97305, 2020-2039, miroc_esm, Nov Anomaly, NPL
-0.1331, 2020-2039, miroc_esm, Dec Anomaly, NPL
0.19786, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
0.77608, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
0.85588, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
2.92578, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
0.47361, 2020-2039, mpi_esm_lr, May Anomaly, NPL
0.97096, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
1.25553, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
0.7043, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
2.24429, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
2.39287, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
2.03359, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
1.04715, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
0.19424, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
0.09771, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
1.03543, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.91303, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
1.62911, 2020-2039, mpi_esm_mr, May Anomaly, NPL
0.9005, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
0.23698, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
0.25049, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
0.36481, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
0.82819, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
0.58783, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.72186, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
0.8332, 2020-2039, noresm1_m, Jan Anomaly, NPL
0.8759, 2020-2039, noresm1_m, Feb Anomaly, NPL
0.76602, 2020-2039, noresm1_m, Mar Anomaly, NPL
2.0047, 2020-2039, noresm1_m, Apr Anomaly, NPL
1.13735, 2020-2039, noresm1_m, May Anomaly, NPL
1.41426, 2020-2039, noresm1_m, Jun Anomaly, NPL
0.25211, 2020-2039, noresm1_m, Jul Anomaly, NPL
-0.0103, 2020-2039, noresm1_m, Aug Anomaly, NPL
0.0641, 2020-2039, noresm1_m, Sep Anomaly, NPL
0.88127, 2020-2039, noresm1_m, Oct Anomaly, NPL
1.41888, 2020-2039, noresm1_m, Nov Anomaly, NPL
0.15644, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.0427, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.2061, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.0119, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
0.08901, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
0.14687, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-0.0573, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1759, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.0932, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.093, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0309, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
0.08848, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0704, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
0.90923, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
0.65919, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
0.97338, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
1.40307, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
1.35094, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
0.95406, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
0.68836, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
0.30473, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
0.58903, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
0.91532, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
0.98868, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
1.09335, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
3.85823, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
3.34814, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
2.97648, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
3.55426, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
3.94705, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
3.01467, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
4.48335, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
3.46238, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
3.05115, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
3.27754, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
3.99884, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
2.95788, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
9.23283, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
14.8299, 2020-2039, bnu_esm, Annual Anomaly, NPL
16.3262, 2020-2039, canesm2, Annual Anomaly, NPL
12.9661, 2020-2039, ccsm4, Annual Anomaly, NPL
8.3073, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
12.2546, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
33.6609, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
32.9817, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
9.95048, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
12.7756, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
2.86794, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
13.7085, 2020-2039, hadgem2_es, Annual Anomaly, NPL
28.2656, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
8.41825, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
5.817, 2020-2039, miroc_esm, Annual Anomaly, NPL
15.8823, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
7.75864, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
9.79389, 2020-2039, noresm1_m, Annual Anomaly, NPL
3.78675, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
12.0345, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
31.0698, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
