FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d57,40665,2,2,30,1970,16.03,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d56,40666,2,2,30,1970,11.26,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d55,40667,2,2,30,1970,2.21,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d54,40668,2,2,30,1970,4.34,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d53,40669,2,2,30,1970,1.1,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d52,40670,2,2,30,1970,-4.43,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d51,40671,2,2,30,1970,-2.32,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d50,40672,2,2,30,1970,-1.76,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d4f,40673,2,2,30,1970,-1.58,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d4e,40674,2,2,30,1970,-3.58,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d4d,40675,2,2,30,1970,-3.31,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d4c,40676,2,2,30,1970,-3.15,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d4b,40677,2,2,30,1970,-0.16,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d4a,40678,2,2,30,1970,-1,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d49,40679,2,2,30,1970,-4.92,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d48,40680,2,2,30,1970,-4.15,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d47,41295,2,2,30,1970,24.99,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d46,41296,2,2,30,1970,23.93,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-d45,41297,2,2,30,1970,22.4,POINT (9044708.626953477 3343864.953833735)
