FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79aa,40665,8,8,30,2000,21.17,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79ab,40666,8,8,30,2000,17.09,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79ac,40667,8,8,30,2000,9.64,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79ad,40668,8,8,30,2000,11.76,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79ae,40669,8,8,30,2000,8.99,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79af,40670,8,8,30,2000,3.93,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b0,40671,8,8,30,2000,6.15,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b1,40672,8,8,30,2000,6.78,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b2,40673,8,8,30,2000,7.2,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b3,40674,8,8,30,2000,5.41,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b4,40675,8,8,30,2000,5.81,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b5,40676,8,8,30,2000,5.91,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b6,40677,8,8,30,2000,8.81,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b7,40678,8,8,30,2000,8.02,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b8,40679,8,8,30,2000,4.02,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79b9,40680,8,8,30,2000,4.74,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79ba,41295,8,8,30,2000,28.9,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79bb,41296,8,8,30,2000,27.82,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79bc,41297,8,8,30,2000,26.33,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79bd,41298,8,8,30,2000,21.97,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79be,41299,8,8,30,2000,19.69,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79bf,41300,8,8,30,2000,14.82,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79c0,41301,8,8,30,2000,5.95,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79c1,41302,8,8,30,2000,6.59,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79c2,41303,8,8,30,2000,4.32,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79c3,41304,8,8,30,2000,1.55,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79c4,41305,8,8,30,2000,1.86,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_79c5,41306,8,8,30,2000,4.97,POINT (9545646.335523209 3343864.953833735)
