FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c8a,40665,1,1,30,1950,38.22,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c89,40666,1,1,30,1950,38.4,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c88,40667,1,1,30,1950,30.91,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c87,40668,1,1,30,1950,30.45,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c86,40669,1,1,30,1950,27.13,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c85,40670,1,1,30,1950,25.79,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c84,40671,1,1,30,1950,23.76,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c83,40672,1,1,30,1950,21.57,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c82,40673,1,1,30,1950,20.38,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c81,40674,1,1,30,1950,19.47,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c80,40675,1,1,30,1950,17.69,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c7f,40676,1,1,30,1950,16.8,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c7e,40677,1,1,30,1950,13.32,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c7d,40678,1,1,30,1950,11.58,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c7c,40679,1,1,30,1950,9.77,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c7b,40680,1,1,30,1950,7.91,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c7a,41295,1,1,30,1950,24.62,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c79,41296,1,1,30,1950,28.51,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c78,41297,1,1,30,1950,30.52,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c77,41298,1,1,30,1950,34.45,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c76,41299,1,1,30,1950,30.07,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c75,41300,1,1,30,1950,27.05,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c74,41301,1,1,30,1950,26.04,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c73,41302,1,1,30,1950,23.24,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c72,41303,1,1,30,1950,22.06,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c71,41304,1,1,30,1950,22.59,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c70,41305,1,1,30,1950,20.84,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c6f,41306,1,1,30,1950,16.48,POINT (9545646.335523209 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c6e,41307,1,1,30,1950,15.54,POINT (9601306.080919845 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c6d,41308,1,1,30,1950,12.98,POINT (9656965.826316481 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c6c,41309,1,1,30,1950,11.16,POINT (9712625.57171312 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c6b,41310,1,1,30,1950,7.81,POINT (9768285.317109756 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c6a,40335,1,1,30,1950,33.44,POINT (8933389.136160204 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c69,40336,1,1,30,1950,31.48,POINT (8989048.88155684 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c68,40337,1,1,30,1950,28.8,POINT (9044708.626953477 3535725.659799159)
pre_normales_espacial_p.fid--5ff12b53_17a37dce5c8_-c67,40338,1,1,30,1950,27.21,POINT (9100368.372350115 3535725.659799159)
