FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b3a,40665,4,4,30,1930,25.27,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b3b,40666,4,4,30,1930,19.57,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b3c,40667,4,4,30,1930,9.18,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b3d,40668,4,4,30,1930,11.59,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b3e,40669,4,4,30,1930,7.88,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b3f,40670,4,4,30,1930,1.68,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b40,40671,4,4,30,1930,4.1,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b41,40672,4,4,30,1930,4.8,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b42,40673,4,4,30,1930,5,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b43,40674,4,4,30,1930,2.92,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b44,40675,4,4,30,1930,3.21,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b45,40676,4,4,30,1930,3.41,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b46,40677,4,4,30,1930,6.72,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b47,40678,4,4,30,1930,5.82,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b48,40679,4,4,30,1930,1.22,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b49,40680,4,4,30,1930,2.02,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b4a,41295,4,4,30,1930,36,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b4b,41296,4,4,30,1930,34.52,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b4c,41297,4,4,30,1930,32.5,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b4d,41298,4,4,30,1930,26.77,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b4e,41299,4,4,30,1930,23.57,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b4f,41300,4,4,30,1930,16.77,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b50,41301,4,4,30,1930,5.26,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b51,41302,4,4,30,1930,5.68,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b52,41303,4,4,30,1930,2.87,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b53,41304,4,4,30,1930,-0.68,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b54,41305,4,4,30,1930,-0.41,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b55,41306,4,4,30,1930,3.07,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b56,41307,4,4,30,1930,1.48,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b57,41308,4,4,30,1930,2.09,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b58,41309,4,4,30,1930,2.69,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b59,41310,4,4,30,1930,5.78,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b5a,40335,4,4,30,1930,9.76,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b5b,40336,4,4,30,1930,4.69,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b5c,40337,4,4,30,1930,1.48,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b5d,40338,4,4,30,1930,4.51,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b5e,40339,4,4,30,1930,2.89,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b5f,40340,4,4,30,1930,4.62,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b60,40341,4,4,30,1930,5.01,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b61,40342,4,4,30,1930,3.1,POINT (9323007.353936663 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b62,40343,4,4,30,1930,1.11,POINT (9378667.099333297 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b63,40344,4,4,30,1930,1.2,POINT (9434326.844729934 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b64,40345,4,4,30,1930,0.49,POINT (9489986.590126572 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b65,40346,4,4,30,1930,1.72,POINT (9545646.335523209 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b66,40347,4,4,30,1930,3.32,POINT (9601306.080919845 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b67,40348,4,4,30,1930,3.63,POINT (9656965.826316481 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b68,40349,4,4,30,1930,2.64,POINT (9712625.57171312 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b69,40350,4,4,30,1930,1.12,POINT (9768285.317109756 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b6a,42530,4,4,30,1930,37.89,POINT (8933389.136160204 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b6b,42531,4,4,30,1930,37.64,POINT (8989048.88155684 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b6c,42532,4,4,30,1930,37.67,POINT (9044708.626953477 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b6d,42533,4,4,30,1930,37.9,POINT (9100368.372350115 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b6e,42534,4,4,30,1930,37.8,POINT (9156028.117746752 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b6f,42535,4,4,30,1930,37.62,POINT (9211687.863143386 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b70,42536,4,4,30,1930,37.32,POINT (9267347.608540025 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b71,42537,4,4,30,1930,36.92,POINT (9323007.353936663 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b72,42538,4,4,30,1930,36.41,POINT (9378667.099333297 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b73,42539,4,4,30,1930,36.08,POINT (9434326.844729934 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b74,42540,4,4,30,1930,35.36,POINT (9489986.590126572 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b75,42541,4,4,30,1930,34.49,POINT (9545646.335523209 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b76,42542,4,4,30,1930,33.61,POINT (9601306.080919845 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b77,42543,4,4,30,1930,30.35,POINT (9656965.826316481 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b78,42544,4,4,30,1930,29.93,POINT (9712625.57171312 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b79,42545,4,4,30,1930,28.3,POINT (9768285.317109756 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b7a,40981,4,4,30,1930,29.48,POINT (8933389.136160204 3407504.076175717)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b7b,40982,4,4,30,1930,25.36,POINT (8989048.88155684 3407504.076175717)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b7c,40983,4,4,30,1930,21.87,POINT (9044708.626953477 3407504.076175717)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b7d,40984,4,4,30,1930,18.58,POINT (9100368.372350115 3407504.076175717)
temp_max_normales_espacial_p.fid--5ff12b53_17a385bd859_2b7e,40985,4,4,30,1930,11.78,POINT (9156028.117746752 3407504.076175717)
