Number of Days with Rainfall > 50mm - (Days), Year, Model, Statistics, ISO3
-0.7405, 2060-2079, cesm1_cam5, Jun Anomaly, NPL
1.86626, 2060-2079, cesm1_cam5, Jul Anomaly, NPL
1.27006, 2060-2079, cesm1_cam5, Aug Anomaly, NPL
0.81227, 2060-2079, cesm1_cam5, Sep Anomaly, NPL
0.24128, 2060-2079, cesm1_cam5, Oct Anomaly, NPL
0.02786, 2060-2079, cesm1_cam5, Nov Anomaly, NPL
-0.0409, 2060-2079, cesm1_cam5, Dec Anomaly, NPL
-0.0185, 2060-2079, cnrm_cm5, Jan Anomaly, NPL
0.01268, 2060-2079, cnrm_cm5, Feb Anomaly, NPL
-0.0674, 2060-2079, cnrm_cm5, Mar Anomaly, NPL
-6.0E-4, 2060-2079, cnrm_cm5, Apr Anomaly, NPL
0.00344, 2060-2079, cnrm_cm5, May Anomaly, NPL
-0.0127, 2060-2079, cnrm_cm5, Jun Anomaly, NPL
-0.3535, 2060-2079, cnrm_cm5, Jul Anomaly, NPL
-0.1765, 2060-2079, cnrm_cm5, Aug Anomaly, NPL
0.01545, 2060-2079, cnrm_cm5, Sep Anomaly, NPL
-0.0306, 2060-2079, cnrm_cm5, Oct Anomaly, NPL
-0.0519, 2060-2079, cnrm_cm5, Nov Anomaly, NPL
-0.0146, 2060-2079, cnrm_cm5, Dec Anomaly, NPL
-0.0239, 2060-2079, csiro_mk3_6_0, Feb Anomaly, NPL
0.0036, 2060-2079, csiro_mk3_6_0, Mar Anomaly, NPL
1.7E-4, 2060-2079, csiro_mk3_6_0, Jun Anomaly, NPL
0.00254, 2060-2079, csiro_mk3_6_0, Aug Anomaly, NPL
-0.006, 2060-2079, csiro_mk3_6_0, Sep Anomaly, NPL
-0.005, 2060-2079, csiro_mk3_6_0, Oct Anomaly, NPL
0.0068, 2060-2079, csiro_mk3_6_0, Nov Anomaly, NPL
0.14653, 2060-2079, gfdl_cm3, Jan Anomaly, NPL
0.0265, 2060-2079, gfdl_cm3, Feb Anomaly, NPL
0.00546, 2060-2079, gfdl_cm3, Mar Anomaly, NPL
-3.0E-4, 2060-2079, gfdl_cm3, Apr Anomaly, NPL
0.08014, 2060-2079, gfdl_cm3, Jul Anomaly, NPL
0.02649, 2060-2079, gfdl_cm3, Aug Anomaly, NPL
-0.2574, 2060-2079, gfdl_cm3, Sep Anomaly, NPL
-0.1285, 2060-2079, gfdl_cm3, Oct Anomaly, NPL
0.04965, 2060-2079, gfdl_cm3, Nov Anomaly, NPL
0.01402, 2060-2079, gfdl_cm3, Dec Anomaly, NPL
0.05285, 2060-2079, gfdl_esm2g, Jan Anomaly, NPL
-0.0045, 2060-2079, gfdl_esm2g, May Anomaly, NPL
-0.0052, 2060-2079, gfdl_esm2g, Jun Anomaly, NPL
0.39527, 2060-2079, gfdl_esm2g, Jul Anomaly, NPL
0.3233, 2060-2079, gfdl_esm2g, Aug Anomaly, NPL
-0.1226, 2060-2079, gfdl_esm2g, Sep Anomaly, NPL
0.25992, 2060-2079, gfdl_esm2g, Oct Anomaly, NPL
0.00145, 2060-2079, gfdl_esm2g, Nov Anomaly, NPL
-0.0452, 2060-2079, gfdl_esm2m, Jan Anomaly, NPL
-0.0122, 2060-2079, gfdl_esm2m, Feb Anomaly, NPL
-0.0052, 2060-2079, gfdl_esm2m, Apr Anomaly, NPL
0.01146, 2060-2079, gfdl_esm2m, May Anomaly, NPL
0.15016, 2060-2079, gfdl_esm2m, Jun Anomaly, NPL
-0.278, 2060-2079, gfdl_esm2m, Jul Anomaly, NPL
-0.2109, 2060-2079, gfdl_esm2m, Aug Anomaly, NPL
0.37543, 2060-2079, gfdl_esm2m, Sep Anomaly, NPL
-0.1096, 2060-2079, gfdl_esm2m, Oct Anomaly, NPL
0.0578, 2060-2079, gfdl_esm2m, Nov Anomaly, NPL
0.01365, 2060-2079, gfdl_esm2m, Dec Anomaly, NPL
0.00492, 2060-2079, hadgem2_ao, Jan Anomaly, NPL
0.01938, 2060-2079, hadgem2_ao, Feb Anomaly, NPL
0.00801, 2060-2079, hadgem2_ao, Mar Anomaly, NPL
1.9E-4, 2060-2079, hadgem2_ao, Apr Anomaly, NPL
0.00109, 2060-2079, hadgem2_ao, May Anomaly, NPL
0.242, 2060-2079, hadgem2_ao, Jun Anomaly, NPL
0.4766, 2060-2079, hadgem2_ao, Jul Anomaly, NPL
0.2248, 2060-2079, hadgem2_ao, Aug Anomaly, NPL
0.03248, 2060-2079, hadgem2_ao, Sep Anomaly, NPL
-0.0284, 2060-2079, hadgem2_ao, Oct Anomaly, NPL
0.00238, 2060-2079, hadgem2_ao, Dec Anomaly, NPL
0.00736, 2060-2079, hadgem2_es, Jan Anomaly, NPL
-0.0022, 2060-2079, hadgem2_es, Feb Anomaly, NPL
0.00324, 2060-2079, hadgem2_es, Mar Anomaly, NPL
1.7E-4, 2060-2079, hadgem2_es, Apr Anomaly, NPL
0.00639, 2060-2079, hadgem2_es, May Anomaly, NPL
0.1755, 2060-2079, hadgem2_es, Jun Anomaly, NPL
0.395, 2060-2079, hadgem2_es, Jul Anomaly, NPL
0.19033, 2060-2079, hadgem2_es, Aug Anomaly, NPL
-0.0125, 2060-2079, hadgem2_es, Sep Anomaly, NPL
0.00663, 2060-2079, hadgem2_es, Oct Anomaly, NPL
-4.0E-4, 2060-2079, hadgem2_es, Dec Anomaly, NPL
-0.1111, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.1186, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.0248, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
0.00969, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.0107, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
0.02653, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
0.10042, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
0.0854, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.2411, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
0.15305, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
0.04019, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.0685, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
0.00618, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
-0.0142, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
0.00638, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
0.03498, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
0.02353, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
-0.0415, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
0.29677, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
0.30859, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
0.29138, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
0.06687, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0311, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
0.01206, 2060-2079, miroc5, Feb Anomaly, NPL
0.00302, 2060-2079, miroc5, Mar Anomaly, NPL
-0.0098, 2060-2079, miroc5, Apr Anomaly, NPL
0.14165, 2060-2079, miroc5, May Anomaly, NPL
0.50005, 2060-2079, miroc5, Jun Anomaly, NPL
-0.6142, 2060-2079, miroc5, Jul Anomaly, NPL
0.15895, 2060-2079, miroc5, Aug Anomaly, NPL
0.22163, 2060-2079, miroc5, Sep Anomaly, NPL
0.0148, 2060-2079, miroc5, Oct Anomaly, NPL
-0.001, 2060-2079, miroc5, Nov Anomaly, NPL
0.00749, 2060-2079, miroc5, Dec Anomaly, NPL
0.01231, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
0.01963, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
-3.0E-4, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
0.04894, 2060-2079, miroc_esm_chem, May Anomaly, NPL
0.19064, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
0.19411, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
0.22399, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
0.06662, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
-0.0332, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
0.03884, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
-0.0089, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
0.04024, 2060-2079, miroc_esm, Jan Anomaly, NPL
-0.0182, 2060-2079, miroc_esm, Feb Anomaly, NPL
0.02023, 2060-2079, miroc_esm, Apr Anomaly, NPL
0.01236, 2060-2079, miroc_esm, May Anomaly, NPL
-0.01, 2060-2079, miroc_esm, Jun Anomaly, NPL
0.76058, 2060-2079, miroc_esm, Jul Anomaly, NPL
-0.0707, 2060-2079, miroc_esm, Aug Anomaly, NPL
0.07269, 2060-2079, miroc_esm, Sep Anomaly, NPL
-0.0132, 2060-2079, miroc_esm, Oct Anomaly, NPL
-0.0177, 2060-2079, miroc_esm, Nov Anomaly, NPL
0.04778, 2060-2079, miroc_esm, Dec Anomaly, NPL
0.13148, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
-0.0805, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
2.0E-5, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
-0.0318, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
-0.0158, 2060-2079, mpi_esm_lr, May Anomaly, NPL
-0.1365, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
0.10464, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
-0.3138, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
0.11961, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
-0.071, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
-0.0902, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
-0.0311, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
-0.0852, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
0.00823, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
0.03709, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
0.0582, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
0.00801, 2060-2079, mpi_esm_mr, May Anomaly, NPL
-0.3363, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
-0.1125, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
-0.5386, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
0.03893, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
0.05553, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
0.19969, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
0.03861, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
0.03205, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
0.00292, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
1.7E-4, 2060-2079, mri_cgcm3, Mar Anomaly, NPL
0.00175, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
-0.0464, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
0.35767, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
0.13513, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
-6.0E-4, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-0.0781, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
0.05233, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
0.08051, 2060-2079, noresm1_m, Jan Anomaly, NPL
-0.0168, 2060-2079, noresm1_m, Feb Anomaly, NPL
-0.0505, 2060-2079, noresm1_m, Mar Anomaly, NPL
0.00891, 2060-2079, noresm1_m, May Anomaly, NPL
0.37718, 2060-2079, noresm1_m, Jun Anomaly, NPL
1.11759, 2060-2079, noresm1_m, Jul Anomaly, NPL
0.95907, 2060-2079, noresm1_m, Aug Anomaly, NPL
0.23927, 2060-2079, noresm1_m, Sep Anomaly, NPL
-0.0509, 2060-2079, noresm1_m, Oct Anomaly, NPL
-0.0635, 2060-2079, noresm1_m, Nov Anomaly, NPL
-0.0228, 2060-2079, noresm1_m, Dec Anomaly, NPL
-0.0063, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.0, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-0.1416, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.4866, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3392, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.0626, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0646, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.0234, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0069, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
0.01662, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
0.0, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
0.0, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
0.00298, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
0.03224, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
0.29489, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
0.24099, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
0.09985, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
-0.0015, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
0.01053, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
0.00996, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
0.17515, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
0.10983, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
0.10622, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
0.05977, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
0.25207, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
1.38107, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
4.47695, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
3.19052, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
1.34712, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
0.41908, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
0.21307, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
0.16024, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
-0.0598, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
0.53775, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
0.89364, 2060-2079, bnu_esm, Annual Anomaly, NPL
0.69127, 2060-2079, canesm2, Annual Anomaly, NPL
0.64564, 2060-2079, ccsm4, Annual Anomaly, NPL
3.36879, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-0.6954, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
-0.0219, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
-0.0375, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
0.90037, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
-0.0528, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
0.93687, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
0.73313, 2060-2079, hadgem2_es, Annual Anomaly, NPL
-0.0911, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
0.87911, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
0.43464, 2060-2079, miroc5, Annual Anomaly, NPL
0.7527, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
0.82386, 2060-2079, miroc_esm, Annual Anomaly, NPL
-0.4136, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
-0.6302, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
0.45683, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
2.57769, 2060-2079, noresm1_m, Annual Anomaly, NPL
-1.3773, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
0.75136, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
10.1702, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
