Number of Days with Rainfall > 50mm - (Days), Year, Model, Statistics, ISO3
0.02553, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
0.17282, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
0.29856, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-0.2879, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
-0.0491, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
0.07774, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
0.02604, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-0.0408, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-0.0121, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
-0.0052, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
0.01567, 2040-2059, gfdl_esm2m, May Anomaly, NPL
-0.1905, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
0.14868, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
0.3787, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
0.40335, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
-0.0752, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-0.033, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
0.01036, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
0.02489, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
-0.0013, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
0.0074, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
0.00325, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
0.00129, 2040-2059, hadgem2_ao, May Anomaly, NPL
0.25329, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
0.39616, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
0.28902, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
0.094, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-0.0284, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
0.00358, 2040-2059, hadgem2_es, Jan Anomaly, NPL
-0.0022, 2040-2059, hadgem2_es, Feb Anomaly, NPL
-4.0E-4, 2040-2059, hadgem2_es, Mar Anomaly, NPL
0.00503, 2040-2059, hadgem2_es, Apr Anomaly, NPL
-0.0033, 2040-2059, hadgem2_es, May Anomaly, NPL
0.05422, 2040-2059, hadgem2_es, Jun Anomaly, NPL
0.07877, 2040-2059, hadgem2_es, Jul Anomaly, NPL
0.04062, 2040-2059, hadgem2_es, Aug Anomaly, NPL
-0.0069, 2040-2059, hadgem2_es, Sep Anomaly, NPL
-1.0E-4, 2040-2059, hadgem2_es, Oct Anomaly, NPL
-0.0497, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.0663, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.0683, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
0.05583, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.0107, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
0.0091, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
0.14766, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
0.1917, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.1224, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
0.08114, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.0104, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.0332, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
0.01318, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
0.01793, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.0106, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
0.00964, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
0.05932, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
0.05896, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
0.4559, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
0.19255, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
0.02651, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
0.12252, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0384, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
0.02518, 2040-2059, miroc5, Jan Anomaly, NPL
0.02893, 2040-2059, miroc5, Feb Anomaly, NPL
0.00226, 2040-2059, miroc5, Mar Anomaly, NPL
-0.0262, 2040-2059, miroc5, Apr Anomaly, NPL
0.13097, 2040-2059, miroc5, May Anomaly, NPL
0.41892, 2040-2059, miroc5, Jun Anomaly, NPL
-0.5355, 2040-2059, miroc5, Jul Anomaly, NPL
0.20517, 2040-2059, miroc5, Aug Anomaly, NPL
-0.0622, 2040-2059, miroc5, Sep Anomaly, NPL
0.04343, 2040-2059, miroc5, Oct Anomaly, NPL
-7.0E-4, 2040-2059, miroc5, Nov Anomaly, NPL
0.02062, 2040-2059, miroc5, Dec Anomaly, NPL
-0.0206, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-4.0E-4, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-3.0E-4, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
0.03315, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-0.1443, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
0.2477, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
0.27604, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
-0.0186, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
0.05937, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-0.0822, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
0.01266, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
0.0698, 2040-2059, miroc_esm, Jan Anomaly, NPL
-0.0182, 2040-2059, miroc_esm, Feb Anomaly, NPL
0.00874, 2040-2059, miroc_esm, Mar Anomaly, NPL
-0.0161, 2040-2059, miroc_esm, May Anomaly, NPL
-0.0096, 2040-2059, miroc_esm, Jun Anomaly, NPL
0.2323, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.0379, 2040-2059, miroc_esm, Aug Anomaly, NPL
0.0536, 2040-2059, miroc_esm, Sep Anomaly, NPL
0.0701, 2040-2059, miroc_esm, Oct Anomaly, NPL
0.05611, 2040-2059, miroc_esm, Nov Anomaly, NPL
0.12359, 2040-2059, miroc_esm, Dec Anomaly, NPL
-0.0251, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
0.04229, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
0.16321, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
-0.0394, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
-0.0276, 2040-2059, mpi_esm_lr, May Anomaly, NPL
0.12122, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
0.18147, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
-0.345, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
-0.0965, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
0.12407, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-0.0981, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
0.02124, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
0.06703, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
0.03855, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
-0.0044, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
-0.0128, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
-0.0378, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-0.252, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
-0.005, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
-0.6162, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
0.0257, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
0.05939, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
0.03154, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
0.08786, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
0.05829, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
-7.0E-4, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
0.00535, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
-0.0025, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
0.18274, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
0.11357, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
0.02471, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
0.0059, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-0.0952, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
0.01872, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
0.08138, 2040-2059, noresm1_m, Jan Anomaly, NPL
0.06179, 2040-2059, noresm1_m, Feb Anomaly, NPL
-0.0505, 2040-2059, noresm1_m, Mar Anomaly, NPL
0.11668, 2040-2059, noresm1_m, Jun Anomaly, NPL
0.60467, 2040-2059, noresm1_m, Jul Anomaly, NPL
0.68147, 2040-2059, noresm1_m, Aug Anomaly, NPL
0.24498, 2040-2059, noresm1_m, Sep Anomaly, NPL
-0.0604, 2040-2059, noresm1_m, Oct Anomaly, NPL
-0.0206, 2040-2059, noresm1_m, Nov Anomaly, NPL
0.02572, 2040-2059, noresm1_m, Dec Anomaly, NPL
-0.0063, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.0, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-0.1416, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.4925, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3397, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.0635, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0646, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.0234, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0069, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
0.01128, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
0.00218, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.0, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
0.06237, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
0.3095, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
0.24013, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
0.06535, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
0.03383, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
0.0014, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
0.02515, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
0.20351, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
0.14807, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
0.10991, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
0.04345, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
0.28143, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
1.55673, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
3.87486, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
3.11257, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
1.35843, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
0.41966, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
0.22473, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
0.18596, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
-0.0265, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
0.71823, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
0.86524, 2040-2059, bnu_esm, Annual Anomaly, NPL
0.82018, 2040-2059, canesm2, Annual Anomaly, NPL
1.042, 2040-2059, ccsm4, Annual Anomaly, NPL
2.69358, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
0.16206, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
0.01217, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
-0.0957, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
0.35125, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
0.59966, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
0.99125, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
0.16117, 2040-2059, hadgem2_es, Annual Anomaly, NPL
0.1573, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
0.87415, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
0.25066, 2040-2059, miroc5, Annual Anomaly, NPL
0.36219, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
0.53222, 2040-2059, miroc_esm, Annual Anomaly, NPL
0.02223, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
-0.6185, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
0.31097, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
1.68509, 2040-2059, noresm1_m, Annual Anomaly, NPL
-1.3797, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
0.72367, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
10.0189, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
