FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd7,40665,2,2,30,1960,15.47,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd6,40666,2,2,30,1960,10.69,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd5,40667,2,2,30,1960,1.66,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd4,40668,2,2,30,1960,3.8,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd3,40669,2,2,30,1960,0.59,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd2,40670,2,2,30,1960,-4.91,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd1,40671,2,2,30,1960,-2.78,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fd0,40672,2,2,30,1960,-2.12,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fcf,40673,2,2,30,1960,-1.84,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fce,40674,2,2,30,1960,-3.75,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fcd,40675,2,2,30,1960,-3.41,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fcc,40676,2,2,30,1960,-3.21,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fcb,40677,2,2,30,1960,-0.18,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fca,40678,2,2,30,1960,-1.02,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc9,40679,2,2,30,1960,-4.89,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc8,40680,2,2,30,1960,-4.09,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc7,41295,2,2,30,1960,24.42,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc6,41296,2,2,30,1960,23.38,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc5,41297,2,2,30,1960,21.87,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc4,41298,2,2,30,1960,17.38,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc3,41299,2,2,30,1960,14.71,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc2,41300,2,2,30,1960,8.91,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc1,41301,2,2,30,1960,-1.11,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fc0,41302,2,2,30,1960,-0.71,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fbf,41303,2,2,30,1960,-3.29,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fbe,41304,2,2,30,1960,-6.12,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fbd,41305,2,2,30,1960,-6.01,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fbc,41306,2,2,30,1960,-2.95,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fbb,41307,2,2,30,1960,-4.27,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fba,41308,2,2,30,1960,-3.63,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb9,41309,2,2,30,1960,-2.9,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb8,41310,2,2,30,1960,-0.04,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb7,40335,2,2,30,1960,1.82,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb6,40336,2,2,30,1960,-2.64,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb5,40337,2,2,30,1960,-5.46,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb4,40338,2,2,30,1960,-2.94,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb3,40339,2,2,30,1960,-4.22,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb2,40340,2,2,30,1960,-2.72,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb1,40341,2,2,30,1960,-2.34,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a380d802b_-fb0,40342,2,2,30,1960,-3.95,POINT (9323007.353936663 3535725.659799159)
