Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
-0.0128, 2080-2099, cmcc_cesm, Nov Anomaly, NPL
-0.1546, 2080-2099, cmcc_cesm, Dec Anomaly, NPL
0.06668, 2080-2099, cmcc_cm, Jan Anomaly, NPL
-0.3515, 2080-2099, cmcc_cm, Feb Anomaly, NPL
-0.6572, 2080-2099, cmcc_cm, Mar Anomaly, NPL
-0.2727, 2080-2099, cmcc_cm, Apr Anomaly, NPL
-0.1522, 2080-2099, cmcc_cm, May Anomaly, NPL
0.45508, 2080-2099, cmcc_cm, Jun Anomaly, NPL
-1.6408, 2080-2099, cmcc_cm, Jul Anomaly, NPL
0.0542, 2080-2099, cmcc_cm, Aug Anomaly, NPL
0.24694, 2080-2099, cmcc_cm, Sep Anomaly, NPL
0.2167, 2080-2099, cmcc_cm, Oct Anomaly, NPL
-0.3448, 2080-2099, cmcc_cm, Nov Anomaly, NPL
-0.9636, 2080-2099, cmcc_cm, Dec Anomaly, NPL
-0.4808, 2080-2099, cmcc_cms, Jan Anomaly, NPL
-0.6113, 2080-2099, cmcc_cms, Feb Anomaly, NPL
-0.9012, 2080-2099, cmcc_cms, Mar Anomaly, NPL
-0.0043, 2080-2099, cmcc_cms, Apr Anomaly, NPL
0.11724, 2080-2099, cmcc_cms, May Anomaly, NPL
-1.0276, 2080-2099, cmcc_cms, Jun Anomaly, NPL
-0.3293, 2080-2099, cmcc_cms, Jul Anomaly, NPL
0.5355, 2080-2099, cmcc_cms, Aug Anomaly, NPL
-0.3592, 2080-2099, cmcc_cms, Sep Anomaly, NPL
-0.0279, 2080-2099, cmcc_cms, Oct Anomaly, NPL
-0.3103, 2080-2099, cmcc_cms, Nov Anomaly, NPL
-0.6111, 2080-2099, cmcc_cms, Dec Anomaly, NPL
-0.2955, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
-0.0525, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
-0.0693, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
0.03529, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
0.15416, 2080-2099, cnrm_cm5, May Anomaly, NPL
0.58099, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
1.26313, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
0.4957, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
0.25288, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
0.07298, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
-0.1336, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
-0.1349, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
0.15945, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
-0.3641, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
0.06462, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
0.19795, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
0.0104, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
-0.2231, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
0.53387, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
1.11443, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
0.77986, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
0.17782, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
0.14673, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
0.06377, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
0.00411, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
0.00829, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
0.03847, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
0.03526, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
0.1174, 2080-2099, gfdl_cm3, May Anomaly, NPL
0.85083, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
3.35978, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
5.3718, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
0.30292, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
0.05751, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
-0.331, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
-0.6823, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
-0.1065, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
-0.0043, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
0.09411, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
0.09246, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
0.40066, 2080-2099, gfdl_esm2g, May Anomaly, NPL
0.89583, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
2.55393, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
4.76611, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
0.79365, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
0.53823, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
0.77058, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
0.01431, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
-0.0729, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
-0.0753, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
0.14813, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
0.12381, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
0.05189, 2080-2099, gfdl_esm2m, May Anomaly, NPL
0.62023, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
1.83234, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
1.99564, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
0.92841, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
-0.1776, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
-0.0936, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
0.2458, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
-0.0289, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
-0.223, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
0.05233, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
0.26294, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
1.38719, 2080-2099, hadgem2_ao, May Anomaly, NPL
2.32375, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
4.29369, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
3.68173, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
1.30309, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
0.06405, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
-0.1057, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
0.0854, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
-0.0164, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
-0.1316, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
-0.0192, 2080-2099, hadgem2_cc, Mar Anomaly, NPL
-0.0085, 2080-2099, hadgem2_cc, Apr Anomaly, NPL
0.30912, 2080-2099, hadgem2_cc, May Anomaly, NPL
1.0454, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
1.6458, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
1.42653, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
1.65603, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
-0.0232, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
-0.0948, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
-0.0175, 2080-2099, hadgem2_cc, Dec Anomaly, NPL
0.12077, 2080-2099, hadgem2_es, Jan Anomaly, NPL
-0.0818, 2080-2099, hadgem2_es, Feb Anomaly, NPL
0.17428, 2080-2099, hadgem2_es, Mar Anomaly, NPL
0.02902, 2080-2099, hadgem2_es, Apr Anomaly, NPL
0.91329, 2080-2099, hadgem2_es, May Anomaly, NPL
1.04359, 2080-2099, hadgem2_es, Jun Anomaly, NPL
1.75076, 2080-2099, hadgem2_es, Jul Anomaly, NPL
2.77658, 2080-2099, hadgem2_es, Aug Anomaly, NPL
0.89432, 2080-2099, hadgem2_es, Sep Anomaly, NPL
0.07316, 2080-2099, hadgem2_es, Oct Anomaly, NPL
-0.0116, 2080-2099, hadgem2_es, Nov Anomaly, NPL
0.13876, 2080-2099, hadgem2_es, Dec Anomaly, NPL
-0.1832, 2080-2099, inmcm4, Jan Anomaly, NPL
-0.0603, 2080-2099, inmcm4, Feb Anomaly, NPL
-0.0996, 2080-2099, inmcm4, Mar Anomaly, NPL
0.07217, 2080-2099, inmcm4, Apr Anomaly, NPL
0.1313, 2080-2099, inmcm4, May Anomaly, NPL
0.6614, 2080-2099, inmcm4, Jun Anomaly, NPL
1.97264, 2080-2099, inmcm4, Jul Anomaly, NPL
1.11538, 2080-2099, inmcm4, Aug Anomaly, NPL
0.23091, 2080-2099, inmcm4, Sep Anomaly, NPL
5.3E-4, 2080-2099, inmcm4, Oct Anomaly, NPL
-0.3212, 2080-2099, inmcm4, Nov Anomaly, NPL
-0.0577, 2080-2099, inmcm4, Dec Anomaly, NPL
-0.5715, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.6032, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.3695, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.0852, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.1902, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
0.27744, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
0.81033, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
2.74368, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
2.11929, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
0.12184, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.237, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.4348, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.1251, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
0.08301, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
-0.0051, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.1641, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
0.73493, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
1.8393, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
1.87722, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
1.80066, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
2.26498, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
0.58751, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
-0.1426, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.347, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.2991, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
0.42349, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
-0.1107, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
-0.0514, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
0.04208, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
-0.0525, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
0.68489, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
1.49061, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
1.17104, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
0.65689, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
-0.3251, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
0.30552, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
0.1532, 2080-2099, miroc5, Jan Anomaly, NPL
0.26473, 2080-2099, miroc5, Feb Anomaly, NPL
0.13009, 2080-2099, miroc5, Mar Anomaly, NPL
0.23554, 2080-2099, miroc5, Apr Anomaly, NPL
1.40417, 2080-2099, miroc5, May Anomaly, NPL
2.42508, 2080-2099, miroc5, Jun Anomaly, NPL
-1.0747, 2080-2099, miroc5, Jul Anomaly, NPL
-0.1432, 2080-2099, miroc5, Aug Anomaly, NPL
0.78091, 2080-2099, miroc5, Sep Anomaly, NPL
0.71425, 2080-2099, miroc5, Oct Anomaly, NPL
0.41371, 2080-2099, miroc5, Nov Anomaly, NPL
0.07015, 2080-2099, miroc5, Dec Anomaly, NPL
-0.2478, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
-0.2969, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
-0.341, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
-0.013, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
0.16439, 2080-2099, miroc_esm_chem, May Anomaly, NPL
0.84374, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
2.33986, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
1.00591, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
0.42802, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
-0.4315, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
-0.3529, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
-0.3574, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
-0.2711, 2080-2099, miroc_esm, Jan Anomaly, NPL
-0.3565, 2080-2099, miroc_esm, Feb Anomaly, NPL
-0.0954, 2080-2099, miroc_esm, Mar Anomaly, NPL
0.32898, 2080-2099, miroc_esm, Apr Anomaly, NPL
-0.0342, 2080-2099, miroc_esm, May Anomaly, NPL
1.23408, 2080-2099, miroc_esm, Jun Anomaly, NPL
0.72563, 2080-2099, miroc_esm, Jul Anomaly, NPL
-0.126, 2080-2099, miroc_esm, Aug Anomaly, NPL
0.6335, 2080-2099, miroc_esm, Sep Anomaly, NPL
-0.5048, 2080-2099, miroc_esm, Oct Anomaly, NPL
-1.1539, 2080-2099, miroc_esm, Nov Anomaly, NPL
-0.2618, 2080-2099, miroc_esm, Dec Anomaly, NPL
-0.2565, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
-0.3663, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
-0.1476, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
-0.1643, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
0.09422, 2080-2099, mpi_esm_lr, May Anomaly, NPL
-0.7856, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
-1.4576, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
1.27456, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
1.81345, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
0.10973, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
-0.4719, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
-0.168, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
-0.3045, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
-0.2154, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
-0.3584, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
0.02409, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
-0.3993, 2080-2099, mpi_esm_mr, May Anomaly, NPL
-1.7576, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
-1.6577, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
0.40744, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
1.41699, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
0.34658, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
0.70114, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
-0.0348, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.06831, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
0.19002, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
-0.0654, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
-0.0191, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
0.01395, 2080-2099, mri_cgcm3, May Anomaly, NPL
0.0077, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
0.74466, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
0.6872, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
0.22381, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
0.04628, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
-0.2343, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
-0.2029, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
0.36015, 2080-2099, mri_esm1, Jan Anomaly, NPL
0.1291, 2080-2099, mri_esm1, Feb Anomaly, NPL
0.10955, 2080-2099, mri_esm1, Mar Anomaly, NPL
0.0105, 2080-2099, mri_esm1, Apr Anomaly, NPL
0.05039, 2080-2099, mri_esm1, May Anomaly, NPL
0.11075, 2080-2099, mri_esm1, Jun Anomaly, NPL
0.45416, 2080-2099, mri_esm1, Jul Anomaly, NPL
0.91958, 2080-2099, mri_esm1, Aug Anomaly, NPL
0.50973, 2080-2099, mri_esm1, Sep Anomaly, NPL
0.01471, 2080-2099, mri_esm1, Oct Anomaly, NPL
-0.1928, 2080-2099, mri_esm1, Nov Anomaly, NPL
0.16705, 2080-2099, mri_esm1, Dec Anomaly, NPL
-0.0077, 2080-2099, noresm1_m, Jan Anomaly, NPL
-0.0056, 2080-2099, noresm1_m, Feb Anomaly, NPL
-0.0705, 2080-2099, noresm1_m, Mar Anomaly, NPL
0.12156, 2080-2099, noresm1_m, Apr Anomaly, NPL
0.05971, 2080-2099, noresm1_m, May Anomaly, NPL
0.37871, 2080-2099, noresm1_m, Jun Anomaly, NPL
2.28397, 2080-2099, noresm1_m, Jul Anomaly, NPL
1.40154, 2080-2099, noresm1_m, Aug Anomaly, NPL
1.36706, 2080-2099, noresm1_m, Sep Anomaly, NPL
1.41238, 2080-2099, noresm1_m, Oct Anomaly, NPL
0.14958, 2080-2099, noresm1_m, Nov Anomaly, NPL
-0.0253, 2080-2099, noresm1_m, Dec Anomaly, NPL
-0.3392, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.3455, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.2707, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1133, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1756, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-1.7464, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-3.5768, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-2.6367, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.8592, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.6048, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.4842, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.3823, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.0529, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.09, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.047, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
0.05845, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
0.17799, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
0.62216, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
1.62002, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
1.83553, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
1.09694, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
0.08125, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.1022, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
