Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
-0.4469, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
-0.1571, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
0.29066, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
0.02446, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
0.10377, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
-0.0234, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
0.39064, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
0.2341, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
0.01566, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
0.07218, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
0.03752, 2020-2039, gfdl_cm3, May Anomaly, NPL
0.13882, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
0.28199, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
0.0095, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
-0.0606, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
-0.2146, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
-0.1595, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
-0.8842, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
0.15921, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
-0.0539, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
0.07199, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
0.04945, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
0.00539, 2020-2039, gfdl_esm2g, May Anomaly, NPL
0.44864, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
0.62085, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
0.65819, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
-0.7975, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
-0.2329, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
-0.115, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
0.27858, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
-0.2622, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
-0.016, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
0.07596, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
-0.0238, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
0.35323, 2020-2039, gfdl_esm2m, May Anomaly, NPL
-0.3392, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
0.2667, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
0.27496, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
0.90589, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
0.5989, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
0.0944, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.12613, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.17263, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-0.1489, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
0.12638, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
0.1019, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
0.40946, 2020-2039, hadgem2_ao, May Anomaly, NPL
1.51217, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
2.06218, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
1.31567, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
-0.0082, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
-0.0809, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
-0.1318, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
0.08879, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
0.23441, 2020-2039, hadgem2_es, Jan Anomaly, NPL
0.05421, 2020-2039, hadgem2_es, Feb Anomaly, NPL
0.05068, 2020-2039, hadgem2_es, Mar Anomaly, NPL
0.06082, 2020-2039, hadgem2_es, Apr Anomaly, NPL
0.04499, 2020-2039, hadgem2_es, May Anomaly, NPL
-0.915, 2020-2039, hadgem2_es, Jun Anomaly, NPL
0.36683, 2020-2039, hadgem2_es, Jul Anomaly, NPL
-0.3853, 2020-2039, hadgem2_es, Aug Anomaly, NPL
0.15771, 2020-2039, hadgem2_es, Sep Anomaly, NPL
0.01077, 2020-2039, hadgem2_es, Oct Anomaly, NPL
0.00978, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.04858, 2020-2039, hadgem2_es, Dec Anomaly, NPL
-0.865, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.078, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.1035, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.1342, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.1314, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
0.03747, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
0.24849, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
0.83192, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
0.43307, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-1.011, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
0.64693, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
0.38797, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.1933, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.1846, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
3.5E-4, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.022, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
0.07885, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
0.78097, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
0.3292, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
0.65741, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
-0.0517, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
0.5043, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
0.13919, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
0.22088, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.0839, 2020-2039, miroc5, Jan Anomaly, NPL
0.18082, 2020-2039, miroc5, Feb Anomaly, NPL
0.13359, 2020-2039, miroc5, Mar Anomaly, NPL
0.1292, 2020-2039, miroc5, Apr Anomaly, NPL
0.70343, 2020-2039, miroc5, May Anomaly, NPL
0.19579, 2020-2039, miroc5, Jun Anomaly, NPL
0.0824, 2020-2039, miroc5, Jul Anomaly, NPL
1.23848, 2020-2039, miroc5, Aug Anomaly, NPL
0.19933, 2020-2039, miroc5, Sep Anomaly, NPL
0.49498, 2020-2039, miroc5, Oct Anomaly, NPL
0.06891, 2020-2039, miroc5, Nov Anomaly, NPL
0.02094, 2020-2039, miroc5, Dec Anomaly, NPL
0.35791, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
0.13093, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
-0.1125, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
-0.1036, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
-0.3407, 2020-2039, miroc_esm_chem, May Anomaly, NPL
0.57269, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
0.20699, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
0.43435, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
0.04551, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.19704, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
-0.1601, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
-0.1784, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
0.28454, 2020-2039, miroc_esm, Jan Anomaly, NPL
-0.1626, 2020-2039, miroc_esm, Feb Anomaly, NPL
0.02539, 2020-2039, miroc_esm, Mar Anomaly, NPL
0.02457, 2020-2039, miroc_esm, Apr Anomaly, NPL
-0.4263, 2020-2039, miroc_esm, May Anomaly, NPL
0.5149, 2020-2039, miroc_esm, Jun Anomaly, NPL
0.39064, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.2801, 2020-2039, miroc_esm, Aug Anomaly, NPL
0.4031, 2020-2039, miroc_esm, Sep Anomaly, NPL
0.76251, 2020-2039, miroc_esm, Oct Anomaly, NPL
-0.7146, 2020-2039, miroc_esm, Nov Anomaly, NPL
0.35549, 2020-2039, miroc_esm, Dec Anomaly, NPL
0.15318, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
0.30925, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
-0.0681, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.06217, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
-0.0123, 2020-2039, mri_cgcm3, May Anomaly, NPL
-0.1207, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
0.98868, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
0.36435, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
0.0477, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-0.0186, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-0.0804, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
-0.1395, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
-0.1014, 2020-2039, noresm1_m, Jan Anomaly, NPL
0.56358, 2020-2039, noresm1_m, Feb Anomaly, NPL
0.05095, 2020-2039, noresm1_m, Mar Anomaly, NPL
0.04039, 2020-2039, noresm1_m, Apr Anomaly, NPL
0.18347, 2020-2039, noresm1_m, May Anomaly, NPL
0.31698, 2020-2039, noresm1_m, Jun Anomaly, NPL
1.34569, 2020-2039, noresm1_m, Jul Anomaly, NPL
0.97266, 2020-2039, noresm1_m, Aug Anomaly, NPL
-0.7433, 2020-2039, noresm1_m, Sep Anomaly, NPL
-0.182, 2020-2039, noresm1_m, Oct Anomaly, NPL
0.33378, 2020-2039, noresm1_m, Nov Anomaly, NPL
0.17249, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.259, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.2967, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.2615, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1182, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1904, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-1.8132, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-4.213, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-3.493, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.9605, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.6239, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.4885, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.3694, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
0.07138, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
0.01927, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.0354, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
0.02207, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
0.14617, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
0.50542, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
-0.1001, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
0.05829, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
0.44329, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
0.42581, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
0.06567, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
0.10829, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
0.55985, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
0.67605, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
0.4607, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
0.38118, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
2.119, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
5.75447, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
10.4006, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
10.1544, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
6.58305, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
1.90093, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
1.0968, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
0.85757, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-0.9248, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
1.43393, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
0.55855, 2020-2039, ccsm4, Annual Anomaly, NPL
2.44542, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
-0.2816, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-0.1386, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
1.09282, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
2.0549, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
5.16947, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
-0.2379, 2020-2039, hadgem2_es, Annual Anomaly, NPL
0.2624, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
2.2594, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
3.36396, 2020-2039, miroc5, Annual Anomaly, NPL
1.04611, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
1.18032, 2020-2039, miroc_esm, Annual Anomaly, NPL
1.48873, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
2.95326, 2020-2039, noresm1_m, Annual Anomaly, NPL
-11.885, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
-0.1657, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
33.6801, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
